NU_ANO_CENSO;NO_REGIAO;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_LOCALIZACAO;NO_DEPENDENCIA;FUN_TX_PROMOCAO_TOTAL;MED_TX_PROMOCAO_TOTAL;FUN_TX_REPETENCIA_TOTAL;MED_TX_REPETENCIA_TOTAL;FUN_TX_EVASAO_TOTAL;MED_TX_EVASAO_TOTAL
2016;Norte;AC;1200328;Jordão;Total;Pública;81.1;82.6;10.1;6.2;8.2;8.9
2016;Norte;AC;1200328;Jordão;Urbana;Total;88.2;85.7;5.9;4.8;4.7;7.1
2016;Norte;AC;1200328;Jordão;Rural;Total;78.1;77.9;11.8;8.4;9.7;11.6
2016;Norte;AC;1200336;Mâncio Lima;Total;Total;81.5;86.8;11.9;4.1;5.9;7.1
2016;Norte;AC;1200336;Mâncio Lima;Total;Pública;81.5;86.8;11.9;4.1;5.9;7.1
2016;Norte;AC;1200336;Mâncio Lima;Urbana;Total;85.7;87.1;10.2;4.3;3.8;6.6
2016;Norte;AC;1200336;Mâncio Lima;Rural;Total;73.4;84.2;15.3;2.1;10.1;11.6
2016;Norte;AC;1200344;Manoel Urbano;Total;Total;76.6;88.8;17;5.7;5.9;5.2
2016;Norte;AC;1200344;Manoel Urbano;Total;Pública;76.6;88.8;17;5.7;5.9;5.2
2016;Norte;AC;1200344;Manoel Urbano;Urbana;Total;89;88.8;7.3;5.7;3.2;5.2
2016;Norte;AC;1200344;Manoel Urbano;Rural;Total;52.5;--;35.8;--;11.3;--
2016;Norte;AC;1200351;Marechal Thaumaturgo;Total;Total;79.7;72.1;12.7;12.7;5.6;12.7
2016;Norte;AC;1200351;Marechal Thaumaturgo;Total;Pública;79.7;72.1;12.7;12.7;5.6;12.7
2016;Norte;AC;1200351;Marechal Thaumaturgo;Urbana;Total;83.9;72.1;10;12.7;2.6;12.7
2016;Norte;AC;1200351;Marechal Thaumaturgo;Rural;Total;78;--;13.8;--;6.8;--
2016;Norte;AC;1200385;Plácido de Castro;Total;Total;84.1;74.3;10.5;12.7;4.2;8.5
2016;Norte;AC;1200385;Plácido de Castro;Total;Pública;84.1;74.3;10.5;12.7;4.2;8.5
2016;Norte;AC;1200385;Plácido de Castro;Urbana;Total;84.2;72.2;9.5;13.9;4.5;8.1
2016;Norte;AC;1200385;Plácido de Castro;Rural;Total;84.1;77.5;11.4;10.7;3.9;9.1
2016;Norte;AC;1200393;Porto Walter;Total;Total;76.3;57.3;14.4;8;6.8;30.3
2016;Norte;AC;1200393;Porto Walter;Total;Pública;76.3;57.3;14.4;8;6.8;30.3
2016;Norte;AC;1200393;Porto Walter;Urbana;Total;79.7;57.3;10.2;8;5.2;30.3
2016;Norte;AC;1200393;Porto Walter;Rural;Total;74.5;--;16.7;--;7.7;--
2016;Norte;AC;1200401;Rio Branco;Total;Total;90;74.1;6.7;13.9;2.5;9.6
2016;Norte;AC;1200401;Rio Branco;Total;Pública;89.1;72.1;7.3;14.9;2.7;10.4
2016;Norte;AC;1200401;Rio Branco;Total;Privada;97.7;94.5;1.8;4;0.5;1.3
2016;Norte;AC;1200401;Rio Branco;Urbana;Total;90.7;74.2;6.3;14;2.3;9.4
2016;Norte;AC;1200401;Rio Branco;Rural;Total;83.9;72.4;10.4;11.6;4.4;13.4
2016;Norte;AC;1200427;Rodrigues Alves;Total;Total;83.1;84.5;8.8;5.5;7.3;7.9
2016;Norte;AC;1200427;Rodrigues Alves;Total;Pública;83.1;84.5;8.8;5.5;7.3;7.9
2016;Norte;AC;1200427;Rodrigues Alves;Urbana;Total;86.2;87.3;7.7;6.6;5;4.1
2016;Norte;AC;1200427;Rodrigues Alves;Rural;Total;81.5;82.5;9.4;4.8;8.5;10.8
2016;Norte;AC;1200435;Santa Rosa do Purus;Total;Total;74.4;31.3;16.9;55.3;6;12.2
2016;Norte;AC;1200435;Santa Rosa do Purus;Total;Pública;74.4;31.3;16.9;55.3;6;12.2
2016;Norte;AC;1200435;Santa Rosa do Purus;Urbana;Total;74.6;59.1;12.8;23.3;5.7;15.7
2016;Norte;AC;1200435;Santa Rosa do Purus;Rural;Total;74.3;0.7;18.9;90.3;6.2;8.3
2016;Norte;AC;1200450;Senador Guiomard;Total;Total;88.3;76;7.5;14.8;3.4;7
2016;Norte;AC;1200450;Senador Guiomard;Total;Pública;88.2;76;7.6;14.8;3.5;7
2016;Norte;AC;1200450;Senador Guiomard;Total;Privada;93.7;--;5.4;--;0.9;--
2016;Norte;AC;1200450;Senador Guiomard;Urbana;Total;90.3;73;6.7;17.9;2.3;7.2
2016;Norte;AC;1200450;Senador Guiomard;Rural;Total;84.8;87.9;9;3;5.5;6.5
2016;Norte;AC;1200500;Sena Madureira;Total;Total;81.6;74.2;9.6;8.4;8.3;15.8
2016;Norte;AC;1200500;Sena Madureira;Total;Pública;81.6;74.2;9.6;8.4;8.3;15.8
2016;Norte;AC;1200500;Sena Madureira;Urbana;Total;88.6;74;7.3;9.3;3.4;15
2016;Norte;AC;1200500;Sena Madureira;Rural;Total;71.7;75.2;12.8;3.4;15.1;20.4
2016;Norte;AC;1200609;Tarauacá;Total;Total;78;74;14.1;15.2;7.4;9.4
2016;Norte;AC;1200609;Tarauacá;Total;Pública;78;74;14.1;15.2;7.4;9.4
2016;Norte;AC;1200609;Tarauacá;Urbana;Total;89.1;78.5;6.5;12.3;3.9;7.8
2016;Norte;AC;1200609;Tarauacá;Rural;Total;67.7;60.6;21.2;23.7;10.6;14.2
2016;Norte;AC;1200708;Xapuri;Total;Total;83;76.1;9;12;7;9.6
2016;Norte;AC;1200708;Xapuri;Total;Pública;83;76.1;9;12;7;9.6
2016;Norte;AC;1200708;Xapuri;Urbana;Total;84.9;71;8.2;16.5;5.5;10.3
2016;Norte;AC;1200708;Xapuri;Rural;Total;80.1;86;10.1;3.1;9.2;8.3
2016;Norte;AC;1200807;Porto Acre;Total;Total;77.1;69;15.4;13.1;5.9;14
2016;Norte;AC;1200807;Porto Acre;Total;Pública;77.1;69;15.4;13.1;5.9;14
2016;Norte;AC;1200807;Porto Acre;Urbana;Total;87.4;87.4;7.4;2.3;4;6.9
2016;Norte;AC;1200807;Porto Acre;Rural;Total;75.5;65;16.7;15.5;6.2;15.5
2016;Norte;AM;1300029;Alvarães;Total;Total;75.5;85.7;17.6;4.8;4.9;8.3
2016;Norte;AM;1300029;Alvarães;Total;Pública;75.5;85.7;17.6;4.8;4.9;8.3
2016;Norte;AM;1300029;Alvarães;Urbana;Total;82.4;84.8;12.3;5.5;3.1;8.3
2016;Norte;AM;1300029;Alvarães;Rural;Total;65.1;90.6;25.7;0.9;7.5;8.5
2016;Norte;AM;1300060;Amaturá;Total;Total;80.4;86.7;14.7;5.6;4.4;7.3
2016;Norte;AM;1300060;Amaturá;Total;Pública;80.4;86.7;14.7;5.6;4.4;7.3
2016;Norte;AM;1300060;Amaturá;Urbana;Total;91;87.3;7.6;6;1.2;6
2016;Norte;AM;1300060;Amaturá;Rural;Total;71.9;85.8;20.3;5.2;6.9;9
2016;Norte;AM;1300086;Anamã;Total;Total;89.6;86.4;5.6;5.3;3.9;8.3
2016;Norte;AM;1300086;Anamã;Total;Pública;89.6;86.4;5.6;5.3;3.9;8.3
2016;Norte;AM;1300086;Anamã;Urbana;Total;93.5;85.5;1.9;8.1;3.1;6.4
2016;Norte;AM;1300086;Anamã;Rural;Total;86.1;87.6;9;1.1;4.7;11.3
2016;Norte;AM;1300102;Anori;Total;Total;85.4;90.8;9.7;3;4.1;5.3
2016;Norte;AM;1300102;Anori;Total;Pública;85.4;90.8;9.7;3;4.1;5.3
2016;Norte;AM;1300102;Anori;Urbana;Total;84.9;90;10.2;3.5;3.9;5.3
2016;Norte;AM;1300102;Anori;Rural;Total;86.9;95;7.9;0;4.8;5
2016;Norte;AM;1300144;Apuí;Total;Total;83;76.2;11.2;8.7;4.5;13.1
2016;Norte;AM;1300144;Apuí;Total;Pública;83;76.2;11.2;8.7;4.5;13.1
2016;Norte;AM;1300144;Apuí;Urbana;Total;90.3;79.3;6.2;9.6;1.8;8.8
2016;Norte;AM;1300144;Apuí;Rural;Total;77.9;63.3;14.7;5;6.3;30.8
2016;Norte;AM;1300201;Atalaia do Norte;Total;Total;80.6;76;7.1;12.5;3.3;11.5
2016;Norte;AM;1300201;Atalaia do Norte;Total;Pública;80.6;76;7.1;12.5;3.3;11.5
2016;Norte;AM;1300201;Atalaia do Norte;Urbana;Total;81;75.6;11.8;13.1;5.7;11.3
2016;Norte;AM;1300201;Atalaia do Norte;Rural;Total;80.2;78.6;3.4;8.6;1.5;12.8
2016;Norte;AM;1300300;Autazes;Total;Total;84.8;82.6;9.4;6.8;4.8;10.4
2016;Norte;AM;1300300;Autazes;Total;Pública;84.8;82.6;9.4;6.8;4.8;10.4
2016;Norte;AM;1300300;Autazes;Urbana;Total;89.3;83.6;5.7;7.2;3.3;8.8
2016;Norte;AM;1300300;Autazes;Rural;Total;82;80.8;11.7;6;5.8;13.2
2016;Norte;AM;1300409;Barcelos;Total;Total;81.4;83.7;9.4;6.9;8.5;8.8
2016;Norte;AM;1300409;Barcelos;Total;Pública;81.4;83.7;9.4;6.9;8.5;8.8
2016;Norte;AM;1300409;Barcelos;Urbana;Total;90.3;82.5;5.1;7.7;4;9
2016;Norte;AM;1300409;Barcelos;Rural;Total;66.2;89.6;16.8;2.6;16.1;7.8
2016;Norte;AM;1300508;Barreirinha;Total;Total;81;77;12.7;10.4;5.7;12.6
2016;Norte;AM;1300508;Barreirinha;Total;Pública;81;77;12.7;10.4;5.7;12.6
2016;Norte;AM;1300508;Barreirinha;Urbana;Total;83.9;82.9;11.4;10.2;4;6.8
2016;Norte;AM;1300508;Barreirinha;Rural;Total;79.8;71.9;13.1;10.5;6.4;17.5
2016;Norte;AM;1300607;Benjamin Constant;Total;Total;87.2;84.2;8.2;5.1;4.4;10.2
2016;Norte;AM;1300607;Benjamin Constant;Total;Pública;87.1;84.2;8.3;5.1;4.4;10.2
2016;Norte;AM;1300607;Benjamin Constant;Total;Privada;90.6;--;7.1;--;2.3;--
2016;Norte;AM;1300607;Benjamin Constant;Urbana;Total;93.4;85;3.8;6.3;2.4;7.9
2016;Norte;AM;1300607;Benjamin Constant;Rural;Total;80.9;83.2;12.7;3.5;6.3;13.3
2016;Norte;AM;1300631;Beruri;Total;Total;79.5;74.7;10.8;14.1;8.6;11
2016;Norte;AM;1300631;Beruri;Total;Pública;79.5;74.7;10.8;14.1;8.6;11
2016;Norte;AM;1300631;Beruri;Urbana;Total;83.4;78.9;10.2;11.3;4.6;9.7
2016;Norte;AM;1300631;Beruri;Rural;Total;75.8;65;11.3;20.8;12.4;14
2016;Norte;AM;1300680;Boa Vista do Ramos;Total;Total;87.2;77.9;8.4;8.3;4;13.4
2016;Norte;AM;1300680;Boa Vista do Ramos;Total;Pública;87.2;77.9;8.4;8.3;4;13.4
2016;Norte;AM;1300680;Boa Vista do Ramos;Urbana;Total;87.6;73.9;8.9;11.4;3.3;14.3
2016;Norte;AM;1300680;Boa Vista do Ramos;Rural;Total;86.9;85.3;7.9;2.8;4.7;11.9
2016;Norte;AM;1300706;Boca do Acre;Total;Total;90.2;86.9;2.9;2.9;6.1;9.8
2016;Norte;AM;1300706;Boca do Acre;Total;Pública;90.2;86.9;2.9;2.9;6.1;9.8
2016;Norte;AM;1300706;Boca do Acre;Urbana;Total;94;87.8;1.8;3;3.1;8.7
2016;Norte;AM;1300706;Boca do Acre;Rural;Total;84.2;82.5;4.8;2.5;10.9;15
2016;Norte;AM;1300805;Borba;Total;Total;83.4;80.4;10.6;10.7;5.3;7.8
2016;Norte;AM;1300805;Borba;Total;Pública;83.4;80.4;10.6;10.7;5.3;7.8
2016;Norte;AM;1300805;Borba;Urbana;Total;90;78.6;6;11.9;2.9;7.9
2016;Norte;AM;1300805;Borba;Rural;Total;78.4;83.3;14;8.7;7.1;7.6
2016;Norte;AM;1300839;Caapiranga;Total;Total;79.6;86.2;13.4;3.8;5.7;7.7
2016;Norte;AM;1300839;Caapiranga;Total;Pública;79.6;86.2;13.4;3.8;5.7;7.7
2016;Norte;AM;1300839;Caapiranga;Urbana;Total;87;87.7;8.8;3.7;3.4;4.3
2016;Norte;AM;1300839;Caapiranga;Rural;Total;74.6;84.4;16.4;3.9;7.2;11.7
2016;Norte;AM;1300904;Canutama;Total;Total;71.6;91;20.7;3.3;6.2;5
2016;Norte;AM;1300904;Canutama;Total;Pública;71.6;91;20.7;3.3;6.2;5
2016;Norte;AM;1300904;Canutama;Urbana;Total;79.1;90;15.2;3.6;5.2;5.6
2016;Norte;AM;1300904;Canutama;Rural;Total;59;95.9;29.8;2;8;2.1
2016;Norte;AM;1301001;Carauari;Total;Total;80;87.4;11.2;4.1;3.4;7.4
2016;Norte;AM;1301001;Carauari;Total;Pública;80;87.4;11.2;4.1;3.4;7.4
2016;Norte;AM;1301001;Carauari;Urbana;Total;84.8;87.6;8.6;4.4;2.9;6.7
2016;Norte;AM;1301001;Carauari;Rural;Total;55.1;85.5;25.1;1.6;6.2;12.9
2016;Norte;AM;1301100;Careiro;Total;Total;81.5;81.7;12.7;5.9;5.1;12.1
2016;Norte;AM;1301100;Careiro;Total;Pública;81.5;81.7;12.7;5.9;5.1;12.1
2016;Norte;AM;1301100;Careiro;Total;Privada;100;--;0;--;0;--
2016;Norte;AM;1301100;Careiro;Urbana;Total;82.2;77;12.3;9.3;5;13.6
2016;Norte;AM;1301100;Careiro;Rural;Total;81.1;85.8;12.9;3;5.2;10.8
2016;Norte;AM;1301159;Careiro da Várzea;Total;Total;85.6;87.4;10.4;3.8;3.2;8.5
2016;Norte;AM;1301159;Careiro da Várzea;Total;Pública;85.6;87.4;10.4;3.8;3.2;8.5
2016;Norte;AM;1301159;Careiro da Várzea;Urbana;Total;81.4;88.4;14.4;3.6;3.1;7.7
2016;Norte;AM;1301159;Careiro da Várzea;Rural;Total;86.7;86.9;9.3;3.9;3.2;8.9
2016;Norte;AM;1301209;Coari;Total;Total;82.8;80.2;10.8;9.7;5.2;9.8
2016;Norte;AM;1301209;Coari;Total;Pública;82.5;80.2;11;9.7;5.3;9.8
2016;Norte;AM;1301209;Coari;Total;Privada;99.1;--;0.6;--;0.3;--
2016;Norte;AM;1301209;Coari;Urbana;Total;86.1;81.4;8.8;10.1;3.8;8.1
2016;Norte;AM;1301209;Coari;Rural;Total;76.2;75;15.1;8;8.1;16.8
2016;Norte;AM;1301308;Codajás;Total;Total;82.6;83;10.7;9.4;5.6;5.8
2016;Norte;AM;1301308;Codajás;Total;Pública;82.6;83;10.7;9.4;5.6;5.8
2016;Norte;AM;1301308;Codajás;Urbana;Total;85.6;83.7;8.5;8.3;4.7;6.2
2016;Norte;AM;1301308;Codajás;Rural;Total;74.8;77.7;16.6;18.4;7.9;2.9
2016;Norte;AM;1301407;Eirunepé;Total;Total;83.6;78.4;9.7;11.2;6.2;8.3
2016;Norte;AM;1301407;Eirunepé;Total;Pública;83.4;78.4;9.8;11.2;6.3;8.3
2016;Norte;AM;1301407;Eirunepé;Total;Privada;100;--;0;--;0;--
2016;Norte;AM;1301407;Eirunepé;Urbana;Total;88.8;78.4;8;11.2;2.7;8.3
2016;Norte;AM;1301407;Eirunepé;Rural;Total;72.4;--;13.3;--;13.8;--
2016;Norte;AM;1301506;Envira;Total;Total;74.1;95.4;15.6;1;7.8;1.7
2016;Norte;AM;1301506;Envira;Total;Pública;74.1;95.4;15.6;1;7.8;1.7
2016;Norte;AM;1301506;Envira;Urbana;Total;85.9;95.4;7.8;1;3.6;1.7
2016;Norte;AM;1301506;Envira;Rural;Total;44.3;--;35.3;--;18.4;--
2016;Norte;AM;1301605;Fonte Boa;Total;Total;75.7;80.1;17.2;10.4;6;8.8
2016;Norte;AM;1301605;Fonte Boa;Total;Pública;75.7;80.1;17.2;10.4;6;8.8
2016;Norte;AM;1301605;Fonte Boa;Urbana;Total;76.7;78.5;17.9;11.9;4;8.8
2016;Norte;AM;1301605;Fonte Boa;Rural;Total;73.5;90.2;15.7;1.1;10.2;8.7
2016;Norte;AM;1301654;Guajará;Total;Total;85;84.9;9;6.9;4.8;6.2
2016;Norte;AM;1301654;Guajará;Total;Pública;85;84.9;9;6.9;4.8;6.2
2016;Norte;AM;1301654;Guajará;Urbana;Total;89.6;84.1;6;7.5;2.7;6.3
2016;Norte;AM;1301654;Guajará;Rural;Total;76.3;95.1;14.6;0;8.6;4.9
2016;Norte;AM;1301704;Humaitá;Total;Total;86.5;78.2;7.4;8.4;4.6;10.6
2016;Norte;AM;1301704;Humaitá;Total;Pública;86.3;78;7.5;8.5;4.7;10.6
2016;Norte;AM;1301704;Humaitá;Total;Privada;96.4;87.2;3.1;2.6;0;7.7
2016;Norte;AM;1301704;Humaitá;Urbana;Total;89;78.7;6.1;8.8;3;9.5
2016;Norte;AM;1301704;Humaitá;Rural;Total;81.5;74.8;10.1;6.2;7.9;17.7
2016;Norte;AM;1301803;Ipixuna;Total;Total;79;84.8;15.3;5.4;4.7;8.9
2016;Norte;AM;1301803;Ipixuna;Total;Pública;79;84.8;15.3;5.4;4.7;8.9
2016;Norte;AM;1301803;Ipixuna;Urbana;Total;80.5;84.9;15.6;5.5;2.7;8.6
2016;Norte;AM;1301803;Ipixuna;Rural;Total;76.6;82.4;14.7;0;8;17.6
2016;Norte;AM;1301852;Iranduba;Total;Total;83.2;82.4;11.2;8.8;3.5;8.1
2016;Norte;AM;1301852;Iranduba;Total;Pública;83.1;82.4;11.3;8.8;3.5;8.1
2016;Norte;AM;1301852;Iranduba;Total;Privada;95.1;--;3.9;--;1;--
2016;Norte;AM;1301852;Iranduba;Urbana;Total;84.4;79.6;11.3;13.1;2.5;6.1
2016;Norte;AM;1301852;Iranduba;Rural;Total;82.6;84;11.2;6.3;4;9.3
2016;Norte;AM;1301902;Itacoatiara;Total;Total;89;83.5;6.8;5.5;2.7;9.6
2016;Norte;AM;1301902;Itacoatiara;Total;Pública;88.5;83.3;7.1;5.5;2.8;9.8
2016;Norte;AM;1301902;Itacoatiara;Total;Privada;97.3;95.3;2.4;3.5;0.3;1.2
2016;Norte;AM;1301902;Itacoatiara;Urbana;Total;91.6;86;5.4;5.1;1.5;7
2016;Norte;AM;1301902;Itacoatiara;Rural;Total;85.4;78.3;8.7;6.2;4.3;15.1
2016;Norte;AM;1301951;Itamarati;Total;Total;74.7;91.6;18.3;3.8;5.4;4.3
2016;Norte;AM;1301951;Itamarati;Total;Pública;74.7;91.6;18.3;3.8;5.4;4.3
2016;Norte;AM;1301951;Itamarati;Urbana;Total;79.1;91.6;15.9;3.8;3.3;4.3
2016;Norte;AM;1301951;Itamarati;Rural;Total;68.3;--;21.9;--;8.4;--
2016;Norte;AM;1302009;Itapiranga;Total;Total;83.3;79.9;10.8;8.7;4;11.4
2016;Norte;AM;1302009;Itapiranga;Total;Pública;83.3;79.9;10.8;8.7;4;11.4
2016;Norte;AM;1302009;Itapiranga;Urbana;Total;82.4;80;11.5;9.4;3.9;10.6
2016;Norte;AM;1302009;Itapiranga;Rural;Total;87.1;79.3;7.6;4.3;4.5;16.4
2016;Norte;AM;1302108;Japurá;Total;Total;72.1;85;21.3;3.2;4;8.8
2016;Norte;AM;1302108;Japurá;Total;Pública;72.1;85;21.3;3.2;4;8.8
2016;Norte;AM;1302108;Japurá;Urbana;Total;77.6;84.7;14.4;4;4.6;6
2016;Norte;AM;1302108;Japurá;Rural;Total;67.3;85.3;27.2;2.6;3.6;11
2016;Norte;AM;1302207;Juruá;Total;Total;70.8;79.1;21.7;11.7;5.1;8.8
2016;Norte;AM;1302207;Juruá;Total;Pública;70.8;79.1;21.7;11.7;5.1;8.8
2016;Norte;AM;1302207;Juruá;Urbana;Total;78.7;76.5;16.5;13.4;2.2;9.6
2016;Norte;AM;1302207;Juruá;Rural;Total;62.2;87;27.3;6.5;8.3;6.5
2016;Norte;AM;1302306;Jutaí;Total;Total;77.8;71.6;9.8;14.7;5.8;12.4
2016;Norte;AM;1302306;Jutaí;Total;Pública;77.8;71.6;9.8;14.7;5.8;12.4
2016;Norte;AM;1302306;Jutaí;Urbana;Total;84.5;68.7;8.7;16.4;4.1;13.2
2016;Norte;AM;1302306;Jutaí;Rural;Total;69.4;86.1;11.1;5.7;8;8.2
2016;Norte;AM;1302405;Lábrea;Total;Total;82;82.7;10.7;5.8;5.8;9.2
2016;Norte;AM;1302405;Lábrea;Total;Pública;82;82.7;10.7;5.8;5.8;9.2
2016;Norte;AM;1302405;Lábrea;Urbana;Total;87.8;82.2;7.2;6.4;3.4;8.9
2016;Norte;AM;1302405;Lábrea;Rural;Total;71.7;85.6;16.8;3.1;10.1;11.3
2016;Norte;AM;1302504;Manacapuru;Total;Total;88;79.4;7.6;8.9;3.8;10.3
2016;Norte;AM;1302504;Manacapuru;Total;Pública;87.8;79.4;7.7;8.9;3.9;10.3
2016;Norte;AM;1302504;Manacapuru;Total;Privada;95.7;--;3.6;--;0.7;--
2016;Norte;AM;1302504;Manacapuru;Urbana;Total;91.3;76.7;4.9;11.2;3.2;10.3
2016;Norte;AM;1302504;Manacapuru;Rural;Total;82.7;86.8;12;2.8;4.9;10.3
2016;Norte;AM;1302553;Manaquiri;Total;Total;86.9;82.3;8.7;6.9;3.5;10.7
2016;Norte;AM;1302553;Manaquiri;Total;Pública;86.9;82.3;8.7;6.9;3.5;10.7
2016;Norte;AM;1302553;Manaquiri;Urbana;Total;91;77.3;5.7;10.7;1.8;12
2016;Norte;AM;1302553;Manaquiri;Rural;Total;84.2;87.5;10.6;3;4.5;9.4
2016;Norte;AM;1302603;Manaus;Total;Total;89.8;79.9;6.4;8.4;2.3;10.6
2016;Norte;AM;1302603;Manaus;Total;Pública;88.9;78.7;6.8;8.9;2.5;11.3
2016;Norte;AM;1302603;Manaus;Total;Privada;94.7;91.5;4.2;4.3;1.1;3.9
2016;Norte;AM;1302603;Manaus;Urbana;Total;89.9;79.9;6.3;8.5;2.3;10.6
2016;Norte;AM;1302603;Manaus;Rural;Total;86.7;80.2;8.8;6.8;3.2;12.5
2016;Norte;AM;1302702;Manicoré;Total;Total;89.4;81.4;6.3;8;3.7;10
2016;Norte;AM;1302702;Manicoré;Total;Pública;89.4;81.4;6.3;8;3.7;10
2016;Norte;AM;1302702;Manicoré;Urbana;Total;93.1;83.5;4.6;9.3;1.9;6.6
2016;Norte;AM;1302702;Manicoré;Rural;Total;86.3;78.2;7.8;5.9;5.4;15.4
2016;Norte;AM;1302801;Maraã;Total;Total;76.6;78.3;15.5;11.1;5.3;9.1
2016;Norte;AM;1302801;Maraã;Total;Pública;76.6;78.3;15.5;11.1;5.3;9.1
2016;Norte;AM;1302801;Maraã;Urbana;Total;78.4;74.2;14.9;12.9;3.1;10.7
2016;Norte;AM;1302801;Maraã;Rural;Total;75.2;86;16;7.8;7.1;6.2
2016;Norte;AM;1302900;Maués;Total;Total;82.8;75.4;9.7;14.6;6.7;9.6
2016;Norte;AM;1302900;Maués;Total;Pública;82.6;75.4;9.9;14.6;6.8;9.6
2016;Norte;AM;1302900;Maués;Total;Privada;99;--;0;--;1;--
2016;Norte;AM;1302900;Maués;Urbana;Total;87.9;75.6;6.9;14.3;3.9;9.4
2016;Norte;AM;1302900;Maués;Rural;Total;78.3;74.9;12.2;15.3;9.2;9.8
2016;Norte;AM;1303007;Nhamundá;Total;Total;89.3;90.2;8;2.8;2.3;6.8
2016;Norte;AM;1303007;Nhamundá;Total;Pública;89.3;90.2;8;2.8;2.3;6.8
2016;Norte;AM;1303007;Nhamundá;Urbana;Total;93.1;92.1;4.8;3.3;1.5;4.4
2016;Norte;AM;1303007;Nhamundá;Rural;Total;86.6;88.5;10.2;2.5;2.9;8.9
2016;Norte;AM;1303106;Nova Olinda do Norte;Total;Total;84.2;79.8;9;8.5;5.5;11.5
2016;Norte;AM;1303106;Nova Olinda do Norte;Total;Pública;84;79.8;9.1;8.5;5.6;11.5
2016;Norte;AM;1303106;Nova Olinda do Norte;Total;Privada;98.3;--;0.8;--;0.9;--
2016;Norte;AM;1303106;Nova Olinda do Norte;Urbana;Total;89.6;77.8;5.8;10.4;2.9;11.4
2016;Norte;AM;1303106;Nova Olinda do Norte;Rural;Total;78;83.6;12.7;4.8;8.4;11.6
2016;Norte;AM;1303205;Novo Airão;Total;Total;86.6;86.6;7.9;4.8;4;8.4
2016;Norte;AM;1303205;Novo Airão;Total;Pública;86.6;86.6;7.9;4.8;4;8.4
2016;Norte;AM;1303205;Novo Airão;Urbana;Total;89.2;86.9;6.3;4.7;3.1;8.2
2016;Norte;AM;1303205;Novo Airão;Rural;Total;77.7;82.5;13.6;5.3;7.4;10.5
2016;Norte;AM;1303304;Novo Aripuanã;Total;Total;82;89.1;11;5;6.2;4.7
2016;Norte;AM;1303304;Novo Aripuanã;Total;Pública;82;89.1;11;5;6.2;4.7
2016;Norte;AM;1303304;Novo Aripuanã;Urbana;Total;88;88.9;7.6;5.7;3.7;4.1
2016;Norte;AM;1303304;Novo Aripuanã;Rural;Total;68.5;90.1;18.6;1.5;11.9;7.6
2016;Norte;AM;1303403;Parintins;Total;Total;91.6;84.9;5.6;5.6;2.1;9.1
2016;Norte;AM;1303403;Parintins;Total;Pública;91.5;84.9;5.6;5.6;2.1;9.1
2016;Norte;AM;1303403;Parintins;Total;Privada;98.6;--;0.9;--;0.5;--
2016;Norte;AM;1303403;Parintins;Urbana;Total;93.1;86.6;4.4;6.1;1.7;6.8
2016;Norte;AM;1303403;Parintins;Rural;Total;89;80.5;7.6;4.5;2.7;14.9
2016;Norte;AM;1303502;Pauini;Total;Total;63.7;84.7;26.3;10;8.8;4.8
2016;Norte;AM;1303502;Pauini;Total;Pública;63.7;84.7;26.3;10;8.8;4.8
2016;Norte;AM;1303502;Pauini;Urbana;Total;76.7;86.2;17.5;8.9;4.6;4.2
2016;Norte;AM;1303502;Pauini;Rural;Total;42.8;61.3;40.6;25.8;15.7;12.9
2016;Norte;AM;1303536;Presidente Figueiredo;Total;Total;82.3;78.5;12.4;11.8;2.9;7.9
2016;Norte;AM;1303536;Presidente Figueiredo;Total;Pública;82.1;78.1;12.6;12;2.8;8
2016;Norte;AM;1303536;Presidente Figueiredo;Total;Privada;94.4;94.6;2.1;0;3.5;5.4
2016;Norte;AM;1303536;Presidente Figueiredo;Urbana;Total;83.5;81.8;11.3;8.3;2.6;7.4
2016;Norte;AM;1303536;Presidente Figueiredo;Rural;Total;81.1;73.4;13.6;17.3;3.1;8.7
2016;Norte;AM;1303569;Rio Preto da Eva;Total;Total;78.6;74.7;15.5;10;3.3;14.2
2016;Norte;AM;1303569;Rio Preto da Eva;Total;Pública;78;72;15.8;10.8;3.5;15.9
2016;Norte;AM;1303569;Rio Preto da Eva;Total;Privada;88.7;89.4;10.1;5.9;0.4;4.7
2016;Norte;AM;1303569;Rio Preto da Eva;Urbana;Total;77.1;72.6;16.2;12;3.6;13.8
2016;Norte;AM;1303569;Rio Preto da Eva;Rural;Total;80.6;78.9;14.5;6.2;3;14.9
2016;Norte;AM;1303601;Santa Isabel do Rio Negro;Total;Total;90.3;83.9;3.7;6.9;5.7;9.2
2016;Norte;AM;1303601;Santa Isabel do Rio Negro;Total;Pública;90.3;83.9;3.7;6.9;5.7;9.2
2016;Norte;AM;1303601;Santa Isabel do Rio Negro;Urbana;Total;93.1;81.6;4;9.5;2.3;8.9
2016;Norte;AM;1303601;Santa Isabel do Rio Negro;Rural;Total;86.6;89.9;3.2;0;10.2;10.1
2016;Norte;AM;1303700;Santo Antônio do Içá;Total;Total;79.3;87.5;14.7;7.6;4.9;4.6
2016;Norte;AM;1303700;Santo Antônio do Içá;Total;Pública;79.3;87.5;14.7;7.6;4.9;4.6
