NU_ANO_CENSO;NO_REGIAO;CO_UF;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_TX_DIST_IDADE_SERIE_TOTAL;MED_TX_DIST_IDADE_SERIE_TOTAL
2015;Nordeste;26;PE;2611507;Quipapá;Urbana;Total;28.7;36
2015;Nordeste;26;PE;2611507;Quipapá;Urbana;Estadual;--;36
2015;Nordeste;26;PE;2611507;Quipapá;Urbana;Municipal;32.2;--
2015;Nordeste;26;PE;2611507;Quipapá;Urbana;Privada;1.5;--
2015;Nordeste;26;PE;2611507;Quipapá;Urbana;Pública;32.2;36
2015;Nordeste;26;PE;2611507;Quipapá;Rural;Total;30.3;--
2015;Nordeste;26;PE;2611507;Quipapá;Rural;Municipal;30.3;--
2015;Nordeste;26;PE;2611507;Quipapá;Rural;Pública;30.3;--
2015;Nordeste;26;PE;2611533;Quixaba;Total;Total;15.2;19.2
2015;Nordeste;26;PE;2611533;Quixaba;Total;Estadual;6;19.2
2015;Nordeste;26;PE;2611533;Quixaba;Total;Municipal;18.1;--
2015;Nordeste;26;PE;2611533;Quixaba;Total;Pública;15.2;19.2
2015;Nordeste;26;PE;2611533;Quixaba;Urbana;Total;19;33.9
2015;Nordeste;26;PE;2611533;Quixaba;Urbana;Estadual;--;33.9
2015;Nordeste;26;PE;2611533;Quixaba;Urbana;Municipal;19;--
2015;Nordeste;26;PE;2611533;Quixaba;Urbana;Pública;19;33.9
2015;Nordeste;26;PE;2611533;Quixaba;Rural;Total;13.2;11.1
2015;Nordeste;26;PE;2611533;Quixaba;Rural;Estadual;6;11.1
2015;Nordeste;26;PE;2611533;Quixaba;Rural;Municipal;17.4;--
2015;Nordeste;26;PE;2611533;Quixaba;Rural;Pública;13.2;11.1
2015;Nordeste;26;PE;2611606;Recife;Total;Total;21.2;28.6
2015;Nordeste;26;PE;2611606;Recife;Total;Federal;7.8;33.5
2015;Nordeste;26;PE;2611606;Recife;Total;Estadual;34;35.7
2015;Nordeste;26;PE;2611606;Recife;Total;Municipal;27.1;--
2015;Nordeste;26;PE;2611606;Recife;Total;Privada;8;7.9
2015;Nordeste;26;PE;2611606;Recife;Total;Pública;30;35.6
2015;Nordeste;26;PE;2611606;Recife;Urbana;Total;21.2;28.6
2015;Nordeste;26;PE;2611606;Recife;Urbana;Federal;7.8;33.5
2015;Nordeste;26;PE;2611606;Recife;Urbana;Estadual;34;35.7
2015;Nordeste;26;PE;2611606;Recife;Urbana;Municipal;27.1;--
2015;Nordeste;26;PE;2611606;Recife;Urbana;Privada;8;7.9
2015;Nordeste;26;PE;2611606;Recife;Urbana;Pública;30;35.6
2015;Nordeste;26;PE;2611705;Riacho das Almas;Total;Total;20.5;18.7
2015;Nordeste;26;PE;2611705;Riacho das Almas;Total;Estadual;--;19.1
2015;Nordeste;26;PE;2611705;Riacho das Almas;Total;Municipal;22.5;--
2015;Nordeste;26;PE;2611705;Riacho das Almas;Total;Privada;4.5;0
2015;Nordeste;26;PE;2611705;Riacho das Almas;Total;Pública;22.5;19.1
2015;Nordeste;26;PE;2611705;Riacho das Almas;Urbana;Total;20.2;18.7
2015;Nordeste;26;PE;2611705;Riacho das Almas;Urbana;Estadual;--;19.1
2015;Nordeste;26;PE;2611705;Riacho das Almas;Urbana;Municipal;25.2;--
2015;Nordeste;26;PE;2611705;Riacho das Almas;Urbana;Privada;4.5;0
2015;Nordeste;26;PE;2611705;Riacho das Almas;Urbana;Pública;25.2;19.1
2015;Nordeste;26;PE;2611705;Riacho das Almas;Rural;Total;20.7;--
2015;Nordeste;26;PE;2611705;Riacho das Almas;Rural;Municipal;20.7;--
2015;Nordeste;26;PE;2611705;Riacho das Almas;Rural;Pública;20.7;--
2015;Nordeste;26;PE;2611804;Ribeirão;Total;Total;24;35.9
2015;Nordeste;26;PE;2611804;Ribeirão;Total;Estadual;25.9;37.9
2015;Nordeste;26;PE;2611804;Ribeirão;Total;Municipal;29.1;--
2015;Nordeste;26;PE;2611804;Ribeirão;Total;Privada;11.2;11.6
2015;Nordeste;26;PE;2611804;Ribeirão;Total;Pública;29;37.9
2015;Nordeste;26;PE;2611804;Ribeirão;Urbana;Total;25.3;35.4
2015;Nordeste;26;PE;2611804;Ribeirão;Urbana;Estadual;--;37.6
2015;Nordeste;26;PE;2611804;Ribeirão;Urbana;Municipal;32.6;--
2015;Nordeste;26;PE;2611804;Ribeirão;Urbana;Privada;11.2;11.6
2015;Nordeste;26;PE;2611804;Ribeirão;Urbana;Pública;32.6;37.6
2015;Nordeste;26;PE;2611804;Ribeirão;Rural;Total;18;39.9
2015;Nordeste;26;PE;2611804;Ribeirão;Rural;Estadual;25.9;39.9
2015;Nordeste;26;PE;2611804;Ribeirão;Rural;Municipal;16.9;--
2015;Nordeste;26;PE;2611804;Ribeirão;Rural;Pública;18;39.9
2015;Nordeste;26;PE;2611903;Rio Formoso;Total;Total;25.1;38.5
2015;Nordeste;26;PE;2611903;Rio Formoso;Total;Estadual;--;38.5
2015;Nordeste;26;PE;2611903;Rio Formoso;Total;Municipal;27.8;--
2015;Nordeste;26;PE;2611903;Rio Formoso;Total;Privada;5;--
2015;Nordeste;26;PE;2611903;Rio Formoso;Total;Pública;27.8;38.5
2015;Nordeste;26;PE;2611903;Rio Formoso;Urbana;Total;25.4;34.9
2015;Nordeste;26;PE;2611903;Rio Formoso;Urbana;Estadual;--;34.9
2015;Nordeste;26;PE;2611903;Rio Formoso;Urbana;Municipal;28.6;--
2015;Nordeste;26;PE;2611903;Rio Formoso;Urbana;Privada;5;--
2015;Nordeste;26;PE;2611903;Rio Formoso;Urbana;Pública;28.6;34.9
2015;Nordeste;26;PE;2611903;Rio Formoso;Rural;Total;23.3;45.6
2015;Nordeste;26;PE;2611903;Rio Formoso;Rural;Estadual;--;45.6
2015;Nordeste;26;PE;2611903;Rio Formoso;Rural;Municipal;23.3;--
2015;Nordeste;26;PE;2611903;Rio Formoso;Rural;Pública;23.3;45.6
2015;Nordeste;26;PE;2612000;Sairé;Total;Total;24.9;20.6
2015;Nordeste;26;PE;2612000;Sairé;Total;Estadual;--;25.6
2015;Nordeste;26;PE;2612000;Sairé;Total;Municipal;28.4;--
2015;Nordeste;26;PE;2612000;Sairé;Total;Privada;7.1;6.5
2015;Nordeste;26;PE;2612000;Sairé;Total;Pública;28.4;25.6
2015;Nordeste;26;PE;2612000;Sairé;Urbana;Total;26.6;25.6
2015;Nordeste;26;PE;2612000;Sairé;Urbana;Estadual;--;25.6
2015;Nordeste;26;PE;2612000;Sairé;Urbana;Municipal;29.2;--
2015;Nordeste;26;PE;2612000;Sairé;Urbana;Privada;3.4;--
2015;Nordeste;26;PE;2612000;Sairé;Urbana;Pública;29.2;25.6
2015;Nordeste;26;PE;2612000;Sairé;Rural;Total;21.7;6.5
2015;Nordeste;26;PE;2612000;Sairé;Rural;Municipal;26.6;--
2015;Nordeste;26;PE;2612000;Sairé;Rural;Privada;9.5;6.5
2015;Nordeste;26;PE;2612000;Sairé;Rural;Pública;26.6;--
2015;Nordeste;26;PE;2612109;Salgadinho;Total;Total;28.3;40.5
2015;Nordeste;26;PE;2612109;Salgadinho;Total;Estadual;--;40.5
2015;Nordeste;26;PE;2612109;Salgadinho;Total;Municipal;29.9;--
2015;Nordeste;26;PE;2612109;Salgadinho;Total;Privada;4.8;--
2015;Nordeste;26;PE;2612109;Salgadinho;Total;Pública;29.9;40.5
2015;Nordeste;26;PE;2612109;Salgadinho;Urbana;Total;32.8;40.5
2015;Nordeste;26;PE;2612109;Salgadinho;Urbana;Estadual;--;40.5
2015;Nordeste;26;PE;2612109;Salgadinho;Urbana;Municipal;35.5;--
2015;Nordeste;26;PE;2612109;Salgadinho;Urbana;Privada;4.8;--
2015;Nordeste;26;PE;2612109;Salgadinho;Urbana;Pública;35.5;40.5
2015;Nordeste;26;PE;2612109;Salgadinho;Rural;Total;15.2;--
2015;Nordeste;26;PE;2612109;Salgadinho;Rural;Municipal;15.2;--
2015;Nordeste;26;PE;2612109;Salgadinho;Rural;Pública;15.2;--
2015;Nordeste;26;PE;2612208;Salgueiro;Total;Total;16.5;29.3
2015;Nordeste;26;PE;2612208;Salgueiro;Total;Federal;--;19.1
2015;Nordeste;26;PE;2612208;Salgueiro;Total;Estadual;22.7;30.5
2015;Nordeste;26;PE;2612208;Salgueiro;Total;Municipal;18.2;--
2015;Nordeste;26;PE;2612208;Salgueiro;Total;Privada;2.8;8.5
2015;Nordeste;26;PE;2612208;Salgueiro;Total;Pública;19.7;29.6
2015;Nordeste;26;PE;2612208;Salgueiro;Urbana;Total;15.8;27.9
2015;Nordeste;26;PE;2612208;Salgueiro;Urbana;Estadual;21.6;28.2
2015;Nordeste;26;PE;2612208;Salgueiro;Urbana;Municipal;18.6;--
2015;Nordeste;26;PE;2612208;Salgueiro;Urbana;Privada;2.8;8.5
2015;Nordeste;26;PE;2612208;Salgueiro;Urbana;Pública;19.6;28.2
2015;Nordeste;26;PE;2612208;Salgueiro;Rural;Total;20.3;35.4
2015;Nordeste;26;PE;2612208;Salgueiro;Rural;Federal;--;19.1
2015;Nordeste;26;PE;2612208;Salgueiro;Rural;Estadual;27.2;47.5
2015;Nordeste;26;PE;2612208;Salgueiro;Rural;Municipal;16.6;--
2015;Nordeste;26;PE;2612208;Salgueiro;Rural;Pública;20.3;35.4
2015;Nordeste;26;PE;2612307;Saloá;Total;Total;32.8;40.8
2015;Nordeste;26;PE;2612307;Saloá;Total;Estadual;--;40.8
2015;Nordeste;26;PE;2612307;Saloá;Total;Municipal;35.3;--
2015;Nordeste;26;PE;2612307;Saloá;Total;Privada;4.9;--
2015;Nordeste;26;PE;2612307;Saloá;Total;Pública;35.3;40.8
2015;Nordeste;26;PE;2612307;Saloá;Urbana;Total;33.4;40.8
2015;Nordeste;26;PE;2612307;Saloá;Urbana;Estadual;--;40.8
2015;Nordeste;26;PE;2612307;Saloá;Urbana;Municipal;36.9;--
2015;Nordeste;26;PE;2612307;Saloá;Urbana;Privada;5;--
2015;Nordeste;26;PE;2612307;Saloá;Urbana;Pública;36.9;40.8
2015;Nordeste;26;PE;2612307;Saloá;Rural;Total;31.6;--
2015;Nordeste;26;PE;2612307;Saloá;Rural;Municipal;32.4;--
2015;Nordeste;26;PE;2612307;Saloá;Rural;Privada;3.8;--
2015;Nordeste;26;PE;2612307;Saloá;Rural;Pública;32.4;--
2015;Nordeste;26;PE;2612406;Sanharó;Total;Total;25.3;23
2015;Nordeste;26;PE;2612406;Sanharó;Total;Estadual;18.7;23
2015;Nordeste;26;PE;2612406;Sanharó;Total;Municipal;29.5;--
2015;Nordeste;26;PE;2612406;Sanharó;Total;Privada;6.6;--
2015;Nordeste;26;PE;2612406;Sanharó;Total;Pública;28.2;23
2015;Nordeste;26;PE;2612406;Sanharó;Urbana;Total;25.6;23
2015;Nordeste;26;PE;2612406;Sanharó;Urbana;Estadual;18.7;23
2015;Nordeste;26;PE;2612406;Sanharó;Urbana;Municipal;31.8;--
2015;Nordeste;26;PE;2612406;Sanharó;Urbana;Privada;6.6;--
2015;Nordeste;26;PE;2612406;Sanharó;Urbana;Pública;29.6;23
2015;Nordeste;26;PE;2612406;Sanharó;Rural;Total;24.5;--
2015;Nordeste;26;PE;2612406;Sanharó;Rural;Municipal;24.5;--
2015;Nordeste;26;PE;2612406;Sanharó;Rural;Pública;24.5;--
2015;Nordeste;26;PE;2612455;Santa Cruz;Total;Total;26.9;29.8
2015;Nordeste;26;PE;2612455;Santa Cruz;Total;Estadual;--;29.8
2015;Nordeste;26;PE;2612455;Santa Cruz;Total;Municipal;26.9;--
2015;Nordeste;26;PE;2612455;Santa Cruz;Total;Pública;26.9;29.8
2015;Nordeste;26;PE;2612455;Santa Cruz;Urbana;Total;29;29.8
2015;Nordeste;26;PE;2612455;Santa Cruz;Urbana;Estadual;--;29.8
2015;Nordeste;26;PE;2612455;Santa Cruz;Urbana;Municipal;29;--
2015;Nordeste;26;PE;2612455;Santa Cruz;Urbana;Pública;29;29.8
2015;Nordeste;26;PE;2612455;Santa Cruz;Rural;Total;24.1;--
2015;Nordeste;26;PE;2612455;Santa Cruz;Rural;Municipal;24.1;--
2015;Nordeste;26;PE;2612455;Santa Cruz;Rural;Pública;24.1;--
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Total;Total;20.1;23.6
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Total;Estadual;12.7;23.6
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Total;Municipal;22.7;--
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Total;Privada;3;--
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Total;Pública;20.7;23.6
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Urbana;Total;20.1;23.6
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Urbana;Estadual;12.7;23.6
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Urbana;Municipal;23.3;--
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Urbana;Privada;3;--
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Urbana;Pública;20.9;23.6
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Rural;Total;19.7;--
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Rural;Municipal;19.7;--
2015;Nordeste;26;PE;2612471;Santa Cruz da Baixa Verde;Rural;Pública;19.7;--
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Total;Total;22.6;30.8
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Total;Estadual;39.5;34
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Total;Municipal;25.2;--
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Total;Privada;10.6;14.5
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Total;Pública;28.2;34
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Urbana;Total;22.6;30.8
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Urbana;Estadual;39.5;34
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Urbana;Municipal;25.5;--
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Urbana;Privada;10.6;14.5
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Urbana;Pública;28.7;34
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Rural;Total;22.4;--
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Rural;Municipal;22.4;--
2015;Nordeste;26;PE;2612505;Santa Cruz do Capibaribe;Rural;Pública;22.4;--
2015;Nordeste;26;PE;2612554;Santa Filomena;Total;Total;22.7;35.5
2015;Nordeste;26;PE;2612554;Santa Filomena;Total;Estadual;--;35.5
2015;Nordeste;26;PE;2612554;Santa Filomena;Total;Municipal;22.7;--
2015;Nordeste;26;PE;2612554;Santa Filomena;Total;Pública;22.7;35.5
2015;Nordeste;26;PE;2612554;Santa Filomena;Urbana;Total;22.2;35.5
2015;Nordeste;26;PE;2612554;Santa Filomena;Urbana;Estadual;--;35.5
2015;Nordeste;26;PE;2612554;Santa Filomena;Urbana;Municipal;22.2;--
2015;Nordeste;26;PE;2612554;Santa Filomena;Urbana;Pública;22.2;35.5
2015;Nordeste;26;PE;2612554;Santa Filomena;Rural;Total;22.8;--
2015;Nordeste;26;PE;2612554;Santa Filomena;Rural;Municipal;22.8;--
2015;Nordeste;26;PE;2612554;Santa Filomena;Rural;Pública;22.8;--
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Total;Total;28.9;42.9
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Total;Estadual;31.5;42.9
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Total;Municipal;30.4;--
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Total;Privada;3.9;--
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Total;Pública;30.5;42.9
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Urbana;Total;25.6;37
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Urbana;Estadual;30.8;37
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Urbana;Municipal;29.7;--
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Urbana;Privada;3.9;--
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Urbana;Pública;30.1;37
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Rural;Total;30.7;59.7
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Rural;Estadual;37.9;59.7
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Rural;Municipal;30.6;--
2015;Nordeste;26;PE;2612604;Santa Maria da Boa Vista;Rural;Pública;30.7;59.7
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Total;Total;29.7;22.8
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Total;Estadual;--;22.8
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Total;Municipal;31.7;--
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Total;Privada;5;--
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Total;Pública;31.7;22.8
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Urbana;Total;33.1;22.8
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Urbana;Estadual;--;22.8
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Urbana;Municipal;36.6;--
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Urbana;Privada;5;--
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Urbana;Pública;36.6;22.8
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Rural;Total;21.6;--
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Rural;Municipal;21.6;--
2015;Nordeste;26;PE;2612703;Santa Maria do Cambucá;Rural;Pública;21.6;--
2015;Nordeste;26;PE;2612802;Santa Terezinha;Total;Total;22.2;18.5
2015;Nordeste;26;PE;2612802;Santa Terezinha;Total;Estadual;13.8;18.5
2015;Nordeste;26;PE;2612802;Santa Terezinha;Total;Municipal;24.2;--
2015;Nordeste;26;PE;2612802;Santa Terezinha;Total;Privada;7.8;--
2015;Nordeste;26;PE;2612802;Santa Terezinha;Total;Pública;23.8;18.5
2015;Nordeste;26;PE;2612802;Santa Terezinha;Urbana;Total;21.4;18.5
2015;Nordeste;26;PE;2612802;Santa Terezinha;Urbana;Estadual;13.8;18.5
2015;Nordeste;26;PE;2612802;Santa Terezinha;Urbana;Municipal;24;--
2015;Nordeste;26;PE;2612802;Santa Terezinha;Urbana;Privada;7.8;--
2015;Nordeste;26;PE;2612802;Santa Terezinha;Urbana;Pública;23.5;18.5
2015;Nordeste;26;PE;2612802;Santa Terezinha;Rural;Total;24.7;--
2015;Nordeste;26;PE;2612802;Santa Terezinha;Rural;Municipal;24.7;--
2015;Nordeste;26;PE;2612802;Santa Terezinha;Rural;Pública;24.7;--
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Total;Total;32.1;30.6
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Total;Estadual;13.3;30.6
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Total;Municipal;32.4;--
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Total;Pública;32.1;30.6
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Urbana;Total;31.1;30.6
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Urbana;Estadual;13.3;30.6
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Urbana;Municipal;31.5;--
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Urbana;Pública;31.1;30.6
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Rural;Total;34.4;--
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Rural;Municipal;34.4;--
2015;Nordeste;26;PE;2612901;São Benedito do Sul;Rural;Pública;34.4;--
2015;Nordeste;26;PE;2613008;São Bento do Una;Total;Total;24.1;25.1
2015;Nordeste;26;PE;2613008;São Bento do Una;Total;Estadual;19;25.1
2015;Nordeste;26;PE;2613008;São Bento do Una;Total;Municipal;25.4;--
2015;Nordeste;26;PE;2613008;São Bento do Una;Total;Privada;0.3;--
2015;Nordeste;26;PE;2613008;São Bento do Una;Total;Pública;25.2;25.1
2015;Nordeste;26;PE;2613008;São Bento do Una;Urbana;Total;23.7;25.1
2015;Nordeste;26;PE;2613008;São Bento do Una;Urbana;Estadual;19;25.1
2015;Nordeste;26;PE;2613008;São Bento do Una;Urbana;Municipal;26;--
2015;Nordeste;26;PE;2613008;São Bento do Una;Urbana;Privada;0.3;--
2015;Nordeste;26;PE;2613008;São Bento do Una;Urbana;Pública;25.5;25.1
2015;Nordeste;26;PE;2613008;São Bento do Una;Rural;Total;24.7;--
2015;Nordeste;26;PE;2613008;São Bento do Una;Rural;Municipal;24.7;--
2015;Nordeste;26;PE;2613008;São Bento do Una;Rural;Pública;24.7;--
2015;Nordeste;26;PE;2613107;São Caitano;Total;Total;20.1;22.4
2015;Nordeste;26;PE;2613107;São Caitano;Total;Estadual;30.8;23
2015;Nordeste;26;PE;2613107;São Caitano;Total;Municipal;22.3;--
2015;Nordeste;26;PE;2613107;São Caitano;Total;Privada;8.1;9
2015;Nordeste;26;PE;2613107;São Caitano;Total;Pública;22.8;23
2015;Nordeste;26;PE;2613107;São Caitano;Urbana;Total;20.4;22.4
2015;Nordeste;26;PE;2613107;São Caitano;Urbana;Estadual;30.8;23
2015;Nordeste;26;PE;2613107;São Caitano;Urbana;Municipal;24;--
2015;Nordeste;26;PE;2613107;São Caitano;Urbana;Privada;8.1;9
2015;Nordeste;26;PE;2613107;São Caitano;Urbana;Pública;24.7;23
2015;Nordeste;26;PE;2613107;São Caitano;Rural;Total;19.6;--
2015;Nordeste;26;PE;2613107;São Caitano;Rural;Municipal;19.6;--
2015;Nordeste;26;PE;2613107;São Caitano;Rural;Pública;19.6;--
2015;Nordeste;26;PE;2613206;São João;Total;Total;26.2;41.9
2015;Nordeste;26;PE;2613206;São João;Total;Estadual;--;41.9
2015;Nordeste;26;PE;2613206;São João;Total;Municipal;26.8;--
2015;Nordeste;26;PE;2613206;São João;Total;Privada;0;--
2015;Nordeste;26;PE;2613206;São João;Total;Pública;26.8;41.9
2015;Nordeste;26;PE;2613206;São João;Urbana;Total;27.8;41.9
2015;Nordeste;26;PE;2613206;São João;Urbana;Estadual;--;41.9
2015;Nordeste;26;PE;2613206;São João;Urbana;Municipal;29;--
2015;Nordeste;26;PE;2613206;São João;Urbana;Privada;0;--
2015;Nordeste;26;PE;2613206;São João;Urbana;Pública;29;41.9
2015;Nordeste;26;PE;2613206;São João;Rural;Total;23.8;--
2015;Nordeste;26;PE;2613206;São João;Rural;Municipal;23.8;--
2015;Nordeste;26;PE;2613206;São João;Rural;Pública;23.8;--
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Total;Total;31.2;36.9
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Total;Estadual;--;36.1
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Total;Municipal;31.8;85.7
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Total;Privada;12;--
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Total;Pública;31.8;36.9
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Urbana;Total;31.7;36.9
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Urbana;Estadual;--;36.1
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Urbana;Municipal;32.7;85.7
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Urbana;Privada;12;--
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Urbana;Pública;32.7;36.9
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Rural;Total;30.1;--
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Rural;Municipal;30.1;--
2015;Nordeste;26;PE;2613305;São Joaquim do Monte;Rural;Pública;30.1;--
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Total;Total;31.1;32.6
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Total;Estadual;32.9;33
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Total;Municipal;34.6;--
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Total;Privada;11.5;14.3
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Total;Pública;34.5;33
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Urbana;Total;31.5;33.1
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Urbana;Estadual;30.8;33.4
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Urbana;Municipal;36.4;--
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Urbana;Privada;11.5;14.3
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Urbana;Pública;36.2;33.4
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Rural;Total;29.8;28.2
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Rural;Estadual;35.2;28.2
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Rural;Municipal;29.4;--
2015;Nordeste;26;PE;2613404;São José da Coroa Grande;Rural;Pública;29.8;28.2
2015;Nordeste;26;PE;2613503;São José do Belmonte;Total;Total;21;22
2015;Nordeste;26;PE;2613503;São José do Belmonte;Total;Estadual;17.1;22
2015;Nordeste;26;PE;2613503;São José do Belmonte;Total;Municipal;22.9;--
2015;Nordeste;26;PE;2613503;São José do Belmonte;Total;Privada;0.3;--
2015;Nordeste;26;PE;2613503;São José do Belmonte;Total;Pública;22.2;22
2015;Nordeste;26;PE;2613503;São José do Belmonte;Urbana;Total;20.6;22
2015;Nordeste;26;PE;2613503;São José do Belmonte;Urbana;Estadual;17.1;22
2015;Nordeste;26;PE;2613503;São José do Belmonte;Urbana;Municipal;23.2;--
2015;Nordeste;26;PE;2613503;São José do Belmonte;Urbana;Privada;0.3;--
2015;Nordeste;26;PE;2613503;São José do Belmonte;Urbana;Pública;22.2;22
2015;Nordeste;26;PE;2613503;São José do Belmonte;Rural;Total;22.1;--
2015;Nordeste;26;PE;2613503;São José do Belmonte;Rural;Municipal;22.1;--
2015;Nordeste;26;PE;2613503;São José do Belmonte;Rural;Pública;22.1;--
2015;Nordeste;26;PE;2613602;São José do Egito;Total;Total;18.3;18.7
2015;Nordeste;26;PE;2613602;São José do Egito;Total;Estadual;32;18.7
2015;Nordeste;26;PE;2613602;São José do Egito;Total;Municipal;18.6;--
2015;Nordeste;26;PE;2613602;São José do Egito;Total;Privada;2.8;--
2015;Nordeste;26;PE;2613602;São José do Egito;Total;Pública;19.5;18.7
2015;Nordeste;26;PE;2613602;São José do Egito;Urbana;Total;18.9;18.7
2015;Nordeste;26;PE;2613602;São José do Egito;Urbana;Estadual;32;18.7
2015;Nordeste;26;PE;2613602;São José do Egito;Urbana;Municipal;19.3;--
2015;Nordeste;26;PE;2613602;São José do Egito;Urbana;Privada;2.4;--
2015;Nordeste;26;PE;2613602;São José do Egito;Urbana;Pública;20.6;18.7
2015;Nordeste;26;PE;2613602;São José do Egito;Rural;Total;16.8;--
2015;Nordeste;26;PE;2613602;São José do Egito;Rural;Municipal;17.1;--
2015;Nordeste;26;PE;2613602;São José do Egito;Rural;Privada;5.1;--
2015;Nordeste;26;PE;2613602;São José do Egito;Rural;Pública;17.1;--
2015;Nordeste;26;PE;2613701;São Lourenço da Mata;Total;Total;27.4;29.4
