CO_MUNICIPIO;PIB_2013;PIB_2014;PIB_2015;PIB_2016;PIB_2017;PIB_2018;PIB_2019;PIB_2020;PIB_2021
4306502;183586;199481;224649;230132;253149;237809;294060;270477;356857
4306551;46071;46985;46787;52681;53699;54618;59025;53319;65533
4306601;983225;1035039;1180775;1235611;1343428;1326156;1346218;1401820;2210941
4306700;60857;66062;66209;67237;72198;75248;76342;83268;106596
4306734;146178;183612;167406;186618;176654;196213;189541;204656;260796
4306759;46488;52787;56581;52522;50566;52272;54959;56176;78890
4306767;960838;1197276;1278482;1477422;1585866;1608902;2154667;1804067;2120258
4306809;611211;678899;737390;795468;830217;888888;950771;1020453;1168355
4306908;328497;396548;448594;572999;525828;535777;607186;594419;1080943
4306924;40637;41669;49961;53130;49237;49630;54640;53409;73213
4306932;262859;261724;281460;360663;347282;405710;420992;347392;687576
4306957;258026;110537;153901;195299;196638;193303;222755;224590;207516
4306973;75753;79944;86332;106592;96570;110451;123485;121487;180478
4307005;4067166;4096603;4262267;4399222;4456712;4960046;5519057;5858572;6882611
4307054;107391;111313;135461;153710;131689;144642;145844;144782;265548
4307104;85036;99022;101252;118811;137327;133993;140302;142578;253606
4307203;66455;90010;84181;91137;89904;94205;109590;117071;150882
4307302;194012;194145;213769;246361;238459;231932;229473;248222;353967
4307401;132229;151843;165484;203358;180515;215552;212211;215852;392859
4307450;57533;57883;60311;68322;67536;71729;82564;87151;116730
4307500;569888;550368;606733;666541;682297;774672;718862;623991;1113102
4307559;188134;203510;216547;255387;330675;359509;284400;244194;350706
4307609;1150481;1299313;1337684;1325101;1334293;1467031;1542292;1540300;1875488
4307708;2715260;2930040;3115215;3373536;3001354;3186024;3433253;3346092;3749878
4307807;1202855;1226801;1163126;1359403;1419197;1477392;1643605;1796496;2171441
4307815;118238;123123;106074;116772;128824;127025;133899;107259;197414
4307831;163136;139269;149103;196069;172779;208445;211039;171720;405443
4307864;61026;67749;71816;77101;79243;77526;141170;137463;197918
4307906;2430377;2733336;2821296;3054450;3208933;3435281;3558236;3603714;4398447
4308003;148460;141775;156965;172458;191119;200267;218912;226905;270105
4308052;51423;50226;52934;65212;57124;65770;61200;73414;103166
4308078;102756;103850;115941;119825;120402;115126;106388;101958;140822
4308102;313965;353059;359599;386876;391709;423218;464611;471552;589352
4308201;1103897;1253126;1299362;1313953;1486989;1628614;1852002;1947453;2538136
4308250;43242;50113;50905;53294;49524;58751;61516;61964;103058
4308300;143752;160282;162089;181012;182076;200211;214805;245235;227468
4308409;133166;145054;173094;170113;182346;189957;200415;193066;302799
4308433;37005;40421;40224;42023;41306;42880;45982;46816;58939
4308458;224966;244393;243247;276735;249751;324188;314483;255970;564771
4308508;793111;871106;926893;1020627;1092250;1143542;1232887;1202661;1430606
4308607;1457788;1647229;1693058;1736797;1836582;2082300;2379387;2299713;2997963
4308656;98060;91642;106395;117721;103207;125252;133812;148186;200966
4308706;160179;165195;186892;216485;217129;235754;235645;240384;282771
4308805;127088;126616;138627;147806;148929;157833;182805;156430;276372
4308854;88752;88191;95759;114236;102408;110252;111864;126568;190647
4308904;408544;445219;457497;494417;513078;555023;637100;649484;793661
4309001;555784;571528;612031;705589;678446;785454;807393;765092;1202941
4309050;357625;321187;358316;335996;327548;330103;266650;275838;461885
4309100;1344590;1509956;1651043;1655187;1834204;1971269;2262072;1986861;2658018
4309126;40499;41668;43621;44779;43558;53394;57226;60441;94579
4309159;60594;72105;65888;75069;82375;83014;87489;79054;109481
4309209;10192685;10892311;9731352;10121618;12314666;12079663;12386993;10639393;10261618
4309258;46645;58489;69243;72955;67922;74063;72479;71861;132787
4309308;4170836;5104251;5345985;5944686;5567587;6740169;6434883;5822965;8284804
4309407;595355;692268;744772;768984;818670;868146;949787;959997;1149050
4309506;239458;242252;251331;306591;287151;358097;289015;295621;362623
4309555;99042;118066;131602;153789;172274;169479;188287;201783;245496
4309571;51841;49233;53224;53721;63043;60134;63974;59498;71142
4309605;1619686;1987507;1198382;1305166;1505773;1628971;1740614;1706944;2608192
4309654;123370;124125;143758;168956;174142;201896;195910;213188;314486
4309704;120408;130154;131242;135128;140134;145113;165023;184550;229248
4309753;69188;70366;72659;80802;91388;90631;93869;83451;112226
4309803;177743;159300;178156;199143;196244;224120;234310;225261;367294
4309902;203426;217778;249001;265025;238532;248978;278996;241917;399691
4309951;93924;85124;99064;111720;96537;117253;132170;111042;213521
4310009;926584;974172;876527;969343;927942;1066563;1125662;1203393;1722053
4310108;1326812;1459074;1506435;1485951;1655950;1823095;1945876;1709846;1888880
4310207;2526316;2577030;2830181;3096633;3165854;3502163;4082296;4391523;5190378
4310306;94422;108438;108519;118061;111181;104662;112250;122453;140569
4310330;332309;372439;418127;456862;437014;455657;514734;552945;626814
4310363;167613;218666;173060;175555;199153;239914;263029;742320;519189
4310405;172517;188155;208283;249012;241283;284210;280880;326958;494164
4310413;49596;48098;51200;59604;62559;72504;68409;73186;110556
4310439;159146;166295;200683;218733;196423;196831;223097;192507;298581
4310462;77715;79867;81007;92154;87716;103997;106926;102464;177628
4310504;124623;135734;142515;157474;175468;170013;206842;203810;254491
4310538;75518;79185;82269;86267;90706;124818;121764;196825;286658
4310553;68284;63542;80694;96233;87724;92016;100676;95708;246285
4310579;43075;45953;45412;50112;53829;56729;59237;73412;94234
4310603;1008580;1083660;1160852;1206402;1335037;1389841;1398232;1571713;2186921
4310652;56895;56668;65946;80236;59350;64403;76145;72179;86738
4310702;48901;56723;56177;62238;61874;58569;66157;70949;81706
4310751;43458;44043;47317;49933;48603;52866;52781;37497;71910
4310801;715295;792082;880295;910149;917702;1015503;990690;978588;1180383
4310850;72457;75316;85141;94151;86316;99206;99536;106689;136729
4310876;82206;77426;86270;104151;98413;118894;116645;76501;224026
4310900;124332;114841;125133;119104;114302;134510;146525;157740;232300
4311007;521330;585492;600880;645250;709334;670921;706889;747896;1059392
4311106;196243;189861;222281;230031;244561;254762;265465;255741;378018
4311122;54777;59703;61599;68589;67557;67045;70184;75646;94041
4311130;153754;140494;164777;188574;176731;218318;200329;154903;469005
4311155;363215;342843;370091;415383;406039;527580;503898;431284;975407
4311205;809657;854916;987126;1053406;1041112;1307506;1232510;1142744;1925171
4311239;49195;50203;53631;51916;59971;59822;57261;53812;68915
4311254;84856;83423;89392;94435;105806;111635;113740;101874;154689
4311270;70343;62839;72563;86605;76760;94400;91485;74275;157139
4311304;817913;919762;915008;941128;971882;1165950;1145514;1134349;1513400
4311403;2888836;3240933;3253609;3431939;3844921;4246691;4672704;4694652;5596169
4311429;38663;38455;39609;50312;45204;48952;55519;50756;74874
4311502;177982;187318;221567;249431;228334;252909;250573;269703;497626
4311601;90731;100345;116822;122209;127814;140362;142179;122086;172442
4311627;224035;307392;302268;289932;305111;298466;314414;318192;365848
4311643;39784;41928;47908;56822;45033;48236;54959;55572;65579
4311700;102818;120188;135214;160421;152303;179050;183074;186693;272823
4311718;184668;178492;207657;240779;255407;245523;284128;331619;582041
4311734;35183;43261;48520;53717;56220;53268;59150;53592;70213
4311759;175578;172070;211389;228250;235516;277695;268322;278723;546970
4311775;85427;99031;108178;122081;112840;121496;139339;153856;190483
4311791;84793;97015;91130;90054;89346;69345;76813;76330;80816
4311809;1495973;1660333;1691725;1893704;1886017;2055576;2210068;2225396;3060013
4311908;86467;94060;102150;109495;113446;116597;133439;143402;167824
4311981;47321;53612;57569;84105;66253;66336;82115;82291;104495
4312005;42654;48178;47726;48799;46019;50469;54876;62931;72887
4312054;66499;73455;77333;84143;86176;89891;98020;98747;124134
4312104;83148;89068;93967;109746;107344;114305;116117;113492;169005
4312138;103149;97426;110348;110541;81864;103349;94160;111581;168254
4312153;103486;136358;132590;132330;143012;154680;170643;147077;180535
4312179;47611;44566;44216;54541;50115;58990;55393;46840;88446
4312203;78376;84137;92714;105773;96402;117088;110557;112480;161122
4312252;122882;131306;164677;174946;164686;176814;198928;199416;279176
4312302;119039;125068;126028;140861;117940;133168;133858;143345;190385
4312351;48639;48255;53768;56575;54162;57173;59585;60261;98137
4312377;42969;49246;58006;72357;72180;64849;71769;83125;109729
4312385;100405;119416;120030;114497;88018;79167;74298;74318;94434
4312401;2628385;2786149;2831834;2835057;3235253;3740580;3925347;3902316;5752330
4312427;80158;77079;82748;86020;89523;108257;100605;83861;153333
4312443;46931;53570;51847;60578;58639;55188;57915;59972;81465
4312450;80038;85037;88679;92294;86589;91823;98425;103657;132443
4312476;126408;136191;148083;170088;171607;183261;210124;211177;274166
4312500;260247;319167;283206;337022;358027;358693;407876;433997;643323
4312609;163429;215575;228059;246517;240857;251729;262916;284354;301851
4312617;317668;373443;435627;513256;378072;431597;547245;724743;1122084
4312625;41622;39978;44302;50004;44469;52399;51823;55102;91988
4312658;1121023;1081327;983550;1006651;1147124;1277001;1365426;1370955;2207531
4312674;76742;64179;80236;81943;81840;91913;88500;80338;146251
4312708;285037;278817;330609;369664;365514;427789;399904;408122;525504
4312757;116029;129813;136290;153721;160414;169053;171645;196225;236574
4312807;145650;219262;292789;267773;189592;211570;243509;263546;327225
4312906;696245;863950;667228;540804;458306;511636;597938;621859;802206
4312955;59101;69889;74739;81294;83886;91818;100735;113947;145342
4313003;72487;80230;89321;96336;100041;104282;120208;115139;141143
4313011;101733;113652;116127;131118;142619;147359;165504;187708;229430
4313037;123148;118357;122605;125876;119481;128918;130313;123156;172365
4313060;647047;725990;652308;601394;611215;635922;686371;701493;805694
4313086;49393;56910;63273;68402;72581;71141;71268;78857;100211
4313102;170534;193621;209124;279479;286129;308343;301319;284285;382687
4313201;563598;611768;669394;698994;735117;793701;854947;826034;972684
4313300;860400;845114;996278;1096582;1162976;1220169;1303643;1322298;1730037
4313334;88558;84322;100711;123286;128348;151663;144928;150246;304677
4313359;93657;104364;156704;143849;175248;182967;179783;201121;169304
4313375;916384;1081917;1088456;1144392;1301255;1665264;1814029;1919670;2487515
4313391;68268;77556;82837;78405;86655;88511;94462;79825;133170
4313409;7053847;7806020;8122465;8257281;8920279;9424240;9766714;9287466;10037889
4313425;88335;95606;107614;116292;117418;120610;133571;147311;186353
4313441;43271;42403;44166;54411;45727;48670;52466;47893;74728
4313466;41261;42500;46588;52083;50361;57267;58775;57571;75033
4313490;69751;71491;75458;82760;82921;88496;98635;99165;135199
4313508;1037035;1161130;1253351;1326459;1660333;1566250;1693272;1693470;1819024
4313607;76708;90423;94685;105740;100979;109953;123647;126716;167644
4313656;266145;301955;407236;419084;464591;469286;471636;565777;735603
4313706;1035809;1070411;1138225;1298201;1254871;1461185;1490353;1478442;2215050
4313805;131083;158612;156228;181532;176558;183274;210792;234675;271641
4313904;1605992;1880911;1683165;1684892;1963000;2086009;2234900;2104035;3167743
4313953;238519;258029;271894;316531;330364;346600;393691;360800;533687
4314001;212141;242133;249485;264414;271341;290638;315526;314458;424445
4314027;120386;128062;142330;143656;161484;154907;169062;150472;207384
4314035;67348;73924;78591;83994;89597;95895;100424;110325;136434
4314050;959060;1101374;1089027;1059509;1145069;1230852;1351808;1278652;1390312
4314068;84227;84371;89702;83838;107245;104245;110803;98751;132982
4314076;141940;139988;146818;165323;175606;172131;182472;173782;229640
4314100;7232715;7385322;7817190;8342538;8636758;9150642;9841605;10045734;12552833
4314134;73040;67278;75878;92179;88589;95102;102902;133338;195869
4314159;125955;150934;150849;168092;159230;169474;189812;201835;242456
4314175;61503;65060;101750;96427;107418;110312;168883;144462;386189
4314209;99691;118544;123831;129835;147958;149602;164637;145915;270650
4314308;200509;186094;198272;246789;221104;268287;242308;244763;464211
4314407;5967011;6658158;7391651;8103230;8417418;8852998;9450816;9491040;10778119
4314423;299632;349086;306384;323177;296148;346352;326935;298241;386451
4314456;57475;60490;64487;71854;72583;72902;85416;102491;123341
4314464;250069;224444;384175;386080;331288;255964;220479;214381;304723
4314472;129372;143203;396229;411644;490839;686477;760754;784930;931832
4314498;65455;74212;73899;73561;85946;85016;98816;114765;131547
4314506;209775;248233;251371;299552;283675;287576;306179;304415;397723
4314548;32844;36172;47092;52350;48325;53448;58509;64387;74285
4314555;41632;44389;49937;58530;57479;67655;65488;72000;94670
4314605;280871;311242;319404;352161;393869;416044;483318;498981;880273
4314704;137470;153189;167452;186658;187002;195205;212148;208515;252506
4314753;58403;59034;62817;69359;80415;86524;93448;105943;131756
4314779;189458;144815;206348;241104;222571;224985;261563;273743;403316
4314787;44891;44109;43732;53220;50973;62012;59636;61604;96048
4314803;971377;1144795;1141179;1113614;1099223;1211645;1265366;1308715;1662398
4314902;57920358;63989576;68132502;72734881;73314029;77181703;82320598;75976656;81562848
4315008;78950;79135;88547;100967;101493;104713;107924;113895;135661
4315057;41129;44889;50766;58472;55128;61323;65039;68543;89349
4315073;29503;30367;29567;31535;31883;31555;34539;35780;45211
4315107;129139;126416;143121;159234;160842;176057;185680;187841;210925
4315131;39659;39831;37857;43183;43192;41713;47514;50749;61419
4315149;69972;88839;101312;102932;116855;140873;165020;161414;213812
4315156;100450;111797;107930;116456;123349;122290;131167;131944;166516
4315172;45307;47701;50531;52194;51376;51927;60725;68243;93263
4315206;75064;83947;88125;90852;95909;94246;101082;106088;133442
4315305;317498;363170;406222;423781;445879;447792;480597;500201;625749
4315313;81272;87465;100548;115553;109054;131930;114470;103358;185962
4315321;127329;123987;131884;152378;138779;180380;169032;168190;299302
4315354;135456;128531;128549;135245;135239;148049;157612;158920;255120
4315404;130731;134986;143071;162894;157571;174146;178090;160253;232903
4315453;42691;45823;47097;48627;46015;47128;53691;60974;82687
4315503;323497;351872;381607;405739;430282;454949;456922;467980;673420
4315552;71520;63642;74263;79773;78355;87166;87195;101838;136484
4315602;8147934;7355045;7272308;9661299;9229286;10886818;10956641;9965069;13282154
4315701;700710;744529;827672;900447;886741;934040;978452;922723;1390518
4315750;104082;114339;111259;108942;111504;124157;130227;128935;155848
