CO_MUNICIPIO;PIB_2013;PIB_2014;PIB_2015;PIB_2016;PIB_2017;PIB_2018;PIB_2019;PIB_2020;PIB_2021;PERCENTUAL_FAMILIAS_PBF_2013;PERCENTUAL_FAMILIAS_PBF_2014;PERCENTUAL_FAMILIAS_PBF_2015;PERCENTUAL_FAMILIAS_PBF_2016;PERCENTUAL_FAMILIAS_PBF_2017;PERCENTUAL_FAMILIAS_PBF_2018;PERCENTUAL_FAMILIAS_PBF_2019;PERCENTUAL_FAMILIAS_PBF_2020;PERCENTUAL_FAMILIAS_PBF_2021
1501782;473702;557970;518458;537286;580409;569601;600242;688974;794309;0.13365;0.11665;0.10885;0.10225;0.10415;0.10658;0.10111;0.10741;0.10697
1501808;555397;621581;653059;671417;743334;813404;806109;849150;893933;0.13269;0.14569;0.13829;0.14638;0.16189;0.16315;0.16288;0.16083;0.15826
1501907;446363;380781;394742;481727;498799;453202;413630;488650;536730;0.17748;0.18198;0.17231;0.18597;0.20218;0.19551;0.18063;0.17732;0.17401
1501956;139360;142851;151957;171922;188110;179381;182757;215937;227634;0.1137;0.11768;0.1278;0.13451;0.13661;0.13446;0.12003;0.12364;0.12247
1502004;143118;146582;159323;169530;172484;183253;199330;230595;255830;0.15695;0.16258;0.15373;0.16765;0.18897;0.18179;0.1938;0.1897;0.18534
1502103;738755;848524;987906;1138431;1183561;1131454;1137121;1334181;1393690;0.14123;0.14629;0.13704;0.14775;0.14443;0.14266;0.14062;0.13905;0.136
1502152;3483478;2802921;3478390;2396141;4089225;7106492;10704887;22503439;34989610;0.09974;0.09402;0.08861;0.09092;0.10895;0.10846;0.09807;0.0939;0.09439
1502202;828515;914174;958387;985323;967493;1027331;1106990;1230989;1427144;0.12874;0.11482;0.11136;0.10035;0.09675;0.10487;0.10332;0.11202;0.11242
1502301;369838;381023;438832;480143;454009;499285;704295;705900;615773;0.16676;0.15212;0.14926;0.14588;0.14985;0.14688;0.13745;0.14673;0.152
1502400;2437327;2709860;3207269;3605674;3758255;3911556;4034041;4300301;4709312;0.10176;0.10513;0.09983;0.08623;0.07419;0.0697;0.06359;0.07081;0.07471
1502509;137769;147275;167194;178428;181414;187399;194500;218467;248270;0.13087;0.1425;0.1415;0.14022;0.14042;0.13419;0.12877;0.14081;0.1377
1502608;60813;60387;65837;72684;79044;80853;84851;93144;100969;0.12164;0.12782;0.12438;0.12106;0.13989;0.15324;0.1535;0.16693;0.16435
1502707;407473;463952;520879;543396;559420;552553;547713;622867;662825;0.11366;0.10613;0.10641;0.09517;0.08166;0.07383;0.06514;0.06974;0.07029
1502756;237892;249405;260414;256931;292381;293528;291977;322762;420236;0.13399;0.14389;0.13202;0.13546;0.13993;0.15852;0.15505;0.15207;0.14891
1502764;186290;205328;231360;267417;275438;288969;286710;408489;406927;0.11005;0.11409;0.10786;0.10537;0.10456;0.10494;0.08758;0.09759;0.09371
1502772;207669;206385;344416;593083;860118;820132;943189;644777;3667341;0.16449;0.17311;0.16348;0.16395;0.17825;0.17964;0.16733;0.1736;0.17203
1502806;156926;166068;477864;651488;630978;522027;253303;267226;282512;0.1366;0.14017;0.129;0.13333;0.14888;0.16;0.1594;0.15726;0.15274
1502855;79091;87319;97742;108894;120943;124467;129485;140328;149717;0.16637;0.15773;0.15757;0.15671;0.1579;0.15834;0.14736;0.1561;0.15065
1502905;220401;220052;241752;266389;276241;287319;289789;330621;369777;0.16186;0.1782;0.16365;0.17843;0.20799;0.21763;0.20479;0.19882;0.1948
1502939;421272;476009;567684;656864;679845;685324;660970;783667;940611;0.08077;0.07705;0.07651;0.07067;0.07074;0.07382;0.0678;0.0768;0.08034
1502954;249470;272784;287743;318851;359402;377618;429733;521578;556042;0.11826;0.12525;0.13305;0.12617;0.11498;0.10821;0.09326;0.10062;0.09856
1503002;54288;42921;50485;52371;56499;54909;60014;63591;76730;0.17266;0.18177;0.17892;0.19141;0.221;0.22872;0.2409;0.24286;0.24363
1503044;357379;313863;331441;315412;249651;340155;272593;414580;602623;0.14663;0.13907;0.13473;0.13113;0.12428;0.11758;0.10348;0.11264;0.12169
1503077;171830;182233;192280;216624;242307;218668;220325;256719;276033;0.16827;0.17869;0.16675;0.18378;0.19923;0.1867;0.17628;0.17399;0.16987
1503093;267741;318026;324651;374417;373555;339363;346998;372711;506638;0.10871;0.10972;0.10517;0.09618;0.0836;0.08418;0.0754;0.0822;0.08525
1503101;163913;181608;197032;201129;230596;269626;280891;294870;334287;0.13272;0.1363;0.13193;0.14375;0.16276;0.17911;0.17773;0.17577;0.17239
1503200;269984;271389;298323;334255;304516;355023;346236;379664;415894;0.15831;0.17625;0.16479;0.168;0.17575;0.17114;0.16059;0.16542;0.16149
1503309;374543;411410;374547;353216;376753;494094;519353;628526;691233;0.15388;0.15914;0.15473;0.16262;0.17113;0.16472;0.15568;0.15393;0.14844
1503408;90811;86399;95257;112443;114682;126126;119814;155877;174628;0.14365;0.15318;0.15091;0.15476;0.16386;0.15546;0.14345;0.14661;0.14064
1503457;471202;487403;436248;485041;541030;518924;576413;607746;625213;0.08975;0.08509;0.08124;0.08135;0.08603;0.09394;0.0895;0.09521;0.09731
1503507;162191;175420;204242;219643;217124;213458;220427;249344;278006;0.16631;0.17665;0.17375;0.17594;0.19073;0.20241;0.19401;0.19104;0.18809
1503606;1165927;1433058;1601843;1597707;1770962;1814310;2041945;2629483;3078558;0.11279;0.12297;0.1162;0.11639;0.12999;0.13023;0.12092;0.11841;0.11608
1503705;381965;424197;453461;511523;560443;518941;580326;659096;841956;0.13106;0.13349;0.13344;0.1319;0.12434;0.11809;0.11264;0.12346;0.1311
1503754;159487;177849;202240;238484;327691;461440;524934;575748;625760;0.17788;0.19694;0.21897;0.23678;0.288;0.27509;0.30878;0.34664;0.3891
1503804;377070;415245;458521;489836;489217;484129;488417;530795;615695;0.12263;0.12441;0.12454;0.12177;0.1172;0.12525;0.11953;0.12508;0.12206
1503903;868722;905205;768414;941366;1046267;996562;1204784;1366882;1451756;0.11035;0.10479;0.10643;0.10225;0.10012;0.09855;0.0933;0.0989;0.09586
1504000;392544;354747;404797;394987;453594;404797;423763;484931;503051;0.14988;0.16275;0.1531;0.1598;0.17272;0.18322;0.18103;0.1783;0.17507
1504059;235996;264507;276718;283984;293012;292918;291476;324787;340311;0.15002;0.15559;0.1509;0.1578;0.20065;0.2168;0.2063;0.20172;0.19925
1504109;59449;55540;59783;64732;75316;81723;74014;93255;98432;0.1466;0.14613;0.1319;0.1322;0.1348;0.13892;0.13372;0.14126;0.1441
1504208;5739901;6313839;7305741;7487235;8599354;8779878;11406386;12928283;13523145;0.0799;0.07356;0.06727;0.05899;0.04974;0.05214;0.05146;0.05914;0.06015
1504307;169509;181176;186807;205831;219106;234515;228263;255647;289997;0.17292;0.17774;0.177;0.18048;0.20175;0.20884;0.20191;0.19989;0.19642
1504406;156194;185495;185508;213396;221402;234487;220111;247826;263657;0.14967;0.15586;0.14758;0.14863;0.15652;0.14805;0.13721;0.14211;0.1384
1504422;1112651;1418283;1592877;1732438;1788121;1901593;1941535;2088809;2578541;0.10024;0.10625;0.09704;0.09733;0.09962;0.10586;0.09976;0.0968;0.09425
1504455;318026;502350;624718;566204;580793;613954;654621;877101;1023972;0.13016;0.12223;0.12658;0.1304;0.13611;0.14119;0.13552;0.14583;0.1428
1504505;124602;134299;140741;170140;169796;178066;180022;196394;216855;0.1377;0.13623;0.13502;0.13031;0.14351;0.14959;0.14779;0.14546;0.14295
1504604;224102;220289;253839;278415;306536;294911;378747;496711;452082;0.14736;0.14672;0.14195;0.162;0.19834;0.21327;0.20738;0.20365;0.19989
1504703;657367;651287;741243;869136;892534;841663;914896;1267327;1348481;0.13844;0.14672;0.14005;0.15147;0.17016;0.18774;0.18787;0.18298;0.17904
1504752;213045;228694;125707;137561;155209;153295;170177;194352;288644;0.00197;0.08239;0.14651;0.17803;0.19449;0.19685;0.20032;0.1947;0.19224
1504802;555744;563756;612761;682044;690213;720963;621428;711142;807340;0.17148;0.18109;0.17279;0.17542;0.17774;0.16822;0.15938;0.16638;0.16209
1504901;235348;212886;232487;233425;259935;257444;292578;322367;338764;0.14012;0.15423;0.1448;0.15255;0.16586;0.16932;0.16489;0.16215;0.15909
1504950;167053;148127;179038;181541;215609;197887;208330;257783;350842;0.18497;0.20252;0.19431;0.2022;0.20439;0.20844;0.19894;0.19623;0.19429
1504976;101321;111438;133679;134878;136995;136533;158361;169370;192605;0.1328;0.11969;0.10887;0.09849;0.08723;0.09019;0.0822;0.09048;0.08915
1505007;90210;95587;100631;114442;122891;118687;115806;143838;147491;0.15072;0.15174;0.15162;0.15307;0.15835;0.15587;0.14528;0.1511;0.14675
1505031;355426;424552;467114;561084;608458;584389;698729;828234;971539;0.069;0.07545;0.0732;0.06832;0.07004;0.06627;0.06032;0.06893;0.06512
1505064;592580;657498;736960;823582;839946;853901;831147;941685;1117034;0.1166;0.10574;0.1063;0.09948;0.08378;0.08221;0.07409;0.08188;0.08465
1505106;522300;477445;533829;613189;624557;640921;977405;897960;965930;0.1346;0.13256;0.13221;0.13313;0.12934;0.12222;0.1164;0.12551;0.12704
1505205;286546;285441;359088;491096;431765;388392;365938;441907;419077;0.15318;0.15949;0.14845;0.16025;0.19359;0.19753;0.1879;0.18402;0.18121
1505304;1524677;1409485;1722278;1814316;1701190;1626475;2085534;2498985;2278575;0.11722;0.11632;0.12467;0.1255;0.1225;0.11777;0.10887;0.1147;0.11056
1505403;159882;151520;156196;176918;187883;169095;174935;203579;200629;0.17141;0.18303;0.17307;0.1813;0.19486;0.19705;0.19011;0.1859;0.18242
1505437;431090;819443;504260;542320;540548;610583;634512;776093;1302429;0.10377;0.1111;0.10801;0.10648;0.12061;0.12442;0.12007;0.11684;0.11274
1505486;341269;378513;433942;510233;580576;595519;677086;724417;867605;0.14525;0.14871;0.16164;0.15773;0.16763;0.15835;0.15013;0.16165;0.15783
1505494;46089;47595;53301;63936;66032;65452;72213;82696;98769;0.17816;0.1835;0.17645;0.19071;0.20918;0.20063;0.18804;0.18372;0.17954
1505502;1749020;2019305;2394332;2667465;2950442;2646845;3132989;3777041;4280508;0.10608;0.10519;0.10563;0.10058;0.09335;0.09134;0.08258;0.08882;0.08814
1505536;20198715;15561713;11184354;12645409;18439322;15994405;23001043;38012250;49763040;0.04527;0.04815;0.05388;0.04667;0.04057;0.04636;0.04461;0.05723;0.05558
1505551;53562;58159;73398;86909;74387;87951;88909;97551;114870;0.1743;0.18414;0.17453;0.17899;0.18667;0.18103;0.16907;0.18983;0.18992
1505601;64775;41753;48552;60462;52915;55061;53683;65783;72327;0.18874;0.18158;0.17793;0.15368;0.14173;0.13502;0.12814;0.13909;0.14448
1505635;137234;155514;180801;200705;200788;235131;211878;274930;292755;0.157;0.14421;0.1398;0.12661;0.11748;0.11084;0.09907;0.11103;0.1183
1505650;160850;221670;235473;260906;255862;245415;258528;309328;323263;0.09668;0.10004;0.10143;0.10226;0.09681;0.10045;0.09373;0.10032;0.10258
1505700;152436;164939;187380;208199;212571;212006;221526;247224;275230;0.1357;0.1516;0.13927;0.1431;0.1558;0.16234;0.15472;0.15075;0.14719
1505809;456736;439885;446246;682972;648015;893428;785876;881126;945733;0.13146;0.1366;0.13292;0.13614;0.1301;0.1272;0.11768;0.12047;0.11748
1505908;226304;202864;218556;240017;295945;309826;321165;348933;404677;0.12606;0.13051;0.12108;0.12017;0.13831;0.14707;0.14204;0.1387;0.1368
1506005;229100;218863;226131;275833;302521;288610;295872;342839;442969;0.18308;0.1945;0.18466;0.20723;0.23735;0.25333;0.25286;0.2523;0.25098
1506104;70680;63930;81542;120321;149269;198941;236992;295838;321726;0.15079;0.14142;0.1505;0.15785;0.17107;0.17522;0.17386;0.18283;0.1788
1506112;71116;70659;75765;84625;90640;97467;99904;111330;120882;0.15524;0.15244;0.1554;0.16048;0.16613;0.16955;0.16872;0.17151;0.17044
1506138;1096384;1317862;1467916;1645578;1700741;1802377;1866113;2030687;2552479;0.08229;0.07708;0.07201;0.07169;0.06647;0.07049;0.06356;0.07123;0.07123
1506161;266214;304399;360821;407471;476846;479389;494992;572062;601872;0.1002;0.08612;0.07848;0.06907;0.06332;0.07368;0.06783;0.07912;0.08524
1506187;394626;469637;481472;518442;520484;531514;533208;629544;734050;0.09439;0.08752;0.08394;0.08032;0.0756;0.07067;0.06595;0.06977;0.07162
1506195;229974;256946;287612;341999;359162;350270;375339;416215;496837;0.0862;0.08687;0.08226;0.07471;0.07325;0.07909;0.0784;0.08495;0.08911
1506203;277429;309296;348010;414191;425035;470323;530753;568033;641901;0.11123;0.11417;0.10919;0.11249;0.1089;0.10429;0.09846;0.10579;0.10305
1506302;113111;122809;143257;151543;165814;174926;181405;193632;210371;0.15408;0.153;0.15172;0.16684;0.2038;0.20394;0.19106;0.18999;0.18588
1506351;102605;122116;132624;146746;165777;172320;180878;218844;240524;0.13872;0.12502;0.11871;0.10993;0.10341;0.12645;0.11476;0.12788;0.12503
1506401;50839;53013;61148;63800;68177;68942;71619;81656;96043;0.13654;0.14928;0.13656;0.14966;0.17745;0.18422;0.1798;0.17578;0.1713
1506500;506488;552910;609611;630492;718745;757809;795107;807771;935129;0.11394;0.11299;0.11357;0.09785;0.09296;0.0951;0.08739;0.09235;0.09085
1506559;112233;125055;138283;144186;164124;163193;160405;189273;196168;0.17672;0.18642;0.18429;0.19315;0.21267;0.22139;0.21619;0.21267;0.21095
1506583;195215;201980;250099;297680;375755;379801;498864;736451;1072244;0.15929;0.15265;0.14479;0.13709;0.11876;0.11487;0.10359;0.10682;0.10816
1506609;283608;233693;203834;268294;310568;383844;291091;307884;371642;0.15785;0.16049;0.15602;0.14656;0.15265;0.14863;0.13716;0.14735;0.14455
1506708;515231;590433;686482;762198;803619;843465;1034821;1115572;1381972;0.05302;0.05605;0.06524;0.06704;0.06469;0.06685;0.06136;0.06755;0.0717
1506807;3433607;3785536;3970093;4574029;4835996;4858426;5117941;5501585;6390528;0.10169;0.10253;0.10398;0.09785;0.09471;0.09494;0.08814;0.10183;0.09884
1506906;39090;38573;39878;47275;41026;45137;46772;51036;60065;0.18972;0.20219;0.18611;0.1913;0.24196;0.27731;0.27858;0.26018;0.24382
1507003;189069;247494;297319;315291;344070;366979;384943;432508;475569;0.14485;0.1505;0.13683;0.13655;0.13838;0.13947;0.12826;0.13538;0.13145
1507102;106262;106421;114215;119022;131227;142267;146313;157950;183191;0.16518;0.17211;0.16297;0.16293;0.16028;0.15209;0.14781;0.15274;0.14857
1507151;160958;177494;220134;251103;272450;280955;284573;303527;359021;0.13206;0.13171;0.13231;0.12965;0.13223;0.12627;0.11578;0.1222;0.11825
1507201;267101;229971;247892;315599;309229;273285;345699;372289;438410;0.16079;0.15798;0.15651;0.15636;0.15917;0.165;0.16109;0.16818;0.16553
1507300;879870;1029712;1212882;1414834;1392878;1395545;1448104;1578823;2009122;0.06257;0.06335;0.06095;0.05933;0.05677;0.06014;0.05439;0.06088;0.06305
1507409;181684;168388;165795;193474;204146;234027;240284;241733;264374;0.1494;0.1556;0.14694;0.14172;0.1476;0.15765;0.15999;0.15694;0.15377
1507458;246521;290862;312905;379311;441677;490241;520359;600210;710684;0.15334;0.14963;0.14561;0.13307;0.12915;0.12653;0.12014;0.12694;0.12814
1507466;29906;35327;37866;39629;42207;44628;46428;52404;57407;0.16797;0.17622;0.15772;0.16196;0.16181;0.18369;0.17853;0.17275;0.17159
1507474;121857;127633;131343;146869;158977;164333;168796;180274;182168;0.1719;0.1635;0.16238;0.15743;0.15628;0.14946;0.13218;0.14008;0.14036
1507508;89686;91686;104666;109837;116992;122296;133441;163530;186890;0.15761;0.17231;0.17358;0.17555;0.17707;0.17131;0.16462;0.17066;0.16554
1507607;587290;557171;560272;661640;668061;676117;630231;723336;793139;0.13889;0.14151;0.13503;0.13609;0.14443;0.1459;0.13693;0.13379;0.12922
1507706;153981;164857;169416;176914;206893;209187;205414;228689;245028;0.15955;0.16392;0.15202;0.16789;0.18835;0.19771;0.19422;0.19081;0.18753
1507755;74711;80247;89659;96808;108012;99547;105981;114448;141176;0.10788;0.10907;0.10149;0.09246;0.08273;0.07933;0.07049;0.07921;0.08574
1507805;95153;98045;113430;119237;126968;135520;162893;199567;246281;0.19244;0.20058;0.20335;0.22275;0.27481;0.29741;0.2829;0.28249;0.28341
1507904;135446;146652;165410;179866;175016;188033;197182;217632;241803;0.13767;0.14487;0.13448;0.13827;0.1427;0.15039;0.14913;0.14629;0.14348
1507953;620710;744110;789823;874419;846793;897544;949052;1078163;1291722;0.11356;0.10968;0.10826;0.10061;0.09065;0.08799;0.07701;0.08415;0.08481
1507961;63335;57009;63158;68169;71819;70380;71267;77180;83046;0.16919;0.17889;0.16601;0.17563;0.20502;0.22095;0.21672;0.20993;0.20525
1507979;304290;399837;484668;458707;527426;510355;470503;433503;519541;0.13376;0.13237;0.12682;0.13427;0.1486;0.14899;0.14156;0.13903;0.13886
1508001;469054;515999;557048;643689;639412;667658;710991;816244;1040635;0.13432;0.14018;0.12839;0.13396;0.14823;0.15218;0.14407;0.14025;0.13733
1508035;181179;187888;187974;231943;248331;215620;231424;295860;285330;0.17168;0.16766;0.15669;0.15661;0.15963;0.17537;0.168;0.1783;0.17544
1508050;201240;212127;226746;310251;329448;294076;286214;276725;327523;0.11398;0.10979;0.1044;0.09984;0.10623;0.11565;0.11201;0.1202;0.11849
1508084;463405;566191;664104;717362;757450;778560;826904;863475;984423;0.08192;0.07537;0.07135;0.0621;0.05157;0.04982;0.04366;0.05098;0.05371
1508100;3655059;2950660;4409818;4356154;6461838;7481522;5301010;4571016;5614501;0.08797;0.08849;0.08318;0.0839;0.09293;0.09513;0.08579;0.08263;0.07907
1508126;1345826;1210198;1336059;1305409;1245238;1330085;1589798;1858110;1995884;0.07596;0.07196;0.06926;0.0634;0.06216;0.06221;0.05457;0.05828;0.06186
1508159;361319;465811;499254;504096;511969;545493;609425;717963;774530;0.13147;0.13204;0.13483;0.13198;0.13369;0.137;0.13139;0.14465;0.14422
1508209;279435;321842;352008;365883;373305;382251;387399;419520;476787;0.13463;0.13945;0.12929;0.13823;0.14777;0.15063;0.13877;0.13505;0.13054
1508308;430260;413310;434230;664390;613446;486515;488299;620025;618568;0.16765;0.16661;0.16183;0.16276;0.15686;0.15232;0.14431;0.15318;0.15056
1508357;373869;451839;805867;966759;3088937;4375685;4092449;3833696;4230778;0.0825;0.08622;0.09662;0.1025;0.09865;0.08761;0.07837;0.09137;0.09293
1508407;710788;858796;1075410;1157432;1218114;1226364;1292069;1414398;1605020;0.08796;0.09007;0.08746;0.08996;0.08325;0.08527;0.0739;0.08539;0.08981
1600055;54042;53869;60383;64407;70831;75189;73697;81422;92155;0.08045;0.0767;0.10632;0.10766;0.14185;0.17867;0.15379;0.14796;0.1438
1600105;134479;166809;131867;144316;166941;137264;156669;153020;159543;0.12295;0.12838;0.11726;0.12129;0.1649;0.24399;0.23285;0.22978;0.22321
1600154;356398;290399;288571;297385;281064;311022;334792;466649;453324;0.06696;0.07278;0.08872;0.08723;0.10063;0.11405;0.11132;0.10916;0.10496
1600204;142502;121551;136608;146676;146932;164202;165393;182086;184496;0.12897;0.12997;0.12506;0.12334;0.12751;0.12749;0.12027;0.11755;0.11416
1600212;58181;59556;64196;68380;72796;76196;82949;87586;94625;0.12121;0.13551;0.12225;0.1233;0.1476;0.13779;0.1282;0.12768;0.12353
1600238;155000;190916;351803;347367;500103;533403;494108;519153;578381;0.10483;0.11171;0.09825;0.10047;0.11596;0.10394;0.0973;0.09401;0.09066
1600253;47989;49264;57149;64691;65752;69176;74890;80690;87891;0.13427;0.16005;0.14851;0.17072;0.26721;0.31984;0.29511;0.28503;0.27417
1600279;541838;559759;531997;791145;850713;902503;973431;1035921;1134587;0.11225;0.11676;0.10868;0.10914;0.12666;0.1339;0.12317;0.11797;0.11363
1600303;8279310;8882333;9126377;9337264;9996021;10949101;11422998;11733668;12938060;0.05386;0.05166;0.06332;0.06336;0.06292;0.0635;0.0627;0.06596;0.06417
1600402;214913;207104;204408;228382;244725;258113;290148;363786;377734;0.11313;0.12131;0.11548;0.12147;0.16873;0.19358;0.19406;0.18886;0.18333
1600501;288112;283458;305452;345547;394531;425562;461142;488906;528919;0.08331;0.08718;0.08309;0.08091;0.08152;0.08503;0.07726;0.0735;0.07009
1600535;267558;273181;295789;315378;332009;340180;338606;381240;373966;0.07965;0.09603;0.10682;0.10803;0.11212;0.12353;0.11538;0.11032;0.10677
1600550;57776;58148;56518;61190;62942;67289;71221;78456;84589;0.12556;0.11013;0.09932;0.09989;0.10316;0.12037;0.12461;0.12104;0.11788
1600600;1819411;1883653;1936602;1758527;1910086;2071271;2128724;2345887;2512717;0.09436;0.09862;0.09249;0.09197;0.1138;0.12808;0.11789;0.11316;0.10955
1600709;194912;163100;165606;186856;202010;225342;231773;246236;261938;0.11069;0.11949;0.12194;0.12889;0.13145;0.12513;0.11089;0.11059;0.10622
1600808;151064;157186;147967;184625;184453;189394;196121;224407;236925;0.12555;0.13208;0.12072;0.12364;0.14269;0.15418;0.14933;0.14427;0.13933
1700251;26613;27178;37328;47386;56479;52413;53962;76414;112135;0.13208;0.12683;0.12997;0.11389;0.10385;0.09087;0.0791;0.08674;0.10119
1700301;107771;87868;109236;134499;127038;124948;162923;164457;165480;0.11048;0.1064;0.10002;0.0918;0.09536;0.09084;0.07723;0.08024;0.07717
1700350;63294;64887;73158;94295;116126;103526;109409;154385;616571;0.12715;0.12383;0.11936;0.10674;0.11724;0.11391;0.10649;0.11859;0.12653
