NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_MEDIA_TOTAL_ALUNOS_SALA;FUN_MEDIA_TOTAL_ALUNOS_SALA;MED_MEDIA_TOTAL_ALUNOS_SALA
2018;Sudeste;MG;3100708;Água Comprida;Urbana;Estadual;;4.3;3.5
2018;Sudeste;MG;3100708;Água Comprida;Total;Municipal;4.5;4.3;
2018;Sudeste;MG;3100708;Água Comprida;Urbana;Municipal;4.5;4.3;
2018;Sudeste;MG;3100708;Água Comprida;Total;Pública;4.5;4.3;3.5
2018;Sudeste;MG;3100708;Água Comprida;Urbana;Pública;4.5;4.3;3.5
2018;Sudeste;MG;3100807;Aguanil;Total;Total;7.1;4.3;4
2018;Sudeste;MG;3100807;Aguanil;Urbana;Total;6.9;4.3;4
2018;Sudeste;MG;3100807;Aguanil;Rural;Total;7.8;4.3;
2018;Sudeste;MG;3100807;Aguanil;Total;Estadual;;4.3;4
2018;Sudeste;MG;3100807;Aguanil;Urbana;Estadual;;4.3;4
2018;Sudeste;MG;3100807;Aguanil;Total;Municipal;7.1;4.3;
2018;Sudeste;MG;3100807;Aguanil;Urbana;Municipal;6.9;4.3;
2018;Sudeste;MG;3100807;Aguanil;Rural;Municipal;7.8;4.3;
2018;Sudeste;MG;3100807;Aguanil;Total;Pública;7.1;4.3;4
2018;Sudeste;MG;3100807;Aguanil;Urbana;Pública;6.9;4.3;4
2018;Sudeste;MG;3100807;Aguanil;Rural;Pública;7.8;4.3;
2018;Sudeste;MG;3100906;Águas Formosas;Total;Total;4.9;4.3;4.1
2018;Sudeste;MG;3100906;Águas Formosas;Urbana;Total;4.9;4.3;4.1
2018;Sudeste;MG;3100906;Águas Formosas;Rural;Total;;4.4;
2018;Sudeste;MG;3100906;Águas Formosas;Total;Estadual;;4.3;4.1
2018;Sudeste;MG;3100906;Águas Formosas;Urbana;Estadual;;4.3;4.1
2018;Sudeste;MG;3100906;Águas Formosas;Total;Municipal;4.9;4.4;
2018;Sudeste;MG;3100906;Águas Formosas;Urbana;Municipal;4.9;4;
2018;Sudeste;MG;3100906;Águas Formosas;Rural;Municipal;;4.4;
2018;Sudeste;MG;3100906;Águas Formosas;Total;Privada;4;4.3;4.4
2018;Sudeste;MG;3100906;Águas Formosas;Urbana;Privada;4;4.3;4.4
2018;Sudeste;MG;3100906;Águas Formosas;Total;Pública;4.9;4.3;4.1
2018;Sudeste;MG;3100906;Águas Formosas;Urbana;Pública;4.9;4.3;4.1
2018;Sudeste;MG;3100906;Águas Formosas;Rural;Pública;;4.4;
2018;Sudeste;MG;3101003;Águas Vermelhas;Total;Total;4.4;4.4;4.1
2018;Sudeste;MG;3101003;Águas Vermelhas;Urbana;Total;4.4;4.4;4
2018;Sudeste;MG;3101003;Águas Vermelhas;Rural;Total;4.4;4.5;4.5
2018;Sudeste;MG;3101003;Águas Vermelhas;Total;Estadual;;4.4;4.1
2018;Sudeste;MG;3101003;Águas Vermelhas;Urbana;Estadual;;4.4;4
2018;Sudeste;MG;3101003;Águas Vermelhas;Rural;Estadual;;4.5;4.5
2018;Sudeste;MG;3101003;Águas Vermelhas;Total;Municipal;4.4;4.4;
2018;Sudeste;MG;3101003;Águas Vermelhas;Urbana;Municipal;4.4;4.4;
2018;Sudeste;MG;3101003;Águas Vermelhas;Rural;Municipal;4.4;4.4;
2018;Sudeste;MG;3101003;Águas Vermelhas;Total;Pública;4.4;4.4;4.1
2018;Sudeste;MG;3101003;Águas Vermelhas;Urbana;Pública;4.4;4.4;4
2018;Sudeste;MG;3101003;Águas Vermelhas;Rural;Pública;4.4;4.5;4.5
2018;Sudeste;MG;3101102;Aimorés;Total;Total;5.3;4.4;4.2
2018;Sudeste;MG;3101102;Aimorés;Urbana;Total;5.3;4.4;4.2
2018;Sudeste;MG;3101102;Aimorés;Rural;Total;;4.3;
2018;Sudeste;MG;3101102;Aimorés;Total;Estadual;;4.4;4.2
2018;Sudeste;MG;3101102;Aimorés;Urbana;Estadual;;4.4;4.2
2018;Sudeste;MG;3101102;Aimorés;Total;Municipal;5.4;4.4;
2018;Sudeste;MG;3101102;Aimorés;Urbana;Municipal;5.4;4.4;
2018;Sudeste;MG;3101102;Aimorés;Rural;Municipal;;4.3;
2018;Sudeste;MG;3101102;Aimorés;Total;Privada;4.5;4.9;
2018;Sudeste;MG;3101102;Aimorés;Urbana;Privada;4.5;4.9;
2018;Sudeste;MG;3101102;Aimorés;Total;Pública;5.4;4.4;4.2
2018;Sudeste;MG;3101102;Aimorés;Urbana;Pública;5.4;4.4;4.2
2018;Sudeste;MG;3101102;Aimorés;Rural;Pública;;4.3;
2018;Sudeste;MG;3101201;Aiuruoca;Total;Total;4.1;4.5;4.5
2018;Sudeste;MG;3101201;Aiuruoca;Urbana;Total;4.1;4.5;4.5
2018;Sudeste;MG;3101201;Aiuruoca;Rural;Total;4.5;4.5;
2018;Sudeste;MG;3101201;Aiuruoca;Total;Estadual;;4.5;4.5
2018;Sudeste;MG;3101201;Aiuruoca;Urbana;Estadual;;4.5;4.5
2018;Sudeste;MG;3101201;Aiuruoca;Total;Municipal;4.1;4.5;
2018;Sudeste;MG;3101201;Aiuruoca;Urbana;Municipal;4.1;4.5;
2018;Sudeste;MG;3101201;Aiuruoca;Rural;Municipal;4.5;4.5;
2018;Sudeste;MG;3101201;Aiuruoca;Total;Pública;4.1;4.5;4.5
2018;Sudeste;MG;3101201;Aiuruoca;Urbana;Pública;4.1;4.5;4.5
2018;Sudeste;MG;3101201;Aiuruoca;Rural;Pública;4.5;4.5;
2018;Sudeste;MG;3101300;Alagoa;Total;Total;4;4.4;5.5
2018;Sudeste;MG;3101300;Alagoa;Urbana;Total;4;4.4;5.5
2018;Sudeste;MG;3101300;Alagoa;Total;Estadual;;;5.5
2018;Sudeste;MG;3101300;Alagoa;Urbana;Estadual;;;5.5
2018;Sudeste;MG;3101300;Alagoa;Total;Municipal;4;4.4;
2018;Sudeste;MG;3101300;Alagoa;Urbana;Municipal;4;4.4;
2018;Sudeste;MG;3101300;Alagoa;Total;Pública;4;4.4;5.5
2018;Sudeste;MG;3101300;Alagoa;Urbana;Pública;4;4.4;5.5
2018;Sudeste;MG;3101409;Albertina;Total;Total;5.5;4.4;4.4
2018;Sudeste;MG;3101409;Albertina;Urbana;Total;5.5;4.4;4.4
2018;Sudeste;MG;3101409;Albertina;Total;Estadual;;;4.4
2018;Sudeste;MG;3101409;Albertina;Urbana;Estadual;;;4.4
2018;Sudeste;MG;3101409;Albertina;Total;Municipal;5.5;4.4;
2018;Sudeste;MG;3101409;Albertina;Urbana;Municipal;5.5;4.4;
2018;Sudeste;MG;3101409;Albertina;Total;Pública;5.5;4.4;4.4
2018;Sudeste;MG;3101409;Albertina;Urbana;Pública;5.5;4.4;4.4
2018;Sudeste;MG;3101508;Além Paraíba;Total;Total;6.7;4.5;4.5
2018;Sudeste;MG;3101508;Além Paraíba;Urbana;Total;6.8;4.5;4.5
2018;Sudeste;MG;3101508;Além Paraíba;Rural;Total;4.5;;
2018;Sudeste;MG;3101508;Além Paraíba;Total;Estadual;;4.5;4.3
2018;Sudeste;MG;3101508;Além Paraíba;Urbana;Estadual;;4.5;4.3
2018;Sudeste;MG;3101508;Além Paraíba;Total;Municipal;7.4;4.5;
2018;Sudeste;MG;3101508;Além Paraíba;Urbana;Municipal;7.4;4.5;
2018;Sudeste;MG;3101508;Além Paraíba;Rural;Municipal;4.5;;
2018;Sudeste;MG;3101508;Além Paraíba;Total;Privada;5.7;4.4;5.3
2018;Sudeste;MG;3101508;Além Paraíba;Urbana;Privada;5.7;4.4;5.3
2018;Sudeste;MG;3101508;Além Paraíba;Total;Pública;7.4;4.5;4.3
2018;Sudeste;MG;3101508;Além Paraíba;Urbana;Pública;7.4;4.5;4.3
2018;Sudeste;MG;3101508;Além Paraíba;Rural;Pública;4.5;;
2018;Sudeste;MG;3101607;Alfenas;Total;Total;7.7;4.4;4.6
2018;Sudeste;MG;3101607;Alfenas;Urbana;Total;7.8;4.4;4.6
2018;Sudeste;MG;3101607;Alfenas;Rural;Total;4.2;4.3;
2018;Sudeste;MG;3101607;Alfenas;Total;Estadual;;4.4;4.4
2018;Sudeste;MG;3101607;Alfenas;Urbana;Estadual;;4.4;4.4
2018;Sudeste;MG;3101607;Alfenas;Total;Municipal;8.5;4.3;
2018;Sudeste;MG;3101607;Alfenas;Urbana;Municipal;8.7;4.3;
2018;Sudeste;MG;3101607;Alfenas;Rural;Municipal;4.2;4.3;
2018;Sudeste;MG;3101607;Alfenas;Total;Privada;4.7;4.7;5.4
2018;Sudeste;MG;3101607;Alfenas;Urbana;Privada;4.7;4.7;5.4
2018;Sudeste;MG;3101607;Alfenas;Total;Pública;8.5;4.4;4.4
2018;Sudeste;MG;3101607;Alfenas;Urbana;Pública;8.7;4.4;4.4
2018;Sudeste;MG;3101607;Alfenas;Rural;Pública;4.2;4.3;
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Total;Total;4.1;4.4;4.5
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Urbana;Total;4;4.4;4.5
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Rural;Total;4.3;4.3;
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Total;Estadual;;4.5;4.5
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Urbana;Estadual;;4.5;4.5
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Total;Municipal;4.1;4.3;
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Urbana;Municipal;4;4.3;
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Rural;Municipal;4.3;4.3;
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Total;Pública;4.1;4.4;4.5
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Urbana;Pública;4;4.4;4.5
2018;Sudeste;MG;3101631;Alfredo Vasconcelos;Rural;Pública;4.3;4.3;
2018;Sudeste;MG;3101706;Almenara;Total;Total;4.1;4.4;5.1
2018;Sudeste;MG;3101706;Almenara;Urbana;Total;4.1;4.4;4.2
2018;Sudeste;MG;3101706;Almenara;Rural;Total;4.3;4.4;9.2
2018;Sudeste;MG;3101706;Almenara;Total;Federal;;;9.2
2018;Sudeste;MG;3101706;Almenara;Rural;Federal;;;9.2
2018;Sudeste;MG;3101706;Almenara;Total;Estadual;;4.5;4.2
2018;Sudeste;MG;3101706;Almenara;Urbana;Estadual;;4.5;4.2
2018;Sudeste;MG;3101706;Almenara;Total;Municipal;4.1;4.4;
2018;Sudeste;MG;3101706;Almenara;Urbana;Municipal;4.1;4.4;
2018;Sudeste;MG;3101706;Almenara;Rural;Municipal;4.3;4.4;
2018;Sudeste;MG;3101706;Almenara;Total;Privada;4.4;4.7;5.4
2018;Sudeste;MG;3101706;Almenara;Urbana;Privada;4.4;4.7;5.4
2018;Sudeste;MG;3101706;Almenara;Total;Pública;4.1;4.4;5.1
2018;Sudeste;MG;3101706;Almenara;Urbana;Pública;4.1;4.4;4.2
2018;Sudeste;MG;3101706;Almenara;Rural;Pública;4.3;4.4;9.2
2018;Sudeste;MG;3101805;Alpercata;Total;Total;4.8;4.4;4.3
2018;Sudeste;MG;3101805;Alpercata;Urbana;Total;4.9;4.4;4.3
2018;Sudeste;MG;3101805;Alpercata;Rural;Total;4.3;4.4;
2018;Sudeste;MG;3101805;Alpercata;Total;Estadual;;4.4;4.3
2018;Sudeste;MG;3101805;Alpercata;Urbana;Estadual;;4.4;4.3
2018;Sudeste;MG;3101805;Alpercata;Total;Municipal;4.8;4.4;
2018;Sudeste;MG;3101805;Alpercata;Urbana;Municipal;4.9;4.4;
2018;Sudeste;MG;3101805;Alpercata;Rural;Municipal;4.3;4.4;
2018;Sudeste;MG;3101805;Alpercata;Total;Pública;4.8;4.4;4.3
2018;Sudeste;MG;3101805;Alpercata;Urbana;Pública;4.9;4.4;4.3
2018;Sudeste;MG;3101805;Alpercata;Rural;Pública;4.3;4.4;
2018;Sudeste;MG;3101904;Alpinópolis;Total;Total;5;4.4;4.6
2018;Sudeste;MG;3101904;Alpinópolis;Urbana;Total;5;4.4;4.6
2018;Sudeste;MG;3101904;Alpinópolis;Rural;Total;4.3;4.3;
2018;Sudeste;MG;3101904;Alpinópolis;Total;Estadual;;4.4;4.4
2018;Sudeste;MG;3101904;Alpinópolis;Urbana;Estadual;;4.4;4.4
2018;Sudeste;MG;3101904;Alpinópolis;Total;Municipal;5.5;4.2;
2018;Sudeste;MG;3101904;Alpinópolis;Urbana;Municipal;5.5;4.2;
2018;Sudeste;MG;3101904;Alpinópolis;Rural;Municipal;4.3;4.3;
2018;Sudeste;MG;3101904;Alpinópolis;Total;Privada;4.2;4.5;5.3
2018;Sudeste;MG;3101904;Alpinópolis;Urbana;Privada;4.2;4.5;5.3
2018;Sudeste;MG;3101904;Alpinópolis;Total;Pública;5.5;4.3;4.4
2018;Sudeste;MG;3101904;Alpinópolis;Urbana;Pública;5.5;4.3;4.4
2018;Sudeste;MG;3101904;Alpinópolis;Rural;Pública;4.3;4.3;
2018;Sudeste;MG;3102001;Alterosa;Total;Total;6.5;4.4;4.3
2018;Sudeste;MG;3102001;Alterosa;Urbana;Total;6.5;4.4;4.3
2018;Sudeste;MG;3102001;Alterosa;Total;Estadual;;4.4;4.3
2018;Sudeste;MG;3102001;Alterosa;Urbana;Estadual;;4.4;4.3
2018;Sudeste;MG;3102001;Alterosa;Total;Municipal;6.5;4.3;
2018;Sudeste;MG;3102001;Alterosa;Urbana;Municipal;6.5;4.3;
2018;Sudeste;MG;3102001;Alterosa;Total;Pública;6.5;4.4;4.3
2018;Sudeste;MG;3102001;Alterosa;Urbana;Pública;6.5;4.4;4.3
2018;Sudeste;MG;3102050;Alto Caparaó;Total;Total;7.6;4.3;4.3
2018;Sudeste;MG;3102050;Alto Caparaó;Urbana;Total;7.6;4.3;4.3
2018;Sudeste;MG;3102050;Alto Caparaó;Total;Estadual;;4.3;4.3
2018;Sudeste;MG;3102050;Alto Caparaó;Urbana;Estadual;;4.3;4.3
2018;Sudeste;MG;3102050;Alto Caparaó;Total;Municipal;7.6;4.3;
2018;Sudeste;MG;3102050;Alto Caparaó;Urbana;Municipal;7.6;4.3;
2018;Sudeste;MG;3102050;Alto Caparaó;Total;Pública;7.6;4.3;4.3
2018;Sudeste;MG;3102050;Alto Caparaó;Urbana;Pública;7.6;4.3;4.3
2018;Sudeste;MG;3102100;Alto Rio Doce;Total;Total;4.1;4.5;4.4
2018;Sudeste;MG;3102100;Alto Rio Doce;Urbana;Total;4;4.5;4.4
2018;Sudeste;MG;3102100;Alto Rio Doce;Rural;Total;4.3;4.4;
2018;Sudeste;MG;3102100;Alto Rio Doce;Total;Estadual;;4.5;4.4
2018;Sudeste;MG;3102100;Alto Rio Doce;Urbana;Estadual;;4.5;4.4
2018;Sudeste;MG;3102100;Alto Rio Doce;Total;Municipal;4.1;4.4;
2018;Sudeste;MG;3102100;Alto Rio Doce;Urbana;Municipal;4;4.4;
2018;Sudeste;MG;3102100;Alto Rio Doce;Rural;Municipal;4.3;4.4;
2018;Sudeste;MG;3102100;Alto Rio Doce;Total;Pública;4.1;4.5;4.4
2018;Sudeste;MG;3102100;Alto Rio Doce;Urbana;Pública;4;4.5;4.4
2018;Sudeste;MG;3102100;Alto Rio Doce;Rural;Pública;4.3;4.4;
2018;Sudeste;MG;3102209;Alvarenga;Total;Total;4.5;4.4;3.6
2018;Sudeste;MG;3102209;Alvarenga;Urbana;Total;4.6;4.4;3.6
2018;Sudeste;MG;3102209;Alvarenga;Rural;Total;4.5;4.5;
2018;Sudeste;MG;3102209;Alvarenga;Total;Estadual;;4.4;3.6
2018;Sudeste;MG;3102209;Alvarenga;Urbana;Estadual;;4.4;3.6
2018;Sudeste;MG;3102209;Alvarenga;Total;Municipal;4.5;4.5;
2018;Sudeste;MG;3102209;Alvarenga;Urbana;Municipal;4.6;;
2018;Sudeste;MG;3102209;Alvarenga;Rural;Municipal;4.5;4.5;
2018;Sudeste;MG;3102209;Alvarenga;Total;Pública;4.5;4.4;3.6
2018;Sudeste;MG;3102209;Alvarenga;Urbana;Pública;4.6;4.4;3.6
2018;Sudeste;MG;3102209;Alvarenga;Rural;Pública;4.5;4.5;
2018;Sudeste;MG;3102308;Alvinópolis;Total;Total;6.4;4.3;4.3
2018;Sudeste;MG;3102308;Alvinópolis;Urbana;Total;6.5;4.3;4.3
2018;Sudeste;MG;3102308;Alvinópolis;Rural;Total;5.7;4.3;
2018;Sudeste;MG;3102308;Alvinópolis;Total;Estadual;;4.3;4.3
2018;Sudeste;MG;3102308;Alvinópolis;Urbana;Estadual;;4.3;4.3
2018;Sudeste;MG;3102308;Alvinópolis;Total;Municipal;4.3;4.3;
2018;Sudeste;MG;3102308;Alvinópolis;Urbana;Municipal;4.3;4.3;
2018;Sudeste;MG;3102308;Alvinópolis;Rural;Municipal;4.3;4.3;
2018;Sudeste;MG;3102308;Alvinópolis;Total;Privada;7.9;;
2018;Sudeste;MG;3102308;Alvinópolis;Urbana;Privada;8.5;;
2018;Sudeste;MG;3102308;Alvinópolis;Rural;Privada;6;;
2018;Sudeste;MG;3102308;Alvinópolis;Total;Pública;4.3;4.3;4.3
2018;Sudeste;MG;3102308;Alvinópolis;Urbana;Pública;4.3;4.3;4.3
2018;Sudeste;MG;3102308;Alvinópolis;Rural;Pública;4.3;4.3;
2018;Sudeste;MG;3102407;Alvorada de Minas;Total;Total;4.2;4.3;4.2
2018;Sudeste;MG;3102407;Alvorada de Minas;Urbana;Total;;4.3;4.2
2018;Sudeste;MG;3102407;Alvorada de Minas;Rural;Total;4.2;4.2;
2018;Sudeste;MG;3102407;Alvorada de Minas;Total;Estadual;;4.3;4.2
2018;Sudeste;MG;3102407;Alvorada de Minas;Urbana;Estadual;;4.3;4.2
2018;Sudeste;MG;3102407;Alvorada de Minas;Rural;Estadual;;4.3;
2018;Sudeste;MG;3102407;Alvorada de Minas;Total;Municipal;4.2;4.2;
2018;Sudeste;MG;3102407;Alvorada de Minas;Rural;Municipal;4.2;4.2;
2018;Sudeste;MG;3102407;Alvorada de Minas;Total;Pública;4.2;4.3;4.2
2018;Sudeste;MG;3102407;Alvorada de Minas;Urbana;Pública;;4.3;4.2
2018;Sudeste;MG;3102407;Alvorada de Minas;Rural;Pública;4.2;4.2;
2018;Sudeste;MG;3102506;Amparo do Serra;Total;Total;4;4.3;4.4
2018;Sudeste;MG;3102506;Amparo do Serra;Urbana;Total;4;4.3;4.4
2018;Sudeste;MG;3102506;Amparo do Serra;Rural;Total;;4.3;
2018;Sudeste;MG;3102506;Amparo do Serra;Total;Estadual;;4.4;4.4
2018;Sudeste;MG;3102506;Amparo do Serra;Urbana;Estadual;;4.4;4.4
2018;Sudeste;MG;3102506;Amparo do Serra;Total;Municipal;4;4.3;
2018;Sudeste;MG;3102506;Amparo do Serra;Urbana;Municipal;4;4.3;
2018;Sudeste;MG;3102506;Amparo do Serra;Rural;Municipal;;4.3;
2018;Sudeste;MG;3102506;Amparo do Serra;Total;Pública;4;4.3;4.4
2018;Sudeste;MG;3102506;Amparo do Serra;Urbana;Pública;4;4.3;4.4
2018;Sudeste;MG;3102506;Amparo do Serra;Rural;Pública;;4.3;
2018;Sudeste;MG;3102605;Andradas;Total;Total;6.4;4.5;4.4
2018;Sudeste;MG;3102605;Andradas;Urbana;Total;6.5;4.5;4.4
2018;Sudeste;MG;3102605;Andradas;Rural;Total;6.4;4.3;
2018;Sudeste;MG;3102605;Andradas;Total;Estadual;;4.5;4.2
2018;Sudeste;MG;3102605;Andradas;Urbana;Estadual;;4.5;4.2
2018;Sudeste;MG;3102605;Andradas;Total;Municipal;6.9;4.4;
2018;Sudeste;MG;3102605;Andradas;Urbana;Municipal;7;4.4;
2018;Sudeste;MG;3102605;Andradas;Rural;Municipal;6.4;4.3;
2018;Sudeste;MG;3102605;Andradas;Total;Privada;4.7;4.8;5.5
2018;Sudeste;MG;3102605;Andradas;Urbana;Privada;4.7;4.8;5.5
2018;Sudeste;MG;3102605;Andradas;Total;Pública;6.9;4.4;4.2
2018;Sudeste;MG;3102605;Andradas;Urbana;Pública;7;4.4;4.2
2018;Sudeste;MG;3102605;Andradas;Rural;Pública;6.4;4.3;
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Total;Total;4.3;4.4;4.5
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Urbana;Total;4.3;4.4;4.5
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Rural;Total;4.3;4.4;
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Total;Estadual;;4.5;4.5
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Urbana;Estadual;;4.5;4.5
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Total;Municipal;4.3;4.4;
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Urbana;Municipal;4.3;4.3;
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Rural;Municipal;4.3;4.4;
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Total;Pública;4.3;4.4;4.5
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Urbana;Pública;4.3;4.4;4.5
2018;Sudeste;MG;3102704;Cachoeira de Pajeú;Rural;Pública;4.3;4.4;
2018;Sudeste;MG;3102803;Andrelândia;Total;Total;4.9;4.5;4.4
2018;Sudeste;MG;3102803;Andrelândia;Urbana;Total;4.9;4.5;4.4
2018;Sudeste;MG;3102803;Andrelândia;Total;Estadual;;4.3;4.4
2018;Sudeste;MG;3102803;Andrelândia;Urbana;Estadual;;4.3;4.4
2018;Sudeste;MG;3102803;Andrelândia;Total;Municipal;5;4.4;
2018;Sudeste;MG;3102803;Andrelândia;Urbana;Municipal;5;4.4;
2018;Sudeste;MG;3102803;Andrelândia;Total;Privada;4.3;4.8;
2018;Sudeste;MG;3102803;Andrelândia;Urbana;Privada;4.3;4.8;
2018;Sudeste;MG;3102803;Andrelândia;Total;Pública;5;4.4;4.4
2018;Sudeste;MG;3102803;Andrelândia;Urbana;Pública;5;4.4;4.4
2018;Sudeste;MG;3102852;Angelândia;Total;Total;5.3;4.3;5.1
2018;Sudeste;MG;3102852;Angelândia;Urbana;Total;;4.4;5.1
2018;Sudeste;MG;3102852;Angelândia;Rural;Total;5.3;4.3;
2018;Sudeste;MG;3102852;Angelândia;Total;Estadual;;4.4;5.1
2018;Sudeste;MG;3102852;Angelândia;Urbana;Estadual;;4.4;5.1
2018;Sudeste;MG;3102852;Angelândia;Total;Municipal;5.3;4.3;
2018;Sudeste;MG;3102852;Angelândia;Rural;Municipal;5.3;4.3;
2018;Sudeste;MG;3102852;Angelândia;Total;Pública;5.3;4.3;5.1
2018;Sudeste;MG;3102852;Angelândia;Urbana;Pública;;4.4;5.1
2018;Sudeste;MG;3102852;Angelândia;Rural;Pública;5.3;4.3;
2018;Sudeste;MG;3102902;Antônio Carlos;Total;Total;4.4;4.5;4.4
2018;Sudeste;MG;3102902;Antônio Carlos;Urbana;Total;4.4;4.5;4.4
2018;Sudeste;MG;3102902;Antônio Carlos;Rural;Total;4.5;4.5;
2018;Sudeste;MG;3102902;Antônio Carlos;Total;Estadual;;4.4;4.4
2018;Sudeste;MG;3102902;Antônio Carlos;Urbana;Estadual;;4.4;4.4
2018;Sudeste;MG;3102902;Antônio Carlos;Total;Municipal;4.4;4.5;
2018;Sudeste;MG;3102902;Antônio Carlos;Urbana;Municipal;4.4;4.5;
2018;Sudeste;MG;3102902;Antônio Carlos;Rural;Municipal;4.5;4.5;
2018;Sudeste;MG;3102902;Antônio Carlos;Total;Pública;4.4;4.5;4.4
2018;Sudeste;MG;3102902;Antônio Carlos;Urbana;Pública;4.4;4.5;4.4
2018;Sudeste;MG;3102902;Antônio Carlos;Rural;Pública;4.5;4.5;
2018;Sudeste;MG;3103009;Antônio Dias;Total;Total;4.3;4.4;4.5
2018;Sudeste;MG;3103009;Antônio Dias;Urbana;Total;;4.4;4.6
2018;Sudeste;MG;3103009;Antônio Dias;Rural;Total;4.3;4.4;4.5
2018;Sudeste;MG;3103009;Antônio Dias;Total;Estadual;;4.5;4.5
2018;Sudeste;MG;3103009;Antônio Dias;Urbana;Estadual;;4.4;4.6
2018;Sudeste;MG;3103009;Antônio Dias;Rural;Estadual;;4.5;4.5
2018;Sudeste;MG;3103009;Antônio Dias;Total;Municipal;4.3;4.3;
2018;Sudeste;MG;3103009;Antônio Dias;Rural;Municipal;4.3;4.3;
2018;Sudeste;MG;3103009;Antônio Dias;Total;Pública;4.3;4.4;4.5
2018;Sudeste;MG;3103009;Antônio Dias;Urbana;Pública;;4.4;4.6
2018;Sudeste;MG;3103009;Antônio Dias;Rural;Pública;4.3;4.4;4.5
2018;Sudeste;MG;3103108;Antônio Prado de Minas;Total;Total;4;4.3;4.5
2018;Sudeste;MG;3103108;Antônio Prado de Minas;Urbana;Total;4;4.3;4.5
2018;Sudeste;MG;3103108;Antônio Prado de Minas;Total;Estadual;;4.3;4.5
2018;Sudeste;MG;3103108;Antônio Prado de Minas;Urbana;Estadual;;4.3;4.5
2018;Sudeste;MG;3103108;Antônio Prado de Minas;Total;Municipal;4;4.3;
2018;Sudeste;MG;3103108;Antônio Prado de Minas;Urbana;Municipal;4;4.3;
2018;Sudeste;MG;3103108;Antônio Prado de Minas;Total;Pública;4;4.3;4.5
2018;Sudeste;MG;3103108;Antônio Prado de Minas;Urbana;Pública;4;4.3;4.5
2018;Sudeste;MG;3103207;Araçaí;Total;Total;4.3;4.5;4.5
2018;Sudeste;MG;3103207;Araçaí;Urbana;Total;4.3;4.5;4.5
2018;Sudeste;MG;3103207;Araçaí;Total;Estadual;;;4.5
2018;Sudeste;MG;3103207;Araçaí;Urbana;Estadual;;;4.5
2018;Sudeste;MG;3103207;Araçaí;Total;Municipal;4.3;4.5;
2018;Sudeste;MG;3103207;Araçaí;Urbana;Municipal;4.3;4.5;
2018;Sudeste;MG;3103207;Araçaí;Total;Pública;4.3;4.5;4.5
2018;Sudeste;MG;3103207;Araçaí;Urbana;Pública;4.3;4.5;4.5
2018;Sudeste;MG;3103306;Aracitaba;Total;Total;4.3;4.4;4.5
2018;Sudeste;MG;3103306;Aracitaba;Urbana;Total;4.3;4.4;4.5
2018;Sudeste;MG;3103306;Aracitaba;Total;Estadual;;4.5;4.5
2018;Sudeste;MG;3103306;Aracitaba;Urbana;Estadual;;4.5;4.5
2018;Sudeste;MG;3103306;Aracitaba;Total;Municipal;4.3;4.3;
2018;Sudeste;MG;3103306;Aracitaba;Urbana;Municipal;4.3;4.3;
2018;Sudeste;MG;3103306;Aracitaba;Total;Pública;4.3;4.4;4.5
2018;Sudeste;MG;3103306;Aracitaba;Urbana;Pública;4.3;4.4;4.5
2018;Sudeste;MG;3103405;Araçuaí;Total;Total;5.3;4.4;6.5
2018;Sudeste;MG;3103405;Araçuaí;Urbana;Total;5.4;4.4;5.1
2018;Sudeste;MG;3103405;Araçuaí;Rural;Total;4.2;4.4;9
2018;Sudeste;MG;3103405;Araçuaí;Total;Federal;;;10.2
2018;Sudeste;MG;3103405;Araçuaí;Rural;Federal;;;10.2
2018;Sudeste;MG;3103405;Araçuaí;Total;Estadual;;4.4;5.1
2018;Sudeste;MG;3103405;Araçuaí;Urbana;Estadual;;4.4;5.1
2018;Sudeste;MG;3103405;Araçuaí;Rural;Estadual;;4.4;4.4
2018;Sudeste;MG;3103405;Araçuaí;Total;Municipal;5.6;4.3;
2018;Sudeste;MG;3103405;Araçuaí;Urbana;Municipal;5.7;4.3;
2018;Sudeste;MG;3103405;Araçuaí;Rural;Municipal;4.2;4.3;
