NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;1_CAT_FUN;1_CAT_MED;2_CAT_FUN;2_CAT_MED;3_CAT_FUN;3_CAT_MED
2021;Sudeste;SP;3529609;Meridiano;Urbana;Total;99,8;100,0;0,0;0,0;0,2;0,0
2021;Sudeste;SP;3529609;Meridiano;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3529609;Meridiano;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3529609;Meridiano;Total;Municipal;99,6;--;0,0;--;0,4;--
2021;Sudeste;SP;3529609;Meridiano;Urbana;Municipal;99,6;--;0,0;--;0,4;--
2021;Sudeste;SP;3529609;Meridiano;Total;Pública;99,8;100,0;0,0;0,0;0,2;0,0
2021;Sudeste;SP;3529609;Meridiano;Urbana;Pública;99,8;100,0;0,0;0,0;0,2;0,0
2021;Sudeste;SP;3529658;Mesópolis;Total;Total;99,6;97,4;0,4;2,6;0,0;0,0
2021;Sudeste;SP;3529658;Mesópolis;Urbana;Total;99,6;97,4;0,4;2,6;0,0;0,0
2021;Sudeste;SP;3529658;Mesópolis;Total;Estadual;100,0;97,4;0,0;2,6;0,0;0,0
2021;Sudeste;SP;3529658;Mesópolis;Urbana;Estadual;100,0;97,4;0,0;2,6;0,0;0,0
2021;Sudeste;SP;3529658;Mesópolis;Total;Municipal;99,3;--;0,7;--;0,0;--
2021;Sudeste;SP;3529658;Mesópolis;Urbana;Municipal;99,3;--;0,7;--;0,0;--
2021;Sudeste;SP;3529658;Mesópolis;Total;Pública;99,6;97,4;0,4;2,6;0,0;0,0
2021;Sudeste;SP;3529658;Mesópolis;Urbana;Pública;99,6;97,4;0,4;2,6;0,0;0,0
2021;Sudeste;SP;3529708;Miguelópolis;Total;Total;95,8;98,3;2,4;1,7;1,8;0,0
2021;Sudeste;SP;3529708;Miguelópolis;Urbana;Total;95,8;99,7;2,4;0,3;1,8;0,0
2021;Sudeste;SP;3529708;Miguelópolis;Rural;Total;--;96,6;--;3,4;--;0,0
2021;Sudeste;SP;3529708;Miguelópolis;Total;Estadual;--;98,3;--;1,7;--;0,0
2021;Sudeste;SP;3529708;Miguelópolis;Urbana;Estadual;--;99,7;--;0,3;--;0,0
2021;Sudeste;SP;3529708;Miguelópolis;Rural;Estadual;--;96,6;--;3,4;--;0,0
2021;Sudeste;SP;3529708;Miguelópolis;Total;Municipal;95,5;--;2,6;--;1,9;--
2021;Sudeste;SP;3529708;Miguelópolis;Urbana;Municipal;95,5;--;2,6;--;1,9;--
2021;Sudeste;SP;3529708;Miguelópolis;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3529708;Miguelópolis;Urbana;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3529708;Miguelópolis;Total;Pública;95,5;98,3;2,6;1,7;1,9;0,0
2021;Sudeste;SP;3529708;Miguelópolis;Urbana;Pública;95,5;99,7;2,6;0,3;1,9;0,0
2021;Sudeste;SP;3529708;Miguelópolis;Rural;Pública;--;96,6;--;3,4;--;0,0
2021;Sudeste;SP;3529807;Mineiros do Tietê;Total;Total;99,9;100,0;0,1;0,0;0,0;0,0
2021;Sudeste;SP;3529807;Mineiros do Tietê;Urbana;Total;99,9;100,0;0,1;0,0;0,0;0,0
2021;Sudeste;SP;3529807;Mineiros do Tietê;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3529807;Mineiros do Tietê;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3529807;Mineiros do Tietê;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3529807;Mineiros do Tietê;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3529807;Mineiros do Tietê;Total;Privada;99,2;100,0;0,8;0,0;0,0;0,0
2021;Sudeste;SP;3529807;Mineiros do Tietê;Urbana;Privada;99,2;100,0;0,8;0,0;0,0;0,0
2021;Sudeste;SP;3529807;Mineiros do Tietê;Total;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3529807;Mineiros do Tietê;Urbana;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3529906;Miracatu;Total;Total;98,8;96,2;0,9;0,7;0,3;3,1
2021;Sudeste;SP;3529906;Miracatu;Urbana;Total;99,1;96,2;0,7;0,7;0,2;3,1
2021;Sudeste;SP;3529906;Miracatu;Rural;Total;98,0;96,2;1,5;0,8;0,5;3,0
2021;Sudeste;SP;3529906;Miracatu;Total;Estadual;99,3;96,2;0,2;0,7;0,5;3,1
2021;Sudeste;SP;3529906;Miracatu;Urbana;Estadual;99,5;96,2;0,0;0,7;0,5;3,1
2021;Sudeste;SP;3529906;Miracatu;Rural;Estadual;98,2;96,2;0,9;0,8;0,9;3,0
2021;Sudeste;SP;3529906;Miracatu;Total;Municipal;98,5;--;1,5;--;0,0;--
2021;Sudeste;SP;3529906;Miracatu;Urbana;Municipal;98,6;--;1,4;--;0,0;--
2021;Sudeste;SP;3529906;Miracatu;Rural;Municipal;98,0;--;1,8;--;0,2;--
2021;Sudeste;SP;3529906;Miracatu;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3529906;Miracatu;Urbana;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3529906;Miracatu;Total;Pública;98,8;96,2;0,9;0,7;0,3;3,1
2021;Sudeste;SP;3529906;Miracatu;Urbana;Pública;99,0;96,2;0,7;0,7;0,3;3,1
2021;Sudeste;SP;3529906;Miracatu;Rural;Pública;98,0;96,2;1,5;0,8;0,5;3,0
2021;Sudeste;SP;3530003;Mira Estrela;Total;Total;99,7;100,0;0,3;0,0;0,0;0,0
2021;Sudeste;SP;3530003;Mira Estrela;Urbana;Total;99,7;100,0;0,3;0,0;0,0;0,0
2021;Sudeste;SP;3530003;Mira Estrela;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3530003;Mira Estrela;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3530003;Mira Estrela;Total;Municipal;99,4;--;0,6;--;0,0;--
2021;Sudeste;SP;3530003;Mira Estrela;Urbana;Municipal;99,4;--;0,6;--;0,0;--
2021;Sudeste;SP;3530003;Mira Estrela;Total;Pública;99,7;100,0;0,3;0,0;0,0;0,0
2021;Sudeste;SP;3530003;Mira Estrela;Urbana;Pública;99,7;100,0;0,3;0,0;0,0;0,0
2021;Sudeste;SP;3530102;Mirandópolis;Total;Total;99,2;99,8;0,1;0,0;0,7;0,2
2021;Sudeste;SP;3530102;Mirandópolis;Urbana;Total;99,2;99,8;0,1;0,0;0,7;0,2
2021;Sudeste;SP;3530102;Mirandópolis;Rural;Total;99,2;--;0,0;--;0,8;--
2021;Sudeste;SP;3530102;Mirandópolis;Total;Estadual;98,1;99,8;0,0;0,0;1,9;0,2
2021;Sudeste;SP;3530102;Mirandópolis;Urbana;Estadual;98,1;99,8;0,0;0,0;1,9;0,2
2021;Sudeste;SP;3530102;Mirandópolis;Total;Municipal;99,7;--;0,3;--;0,0;--
2021;Sudeste;SP;3530102;Mirandópolis;Urbana;Municipal;99,7;--;0,3;--;0,0;--
2021;Sudeste;SP;3530102;Mirandópolis;Rural;Municipal;99,2;--;0,0;--;0,8;--
2021;Sudeste;SP;3530102;Mirandópolis;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3530102;Mirandópolis;Urbana;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3530102;Mirandópolis;Total;Pública;99,0;99,8;0,1;0,0;0,9;0,2
2021;Sudeste;SP;3530102;Mirandópolis;Urbana;Pública;99,0;99,8;0,2;0,0;0,8;0,2
2021;Sudeste;SP;3530102;Mirandópolis;Rural;Pública;99,2;--;0,0;--;0,8;--
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Total;Total;99,8;99,2;0,2;0,8;0,0;0,0
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Urbana;Total;99,9;99,3;0,1;0,7;0,0;0,0
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Rural;Total;99,5;99,2;0,5;0,8;0,0;0,0
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Total;Estadual;99,7;99,2;0,3;0,8;0,0;0,0
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Urbana;Estadual;99,9;99,3;0,1;0,7;0,0;0,0
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Rural;Estadual;99,5;99,2;0,5;0,8;0,0;0,0
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Total;Privada;98,3;--;1,7;--;0,0;--
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Urbana;Privada;98,3;--;1,7;--;0,0;--
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Total;Pública;99,8;99,2;0,2;0,8;0,0;0,0
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Urbana;Pública;99,9;99,3;0,1;0,7;0,0;0,0
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Rural;Pública;99,5;99,2;0,5;0,8;0,0;0,0
2021;Sudeste;SP;3530300;Mirassol;Total;Total;98,5;93,9;1,1;3,8;0,4;2,3
2021;Sudeste;SP;3530300;Mirassol;Urbana;Total;98,5;94,3;1,1;3,4;0,4;2,3
2021;Sudeste;SP;3530300;Mirassol;Rural;Total;100,0;87,4;0,0;12,6;0,0;0,0
2021;Sudeste;SP;3530300;Mirassol;Total;Estadual;98,0;93,2;0,9;4,3;1,1;2,5
2021;Sudeste;SP;3530300;Mirassol;Urbana;Estadual;98,0;93,5;0,9;3,8;1,1;2,7
2021;Sudeste;SP;3530300;Mirassol;Rural;Estadual;100,0;87,4;0,0;12,6;0,0;0,0
2021;Sudeste;SP;3530300;Mirassol;Total;Municipal;98,4;--;1,6;--;0,0;--
2021;Sudeste;SP;3530300;Mirassol;Urbana;Municipal;98,4;--;1,6;--;0,0;--
2021;Sudeste;SP;3530300;Mirassol;Total;Privada;99,9;100,0;0,1;0,0;0,0;0,0
2021;Sudeste;SP;3530300;Mirassol;Urbana;Privada;99,9;100,0;0,1;0,0;0,0;0,0
2021;Sudeste;SP;3530300;Mirassol;Total;Pública;98,2;93,2;1,3;4,3;0,5;2,5
2021;Sudeste;SP;3530300;Mirassol;Urbana;Pública;98,2;93,5;1,3;3,8;0,5;2,7
2021;Sudeste;SP;3530300;Mirassol;Rural;Pública;100,0;87,4;0,0;12,6;0,0;0,0
2021;Sudeste;SP;3530409;Mirassolândia;Total;Total;99,6;89,6;0,4;2,2;0,0;8,2
2021;Sudeste;SP;3530409;Mirassolândia;Urbana;Total;99,6;89,6;0,4;2,2;0,0;8,2
2021;Sudeste;SP;3530409;Mirassolândia;Total;Estadual;99,1;89,6;0,9;2,2;0,0;8,2
2021;Sudeste;SP;3530409;Mirassolândia;Urbana;Estadual;99,1;89,6;0,9;2,2;0,0;8,2
2021;Sudeste;SP;3530409;Mirassolândia;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530409;Mirassolândia;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530409;Mirassolândia;Total;Pública;99,6;89,6;0,4;2,2;0,0;8,2
2021;Sudeste;SP;3530409;Mirassolândia;Urbana;Pública;99,6;89,6;0,4;2,2;0,0;8,2
2021;Sudeste;SP;3530508;Mococa;Total;Total;98,7;97,1;1,1;1,9;0,2;1,0
2021;Sudeste;SP;3530508;Mococa;Urbana;Total;98,7;97,1;1,1;1,9;0,2;1,0
2021;Sudeste;SP;3530508;Mococa;Rural;Total;94,9;--;5,1;--;0,0;--
2021;Sudeste;SP;3530508;Mococa;Total;Estadual;99,6;98,0;0,3;1,0;0,1;1,0
2021;Sudeste;SP;3530508;Mococa;Urbana;Estadual;99,6;98,0;0,3;1,0;0,1;1,0
2021;Sudeste;SP;3530508;Mococa;Total;Municipal;96,7;83,8;2,8;14,4;0,5;1,8
2021;Sudeste;SP;3530508;Mococa;Urbana;Municipal;96,8;83,8;2,7;14,4;0,5;1,8
2021;Sudeste;SP;3530508;Mococa;Rural;Municipal;94,9;--;5,1;--;0,0;--
2021;Sudeste;SP;3530508;Mococa;Total;Privada;99,5;100,0;0,5;0,0;0,0;0,0
2021;Sudeste;SP;3530508;Mococa;Urbana;Privada;99,5;100,0;0,5;0,0;0,0;0,0
2021;Sudeste;SP;3530508;Mococa;Total;Pública;98,4;96,6;1,3;2,3;0,3;1,1
2021;Sudeste;SP;3530508;Mococa;Urbana;Pública;98,5;96,6;1,3;2,3;0,2;1,1
2021;Sudeste;SP;3530508;Mococa;Rural;Pública;94,9;--;5,1;--;0,0;--
2021;Sudeste;SP;3530607;Mogi das Cruzes;Total;Total;99,5;95,9;0,3;1,6;0,2;2,5
2021;Sudeste;SP;3530607;Mogi das Cruzes;Urbana;Total;99,5;95,9;0,3;1,7;0,2;2,4
2021;Sudeste;SP;3530607;Mogi das Cruzes;Rural;Total;99,5;96,0;0,0;0,0;0,5;4,0
2021;Sudeste;SP;3530607;Mogi das Cruzes;Total;Estadual;98,6;95,2;0,6;1,9;0,8;2,9
2021;Sudeste;SP;3530607;Mogi das Cruzes;Urbana;Estadual;98,6;95,2;0,6;1,9;0,8;2,9
2021;Sudeste;SP;3530607;Mogi das Cruzes;Rural;Estadual;98,5;96,0;0,0;0,0;1,5;4,0
2021;Sudeste;SP;3530607;Mogi das Cruzes;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530607;Mogi das Cruzes;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530607;Mogi das Cruzes;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530607;Mogi das Cruzes;Total;Privada;99,7;99,6;0,3;0,4;0,0;0,0
2021;Sudeste;SP;3530607;Mogi das Cruzes;Urbana;Privada;99,7;99,6;0,3;0,4;0,0;0,0
2021;Sudeste;SP;3530607;Mogi das Cruzes;Total;Pública;99,4;95,2;0,2;1,9;0,4;2,9
2021;Sudeste;SP;3530607;Mogi das Cruzes;Urbana;Pública;99,4;95,2;0,3;1,9;0,3;2,9
2021;Sudeste;SP;3530607;Mogi das Cruzes;Rural;Pública;99,5;96,0;0,0;0,0;0,5;4,0
2021;Sudeste;SP;3530706;Mogi Guaçu;Total;Total;97,5;93,5;1,3;3,8;1,2;2,7
2021;Sudeste;SP;3530706;Mogi Guaçu;Urbana;Total;97,5;93,4;1,4;3,9;1,1;2,7
2021;Sudeste;SP;3530706;Mogi Guaçu;Rural;Total;98,6;94,3;0,6;2,5;0,8;3,2
2021;Sudeste;SP;3530706;Mogi Guaçu;Total;Estadual;97,0;92,6;2,0;4,1;1,0;3,3
2021;Sudeste;SP;3530706;Mogi Guaçu;Urbana;Estadual;96,8;92,5;2,2;4,1;1,0;3,4
2021;Sudeste;SP;3530706;Mogi Guaçu;Rural;Estadual;100,0;94,3;0,0;2,5;0,0;3,2
2021;Sudeste;SP;3530706;Mogi Guaçu;Total;Municipal;97,0;92,4;1,4;7,6;1,6;0,0
2021;Sudeste;SP;3530706;Mogi Guaçu;Urbana;Municipal;97,0;92,4;1,5;7,6;1,5;0,0
2021;Sudeste;SP;3530706;Mogi Guaçu;Rural;Municipal;97,9;--;0,9;--;1,2;--
2021;Sudeste;SP;3530706;Mogi Guaçu;Total;Privada;99,5;99,0;0,5;1,0;0,0;0,0
2021;Sudeste;SP;3530706;Mogi Guaçu;Urbana;Privada;99,5;99,0;0,5;1,0;0,0;0,0
2021;Sudeste;SP;3530706;Mogi Guaçu;Total;Pública;97,0;92,6;1,6;4,3;1,4;3,1
2021;Sudeste;SP;3530706;Mogi Guaçu;Urbana;Pública;97,0;92,5;1,6;4,4;1,4;3,1
2021;Sudeste;SP;3530706;Mogi Guaçu;Rural;Pública;98,6;94,3;0,6;2,5;0,8;3,2
2021;Sudeste;SP;3530805;Mogi Mirim;Total;Total;99,7;97,6;0,1;0,6;0,2;1,8
2021;Sudeste;SP;3530805;Mogi Mirim;Urbana;Total;99,7;97,7;0,1;0,6;0,2;1,7
2021;Sudeste;SP;3530805;Mogi Mirim;Rural;Total;100,0;87,5;0,0;12,5;0,0;0,0
2021;Sudeste;SP;3530805;Mogi Mirim;Total;Estadual;99,2;97,4;0,0;0,6;0,8;2,0
2021;Sudeste;SP;3530805;Mogi Mirim;Urbana;Estadual;99,2;97,4;0,0;0,6;0,8;2,0
2021;Sudeste;SP;3530805;Mogi Mirim;Rural;Estadual;100,0;87,5;0,0;12,5;0,0;0,0
2021;Sudeste;SP;3530805;Mogi Mirim;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530805;Mogi Mirim;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530805;Mogi Mirim;Total;Privada;99,4;99,5;0,6;0,5;0,0;0,0
2021;Sudeste;SP;3530805;Mogi Mirim;Urbana;Privada;99,4;99,5;0,6;0,5;0,0;0,0
2021;Sudeste;SP;3530805;Mogi Mirim;Total;Pública;99,7;97,4;0,0;0,6;0,3;2,0
2021;Sudeste;SP;3530805;Mogi Mirim;Urbana;Pública;99,7;97,4;0,0;0,6;0,3;2,0
2021;Sudeste;SP;3530805;Mogi Mirim;Rural;Pública;100,0;87,5;0,0;12,5;0,0;0,0
2021;Sudeste;SP;3530904;Mombuca;Total;Total;98,1;100,0;1,9;0,0;0,0;0,0
2021;Sudeste;SP;3530904;Mombuca;Urbana;Total;98,1;100,0;1,9;0,0;0,0;0,0
2021;Sudeste;SP;3530904;Mombuca;Total;Estadual;--;100,0;--;0,0;--;0,0
2021;Sudeste;SP;3530904;Mombuca;Urbana;Estadual;--;100,0;--;0,0;--;0,0
2021;Sudeste;SP;3530904;Mombuca;Total;Municipal;98,1;--;1,9;--;0,0;--
2021;Sudeste;SP;3530904;Mombuca;Urbana;Municipal;98,1;--;1,9;--;0,0;--
2021;Sudeste;SP;3530904;Mombuca;Total;Pública;98,1;100,0;1,9;0,0;0,0;0,0
2021;Sudeste;SP;3530904;Mombuca;Urbana;Pública;98,1;100,0;1,9;0,0;0,0;0,0
2021;Sudeste;SP;3531001;Monções;Total;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3531001;Monções;Urbana;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3531001;Monções;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3531001;Monções;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3531001;Monções;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531001;Monções;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531001;Monções;Total;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3531001;Monções;Urbana;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3531100;Mongaguá;Total;Total;99,1;93,9;0,6;4,3;0,3;1,8
2021;Sudeste;SP;3531100;Mongaguá;Urbana;Total;99,0;93,9;0,6;4,3;0,4;1,8
2021;Sudeste;SP;3531100;Mongaguá;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531100;Mongaguá;Total;Estadual;100,0;93,6;0,0;4,5;0,0;1,9
2021;Sudeste;SP;3531100;Mongaguá;Urbana;Estadual;100,0;93,6;0,0;4,5;0,0;1,9
2021;Sudeste;SP;3531100;Mongaguá;Rural;Estadual;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531100;Mongaguá;Total;Municipal;99,0;--;0,6;--;0,4;--
2021;Sudeste;SP;3531100;Mongaguá;Urbana;Municipal;99,0;--;0,6;--;0,4;--
2021;Sudeste;SP;3531100;Mongaguá;Total;Privada;99,6;99,3;0,4;0,7;0,0;0,0
2021;Sudeste;SP;3531100;Mongaguá;Urbana;Privada;99,6;99,3;0,4;0,7;0,0;0,0
2021;Sudeste;SP;3531100;Mongaguá;Total;Pública;99,0;93,6;0,6;4,5;0,4;1,9
2021;Sudeste;SP;3531100;Mongaguá;Urbana;Pública;99,0;93,6;0,6;4,5;0,4;1,9
2021;Sudeste;SP;3531100;Mongaguá;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Total;Total;90,6;93,3;9,4;0,8;0,0;5,9
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Urbana;Total;90,8;93,3;9,2;0,8;0,0;5,9
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Rural;Total;88,2;--;11,8;--;0,0;--
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Total;Estadual;--;93,3;--;0,8;--;5,9
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Urbana;Estadual;--;93,3;--;0,8;--;5,9
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Total;Municipal;90,6;--;9,4;--;0,0;--
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Urbana;Municipal;90,8;--;9,2;--;0,0;--
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Rural;Municipal;88,2;--;11,8;--;0,0;--
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Total;Pública;90,6;93,3;9,4;0,8;0,0;5,9
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Urbana;Pública;90,8;93,3;9,2;0,8;0,0;5,9
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Rural;Pública;88,2;--;11,8;--;0,0;--
2021;Sudeste;SP;3531308;Monte Alto;Total;Total;99,9;98,2;0,0;0,6;0,1;1,2
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Total;99,9;98,2;0,0;0,6;0,1;1,2
2021;Sudeste;SP;3531308;Monte Alto;Total;Estadual;99,6;97,8;0,0;0,7;0,4;1,5
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Estadual;99,6;97,8;0,0;0,7;0,4;1,5
2021;Sudeste;SP;3531308;Monte Alto;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531308;Monte Alto;Total;Privada;99,8;99,7;0,2;0,3;0,0;0,0
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Privada;99,8;99,7;0,2;0,3;0,0;0,0
2021;Sudeste;SP;3531308;Monte Alto;Total;Pública;99,9;97,8;0,0;0,7;0,1;1,5
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Pública;99,9;97,8;0,0;0,7;0,1;1,5
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Total;99,9;97,3;0,1;0,5;0,0;2,2
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Total;99,9;96,9;0,1;0,0;0,0;3,1
2021;Sudeste;SP;3531407;Monte Aprazível;Rural;Total;--;98,3;--;1,7;--;0,0
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Estadual;100,0;97,0;0,0;0,6;0,0;2,4
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Estadual;100,0;96,2;0,0;0,0;0,0;3,8
2021;Sudeste;SP;3531407;Monte Aprazível;Rural;Estadual;--;98,3;--;1,7;--;0,0
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Municipal;99,8;--;0,2;--;0,0;--
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Municipal;99,8;--;0,2;--;0,0;--
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Pública;99,8;97,0;0,2;0,6;0,0;2,4
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Pública;99,8;96,2;0,2;0,0;0,0;3,8
2021;Sudeste;SP;3531407;Monte Aprazível;Rural;Pública;--;98,3;--;1,7;--;0,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Total;99,3;90,5;0,3;3,5;0,4;6,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Total;99,3;90,5;0,3;3,5;0,4;6,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Estadual;95,7;90,5;1,8;3,5;2,5;6,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Estadual;95,7;90,5;1,8;3,5;2,5;6,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Municipal;99,9;--;0,0;--;0,1;--
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Municipal;99,9;--;0,0;--;0,1;--
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Pública;99,2;90,5;0,3;3,5;0,5;6,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Pública;99,2;90,5;0,3;3,5;0,5;6,0
2021;Sudeste;SP;3531605;Monte Castelo;Total;Total;99,6;99,1;0,0;0,9;0,4;0,0
2021;Sudeste;SP;3531605;Monte Castelo;Urbana;Total;99,6;99,1;0,0;0,9;0,4;0,0
2021;Sudeste;SP;3531605;Monte Castelo;Total;Estadual;98,9;99,1;0,0;0,9;1,1;0,0
2021;Sudeste;SP;3531605;Monte Castelo;Urbana;Estadual;98,9;99,1;0,0;0,9;1,1;0,0
2021;Sudeste;SP;3531605;Monte Castelo;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531605;Monte Castelo;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531605;Monte Castelo;Total;Pública;99,6;99,1;0,0;0,9;0,4;0,0
2021;Sudeste;SP;3531605;Monte Castelo;Urbana;Pública;99,6;99,1;0,0;0,9;0,4;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Total;95,1;98,5;4,9;1,5;0,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Urbana;Total;96,9;98,5;3,1;1,5;0,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Rural;Total;85,6;--;14,4;--;0,0;--
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Estadual;98,3;98,5;1,7;1,5;0,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Urbana;Estadual;98,3;98,5;1,7;1,5;0,0;0,0
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Municipal;93,5;--;6,5;--;0,0;--
2021;Sudeste;SP;3531704;Monteiro Lobato;Urbana;Municipal;95,9;--;4,1;--;0,0;--
2021;Sudeste;SP;3531704;Monteiro Lobato;Rural;Municipal;82,8;--;17,2;--;0,0;--
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Privada;90,9;--;9,1;--;0,0;--
2021;Sudeste;SP;3531704;Monteiro Lobato;Rural;Privada;90,9;--;9,1;--;0,0;--
