NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_DEPENDENCIA;NO_CATEGORIA;ED_BAS_CAT1;ED_BAS_CAT2;ED_BAS_CAT3;ED_BAS_CAT4;ED_BAS_CAT5;ED_BAS_CAT6;ED_BAS_CAT7;ED_BAS_CAT8;ED_BAS_CAT9
2021;Sudeste;SP;3550902;São Simão;Municipal;Superior;57;100,0;2.310,14;2.707,81;2.996,22;4.014,10;1.097,03;33,9;3.531,54
2021;Sudeste;SP;3550902;São Simão;Municipal;Sem Superior;11;100,0;1.720,01;1.977,59;2.174,43;2.603,47;797,12;41,0;2.121,39
2021;Sudeste;SP;3551009;São Vicente;Municipal;Total;1.380;98,0;3.850,22;4.532,69;5.013,82;5.982,87;1.603,40;40,0;5.014,73
2021;Sudeste;SP;3551009;São Vicente;Municipal;Superior;1.354;98,8;3.846,44;4.536,46;5.015,16;5.982,87;1.602,43;40,0;5.015,16
2021;Sudeste;SP;3551009;São Vicente;Municipal;Sem Superior;26;53,8;d;d;d;d;d;d;d
2021;Sudeste;SP;3551108;Sarapuí;Municipal;Total;77;98,7;2.366,43;2.441,15;2.989,33;3.656,32;895,56;30,0;3.982,82
2021;Sudeste;SP;3551108;Sarapuí;Municipal;Superior;77;98,7;2.366,43;2.441,15;2.989,33;3.656,32;895,56;30,0;3.982,82
2021;Sudeste;SP;3551207;Sarutaiá;Municipal;Total;29;96,6;2.506,92;2.562,59;3.002,72;3.511,18;767,64;30,0;4.003,62
2021;Sudeste;SP;3551207;Sarutaiá;Municipal;Superior;28;100,0;2.506,92;2.562,59;3.002,72;3.511,18;767,64;30,0;4.003,62
2021;Sudeste;SP;3551207;Sarutaiá;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3551306;Sebastianópolis do Sul;Municipal;Total;28;89,3;2.622,32;3.254,72;3.242,10;3.406,58;662,62;33,3;3.897,27
2021;Sudeste;SP;3551306;Sebastianópolis do Sul;Municipal;Superior;28;89,3;2.622,32;3.254,72;3.242,10;3.406,58;662,62;33,3;3.897,27
2021;Sudeste;SP;3551405;Serra Azul;Municipal;Total;74;98,6;2.555,15;2.880,25;3.012,82;3.443,48;731,32;30,7;3.928,80
2021;Sudeste;SP;3551405;Serra Azul;Municipal;Superior;67;98,5;2.555,15;2.957,79;3.021,08;3.392,10;678,68;30,7;3.931,24
2021;Sudeste;SP;3551405;Serra Azul;Municipal;Sem Superior;7;100,0;2.033,51;2.464,77;2.927,11;4.452,59;1.138,69;30,0;3.902,81
2021;Sudeste;SP;3551504;Serrana;Municipal;Total;235;99,1;3.022,57;4.296,01;4.736,22;6.658,89;1.919,40;29,9;6.325,63
2021;Sudeste;SP;3551504;Serrana;Municipal;Superior;219;99,1;2.862,05;4.282,27;4.707,93;6.678,15;1.955,59;30,0;6.285,76
2021;Sudeste;SP;3551504;Serrana;Municipal;Sem Superior;16;100,0;3.878,97;4.631,76;5.127,12;6.458,24;1.258,11;29,8;6.879,16
2021;Sudeste;SP;3551603;Serra Negra;Municipal;Total;78;100,0;2.804,17;3.751,94;3.878,24;4.856,87;1.257,23;25,1;6.192,80
2021;Sudeste;SP;3551603;Serra Negra;Municipal;Superior;77;100,0;2.762,82;3.785,96;3.882,22;4.859,86;1.264,66;25,1;6.195,86
2021;Sudeste;SP;3551603;Serra Negra;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3551702;Sertãozinho;Municipal;Total;787;98,2;3.644,93;4.903,05;4.939,72;6.274,69;1.879,69;25,1;7.873,97
2021;Sudeste;SP;3551702;Sertãozinho;Municipal;Superior;774;98,3;3.644,92;4.908,41;4.943,62;6.285,36;1.887,06;25,1;7.881,30
2021;Sudeste;SP;3551702;Sertãozinho;Municipal;Sem Superior;13;92,3;3.706,44;4.483,21;4.737,74;4.897,39;1.432,41;25,3;7.496,74
2021;Sudeste;SP;3551801;Sete Barras;Municipal;Total;102;99,0;2.835,59;3.626,88;3.408,81;3.988,90;709,37;37,2;3.664,53
2021;Sudeste;SP;3551801;Sete Barras;Municipal;Superior;101;99,0;2.835,59;3.626,88;3.413,82;3.988,90;710,18;37,2;3.669,74
2021;Sudeste;SP;3551801;Sete Barras;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3551900;Severínia;Municipal;Total;134;99,3;2.416,14;2.992,45;3.304,48;4.002,93;1.187,95;34,0;3.890,44
2021;Sudeste;SP;3551900;Severínia;Municipal;Superior;132;99,2;2.416,14;2.992,45;3.314,63;4.005,09;1.189,45;33,9;3.906,05
2021;Sudeste;SP;3551900;Severínia;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3552007;Silveiras;Municipal;Total;49;100,0;3.138,36;3.797,15;3.834,39;4.384,78;871,94;40,0;3.834,39
2021;Sudeste;SP;3552007;Silveiras;Municipal;Superior;49;100,0;3.138,36;3.797,15;3.834,39;4.384,78;871,94;40,0;3.834,39
2021;Sudeste;SP;3552106;Socorro;Municipal;Total;253;100,0;2.414,74;3.076,25;3.066,11;3.489,18;741,96;31,4;3.904,07
2021;Sudeste;SP;3552106;Socorro;Municipal;Superior;225;100,0;2.404,74;3.076,25;3.056,01;3.469,84;751,54;31,2;3.920,64
2021;Sudeste;SP;3552106;Socorro;Municipal;Sem Superior;28;100,0;2.518,97;3.079,94;3.146,86;3.726,82;654,80;33,3;3.780,06
2021;Sudeste;SP;3552205;Sorocaba;Municipal;Total;2.389;94,3;4.884,00;5.896,88;6.313,03;7.067,14;1.995,99;36,6;6.891,43
2021;Sudeste;SP;3552205;Sorocaba;Municipal;Superior;2.382;94,5;4.884,00;5.896,88;6.313,67;7.067,14;1.997,04;36,6;6.892,14
2021;Sudeste;SP;3552205;Sorocaba;Municipal;Sem Superior;7;42,9;d;d;d;d;d;d;d
2021;Sudeste;SP;3552304;Sud Mennucci;Municipal;Total;72;94,4;2.568,91;2.948,08;3.038,21;3.546,49;719,08;34,4;3.528,60
2021;Sudeste;SP;3552304;Sud Mennucci;Municipal;Superior;70;95,7;2.568,91;2.948,08;3.032,68;3.546,49;724,26;34,4;3.523,20
2021;Sudeste;SP;3552304;Sud Mennucci;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3552403;Sumaré;Municipal;Total;883;99,9;3.500,30;4.510,13;4.732,65;5.602,20;1.384,06;31,5;6.000,51
2021;Sudeste;SP;3552403;Sumaré;Municipal;Superior;852;99,9;3.506,84;4.513,01;4.741,70;5.602,20;1.386,40;31,6;6.006,75
2021;Sudeste;SP;3552403;Sumaré;Municipal;Sem Superior;31;100,0;3.447,00;3.892,25;4.480,13;4.971,29;1.291,91;30,8;5.821,63
2021;Sudeste;SP;3552502;Suzano;Municipal;Total;1.185;100,0;3.539,52;4.108,81;4.359,08;4.801,32;1.077,18;34,0;5.127,04
2021;Sudeste;SP;3552502;Suzano;Municipal;Superior;1.142;100,0;3.521,28;4.095,68;4.347,84;4.793,69;1.073,17;34,0;5.111,01
2021;Sudeste;SP;3552502;Suzano;Municipal;Sem Superior;43;100,0;3.777,53;4.567,80;4.663,34;5.270,06;1.139,06;33,5;5.567,58
2021;Sudeste;SP;3552551;Suzanápolis;Municipal;Total;35;100,0;1.789,96;2.907,05;2.664,54;3.412,43;866,88;24,6;4.331,38
2021;Sudeste;SP;3552551;Suzanápolis;Municipal;Superior;35;100,0;1.789,96;2.907,05;2.664,54;3.412,43;866,88;24,6;4.331,38
2021;Sudeste;SP;3552601;Tabapuã;Municipal;Total;102;0,0;d;d;d;d;d;d;d
2021;Sudeste;SP;3552601;Tabapuã;Municipal;Superior;102;0,0;d;d;d;d;d;d;d
2021;Sudeste;SP;3552700;Tabatinga;Municipal;Total;103;100,0;2.652,07;2.954,09;3.178,66;3.571,01;739,04;30,0;4.238,21
2021;Sudeste;SP;3552700;Tabatinga;Municipal;Superior;99;100,0;2.644,72;2.998,61;3.188,63;3.571,01;748,41;30,0;4.251,50
2021;Sudeste;SP;3552700;Tabatinga;Municipal;Sem Superior;4;100,0;2.946,05;2.946,05;2.940,90;3.218,40;393,47;30,0;3.921,20
2021;Sudeste;SP;3552809;Taboão da Serra;Municipal;Total;1.095;99,5;2.550,07;3.190,34;3.300,10;3.668,87;932,10;28,9;4.571,87
2021;Sudeste;SP;3552809;Taboão da Serra;Municipal;Superior;1.075;99,5;2.552,87;3.210,29;3.315,65;3.683,55;918,13;28,8;4.606,95
2021;Sudeste;SP;3552809;Taboão da Serra;Municipal;Sem Superior;20;95,0;1.064,19;2.485,42;2.322,61;3.045,12;1.234,13;34,2;2.715,67
2021;Sudeste;SP;3552908;Taciba;Municipal;Total;60;95,0;2.281,22;3.731,95;3.799,42;4.928,44;1.417,37;31,4;4.843,70
2021;Sudeste;SP;3552908;Taciba;Municipal;Superior;58;94,8;2.281,22;3.731,95;3.776,99;4.928,44;1.432,17;31,4;4.818,80
2021;Sudeste;SP;3552908;Taciba;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3553005;Taguaí;Municipal;Total;101;100,0;2.373,24;2.479,52;2.584,78;2.598,52;403,71;30,1;3.434,93
2021;Sudeste;SP;3553005;Taguaí;Municipal;Superior;98;100,0;2.391,27;2.482,13;2.596,23;2.631,81;404,30;30,1;3.449,80
2021;Sudeste;SP;3553005;Taguaí;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3553104;Taiaçu;Municipal;Total;40;95,0;2.074,99;2.718,54;2.682,79;3.207,04;808,40;24,9;4.307,98
2021;Sudeste;SP;3553104;Taiaçu;Municipal;Superior;39;97,4;2.074,99;2.718,54;2.682,79;3.207,04;808,40;24,9;4.307,98
2021;Sudeste;SP;3553104;Taiaçu;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3553203;Taiúva;Municipal;Total;38;97,4;1.577,75;2.103,66;2.088,97;2.628,84;588,94;30,1;2.777,68
2021;Sudeste;SP;3553203;Taiúva;Municipal;Superior;38;97,4;1.577,75;2.103,66;2.088,97;2.628,84;588,94;30,1;2.777,68
2021;Sudeste;SP;3553302;Tambaú;Municipal;Total;93;95,7;2.284,95;2.714,28;2.756,99;2.959,50;659,03;30,1;3.663,30
2021;Sudeste;SP;3553302;Tambaú;Municipal;Superior;91;95,6;2.244,85;2.714,28;2.737,10;2.959,01;647,60;30,1;3.636,61
2021;Sudeste;SP;3553302;Tambaú;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3553401;Tanabi;Municipal;Total;154;97,4;4.201,39;4.622,07;4.693,04;5.308,35;993,14;35,7;5.260,76
2021;Sudeste;SP;3553401;Tanabi;Municipal;Superior;152;97,4;4.201,39;4.622,07;4.715,06;5.308,35;977,70;35,7;5.289,06
2021;Sudeste;SP;3553401;Tanabi;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3553500;Tapiraí;Municipal;Total;50;100,0;2.660,40;3.092,51;3.082,28;3.744,48;866,47;31,8;3.874,94
2021;Sudeste;SP;3553500;Tapiraí;Municipal;Superior;41;100,0;2.775,69;3.206,47;3.186,78;3.744,48;758,88;31,2;4.081,16
2021;Sudeste;SP;3553500;Tapiraí;Municipal;Sem Superior;9;100,0;1.463,61;2.820,10;2.611,86;3.477,24;1.125,87;34,4;3.033,13
2021;Sudeste;SP;3553609;Tapiratiba;Municipal;Total;89;94,4;2.342,99;2.545,63;2.846,34;3.155,22;759,73;30,2;3.766,45
2021;Sudeste;SP;3553609;Tapiratiba;Municipal;Superior;89;94,4;2.342,99;2.545,63;2.846,34;3.155,22;759,73;30,2;3.766,45
2021;Sudeste;SP;3553658;Taquaral;Municipal;Total;33;100,0;2.288,13;2.467,61;2.459,79;2.608,73;265,24;29,7;3.316,26
2021;Sudeste;SP;3553658;Taquaral;Municipal;Superior;33;100,0;2.288,13;2.467,61;2.459,79;2.608,73;265,24;29,7;3.316,26
2021;Sudeste;SP;3553708;Taquaritinga;Municipal;Total;215;98,1;2.516,60;3.545,35;3.557,84;4.476,59;1.088,96;26,1;5.453,06
2021;Sudeste;SP;3553708;Taquaritinga;Municipal;Superior;211;98,1;2.516,60;3.545,35;3.562,24;4.488,82;1.089,88;26,1;5.464,82
2021;Sudeste;SP;3553708;Taquaritinga;Municipal;Sem Superior;4;100,0;2.263,20;4.283,96;3.325,44;4.331,17;1.012,33;27,4;4.860,91
2021;Sudeste;SP;3553807;Taquarituba;Municipal;Total;145;100,0;2.979,30;3.043,11;3.146,13;3.102,22;398,24;30,0;4.194,85
2021;Sudeste;SP;3553807;Taquarituba;Municipal;Superior;144;100,0;2.979,50;3.043,11;3.148,64;3.105,60;398,48;30,0;4.198,19
2021;Sudeste;SP;3553807;Taquarituba;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3553856;Taquarivaí;Municipal;Total;56;100,0;2.886,14;3.251,16;3.451,62;3.997,58;921,25;32,0;4.314,52
2021;Sudeste;SP;3553856;Taquarivaí;Municipal;Superior;54;100,0;2.886,14;3.251,16;3.475,02;4.010,57;924,82;32,1;4.333,93
2021;Sudeste;SP;3553856;Taquarivaí;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3553906;Tarabai;Municipal;Total;82;98,8;2.271,01;2.464,98;2.517,18;2.710,70;711,84;35,4;2.840,48
2021;Sudeste;SP;3553906;Tarabai;Municipal;Superior;79;98,7;2.271,01;2.459,71;2.505,20;2.688,88;716,23;35,3;2.838,71
2021;Sudeste;SP;3553906;Tarabai;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3553955;Tarumã;Municipal;Total;108;90,7;2.567,81;3.052,12;3.015,83;3.419,81;605,67;34,9;3.453,32
2021;Sudeste;SP;3553955;Tarumã;Municipal;Superior;104;92,3;2.567,81;3.058,96;3.046,27;3.419,81;573,06;34,8;3.498,62
2021;Sudeste;SP;3553955;Tarumã;Municipal;Sem Superior;4;50,0;d;d;d;d;d;d;d
2021;Sudeste;SP;3554003;Tatuí;Municipal;Total;621;97,4;2.621,34;2.897,07;2.954,32;3.124,28;713,05;34,2;3.452,63
2021;Sudeste;SP;3554003;Tatuí;Municipal;Superior;562;97,5;2.656,90;2.949,58;3.018,17;3.124,28;673,68;34,0;3.547,80
2021;Sudeste;SP;3554003;Tatuí;Municipal;Sem Superior;59;96,6;1.304,13;2.602,68;2.331,60;2.862,96;783,17;36,2;2.579,17
2021;Sudeste;SP;3554102;Taubaté;Municipal;Total;1.565;91,4;3.749,19;4.817,49;4.965,19;6.378,90;1.580,94;20,2;9.844,63
2021;Sudeste;SP;3554102;Taubaté;Municipal;Superior;1.493;93,0;3.803,34;4.817,49;4.996,13;6.385,97;1.580,12;20,1;9.918,02
2021;Sudeste;SP;3554102;Taubaté;Municipal;Sem Superior;72;56,9;d;d;d;d;d;d;d
2021;Sudeste;SP;3554201;Tejupá;Municipal;Total;51;100,0;2.431,56;2.680,80;2.838,55;3.470,52;536,86;33,9;3.351,07
2021;Sudeste;SP;3554201;Tejupá;Municipal;Superior;49;100,0;2.431,56;2.680,80;2.835,92;3.470,52;539,07;33,6;3.372,81
2021;Sudeste;SP;3554201;Tejupá;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3554300;Teodoro Sampaio;Municipal;Total;177;94,4;2.206,96;2.689,53;2.682,51;2.981,23;656,68;25,6;4.199,43
2021;Sudeste;SP;3554300;Teodoro Sampaio;Municipal;Superior;173;94,8;2.218,67;2.706,36;2.702,50;2.981,23;640,56;25,6;4.216,09
2021;Sudeste;SP;3554300;Teodoro Sampaio;Municipal;Sem Superior;4;75,0;989,22;1.338,64;1.505,79;2.189,50;504,06;20,3;2.962,20
2021;Sudeste;SP;3554409;Terra Roxa;Municipal;Total;78;96,2;2.468,03;2.942,87;2.903,54;3.198,73;675,69;31,5;3.692,61
2021;Sudeste;SP;3554409;Terra Roxa;Municipal;Superior;78;96,2;2.468,03;2.942,87;2.903,54;3.198,73;675,69;31,5;3.692,61
2021;Sudeste;SP;3554508;Tietê;Municipal;Total;389;93,3;2.571,06;3.304,08;3.347,57;3.883,04;1.023,69;30,2;4.432,30
2021;Sudeste;SP;3554508;Tietê;Municipal;Superior;370;93,2;2.570,18;3.267,12;3.340,29;3.857,08;1.028,94;30,2;4.427,89
2021;Sudeste;SP;3554508;Tietê;Municipal;Sem Superior;19;94,7;2.702,03;3.353,31;3.476,48;4.203,66;916,28;30,8;4.508,75
2021;Sudeste;SP;3554607;Timburi;Municipal;Total;19;100,0;2.584,49;3.226,08;3.462,53;3.745,75;939,72;30,0;4.616,71
2021;Sudeste;SP;3554607;Timburi;Municipal;Superior;19;100,0;2.584,49;3.226,08;3.462,53;3.745,75;939,72;30,0;4.616,71
2021;Sudeste;SP;3554656;Torre de Pedra;Municipal;Total;16;100,0;2.394,95;2.519,08;2.473,72;2.519,08;165,84;27,6;3.581,86
2021;Sudeste;SP;3554656;Torre de Pedra;Municipal;Superior;15;100,0;2.391,16;2.519,08;2.447,94;2.519,08;136,74;27,5;3.564,96
2021;Sudeste;SP;3554656;Torre de Pedra;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3554706;Torrinha;Municipal;Total;41;100,0;2.384,53;2.552,79;2.841,17;3.493,07;1.000,21;29,4;3.868,04
2021;Sudeste;SP;3554706;Torrinha;Municipal;Superior;41;100,0;2.384,53;2.552,79;2.841,17;3.493,07;1.000,21;29,4;3.868,04
2021;Sudeste;SP;3554755;Trabiju;Municipal;Total;25;100,0;3.088,09;3.544,28;3.526,99;3.940,05;447,47;27,6;5.102,44
2021;Sudeste;SP;3554755;Trabiju;Municipal;Superior;24;100,0;3.088,09;3.544,28;3.544,56;3.940,05;444,45;27,7;5.123,79
2021;Sudeste;SP;3554755;Trabiju;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3554805;Tremembé;Municipal;Total;309;87,7;2.644,15;2.754,31;3.515,15;3.742,54;1.619,05;20,5;6.869,68
2021;Sudeste;SP;3554805;Tremembé;Municipal;Superior;295;88,5;2.644,15;2.870,73;3.556,38;3.742,54;1.630,22;20,3;6.994,87
2021;Sudeste;SP;3554805;Tremembé;Municipal;Sem Superior;14;71,4;2.547,19;2.644,15;2.514,36;3.186,00;834,99;23,6;4.255,06
2021;Sudeste;SP;3554904;Três Fronteiras;Municipal;Total;32;100,0;2.841,71;3.780,77;3.914,54;4.689,50;1.237,71;31,2;5.020,71
2021;Sudeste;SP;3554904;Três Fronteiras;Municipal;Superior;31;100,0;2.841,71;3.780,77;3.942,44;4.689,50;1.248,38;31,2;5.050,12
2021;Sudeste;SP;3554904;Três Fronteiras;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3554953;Tuiuti;Municipal;Total;51;100,0;2.285,11;2.593,79;2.788,21;3.126,46;747,22;44,0;2.534,74
2021;Sudeste;SP;3554953;Tuiuti;Municipal;Superior;51;100,0;2.285,11;2.593,79;2.788,21;3.126,46;747,22;44,0;2.534,74
2021;Sudeste;SP;3555000;Tupã;Municipal;Total;287;100,0;2.347,85;2.748,47;2.756,42;3.148,35;658,19;31,0;3.551,42
2021;Sudeste;SP;3555000;Tupã;Municipal;Superior;263;100,0;2.377,30;2.817,69;2.815,12;3.156,37;638,60;30,8;3.659,75
2021;Sudeste;SP;3555000;Tupã;Municipal;Sem Superior;24;100,0;1.507,44;2.293,13;2.110,15;2.590,60;507,20;34,1;2.475,22
2021;Sudeste;SP;3555109;Tupi Paulista;Municipal;Total;82;93,9;2.793,81;3.756,86;3.937,19;4.851,85;1.739,47;31,5;4.992,50
2021;Sudeste;SP;3555109;Tupi Paulista;Municipal;Superior;81;93,8;2.793,81;3.756,86;3.953,32;4.851,85;1.743,64;31,4;5.029,18
2021;Sudeste;SP;3555109;Tupi Paulista;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3555208;Turiúba;Municipal;Total;12;100,0;3.473,97;4.512,98;4.585,44;5.628,25;1.413,65;30,8;5.948,67
2021;Sudeste;SP;3555208;Turiúba;Municipal;Superior;10;100,0;3.774,13;4.512,98;4.658,94;5.994,50;1.465,48;31,0;6.011,54
2021;Sudeste;SP;3555208;Turiúba;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3555307;Turmalina;Municipal;Total;15;100,0;2.821,20;3.202,93;3.296,82;3.807,31;485,15;36,5;3.616,25
2021;Sudeste;SP;3555307;Turmalina;Municipal;Superior;15;100,0;2.821,20;3.202,93;3.296,82;3.807,31;485,15;36,5;3.616,25
2021;Sudeste;SP;3555356;Ubarana;Municipal;Total;58;98,3;2.150,54;2.840,14;2.714,16;3.378,20;803,87;30,5;3.556,24
2021;Sudeste;SP;3555356;Ubarana;Municipal;Superior;58;98,3;2.150,54;2.840,14;2.714,16;3.378,20;803,87;30,5;3.556,24
2021;Sudeste;SP;3555406;Ubatuba;Municipal;Total;717;87,2;3.135,88;3.611,31;4.049,89;4.558,08;1.471,18;30,5;5.309,00
2021;Sudeste;SP;3555406;Ubatuba;Municipal;Superior;689;87,7;3.148,79;3.623,96;4.080,36;4.567,08;1.483,35;30,5;5.350,45
2021;Sudeste;SP;3555406;Ubatuba;Municipal;Sem Superior;28;75,0;2.908,05;3.053,66;3.170,21;3.179,10;570,93;30,8;4.122,25
2021;Sudeste;SP;3555505;Ubirajara;Municipal;Total;39;100,0;2.535,22;2.745,43;2.814,54;3.225,28;501,90;29,8;3.777,49
2021;Sudeste;SP;3555505;Ubirajara;Municipal;Superior;38;100,0;2.535,22;2.769,53;2.816,28;3.307,95;508,07;29,9;3.761,37
2021;Sudeste;SP;3555505;Ubirajara;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3555604;Uchoa;Municipal;Total;119;99,2;2.453,42;2.761,27;2.750,01;3.025,89;676,10;29,2;3.770,75
2021;Sudeste;SP;3555604;Uchoa;Municipal;Superior;113;99,1;2.453,42;2.761,27;2.761,76;3.059,06;685,62;29,1;3.794,11
2021;Sudeste;SP;3555604;Uchoa;Municipal;Sem Superior;6;100,0;2.453,42;2.454,29;2.454,85;2.579,99;202,93;30,6;3.212,11
2021;Sudeste;SP;3555703;União Paulista;Municipal;Total;6;100,0;3.473,27;3.857,25;3.743,95;4.599,03;899,67;33,3;4.492,74
2021;Sudeste;SP;3555703;União Paulista;Municipal;Superior;6;100,0;3.473,27;3.857,25;3.743,95;4.599,03;899,67;33,3;4.492,74
2021;Sudeste;SP;3555802;Urânia;Municipal;Total;19;100,0;1.892,16;2.457,79;2.774,09;3.362,95;846,64;28,1;3.954,55
2021;Sudeste;SP;3555802;Urânia;Municipal;Superior;19;100,0;1.892,16;2.457,79;2.774,09;3.362,95;846,64;28,1;3.954,55
2021;Sudeste;SP;3555901;Uru;Municipal;Total;12;91,7;2.390,52;2.939,36;3.082,47;3.821,72;597,53;32,6;3.777,96
2021;Sudeste;SP;3555901;Uru;Municipal;Superior;11;90,9;2.390,52;2.902,40;3.008,55;3.118,03;576,75;32,7;3.680,18
2021;Sudeste;SP;3555901;Uru;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3556008;Urupês;Municipal;Total;121;93,4;3.049,63;3.474,37;3.530,24;3.944,37;752,58;33,4;4.229,18
2021;Sudeste;SP;3556008;Urupês;Municipal;Superior;120;93,3;3.017,65;3.473,18;3.525,06;3.944,12;753,92;33,4;4.221,40
2021;Sudeste;SP;3556008;Urupês;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3556107;Valentim Gentil;Municipal;Total;73;98,6;3.182,08;3.428,85;3.406,22;3.617,90;516,23;39,7;3.430,11
2021;Sudeste;SP;3556107;Valentim Gentil;Municipal;Superior;71;98,6;3.182,08;3.428,85;3.408,62;3.617,90;522,84;39,7;3.433,22
2021;Sudeste;SP;3556107;Valentim Gentil;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3556206;Valinhos;Municipal;Total;484;98,8;4.499,35;5.625,27;6.247,70;7.549,98;2.187,43;30,0;8.334,38
2021;Sudeste;SP;3556206;Valinhos;Municipal;Superior;480;98,8;4.499,35;5.619,98;6.237,73;7.545,67;2.192,74;30,0;8.321,11
2021;Sudeste;SP;3556206;Valinhos;Municipal;Sem Superior;4;100,0;6.863,62;7.632,93;7.441,66;8.019,71;750,81;30,0;9.922,22
2021;Sudeste;SP;3556305;Valparaíso;Municipal;Total;89;98,9;3.742,99;3.954,96;4.232,58;4.482,15;849,58;28,4;5.966,04
2021;Sudeste;SP;3556305;Valparaíso;Municipal;Superior;86;98,8;3.742,99;3.954,96;4.232,02;4.472,91;851,87;28,4;5.962,55
2021;Sudeste;SP;3556305;Valparaíso;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3556354;Vargem;Municipal;Total;76;100,0;2.286,41;3.196,97;3.516,94;4.033,61;1.445,72;27,1;5.195,61
2021;Sudeste;SP;3556354;Vargem;Municipal;Superior;73;100,0;2.286,41;3.215,73;3.538,97;4.033,61;1.454,76;27,2;5.204,70
2021;Sudeste;SP;3556354;Vargem;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Municipal;Total;196;99,0;2.552,71;3.086,83;3.427,11;3.996,99;1.328,28;30,6;4.474,87
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Municipal;Superior;188;98,9;2.517,69;3.033,97;3.394,88;3.918,32;1.325,35;30,5;4.458,91
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Municipal;Sem Superior;8;100,0;3.244,60;4.001,93;4.319,46;5.441,40;1.074,75;35,6;4.852,81
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Municipal;Total;244;95,9;4.353,53;4.766,38;5.055,68;5.459,79;1.384,84;30,4;6.659,87
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Municipal;Superior;235;95,7;4.375,60;4.812,69;5.087,30;5.523,55;1.401,97;30,4;6.698,10
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Municipal;Sem Superior;9;100,0;3.961,04;4.168,38;4.311,45;4.646,56;465,46;30,0;5.748,60
2021;Sudeste;SP;3556503;Várzea Paulista;Municipal;Total;535;97,6;3.214,60;4.357,79;4.323,36;4.881,89;1.160,66;34,0;5.084,53
2021;Sudeste;SP;3556503;Várzea Paulista;Municipal;Superior;527;97,5;3.214,60;4.359,02;4.331,80;4.902,77;1.159,70;34,0;5.094,22
2021;Sudeste;SP;3556503;Várzea Paulista;Municipal;Sem Superior;8;100,0;3.168,11;3.723,92;3.769,49;4.801,93;1.086,91;33,9;4.446,87
2021;Sudeste;SP;3556602;Vera Cruz;Municipal;Total;54;96,3;2.301,90;2.660,69;3.080,17;3.789,57;1.010,75;26,1;4.712,82
2021;Sudeste;SP;3556602;Vera Cruz;Municipal;Superior;54;96,3;2.301,90;2.660,69;3.080,17;3.789,57;1.010,75;26,1;4.712,82
2021;Sudeste;SP;3556701;Vinhedo;Municipal;Total;558;98,0;5.158,84;6.217,29;6.515,74;7.496,42;1.701,87;36,2;7.206,91
2021;Sudeste;SP;3556701;Vinhedo;Municipal;Superior;556;98,0;5.153,24;6.210,61;6.513,82;7.506,13;1.704,58;36,2;7.202,49
2021;Sudeste;SP;3556701;Vinhedo;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
