NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_TX_DIST_IDADE_SERIE_TOTAL;MED_TX_DIST_IDADE_SERIE_TOTAL
2021;Nordeste;PB;2514503;São José de Piranhas;Total;Pública;20.7;40.7
2021;Nordeste;PB;2514503;São José de Piranhas;Urbana;Pública;22.5;40.7
2021;Nordeste;PB;2514503;São José de Piranhas;Rural;Pública;15.5;--
2021;Nordeste;PB;2514552;São José de Princesa;Total;Total;17.1;57
2021;Nordeste;PB;2514552;São José de Princesa;Urbana;Total;35.1;57
2021;Nordeste;PB;2514552;São José de Princesa;Rural;Total;9.7;--
2021;Nordeste;PB;2514552;São José de Princesa;Total;Estadual;35.1;57
2021;Nordeste;PB;2514552;São José de Princesa;Urbana;Estadual;35.1;57
2021;Nordeste;PB;2514552;São José de Princesa;Total;Municipal;9.7;--
2021;Nordeste;PB;2514552;São José de Princesa;Rural;Municipal;9.7;--
2021;Nordeste;PB;2514552;São José de Princesa;Total;Pública;17.1;57
2021;Nordeste;PB;2514552;São José de Princesa;Urbana;Pública;35.1;57
2021;Nordeste;PB;2514552;São José de Princesa;Rural;Pública;9.7;--
2021;Nordeste;PB;2514602;São José do Bonfim;Total;Total;22.8;30.5
2021;Nordeste;PB;2514602;São José do Bonfim;Urbana;Total;24.9;30.5
2021;Nordeste;PB;2514602;São José do Bonfim;Rural;Total;14.6;--
2021;Nordeste;PB;2514602;São José do Bonfim;Total;Estadual;--;30.5
2021;Nordeste;PB;2514602;São José do Bonfim;Urbana;Estadual;--;30.5
2021;Nordeste;PB;2514602;São José do Bonfim;Total;Municipal;22.8;--
2021;Nordeste;PB;2514602;São José do Bonfim;Urbana;Municipal;24.9;--
2021;Nordeste;PB;2514602;São José do Bonfim;Rural;Municipal;14.6;--
2021;Nordeste;PB;2514602;São José do Bonfim;Total;Pública;22.8;30.5
2021;Nordeste;PB;2514602;São José do Bonfim;Urbana;Pública;24.9;30.5
2021;Nordeste;PB;2514602;São José do Bonfim;Rural;Pública;14.6;--
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Total;Total;21.8;52.2
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Urbana;Total;22.7;52.2
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Rural;Total;0;--
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Total;Estadual;--;52.2
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Urbana;Estadual;--;52.2
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Total;Municipal;21.8;--
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Urbana;Municipal;22.7;--
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Rural;Municipal;0;--
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Total;Pública;21.8;52.2
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Urbana;Pública;22.7;52.2
2021;Nordeste;PB;2514651;São José do Brejo do Cruz;Rural;Pública;0;--
2021;Nordeste;PB;2514701;São José do Sabugi;Total;Total;7.6;37.6
2021;Nordeste;PB;2514701;São José do Sabugi;Urbana;Total;8.4;37.6
2021;Nordeste;PB;2514701;São José do Sabugi;Rural;Total;0;--
2021;Nordeste;PB;2514701;São José do Sabugi;Total;Estadual;--;37.6
2021;Nordeste;PB;2514701;São José do Sabugi;Urbana;Estadual;--;37.6
2021;Nordeste;PB;2514701;São José do Sabugi;Total;Municipal;7.6;--
2021;Nordeste;PB;2514701;São José do Sabugi;Urbana;Municipal;8.4;--
2021;Nordeste;PB;2514701;São José do Sabugi;Rural;Municipal;0;--
2021;Nordeste;PB;2514701;São José do Sabugi;Total;Pública;7.6;37.6
2021;Nordeste;PB;2514701;São José do Sabugi;Urbana;Pública;8.4;37.6
2021;Nordeste;PB;2514701;São José do Sabugi;Rural;Pública;0;--
2021;Nordeste;PB;2514800;São José dos Cordeiros;Total;Total;22.5;32.8
2021;Nordeste;PB;2514800;São José dos Cordeiros;Urbana;Total;23;32.8
2021;Nordeste;PB;2514800;São José dos Cordeiros;Rural;Total;20;--
2021;Nordeste;PB;2514800;São José dos Cordeiros;Total;Estadual;32.5;32.8
2021;Nordeste;PB;2514800;São José dos Cordeiros;Urbana;Estadual;32.5;32.8
2021;Nordeste;PB;2514800;São José dos Cordeiros;Total;Municipal;16.6;--
2021;Nordeste;PB;2514800;São José dos Cordeiros;Urbana;Municipal;15.4;--
2021;Nordeste;PB;2514800;São José dos Cordeiros;Rural;Municipal;20;--
2021;Nordeste;PB;2514800;São José dos Cordeiros;Total;Pública;22.5;32.8
2021;Nordeste;PB;2514800;São José dos Cordeiros;Urbana;Pública;23;32.8
2021;Nordeste;PB;2514800;São José dos Cordeiros;Rural;Pública;20;--
2021;Nordeste;PB;2514909;São Mamede;Total;Total;18.2;23.2
2021;Nordeste;PB;2514909;São Mamede;Urbana;Total;18.2;23.2
2021;Nordeste;PB;2514909;São Mamede;Rural;Total;17.6;--
2021;Nordeste;PB;2514909;São Mamede;Total;Estadual;26.7;23.2
2021;Nordeste;PB;2514909;São Mamede;Urbana;Estadual;26.7;23.2
2021;Nordeste;PB;2514909;São Mamede;Total;Municipal;16.3;--
2021;Nordeste;PB;2514909;São Mamede;Urbana;Municipal;16.2;--
2021;Nordeste;PB;2514909;São Mamede;Rural;Municipal;17.6;--
2021;Nordeste;PB;2514909;São Mamede;Total;Pública;18.2;23.2
2021;Nordeste;PB;2514909;São Mamede;Urbana;Pública;18.2;23.2
2021;Nordeste;PB;2514909;São Mamede;Rural;Pública;17.6;--
2021;Nordeste;PB;2515005;São Miguel de Taipu;Total;Total;29.6;29.2
2021;Nordeste;PB;2515005;São Miguel de Taipu;Urbana;Total;37.5;27.9
2021;Nordeste;PB;2515005;São Miguel de Taipu;Rural;Total;22.7;33.3
2021;Nordeste;PB;2515005;São Miguel de Taipu;Total;Estadual;27.7;29.2
2021;Nordeste;PB;2515005;São Miguel de Taipu;Urbana;Estadual;22.6;27.9
2021;Nordeste;PB;2515005;São Miguel de Taipu;Rural;Estadual;28.7;33.3
2021;Nordeste;PB;2515005;São Miguel de Taipu;Total;Municipal;29.9;--
2021;Nordeste;PB;2515005;São Miguel de Taipu;Urbana;Municipal;38.4;--
2021;Nordeste;PB;2515005;São Miguel de Taipu;Rural;Municipal;20.6;--
2021;Nordeste;PB;2515005;São Miguel de Taipu;Total;Pública;29.6;29.2
2021;Nordeste;PB;2515005;São Miguel de Taipu;Urbana;Pública;37.5;27.9
2021;Nordeste;PB;2515005;São Miguel de Taipu;Rural;Pública;22.7;33.3
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Total;Total;26.6;38
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Urbana;Total;29.4;38
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Rural;Total;19.1;--
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Total;Estadual;27.2;38
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Urbana;Estadual;27.2;38
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Total;Municipal;28.6;--
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Urbana;Municipal;34.8;--
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Rural;Municipal;19.1;--
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Total;Privada;1.1;--
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Urbana;Privada;1.1;--
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Total;Pública;28.2;38
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Urbana;Pública;32;38
2021;Nordeste;PB;2515104;São Sebastião de Lagoa de Roça;Rural;Pública;19.1;--
2021;Nordeste;PB;2515203;São Sebastião do Umbuzeiro;Total;Total;14.1;24.1
2021;Nordeste;PB;2515203;São Sebastião do Umbuzeiro;Urbana;Total;14.1;24.1
2021;Nordeste;PB;2515203;São Sebastião do Umbuzeiro;Total;Estadual;--;24.1
2021;Nordeste;PB;2515203;São Sebastião do Umbuzeiro;Urbana;Estadual;--;24.1
2021;Nordeste;PB;2515203;São Sebastião do Umbuzeiro;Total;Municipal;14.1;--
2021;Nordeste;PB;2515203;São Sebastião do Umbuzeiro;Urbana;Municipal;14.1;--
2021;Nordeste;PB;2515203;São Sebastião do Umbuzeiro;Total;Pública;14.1;24.1
2021;Nordeste;PB;2515203;São Sebastião do Umbuzeiro;Urbana;Pública;14.1;24.1
2021;Nordeste;PB;2515302;Sapé;Total;Total;17.4;35.7
2021;Nordeste;PB;2515302;Sapé;Urbana;Total;18.9;34.9
2021;Nordeste;PB;2515302;Sapé;Rural;Total;11.4;56.9
2021;Nordeste;PB;2515302;Sapé;Total;Estadual;35.6;38.4
2021;Nordeste;PB;2515302;Sapé;Urbana;Estadual;36.5;37.6
2021;Nordeste;PB;2515302;Sapé;Rural;Estadual;32.1;56.9
2021;Nordeste;PB;2515302;Sapé;Total;Municipal;15.9;--
2021;Nordeste;PB;2515302;Sapé;Urbana;Municipal;18.7;--
2021;Nordeste;PB;2515302;Sapé;Rural;Municipal;7.7;--
2021;Nordeste;PB;2515302;Sapé;Total;Privada;8.9;8.6
2021;Nordeste;PB;2515302;Sapé;Urbana;Privada;8.9;8.6
2021;Nordeste;PB;2515302;Sapé;Total;Pública;19.5;38.4
2021;Nordeste;PB;2515302;Sapé;Urbana;Pública;22.2;37.6
2021;Nordeste;PB;2515302;Sapé;Rural;Pública;11.4;56.9
2021;Nordeste;PB;2515401;São Vicente do Seridó;Total;Total;17;35.2
2021;Nordeste;PB;2515401;São Vicente do Seridó;Urbana;Total;19.1;35.2
2021;Nordeste;PB;2515401;São Vicente do Seridó;Rural;Total;6.5;--
2021;Nordeste;PB;2515401;São Vicente do Seridó;Total;Estadual;25.2;35.2
2021;Nordeste;PB;2515401;São Vicente do Seridó;Urbana;Estadual;25.2;35.2
2021;Nordeste;PB;2515401;São Vicente do Seridó;Total;Municipal;14.9;--
2021;Nordeste;PB;2515401;São Vicente do Seridó;Urbana;Municipal;17.1;--
2021;Nordeste;PB;2515401;São Vicente do Seridó;Rural;Municipal;6.5;--
2021;Nordeste;PB;2515401;São Vicente do Seridó;Total;Pública;17;35.2
2021;Nordeste;PB;2515401;São Vicente do Seridó;Urbana;Pública;19.1;35.2
2021;Nordeste;PB;2515401;São Vicente do Seridó;Rural;Pública;6.5;--
2021;Nordeste;PB;2515500;Serra Branca;Total;Total;20.3;26.2
2021;Nordeste;PB;2515500;Serra Branca;Urbana;Total;20.7;26.2
2021;Nordeste;PB;2515500;Serra Branca;Rural;Total;13.2;--
2021;Nordeste;PB;2515500;Serra Branca;Total;Estadual;28.9;26.2
2021;Nordeste;PB;2515500;Serra Branca;Urbana;Estadual;28.9;26.2
2021;Nordeste;PB;2515500;Serra Branca;Total;Municipal;20;--
2021;Nordeste;PB;2515500;Serra Branca;Urbana;Municipal;20.6;--
2021;Nordeste;PB;2515500;Serra Branca;Rural;Municipal;13.2;--
2021;Nordeste;PB;2515500;Serra Branca;Total;Privada;14.6;--
2021;Nordeste;PB;2515500;Serra Branca;Urbana;Privada;14.6;--
2021;Nordeste;PB;2515500;Serra Branca;Total;Pública;21.4;26.2
2021;Nordeste;PB;2515500;Serra Branca;Urbana;Pública;21.9;26.2
2021;Nordeste;PB;2515500;Serra Branca;Rural;Pública;13.2;--
2021;Nordeste;PB;2515609;Serra da Raiz;Total;Total;17.6;29.3
2021;Nordeste;PB;2515609;Serra da Raiz;Urbana;Total;19.2;29.3
2021;Nordeste;PB;2515609;Serra da Raiz;Rural;Total;2.4;--
2021;Nordeste;PB;2515609;Serra da Raiz;Total;Estadual;35.6;29.3
2021;Nordeste;PB;2515609;Serra da Raiz;Urbana;Estadual;35.6;29.3
2021;Nordeste;PB;2515609;Serra da Raiz;Total;Municipal;13.9;--
2021;Nordeste;PB;2515609;Serra da Raiz;Urbana;Municipal;15.4;--
2021;Nordeste;PB;2515609;Serra da Raiz;Rural;Municipal;2.4;--
2021;Nordeste;PB;2515609;Serra da Raiz;Total;Pública;17.6;29.3
2021;Nordeste;PB;2515609;Serra da Raiz;Urbana;Pública;19.2;29.3
2021;Nordeste;PB;2515609;Serra da Raiz;Rural;Pública;2.4;--
2021;Nordeste;PB;2515708;Serra Grande;Total;Total;15.4;35.5
2021;Nordeste;PB;2515708;Serra Grande;Urbana;Total;16.2;35.5
2021;Nordeste;PB;2515708;Serra Grande;Rural;Total;7.3;--
2021;Nordeste;PB;2515708;Serra Grande;Total;Estadual;--;35.5
2021;Nordeste;PB;2515708;Serra Grande;Urbana;Estadual;--;35.5
2021;Nordeste;PB;2515708;Serra Grande;Total;Municipal;15.4;--
2021;Nordeste;PB;2515708;Serra Grande;Urbana;Municipal;16.2;--
2021;Nordeste;PB;2515708;Serra Grande;Rural;Municipal;7.3;--
2021;Nordeste;PB;2515708;Serra Grande;Total;Pública;15.4;35.5
2021;Nordeste;PB;2515708;Serra Grande;Urbana;Pública;16.2;35.5
2021;Nordeste;PB;2515708;Serra Grande;Rural;Pública;7.3;--
2021;Nordeste;PB;2515807;Serra Redonda;Total;Total;29.7;47.2
2021;Nordeste;PB;2515807;Serra Redonda;Urbana;Total;32.9;47.2
2021;Nordeste;PB;2515807;Serra Redonda;Rural;Total;19.3;--
2021;Nordeste;PB;2515807;Serra Redonda;Total;Estadual;46.3;47.2
2021;Nordeste;PB;2515807;Serra Redonda;Urbana;Estadual;46.3;47.2
2021;Nordeste;PB;2515807;Serra Redonda;Total;Municipal;26.5;--
2021;Nordeste;PB;2515807;Serra Redonda;Urbana;Municipal;31;--
2021;Nordeste;PB;2515807;Serra Redonda;Rural;Municipal;19.3;--
2021;Nordeste;PB;2515807;Serra Redonda;Total;Privada;5.5;--
2021;Nordeste;PB;2515807;Serra Redonda;Urbana;Privada;5.5;--
2021;Nordeste;PB;2515807;Serra Redonda;Total;Pública;32.5;47.2
2021;Nordeste;PB;2515807;Serra Redonda;Urbana;Pública;37.3;47.2
2021;Nordeste;PB;2515807;Serra Redonda;Rural;Pública;19.3;--
2021;Nordeste;PB;2515906;Serraria;Total;Total;33.3;27.9
2021;Nordeste;PB;2515906;Serraria;Urbana;Total;33.6;27.9
2021;Nordeste;PB;2515906;Serraria;Rural;Total;32.4;--
2021;Nordeste;PB;2515906;Serraria;Total;Estadual;42.4;27.9
2021;Nordeste;PB;2515906;Serraria;Urbana;Estadual;42.4;27.9
2021;Nordeste;PB;2515906;Serraria;Total;Municipal;24.2;--
2021;Nordeste;PB;2515906;Serraria;Urbana;Municipal;17.7;--
2021;Nordeste;PB;2515906;Serraria;Rural;Municipal;32.4;--
2021;Nordeste;PB;2515906;Serraria;Total;Pública;33.3;27.9
2021;Nordeste;PB;2515906;Serraria;Urbana;Pública;33.6;27.9
2021;Nordeste;PB;2515906;Serraria;Rural;Pública;32.4;--
2021;Nordeste;PB;2515930;Sertãozinho;Total;Total;21.4;37.2
2021;Nordeste;PB;2515930;Sertãozinho;Urbana;Total;23.2;37.2
2021;Nordeste;PB;2515930;Sertãozinho;Rural;Total;8.3;--
2021;Nordeste;PB;2515930;Sertãozinho;Total;Estadual;37.2;37.2
2021;Nordeste;PB;2515930;Sertãozinho;Urbana;Estadual;37.2;37.2
2021;Nordeste;PB;2515930;Sertãozinho;Total;Municipal;18.8;--
2021;Nordeste;PB;2515930;Sertãozinho;Urbana;Municipal;20.5;--
2021;Nordeste;PB;2515930;Sertãozinho;Rural;Municipal;8.3;--
2021;Nordeste;PB;2515930;Sertãozinho;Total;Pública;21.4;37.2
2021;Nordeste;PB;2515930;Sertãozinho;Urbana;Pública;23.2;37.2
2021;Nordeste;PB;2515930;Sertãozinho;Rural;Pública;8.3;--
2021;Nordeste;PB;2515971;Sobrado;Total;Total;25.4;36
2021;Nordeste;PB;2515971;Sobrado;Urbana;Total;35.4;36
2021;Nordeste;PB;2515971;Sobrado;Rural;Total;13.2;--
2021;Nordeste;PB;2515971;Sobrado;Total;Estadual;--;36
2021;Nordeste;PB;2515971;Sobrado;Urbana;Estadual;--;36
2021;Nordeste;PB;2515971;Sobrado;Total;Municipal;25.4;--
2021;Nordeste;PB;2515971;Sobrado;Urbana;Municipal;35.4;--
2021;Nordeste;PB;2515971;Sobrado;Rural;Municipal;13.2;--
2021;Nordeste;PB;2515971;Sobrado;Total;Pública;25.4;36
2021;Nordeste;PB;2515971;Sobrado;Urbana;Pública;35.4;36
2021;Nordeste;PB;2515971;Sobrado;Rural;Pública;13.2;--
2021;Nordeste;PB;2516003;Solânea;Total;Total;26.3;42.7
2021;Nordeste;PB;2516003;Solânea;Urbana;Total;27.7;42.7
2021;Nordeste;PB;2516003;Solânea;Rural;Total;18.6;--
2021;Nordeste;PB;2516003;Solânea;Total;Estadual;42.6;42.7
2021;Nordeste;PB;2516003;Solânea;Urbana;Estadual;42.6;42.7
2021;Nordeste;PB;2516003;Solânea;Total;Municipal;22.2;--
2021;Nordeste;PB;2516003;Solânea;Urbana;Municipal;23.4;--
2021;Nordeste;PB;2516003;Solânea;Rural;Municipal;18.6;--
2021;Nordeste;PB;2516003;Solânea;Total;Privada;8.5;--
2021;Nordeste;PB;2516003;Solânea;Urbana;Privada;8.5;--
2021;Nordeste;PB;2516003;Solânea;Total;Pública;27.8;42.7
2021;Nordeste;PB;2516003;Solânea;Urbana;Pública;29.8;42.7
2021;Nordeste;PB;2516003;Solânea;Rural;Pública;18.6;--
2021;Nordeste;PB;2516102;Soledade;Total;Total;20.8;33
2021;Nordeste;PB;2516102;Soledade;Urbana;Total;20.9;33
2021;Nordeste;PB;2516102;Soledade;Rural;Total;19.6;--
2021;Nordeste;PB;2516102;Soledade;Total;Estadual;--;33
2021;Nordeste;PB;2516102;Soledade;Urbana;Estadual;--;33
2021;Nordeste;PB;2516102;Soledade;Total;Municipal;21.8;--
2021;Nordeste;PB;2516102;Soledade;Urbana;Municipal;21.9;--
2021;Nordeste;PB;2516102;Soledade;Rural;Municipal;19.6;--
2021;Nordeste;PB;2516102;Soledade;Total;Privada;3.7;--
2021;Nordeste;PB;2516102;Soledade;Urbana;Privada;3.7;--
2021;Nordeste;PB;2516102;Soledade;Total;Pública;21.8;33
2021;Nordeste;PB;2516102;Soledade;Urbana;Pública;21.9;33
2021;Nordeste;PB;2516102;Soledade;Rural;Pública;19.6;--
2021;Nordeste;PB;2516151;Sossêgo;Total;Total;21.7;24
2021;Nordeste;PB;2516151;Sossêgo;Urbana;Total;23.7;24
2021;Nordeste;PB;2516151;Sossêgo;Rural;Total;3.3;--
2021;Nordeste;PB;2516151;Sossêgo;Total;Estadual;--;24
2021;Nordeste;PB;2516151;Sossêgo;Urbana;Estadual;--;24
2021;Nordeste;PB;2516151;Sossêgo;Total;Municipal;21.7;--
2021;Nordeste;PB;2516151;Sossêgo;Urbana;Municipal;23.7;--
2021;Nordeste;PB;2516151;Sossêgo;Rural;Municipal;3.3;--
2021;Nordeste;PB;2516151;Sossêgo;Total;Pública;21.7;24
2021;Nordeste;PB;2516151;Sossêgo;Urbana;Pública;23.7;24
2021;Nordeste;PB;2516151;Sossêgo;Rural;Pública;3.3;--
2021;Nordeste;PB;2516201;Sousa;Total;Total;19.3;26.3
2021;Nordeste;PB;2516201;Sousa;Urbana;Total;19.1;25.2
2021;Nordeste;PB;2516201;Sousa;Rural;Total;20.5;41
2021;Nordeste;PB;2516201;Sousa;Total;Federal;--;24.1
2021;Nordeste;PB;2516201;Sousa;Urbana;Federal;--;24.1
2021;Nordeste;PB;2516201;Sousa;Total;Estadual;33;31.5
2021;Nordeste;PB;2516201;Sousa;Urbana;Estadual;34.4;30.6
2021;Nordeste;PB;2516201;Sousa;Rural;Estadual;26.7;41
2021;Nordeste;PB;2516201;Sousa;Total;Municipal;16.3;--
2021;Nordeste;PB;2516201;Sousa;Urbana;Municipal;16.4;--
2021;Nordeste;PB;2516201;Sousa;Rural;Municipal;16.2;--
2021;Nordeste;PB;2516201;Sousa;Total;Privada;4.9;5.7
2021;Nordeste;PB;2516201;Sousa;Urbana;Privada;4.9;5.7
2021;Nordeste;PB;2516201;Sousa;Total;Pública;23.5;30.4
2021;Nordeste;PB;2516201;Sousa;Urbana;Pública;24.2;29.5
2021;Nordeste;PB;2516201;Sousa;Rural;Pública;20.5;41
2021;Nordeste;PB;2516300;Sumé;Total;Total;14.5;27.7
2021;Nordeste;PB;2516300;Sumé;Urbana;Total;14.9;27.7
2021;Nordeste;PB;2516300;Sumé;Rural;Total;9.7;--
2021;Nordeste;PB;2516300;Sumé;Total;Estadual;--;30.6
2021;Nordeste;PB;2516300;Sumé;Urbana;Estadual;--;30.6
2021;Nordeste;PB;2516300;Sumé;Total;Municipal;17.7;--
2021;Nordeste;PB;2516300;Sumé;Urbana;Municipal;18.6;--
2021;Nordeste;PB;2516300;Sumé;Rural;Municipal;9.7;--
2021;Nordeste;PB;2516300;Sumé;Total;Privada;3.6;2
2021;Nordeste;PB;2516300;Sumé;Urbana;Privada;3.6;2
2021;Nordeste;PB;2516300;Sumé;Total;Pública;17.7;30.6
2021;Nordeste;PB;2516300;Sumé;Urbana;Pública;18.6;30.6
2021;Nordeste;PB;2516300;Sumé;Rural;Pública;9.7;--
2021;Nordeste;PB;2516409;Tacima;Total;Total;17.9;35.2
2021;Nordeste;PB;2516409;Tacima;Urbana;Total;19.7;35.2
2021;Nordeste;PB;2516409;Tacima;Rural;Total;15.3;--
2021;Nordeste;PB;2516409;Tacima;Total;Estadual;23;35.2
2021;Nordeste;PB;2516409;Tacima;Urbana;Estadual;23;35.2
2021;Nordeste;PB;2516409;Tacima;Total;Municipal;16.7;--
2021;Nordeste;PB;2516409;Tacima;Urbana;Municipal;18;--
2021;Nordeste;PB;2516409;Tacima;Rural;Municipal;15.3;--
2021;Nordeste;PB;2516409;Tacima;Total;Pública;17.9;35.2
2021;Nordeste;PB;2516409;Tacima;Urbana;Pública;19.7;35.2
2021;Nordeste;PB;2516409;Tacima;Rural;Pública;15.3;--
2021;Nordeste;PB;2516508;Taperoá;Total;Total;26.8;39.3
2021;Nordeste;PB;2516508;Taperoá;Urbana;Total;28;39.3
2021;Nordeste;PB;2516508;Taperoá;Rural;Total;15.8;--
2021;Nordeste;PB;2516508;Taperoá;Total;Estadual;36.9;39.3
2021;Nordeste;PB;2516508;Taperoá;Urbana;Estadual;36.9;39.3
2021;Nordeste;PB;2516508;Taperoá;Total;Municipal;27.2;--
2021;Nordeste;PB;2516508;Taperoá;Urbana;Municipal;29;--
2021;Nordeste;PB;2516508;Taperoá;Rural;Municipal;15.8;--
2021;Nordeste;PB;2516508;Taperoá;Total;Privada;6.2;--
2021;Nordeste;PB;2516508;Taperoá;Urbana;Privada;6.2;--
2021;Nordeste;PB;2516508;Taperoá;Total;Pública;29.4;39.3
2021;Nordeste;PB;2516508;Taperoá;Urbana;Pública;31;39.3
2021;Nordeste;PB;2516508;Taperoá;Rural;Pública;15.8;--
2021;Nordeste;PB;2516607;Tavares;Total;Total;18.3;32.4
2021;Nordeste;PB;2516607;Tavares;Urbana;Total;20.3;31.6
2021;Nordeste;PB;2516607;Tavares;Rural;Total;15;35.9
2021;Nordeste;PB;2516607;Tavares;Total;Estadual;42.9;32.4
2021;Nordeste;PB;2516607;Tavares;Urbana;Estadual;42.9;31.6
2021;Nordeste;PB;2516607;Tavares;Rural;Estadual;--;35.9
2021;Nordeste;PB;2516607;Tavares;Total;Municipal;17.9;--
2021;Nordeste;PB;2516607;Tavares;Urbana;Municipal;19.7;--
2021;Nordeste;PB;2516607;Tavares;Rural;Municipal;15;--
2021;Nordeste;PB;2516607;Tavares;Total;Pública;18.3;32.4
2021;Nordeste;PB;2516607;Tavares;Urbana;Pública;20.3;31.6
2021;Nordeste;PB;2516607;Tavares;Rural;Pública;15;35.9
2021;Nordeste;PB;2516706;Teixeira;Total;Total;20.9;25.2
2021;Nordeste;PB;2516706;Teixeira;Urbana;Total;21.7;25.2
2021;Nordeste;PB;2516706;Teixeira;Rural;Total;11.3;--
2021;Nordeste;PB;2516706;Teixeira;Total;Estadual;34.6;27.9
2021;Nordeste;PB;2516706;Teixeira;Urbana;Estadual;34.6;27.9
2021;Nordeste;PB;2516706;Teixeira;Total;Municipal;22.6;--
2021;Nordeste;PB;2516706;Teixeira;Urbana;Municipal;24.3;--
2021;Nordeste;PB;2516706;Teixeira;Rural;Municipal;11.3;--
2021;Nordeste;PB;2516706;Teixeira;Total;Privada;4.3;7.8
2021;Nordeste;PB;2516706;Teixeira;Urbana;Privada;4.3;7.8
2021;Nordeste;PB;2516706;Teixeira;Total;Pública;25;27.9
2021;Nordeste;PB;2516706;Teixeira;Urbana;Pública;26.6;27.9
2021;Nordeste;PB;2516706;Teixeira;Rural;Pública;11.3;--
2021;Nordeste;PB;2516755;Tenório;Total;Total;24.4;36.4
2021;Nordeste;PB;2516755;Tenório;Urbana;Total;24.4;36.4
2021;Nordeste;PB;2516755;Tenório;Total;Estadual;--;36.4
2021;Nordeste;PB;2516755;Tenório;Urbana;Estadual;--;36.4
2021;Nordeste;PB;2516755;Tenório;Total;Municipal;24.4;--
2021;Nordeste;PB;2516755;Tenório;Urbana;Municipal;24.4;--
2021;Nordeste;PB;2516755;Tenório;Total;Pública;24.4;36.4
2021;Nordeste;PB;2516755;Tenório;Urbana;Pública;24.4;36.4
2021;Nordeste;PB;2516805;Triunfo;Total;Total;20.7;30.5
2021;Nordeste;PB;2516805;Triunfo;Urbana;Total;22.5;30.5
2021;Nordeste;PB;2516805;Triunfo;Rural;Total;12.8;--
2021;Nordeste;PB;2516805;Triunfo;Total;Estadual;27.8;30.5
2021;Nordeste;PB;2516805;Triunfo;Urbana;Estadual;27.8;30.5
2021;Nordeste;PB;2516805;Triunfo;Total;Municipal;22.8;--
2021;Nordeste;PB;2516805;Triunfo;Urbana;Municipal;26.1;--
2021;Nordeste;PB;2516805;Triunfo;Rural;Municipal;12.8;--
2021;Nordeste;PB;2516805;Triunfo;Total;Privada;2;--
2021;Nordeste;PB;2516805;Triunfo;Urbana;Privada;2;--
2021;Nordeste;PB;2516805;Triunfo;Total;Pública;23.5;30.5
2021;Nordeste;PB;2516805;Triunfo;Urbana;Pública;26.4;30.5
2021;Nordeste;PB;2516805;Triunfo;Rural;Pública;12.8;--
2021;Nordeste;PB;2516904;Uiraúna;Total;Total;28.1;46.9
2021;Nordeste;PB;2516904;Uiraúna;Urbana;Total;28.4;47.8
2021;Nordeste;PB;2516904;Uiraúna;Rural;Total;25.9;31.8
2021;Nordeste;PB;2516904;Uiraúna;Total;Estadual;38.6;46.9
2021;Nordeste;PB;2516904;Uiraúna;Urbana;Estadual;38.5;47.8
2021;Nordeste;PB;2516904;Uiraúna;Rural;Estadual;40;31.8
2021;Nordeste;PB;2516904;Uiraúna;Total;Municipal;28.4;--
2021;Nordeste;PB;2516904;Uiraúna;Urbana;Municipal;29.3;--
2021;Nordeste;PB;2516904;Uiraúna;Rural;Municipal;22.8;--
2021;Nordeste;PB;2516904;Uiraúna;Total;Privada;12.1;--
2021;Nordeste;PB;2516904;Uiraúna;Urbana;Privada;12.1;--
