NU_ANO_CENSO;CO_UF;SG_UF;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;TP_TIPO_REDE;TP_LOCALIZACAO;TP_CAPITAL;QTD_ALUNOS_INSE;MEDIA_INSE;PC_NIVEL_1;PC_NIVEL_2;PC_NIVEL_3;PC_NIVEL_4;PC_NIVEL_5;PC_NIVEL_6;PC_NIVEL_7;PC_NIVEL_8
2021;35;SP;São Paulo;3505609;Barrinha;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505708;Barueri;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505708;Barueri;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505708;Barueri;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505708;Barueri;2;0;2;2217;5,23;0,44;5,27;12,06;21,79;23,76;20,19;14,55;1,95
2021;35;SP;São Paulo;3505708;Barueri;2;1;2;2217;5,23;0,44;5,27;12,06;21,79;23,76;20,19;14,55;1,95
2021;35;SP;São Paulo;3505708;Barueri;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505708;Barueri;3;0;2;10838;5,46;0,18;2,64;7,89;16,79;24,44;23,35;21,65;3,06
2021;35;SP;São Paulo;3505708;Barueri;3;1;2;10838;5,46;0,18;2,64;7,89;16,79;24,44;23,35;21,65;3,06
2021;35;SP;São Paulo;3505708;Barueri;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505708;Barueri;5;0;2;13055;5,42;0,23;3,12;8,65;17,7;24,31;22,78;20,36;2,86
2021;35;SP;São Paulo;3505708;Barueri;5;1;2;13055;5,42;0,23;3,12;8,65;17,7;24,31;22,78;20,36;2,86
2021;35;SP;São Paulo;3505708;Barueri;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505708;Barueri;6;0;2;13055;5,42;0,23;3,12;8,65;17,7;24,31;22,78;20,36;2,86
2021;35;SP;São Paulo;3505708;Barueri;6;1;2;13055;5,42;0,23;3,12;8,65;17,7;24,31;22,78;20,36;2,86
2021;35;SP;São Paulo;3505708;Barueri;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505807;Bastos;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505807;Bastos;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505807;Bastos;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505807;Bastos;2;0;2;617;5,35;0,16;3,29;7,69;16,72;30,1;27,73;12,85;1,45
2021;35;SP;São Paulo;3505807;Bastos;2;1;2;617;5,35;0,16;3,29;7,69;16,72;30,1;27,73;12,85;1,45
2021;35;SP;São Paulo;3505807;Bastos;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505807;Bastos;3;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505807;Bastos;3;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505807;Bastos;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505807;Bastos;5;0;2;617;5,35;0,16;3,29;7,69;16,72;30,1;27,73;12,85;1,45
2021;35;SP;São Paulo;3505807;Bastos;5;1;2;617;5,35;0,16;3,29;7,69;16,72;30,1;27,73;12,85;1,45
2021;35;SP;São Paulo;3505807;Bastos;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505807;Bastos;6;0;2;617;5,35;0,16;3,29;7,69;16,72;30,1;27,73;12,85;1,45
2021;35;SP;São Paulo;3505807;Bastos;6;1;2;617;5,35;0,16;3,29;7,69;16,72;30,1;27,73;12,85;1,45
2021;35;SP;São Paulo;3505807;Bastos;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505906;Batatais;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505906;Batatais;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505906;Batatais;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505906;Batatais;2;0;2;1013;5,4;0,62;2,7;7,81;19,21;24,52;23,35;19,92;1,85
2021;35;SP;São Paulo;3505906;Batatais;2;1;2;1013;5,4;0,62;2,7;7,81;19,21;24,52;23,35;19,92;1,85
2021;35;SP;São Paulo;3505906;Batatais;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505906;Batatais;3;0;2;448;5,28;0;5,05;11,41;17;30,08;20,09;14,9;1,47
2021;35;SP;São Paulo;3505906;Batatais;3;1;2;448;5,28;0;5,05;11,41;17;30,08;20,09;14,9;1,47
2021;35;SP;São Paulo;3505906;Batatais;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505906;Batatais;5;0;2;1461;5,36;0,43;3,42;8,9;18,54;26,21;22,36;18,4;1,74
2021;35;SP;São Paulo;3505906;Batatais;5;1;2;1461;5,36;0,43;3,42;8,9;18,54;26,21;22,36;18,4;1,74
2021;35;SP;São Paulo;3505906;Batatais;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3505906;Batatais;6;0;2;1461;5,36;0,43;3,42;8,9;18,54;26,21;22,36;18,4;1,74
2021;35;SP;São Paulo;3505906;Batatais;6;1;2;1461;5,36;0,43;3,42;8,9;18,54;26,21;22,36;18,4;1,74
2021;35;SP;São Paulo;3505906;Batatais;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506003;Bauru;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506003;Bauru;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506003;Bauru;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506003;Bauru;2;0;2;6119;5,44;0,22;3,04;7,62;16,15;25,54;24,05;21,21;2,18
2021;35;SP;São Paulo;3506003;Bauru;2;1;2;6119;5,44;0,22;3,04;7,62;16,15;25,54;24,05;21,21;2,18
2021;35;SP;São Paulo;3506003;Bauru;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506003;Bauru;3;0;2;1310;5,46;0,17;2,2;7,94;15,07;25,66;26,77;19,78;2,43
2021;35;SP;São Paulo;3506003;Bauru;3;1;2;1310;5,46;0,17;2,2;7,94;15,07;25,66;26,77;19,78;2,43
2021;35;SP;São Paulo;3506003;Bauru;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506003;Bauru;5;0;2;7429;5,44;0,21;2,89;7,68;15,96;25,56;24,54;20,95;2,22
2021;35;SP;São Paulo;3506003;Bauru;5;1;2;7429;5,44;0,21;2,89;7,68;15,96;25,56;24,54;20,95;2,22
2021;35;SP;São Paulo;3506003;Bauru;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506003;Bauru;6;0;2;7429;5,44;0,21;2,89;7,68;15,96;25,56;24,54;20,95;2,22
2021;35;SP;São Paulo;3506003;Bauru;6;1;2;7429;5,44;0,21;2,89;7,68;15,96;25,56;24,54;20,95;2,22
2021;35;SP;São Paulo;3506003;Bauru;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506102;Bebedouro;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506102;Bebedouro;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506102;Bebedouro;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506102;Bebedouro;2;0;2;1087;5,44;0;2,69;7,5;15,53;26,76;26,97;19;1,55
2021;35;SP;São Paulo;3506102;Bebedouro;2;1;2;1087;5,44;0;2,69;7,5;15,53;26,76;26,97;19;1,55
2021;35;SP;São Paulo;3506102;Bebedouro;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506102;Bebedouro;3;0;2;625;5,32;0;3,26;8,55;21,2;26,76;22,43;16,54;1,27
2021;35;SP;São Paulo;3506102;Bebedouro;3;1;2;625;5,32;0;3,26;8,55;21,2;26,76;22,43;16,54;1,27
2021;35;SP;São Paulo;3506102;Bebedouro;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506102;Bebedouro;5;0;2;1712;5,4;0;2,89;7,86;17,51;26,76;25,38;18,14;1,45
2021;35;SP;São Paulo;3506102;Bebedouro;5;1;2;1712;5,4;0;2,89;7,86;17,51;26,76;25,38;18,14;1,45
2021;35;SP;São Paulo;3506102;Bebedouro;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506102;Bebedouro;6;0;2;1712;5,4;0;2,89;7,86;17,51;26,76;25,38;18,14;1,45
2021;35;SP;São Paulo;3506102;Bebedouro;6;1;2;1712;5,4;0;2,89;7,86;17,51;26,76;25,38;18,14;1,45
2021;35;SP;São Paulo;3506102;Bebedouro;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506201;Bento de Abreu;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506201;Bento de Abreu;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506201;Bento de Abreu;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506201;Bento de Abreu;2;0;2;53;5,32;0;3,79;9,57;11,36;32,29;26,29;16,71;0
2021;35;SP;São Paulo;3506201;Bento de Abreu;2;1;2;53;5,32;0;3,79;9,57;11,36;32,29;26,29;16,71;0
2021;35;SP;São Paulo;3506201;Bento de Abreu;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506201;Bento de Abreu;3;0;2;35;5,11;0;11,51;11,02;18,91;22,53;30,26;5,76;0
2021;35;SP;São Paulo;3506201;Bento de Abreu;3;1;2;35;5,11;0;11,51;11,02;18,91;22,53;30,26;5,76;0
2021;35;SP;São Paulo;3506201;Bento de Abreu;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506201;Bento de Abreu;5;0;2;88;5,24;0;6,82;10,14;14,32;28,46;27,85;12,42;0
2021;35;SP;São Paulo;3506201;Bento de Abreu;5;1;2;88;5,24;0;6,82;10,14;14,32;28,46;27,85;12,42;0
2021;35;SP;São Paulo;3506201;Bento de Abreu;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506201;Bento de Abreu;6;0;2;88;5,24;0;6,82;10,14;14,32;28,46;27,85;12,42;0
2021;35;SP;São Paulo;3506201;Bento de Abreu;6;1;2;88;5,24;0;6,82;10,14;14,32;28,46;27,85;12,42;0
2021;35;SP;São Paulo;3506201;Bento de Abreu;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506300;Bernardino de Campos;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506300;Bernardino de Campos;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506300;Bernardino de Campos;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506300;Bernardino de Campos;2;0;2;141;5,39;0;1,16;8,33;15,25;35,6;21,96;17,06;0,64
2021;35;SP;São Paulo;3506300;Bernardino de Campos;2;1;2;141;5,39;0;1,16;8,33;15,25;35,6;21,96;17,06;0,64
2021;35;SP;São Paulo;3506300;Bernardino de Campos;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506300;Bernardino de Campos;3;0;2;114;5,22;0;5,09;11,15;20,09;25,36;24,61;12,78;0,91
2021;35;SP;São Paulo;3506300;Bernardino de Campos;3;1;2;114;5,22;0;5,09;11,15;20,09;25,36;24,61;12,78;0,91
2021;35;SP;São Paulo;3506300;Bernardino de Campos;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506300;Bernardino de Campos;5;0;2;255;5,31;0;2,84;9,53;17,32;31,22;23,09;15,23;0,75
2021;35;SP;São Paulo;3506300;Bernardino de Campos;5;1;2;255;5,31;0;2,84;9,53;17,32;31,22;23,09;15,23;0,75
2021;35;SP;São Paulo;3506300;Bernardino de Campos;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506300;Bernardino de Campos;6;0;2;255;5,31;0;2,84;9,53;17,32;31,22;23,09;15,23;0,75
2021;35;SP;São Paulo;3506300;Bernardino de Campos;6;1;2;255;5,31;0;2,84;9,53;17,32;31,22;23,09;15,23;0,75
2021;35;SP;São Paulo;3506300;Bernardino de Campos;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506359;Bertioga;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506359;Bertioga;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506359;Bertioga;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506359;Bertioga;2;0;2;1145;5,17;0,16;5,22;12,84;21,94;27,15;18,87;13,07;0,75
2021;35;SP;São Paulo;3506359;Bertioga;2;1;2;1145;5,17;0,16;5,22;12,84;21,94;27,15;18,87;13,07;0,75
2021;35;SP;São Paulo;3506359;Bertioga;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506359;Bertioga;3;0;2;858;5,07;0,3;5,45;15,21;25,26;28,24;15,36;9,43;0,75
2021;35;SP;São Paulo;3506359;Bertioga;3;1;2;858;5,07;0,3;5,45;15,21;25,26;28,24;15,36;9,43;0,75
2021;35;SP;São Paulo;3506359;Bertioga;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506359;Bertioga;5;0;2;2003;5,13;0,22;5,31;13,79;23,27;27,59;17,46;11,61;0,75
2021;35;SP;São Paulo;3506359;Bertioga;5;1;2;2003;5,13;0,22;5,31;13,79;23,27;27,59;17,46;11,61;0,75
2021;35;SP;São Paulo;3506359;Bertioga;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506359;Bertioga;6;0;2;2003;5,13;0,22;5,31;13,79;23,27;27,59;17,46;11,61;0,75
2021;35;SP;São Paulo;3506359;Bertioga;6;1;2;2003;5,13;0,22;5,31;13,79;23,27;27,59;17,46;11,61;0,75
2021;35;SP;São Paulo;3506359;Bertioga;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506409;Bilac;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506409;Bilac;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506409;Bilac;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506409;Bilac;2;0;2;104;5,52;0;1,07;6,92;15,51;27,68;27,86;17,29;3,68
2021;35;SP;São Paulo;3506409;Bilac;2;1;2;104;5,52;0;1,07;6,92;15,51;27,68;27,86;17,29;3,68
2021;35;SP;São Paulo;3506409;Bilac;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506409;Bilac;3;0;2;88;5,48;0;0;11,41;16,63;23,25;20,72;25,63;2,36
2021;35;SP;São Paulo;3506409;Bilac;3;1;2;88;5,48;0;0;11,41;16,63;23,25;20,72;25,63;2,36
2021;35;SP;São Paulo;3506409;Bilac;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506409;Bilac;5;0;2;192;5,5;0;0,6;8,9;16;25,73;24,72;20,96;3,1
2021;35;SP;São Paulo;3506409;Bilac;5;1;2;192;5,5;0;0,6;8,9;16;25,73;24,72;20,96;3,1
2021;35;SP;São Paulo;3506409;Bilac;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506409;Bilac;6;0;2;192;5,5;0;0,6;8,9;16;25,73;24,72;20,96;3,1
2021;35;SP;São Paulo;3506409;Bilac;6;1;2;192;5,5;0;0,6;8,9;16;25,73;24,72;20,96;3,1
2021;35;SP;São Paulo;3506409;Bilac;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506508;Birigui;1;0;2;41;5,82;0;0;5,02;10,42;20,47;15,07;46,08;2,94
2021;35;SP;São Paulo;3506508;Birigui;1;1;2;41;5,82;0;0;5,02;10,42;20,47;15,07;46,08;2,94
2021;35;SP;São Paulo;3506508;Birigui;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506508;Birigui;2;0;2;1858;5,36;0,2;2,43;7,68;19,72;26,12;26,9;15,7;1,25
2021;35;SP;São Paulo;3506508;Birigui;2;1;2;1858;5,36;0,2;2,43;7,68;19,72;26,12;26,9;15,7;1,25
2021;35;SP;São Paulo;3506508;Birigui;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506508;Birigui;3;0;2;1063;5,34;0,16;2,34;8,54;20,73;28;24,72;13,69;1,82
2021;35;SP;São Paulo;3506508;Birigui;3;1;2;1063;5,34;0,16;2,34;8,54;20,73;28;24,72;13,69;1,82
2021;35;SP;São Paulo;3506508;Birigui;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506508;Birigui;5;0;2;2921;5,35;0,19;2,4;7,97;20,07;26,77;26,15;15,01;1,44
2021;35;SP;São Paulo;3506508;Birigui;5;1;2;2921;5,35;0,19;2,4;7,97;20,07;26,77;26,15;15,01;1,44
2021;35;SP;São Paulo;3506508;Birigui;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506508;Birigui;6;0;2;2962;5,36;0,19;2,35;7,92;19,88;26,64;25,93;15,62;1,47
2021;35;SP;São Paulo;3506508;Birigui;6;1;2;2962;5,36;0,19;2,35;7,92;19,88;26,64;25,93;15,62;1,47
2021;35;SP;São Paulo;3506508;Birigui;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506607;Biritiba Mirim;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506607;Biritiba Mirim;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506607;Biritiba Mirim;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506607;Biritiba Mirim;2;0;2;438;5,13;1,26;3,76;13,83;22,53;25,75;20,83;11,44;0,6
2021;35;SP;São Paulo;3506607;Biritiba Mirim;2;1;2;438;5,13;1,26;3,76;13,83;22,53;25,75;20,83;11,44;0,6
2021;35;SP;São Paulo;3506607;Biritiba Mirim;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506607;Biritiba Mirim;3;0;2;338;5,05;0,83;9,23;13,39;20,97;26,33;17,19;12,06;0
2021;35;SP;São Paulo;3506607;Biritiba Mirim;3;1;2;338;5,05;0,83;9,23;13,39;20,97;26,33;17,19;12,06;0
2021;35;SP;São Paulo;3506607;Biritiba Mirim;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506607;Biritiba Mirim;5;0;2;776;5,1;1,08;6,01;13,65;21,89;25,99;19,33;11,7;0,36
2021;35;SP;São Paulo;3506607;Biritiba Mirim;5;1;2;776;5,1;1,08;6,01;13,65;21,89;25,99;19,33;11,7;0,36
2021;35;SP;São Paulo;3506607;Biritiba Mirim;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506607;Biritiba Mirim;6;0;2;776;5,1;1,08;6,01;13,65;21,89;25,99;19,33;11,7;0,36
2021;35;SP;São Paulo;3506607;Biritiba Mirim;6;1;2;776;5,1;1,08;6,01;13,65;21,89;25,99;19,33;11,7;0,36
2021;35;SP;São Paulo;3506607;Biritiba Mirim;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;2;0;2;119;5,04;0;9,48;12,06;31,47;22,36;14,37;9,51;0,74
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;2;1;2;119;5,04;0;9,48;12,06;31,47;22,36;14,37;9,51;0,74
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;3;0;2;289;5,15;0,35;6,27;10,96;27,39;22,68;21,16;9,92;1,26
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;3;1;2;289;5,15;0,35;6,27;10,96;27,39;22,68;21,16;9,92;1,26
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;5;0;2;408;5,11;0,24;7,29;11,31;28,68;22,58;19,01;9,79;1,1
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;5;1;2;408;5,11;0,24;7,29;11,31;28,68;22,58;19,01;9,79;1,1
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;6;0;2;408;5,11;0,24;7,29;11,31;28,68;22,58;19,01;9,79;1,1
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;6;1;2;408;5,11;0,24;7,29;11,31;28,68;22,58;19,01;9,79;1,1
2021;35;SP;São Paulo;3506706;Boa Esperança do Sul;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506805;Bocaina;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506805;Bocaina;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506805;Bocaina;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506805;Bocaina;2;0;2;151;5,39;0,53;2,73;7,75;25,36;18,15;18,74;23,39;3,35
2021;35;SP;São Paulo;3506805;Bocaina;2;1;2;151;5,39;0,53;2,73;7,75;25,36;18,15;18,74;23,39;3,35
2021;35;SP;São Paulo;3506805;Bocaina;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506805;Bocaina;3;0;2;107;5,36;0;0,74;10,44;18,16;28,93;20,22;20,64;0,87
2021;35;SP;São Paulo;3506805;Bocaina;3;1;2;91;5,37;0;0;10,17;18,08;30,3;19,58;20,89;0,98
2021;35;SP;São Paulo;3506805;Bocaina;3;2;2;16;5,31;0;6,25;12,5;18,75;18,75;25;18,75;0
2021;35;SP;São Paulo;3506805;Bocaina;5;0;2;258;5,37;0,3;1,86;8,93;22,21;22,87;19,39;22,18;2,26
2021;35;SP;São Paulo;3506805;Bocaina;5;1;2;242;5,38;0,31;1,62;8,73;22,39;23,1;19,08;22,37;2,39
2021;35;SP;São Paulo;3506805;Bocaina;5;2;2;16;5,31;0;6,25;12,5;18,75;18,75;25;18,75;0
2021;35;SP;São Paulo;3506805;Bocaina;6;0;2;258;5,37;0,3;1,86;8,93;22,21;22,87;19,39;22,18;2,26
2021;35;SP;São Paulo;3506805;Bocaina;6;1;2;242;5,38;0,31;1,62;8,73;22,39;23,1;19,08;22,37;2,39
2021;35;SP;São Paulo;3506805;Bocaina;6;2;2;16;5,31;0;6,25;12,5;18,75;18,75;25;18,75;0
2021;35;SP;São Paulo;3506904;Bofete;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506904;Bofete;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506904;Bofete;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506904;Bofete;2;0;2;125;5,37;0;5,1;9,01;19,68;16,76;27,1;17,89;4,46
2021;35;SP;São Paulo;3506904;Bofete;2;1;2;125;5,37;0;5,1;9,01;19,68;16,76;27,1;17,89;4,46
2021;35;SP;São Paulo;3506904;Bofete;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3506904;Bofete;3;0;2;173;5,31;0;7,37;8,97;18,8;22,07;24,18;17,37;1,23
2021;35;SP;São Paulo;3506904;Bofete;3;1;2;135;5,35;0;6,32;7,76;18,14;22,48;25,11;19,3;0,89
2021;35;SP;São Paulo;3506904;Bofete;3;2;2;38;5,14;0;11,12;13,24;21,16;20,62;20,89;10,51;2,46
2021;35;SP;São Paulo;3506904;Bofete;5;0;2;298;5,33;0;6,52;8,98;19,13;20,08;25,27;17,56;2,45
2021;35;SP;São Paulo;3506904;Bofete;5;1;2;260;5,36;0;5,79;8,3;18,81;19,99;25,97;18,69;2,44
2021;35;SP;São Paulo;3506904;Bofete;5;2;2;38;5,14;0;11,12;13,24;21,16;20,62;20,89;10,51;2,46
2021;35;SP;São Paulo;3506904;Bofete;6;0;2;298;5,33;0;6,52;8,98;19,13;20,08;25,27;17,56;2,45
2021;35;SP;São Paulo;3506904;Bofete;6;1;2;260;5,36;0;5,79;8,3;18,81;19,99;25,97;18,69;2,44
2021;35;SP;São Paulo;3506904;Bofete;6;2;2;38;5,14;0;11,12;13,24;21,16;20,62;20,89;10,51;2,46
2021;35;SP;São Paulo;3507001;Boituva;1;0;2;60;5,76;0;0;3,1;10,66;23,04;25,41;31,6;6,19
2021;35;SP;São Paulo;3507001;Boituva;1;1;2;60;5,76;0;0;3,1;10,66;23,04;25,41;31,6;6,19
2021;35;SP;São Paulo;3507001;Boituva;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3507001;Boituva;2;0;2;352;5,35;0;1,79;8,1;24,62;23,39;24,9;16,87;0,33
2021;35;SP;São Paulo;3507001;Boituva;2;1;2;352;5,35;0;1,79;8,1;24,62;23,39;24,9;16,87;0,33
2021;35;SP;São Paulo;3507001;Boituva;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3507001;Boituva;3;0;2;1232;5,4;0,28;2,77;7,8;18,63;26,34;22,36;19,17;2,64
2021;35;SP;São Paulo;3507001;Boituva;3;1;2;1204;5,4;0,29;2,82;7,89;18,35;26,45;22,22;19,27;2,7
2021;35;SP;São Paulo;3507001;Boituva;3;2;2;28;5,37;0;0;3,46;31,8;21,43;28,8;14,52;0
2021;35;SP;São Paulo;3507001;Boituva;5;0;2;1584;5,39;0,2;2,5;7,88;20,27;25,53;23,06;18,54;2,01
2021;35;SP;São Paulo;3507001;Boituva;5;1;2;1556;5,39;0,21;2,54;7,95;20,09;25,6;22,97;18,6;2,04
2021;35;SP;São Paulo;3507001;Boituva;5;2;2;28;5,37;0;0;3,46;31,8;21,43;28,8;14,52;0
2021;35;SP;São Paulo;3507001;Boituva;6;0;2;1644;5,4;0,2;2,41;7,71;19,93;25,45;23,14;19,01;2,16
2021;35;SP;São Paulo;3507001;Boituva;6;1;2;1616;5,4;0,2;2,45;7,78;19,75;25,5;23,06;19,08;2,19
2021;35;SP;São Paulo;3507001;Boituva;6;2;2;28;5,37;0;0;3,46;31,8;21,43;28,8;14,52;0
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;2;0;2;522;5,33;0;3,96;10,07;19,27;25,68;21,95;16,57;2,48
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;2;1;2;522;5,33;0;3,96;10,07;19,27;25,68;21,95;16,57;2,48
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;3;0;2;267;5,2;0;6,14;7,67;21,13;35,09;18,22;9,87;1,88
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;3;1;2;257;5,19;0;6,4;7,13;21,61;35,74;18,15;9,43;1,53
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;3;2;2;10;5,5;0;0;20;10;20;20;20;10
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;5;0;2;789;5,29;0;4,75;9,2;19,95;29,09;20,6;14,15;2,27
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;5;1;2;779;5,28;0;4,82;9,03;20,1;29,23;20,61;14,06;2,15
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;5;2;2;10;5,5;0;0;20;10;20;20;20;10
2021;35;SP;São Paulo;3507100;Bom Jesus dos Perdões;6;0;2;789;5,29;0;4,75;9,2;19,95;29,09;20,6;14,15;2,27
