NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_CAT_1;ED_INF_CAT_2;ED_INF_CAT_3;ED_INF_CAT_4;ED_INF_CAT_5;FUN_CAT_1;FUN_CAT_2;FUN_CAT_3;FUN_CAT_4;FUN_CAT_5;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5
2021;Sudeste;SP;3500808;Alfredo Marcondes;Total;Pública;92,3;0,0;7,7;0,0;0,0;95,7;0,0;4,3;0,0;0,0;100,0;0,0;0,0;0,0;0,0;91,1;0,0;8,9;0,0;0,0;81,2;0,0;18,8;0,0;0,0
2021;Sudeste;SP;3500808;Alfredo Marcondes;Urbana;Pública;92,3;0,0;7,7;0,0;0,0;95,7;0,0;4,3;0,0;0,0;100,0;0,0;0,0;0,0;0,0;91,1;0,0;8,9;0,0;0,0;81,2;0,0;18,8;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Total;Total;46,9;0,0;51,0;0,0;2,1;73,8;0,0;23,2;0,0;3,0;75,0;0,0;20,2;0,0;4,8;71,9;0,0;28,1;0,0;0,0;75,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Urbana;Total;46,9;0,0;51,0;0,0;2,1;73,8;0,0;23,2;0,0;3,0;75,0;0,0;20,2;0,0;4,8;71,9;0,0;28,1;0,0;0,0;75,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Total;Estadual;--;--;--;--;--;71,9;0,0;28,1;0,0;0,0;--;--;--;--;--;71,9;0,0;28,1;0,0;0,0;75,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Urbana;Estadual;--;--;--;--;--;71,9;0,0;28,1;0,0;0,0;--;--;--;--;--;71,9;0,0;28,1;0,0;0,0;75,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Total;Municipal;46,9;0,0;51,0;0,0;2,1;75,0;0,0;20,2;0,0;4,8;75,0;0,0;20,2;0,0;4,8;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3500907;Altair;Urbana;Municipal;46,9;0,0;51,0;0,0;2,1;75,0;0,0;20,2;0,0;4,8;75,0;0,0;20,2;0,0;4,8;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3500907;Altair;Total;Pública;46,9;0,0;51,0;0,0;2,1;73,8;0,0;23,2;0,0;3,0;75,0;0,0;20,2;0,0;4,8;71,9;0,0;28,1;0,0;0,0;75,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3500907;Altair;Urbana;Pública;46,9;0,0;51,0;0,0;2,1;73,8;0,0;23,2;0,0;3,0;75,0;0,0;20,2;0,0;4,8;71,9;0,0;28,1;0,0;0,0;75,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3501004;Altinópolis;Total;Total;40,8;0,0;19,0;0,0;40,2;75,5;0,0;24,5;0,0;0,0;84,4;0,0;15,6;0,0;0,0;65,0;0,0;35,0;0,0;0,0;83,8;0,0;16,2;0,0;0,0
2021;Sudeste;SP;3501004;Altinópolis;Urbana;Total;40,8;0,0;19,0;0,0;40,2;75,5;0,0;24,5;0,0;0,0;85,5;0,0;14,5;0,0;0,0;65,0;0,0;35,0;0,0;0,0;83,8;0,0;16,2;0,0;0,0
2021;Sudeste;SP;3501004;Altinópolis;Rural;Total;--;--;--;--;--;75,0;0,0;25,0;0,0;0,0;75,0;0,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501004;Altinópolis;Total;Estadual;--;--;--;--;--;69,8;0,0;30,2;0,0;0,0;--;--;--;--;--;69,8;0,0;30,2;0,0;0,0;82,6;0,0;17,4;0,0;0,0
2021;Sudeste;SP;3501004;Altinópolis;Urbana;Estadual;--;--;--;--;--;69,8;0,0;30,2;0,0;0,0;--;--;--;--;--;69,8;0,0;30,2;0,0;0,0;82,6;0,0;17,4;0,0;0,0
2021;Sudeste;SP;3501004;Altinópolis;Total;Municipal;39,6;0,0;19,4;0,0;41,0;86,1;0,0;13,9;0,0;0,0;85,5;0,0;14,5;0,0;0,0;87,7;0,0;12,3;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3501004;Altinópolis;Urbana;Municipal;39,6;0,0;19,4;0,0;41,0;87,3;0,0;12,7;0,0;0,0;87,1;0,0;12,9;0,0;0,0;87,7;0,0;12,3;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3501004;Altinópolis;Rural;Municipal;--;--;--;--;--;75,0;0,0;25,0;0,0;0,0;75,0;0,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501004;Altinópolis;Total;Privada;62,5;0,0;12,5;0,0;25,0;58,2;0,0;41,8;0,0;0,0;80,7;0,0;19,3;0,0;0,0;43,2;0,0;56,8;0,0;0,0;86,3;0,0;13,7;0,0;0,0
2021;Sudeste;SP;3501004;Altinópolis;Urbana;Privada;62,5;0,0;12,5;0,0;25,0;58,2;0,0;41,8;0,0;0,0;80,7;0,0;19,3;0,0;0,0;43,2;0,0;56,8;0,0;0,0;86,3;0,0;13,7;0,0;0,0
2021;Sudeste;SP;3501004;Altinópolis;Total;Pública;39,6;0,0;19,4;0,0;41,0;83,0;0,0;17,0;0,0;0,0;85,5;0,0;14,5;0,0;0,0;79,2;0,0;20,8;0,0;0,0;82,6;0,0;17,4;0,0;0,0
2021;Sudeste;SP;3501004;Altinópolis;Urbana;Pública;39,6;0,0;19,4;0,0;41,0;83,7;0,0;16,3;0,0;0,0;87,1;0,0;12,9;0,0;0,0;79,2;0,0;20,8;0,0;0,0;82,6;0,0;17,4;0,0;0,0
2021;Sudeste;SP;3501004;Altinópolis;Rural;Pública;--;--;--;--;--;75,0;0,0;25,0;0,0;0,0;75,0;0,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501103;Alto Alegre;Total;Total;36,8;0,0;42,1;0,0;21,1;95,2;0,0;4,8;0,0;0,0;100,0;0,0;0,0;0,0;0,0;87,5;0,0;12,5;0,0;0,0;90,0;0,0;10,0;0,0;0,0
2021;Sudeste;SP;3501103;Alto Alegre;Urbana;Total;36,8;0,0;42,1;0,0;21,1;95,2;0,0;4,8;0,0;0,0;100,0;0,0;0,0;0,0;0,0;87,5;0,0;12,5;0,0;0,0;90,0;0,0;10,0;0,0;0,0
2021;Sudeste;SP;3501103;Alto Alegre;Total;Estadual;--;--;--;--;--;87,5;0,0;12,5;0,0;0,0;--;--;--;--;--;87,5;0,0;12,5;0,0;0,0;90,0;0,0;10,0;0,0;0,0
2021;Sudeste;SP;3501103;Alto Alegre;Urbana;Estadual;--;--;--;--;--;87,5;0,0;12,5;0,0;0,0;--;--;--;--;--;87,5;0,0;12,5;0,0;0,0;90,0;0,0;10,0;0,0;0,0
2021;Sudeste;SP;3501103;Alto Alegre;Total;Municipal;36,8;0,0;42,1;0,0;21,1;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501103;Alto Alegre;Urbana;Municipal;36,8;0,0;42,1;0,0;21,1;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501103;Alto Alegre;Total;Pública;36,8;0,0;42,1;0,0;21,1;95,2;0,0;4,8;0,0;0,0;100,0;0,0;0,0;0,0;0,0;87,5;0,0;12,5;0,0;0,0;90,0;0,0;10,0;0,0;0,0
2021;Sudeste;SP;3501103;Alto Alegre;Urbana;Pública;36,8;0,0;42,1;0,0;21,1;95,2;0,0;4,8;0,0;0,0;100,0;0,0;0,0;0,0;0,0;87,5;0,0;12,5;0,0;0,0;90,0;0,0;10,0;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Total;Total;60,0;0,0;31,6;1,3;7,1;81,6;4,3;9,2;0,0;4,9;84,3;3,0;3,7;0,0;9,0;78,5;5,8;15,7;0,0;0,0;72,3;4,5;23,2;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Urbana;Total;55,4;0,0;35,3;1,4;7,9;81,5;4,0;10,0;0,0;4,5;84,5;2,2;4,2;0,0;9,1;78,5;5,8;15,7;0,0;0,0;72,3;4,5;23,2;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Rural;Total;100,0;0,0;0,0;0,0;0,0;82,8;7,8;0,0;0,0;9,4;82,8;7,8;0,0;0,0;9,4;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501152;Alumínio;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;71,2;2,9;25,9;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;71,2;2,9;25,9;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Total;Municipal;60,0;0,0;31,6;1,3;7,1;80,9;4,0;9,3;0,0;5,8;81,4;3,6;4,3;0,0;10,7;80,4;4,5;15,1;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3501152;Alumínio;Urbana;Municipal;55,4;0,0;35,3;1,4;7,9;80,8;3,6;10,2;0,0;5,4;81,2;2,7;5,2;0,0;10,9;80,4;4,5;15,1;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3501152;Alumínio;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;82,8;7,8;0,0;0,0;9,4;82,8;7,8;0,0;0,0;9,4;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501152;Alumínio;Total;Privada;--;--;--;--;--;85,3;5,9;8,8;0,0;0,0;100,0;0,0;0,0;0,0;0,0;68,8;12,5;18,7;0,0;0,0;75,0;8,3;16,7;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Urbana;Privada;--;--;--;--;--;85,3;5,9;8,8;0,0;0,0;100,0;0,0;0,0;0,0;0,0;68,8;12,5;18,7;0,0;0,0;75,0;8,3;16,7;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Total;Pública;60,0;0,0;31,6;1,3;7,1;80,9;4,0;9,3;0,0;5,8;81,4;3,6;4,3;0,0;10,7;80,4;4,5;15,1;0,0;0,0;71,2;2,9;25,9;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Urbana;Pública;55,4;0,0;35,3;1,4;7,9;80,8;3,6;10,2;0,0;5,4;81,2;2,7;5,2;0,0;10,9;80,4;4,5;15,1;0,0;0,0;71,2;2,9;25,9;0,0;0,0
2021;Sudeste;SP;3501152;Alumínio;Rural;Pública;100,0;0,0;0,0;0,0;0,0;82,8;7,8;0,0;0,0;9,4;82,8;7,8;0,0;0,0;9,4;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501202;Álvares Florence;Total;Total;33,3;0,0;43,1;0,0;23,6;74,5;0,0;25,5;0,0;0,0;87,5;0,0;12,5;0,0;0,0;58,3;0,0;41,7;0,0;0,0;52,8;0,0;47,2;0,0;0,0
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Total;33,3;0,0;43,1;0,0;23,6;74,5;0,0;25,5;0,0;0,0;87,5;0,0;12,5;0,0;0,0;58,3;0,0;41,7;0,0;0,0;52,8;0,0;47,2;0,0;0,0
2021;Sudeste;SP;3501202;Álvares Florence;Total;Estadual;--;--;--;--;--;62,5;0,0;37,5;0,0;0,0;--;--;--;--;--;62,5;0,0;37,5;0,0;0,0;52,8;0,0;47,2;0,0;0,0
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Estadual;--;--;--;--;--;62,5;0,0;37,5;0,0;0,0;--;--;--;--;--;62,5;0,0;37,5;0,0;0,0;52,8;0,0;47,2;0,0;0,0
2021;Sudeste;SP;3501202;Álvares Florence;Total;Municipal;33,3;0,0;43,1;0,0;23,6;76,9;0,0;23,1;0,0;0,0;87,5;0,0;12,5;0,0;0,0;55,8;0,0;44,2;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Municipal;33,3;0,0;43,1;0,0;23,6;76,9;0,0;23,1;0,0;0,0;87,5;0,0;12,5;0,0;0,0;55,8;0,0;44,2;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3501202;Álvares Florence;Total;Pública;33,3;0,0;43,1;0,0;23,6;74,5;0,0;25,5;0,0;0,0;87,5;0,0;12,5;0,0;0,0;58,3;0,0;41,7;0,0;0,0;52,8;0,0;47,2;0,0;0,0
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Pública;33,3;0,0;43,1;0,0;23,6;74,5;0,0;25,5;0,0;0,0;87,5;0,0;12,5;0,0;0,0;58,3;0,0;41,7;0,0;0,0;52,8;0,0;47,2;0,0;0,0
2021;Sudeste;SP;3501301;Álvares Machado;Total;Total;65,1;0,0;31,6;0,0;3,3;88,2;0,0;11,4;0,0;0,4;89,0;0,0;10,2;0,0;0,8;87,1;0,0;12,9;0,0;0,0;81,5;0,0;18,5;0,0;0,0
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Total;65,1;0,0;31,6;0,0;3,3;88,2;0,0;11,4;0,0;0,4;89,0;0,0;10,2;0,0;0,8;87,1;0,0;12,9;0,0;0,0;81,5;0,0;18,5;0,0;0,0
2021;Sudeste;SP;3501301;Álvares Machado;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;81,5;0,0;18,5;0,0;0,0
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;81,5;0,0;18,5;0,0;0,0
2021;Sudeste;SP;3501301;Álvares Machado;Total;Municipal;62,1;0,0;33,3;0,0;4,6;86,9;0,0;12,5;0,0;0,6;87,3;0,0;11,7;0,0;1,0;86,3;0,0;13,7;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Municipal;62,1;0,0;33,3;0,0;4,6;86,9;0,0;12,5;0,0;0,6;87,3;0,0;11,7;0,0;1,0;86,3;0,0;13,7;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3501301;Álvares Machado;Total;Privada;72,6;0,0;27,4;0,0;0,0;92,7;0,0;7,3;0,0;0,0;95,3;0,0;4,7;0,0;0,0;89,4;0,0;10,6;0,0;0,0;81,7;0,0;18,3;0,0;0,0
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Privada;72,6;0,0;27,4;0,0;0,0;92,7;0,0;7,3;0,0;0,0;95,3;0,0;4,7;0,0;0,0;89,4;0,0;10,6;0,0;0,0;81,7;0,0;18,3;0,0;0,0
2021;Sudeste;SP;3501301;Álvares Machado;Total;Pública;62,1;0,0;33,3;0,0;4,6;86,9;0,0;12,5;0,0;0,6;87,3;0,0;11,7;0,0;1,0;86,3;0,0;13,7;0,0;0,0;81,5;0,0;18,5;0,0;0,0
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Pública;62,1;0,0;33,3;0,0;4,6;86,9;0,0;12,5;0,0;0,6;87,3;0,0;11,7;0,0;1,0;86,3;0,0;13,7;0,0;0,0;81,5;0,0;18,5;0,0;0,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Total;58,3;0,0;41,7;0,0;0,0;72,1;5,0;22,9;0,0;0,0;81,0;5,8;13,2;0,0;0,0;53,4;3,4;43,2;0,0;0,0;42,3;11,5;46,2;0,0;0,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Total;58,3;0,0;41,7;0,0;0,0;72,1;5,0;22,9;0,0;0,0;81,0;5,8;13,2;0,0;0,0;53,4;3,4;43,2;0,0;0,0;42,3;11,5;46,2;0,0;0,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Rural;Total;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Estadual;--;--;--;--;--;53,4;3,4;43,2;0,0;0,0;--;--;--;--;--;53,4;3,4;43,2;0,0;0,0;42,3;11,5;46,2;0,0;0,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Estadual;--;--;--;--;--;53,4;3,4;43,2;0,0;0,0;--;--;--;--;--;53,4;3,4;43,2;0,0;0,0;42,3;11,5;46,2;0,0;0,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Rural;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Municipal;50,0;0,0;50,0;0,0;0,0;81,0;5,8;13,2;0,0;0,0;81,0;5,8;13,2;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Municipal;50,0;0,0;50,0;0,0;0,0;81,0;5,8;13,2;0,0;0,0;81,0;5,8;13,2;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Privada;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Privada;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Pública;50,0;0,0;50,0;0,0;0,0;72,1;5,0;22,9;0,0;0,0;81,0;5,8;13,2;0,0;0,0;53,4;3,4;43,2;0,0;0,0;42,3;11,5;46,2;0,0;0,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Pública;50,0;0,0;50,0;0,0;0,0;72,1;5,0;22,9;0,0;0,0;81,0;5,8;13,2;0,0;0,0;53,4;3,4;43,2;0,0;0,0;42,3;11,5;46,2;0,0;0,0
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Rural;Pública;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501509;Alvinlândia;Total;Total;57,9;0,0;42,1;0,0;0,0;79,5;5,3;15,2;0,0;0,0;92,1;0,0;7,9;0,0;0,0;62,5;12,5;25,0;0,0;0,0;66,7;8,3;25,0;0,0;0,0
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Total;57,9;0,0;42,1;0,0;0,0;79,5;5,3;15,2;0,0;0,0;92,1;0,0;7,9;0,0;0,0;62,5;12,5;25,0;0,0;0,0;66,7;8,3;25,0;0,0;0,0
2021;Sudeste;SP;3501509;Alvinlândia;Total;Estadual;--;--;--;--;--;62,5;12,5;25,0;0,0;0,0;--;--;--;--;--;62,5;12,5;25,0;0,0;0,0;66,7;8,3;25,0;0,0;0,0
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Estadual;--;--;--;--;--;62,5;12,5;25,0;0,0;0,0;--;--;--;--;--;62,5;12,5;25,0;0,0;0,0;66,7;8,3;25,0;0,0;0,0
2021;Sudeste;SP;3501509;Alvinlândia;Total;Municipal;57,9;0,0;42,1;0,0;0,0;92,1;0,0;7,9;0,0;0,0;92,1;0,0;7,9;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Municipal;57,9;0,0;42,1;0,0;0,0;92,1;0,0;7,9;0,0;0,0;92,1;0,0;7,9;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501509;Alvinlândia;Total;Pública;57,9;0,0;42,1;0,0;0,0;79,5;5,3;15,2;0,0;0,0;92,1;0,0;7,9;0,0;0,0;62,5;12,5;25,0;0,0;0,0;66,7;8,3;25,0;0,0;0,0
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Pública;57,9;0,0;42,1;0,0;0,0;79,5;5,3;15,2;0,0;0,0;92,1;0,0;7,9;0,0;0,0;62,5;12,5;25,0;0,0;0,0;66,7;8,3;25,0;0,0;0,0
2021;Sudeste;SP;3501608;Americana;Total;Total;80,0;0,0;10,2;0,3;9,5;84,4;0,1;13,9;0,1;1,5;91,2;0,1;5,9;0,3;2,5;76,3;0,1;23,5;0,0;0,1;76,3;0,7;22,6;0,4;0,0
2021;Sudeste;SP;3501608;Americana;Urbana;Total;80,0;0,0;10,2;0,3;9,5;84,4;0,1;13,9;0,1;1,5;91,2;0,1;5,9;0,3;2,5;76,3;0,1;23,5;0,0;0,1;76,3;0,7;22,6;0,4;0,0
2021;Sudeste;SP;3501608;Americana;Total;Estadual;--;--;--;--;--;85,4;0,0;12,5;0,0;2,1;92,6;0,0;2,3;0,0;5,1;80,2;0,0;19,8;0,0;0,0;75,9;0,6;22,9;0,6;0,0
2021;Sudeste;SP;3501608;Americana;Urbana;Estadual;--;--;--;--;--;85,4;0,0;12,5;0,0;2,1;92,6;0,0;2,3;0,0;5,1;80,2;0,0;19,8;0,0;0,0;75,9;0,6;22,9;0,6;0,0
2021;Sudeste;SP;3501608;Americana;Total;Municipal;86,8;0,0;2,2;0,0;11,0;89,4;0,2;8,8;0,0;1,6;97,3;0,0;0,9;0,0;1,8;69,7;0,8;28,7;0,0;0,8;--;--;--;--;--
2021;Sudeste;SP;3501608;Americana;Urbana;Municipal;86,8;0,0;2,2;0,0;11,0;89,4;0,2;8,8;0,0;1,6;97,3;0,0;0,9;0,0;1,8;69,7;0,8;28,7;0,0;0,8;--;--;--;--;--
2021;Sudeste;SP;3501608;Americana;Total;Privada;73,4;0,0;17,9;0,6;8,1;80,3;0,1;18,5;0,4;0,7;85,2;0,3;12,6;0,7;1,2;74,1;0,0;25,9;0,0;0,0;77,3;0,9;21,8;0,0;0,0
2021;Sudeste;SP;3501608;Americana;Urbana;Privada;73,4;0,0;17,9;0,6;8,1;80,3;0,1;18,5;0,4;0,7;85,2;0,3;12,6;0,7;1,2;74,1;0,0;25,9;0,0;0,0;77,3;0,9;21,8;0,0;0,0
2021;Sudeste;SP;3501608;Americana;Total;Pública;86,8;0,0;2,2;0,0;11,0;87,0;0,1;11,0;0,0;1,9;95,1;0,0;1,5;0,0;3,4;77,6;0,2;22,0;0,0;0,2;75,9;0,6;22,9;0,6;0,0
2021;Sudeste;SP;3501608;Americana;Urbana;Pública;86,8;0,0;2,2;0,0;11,0;87,0;0,1;11,0;0,0;1,9;95,1;0,0;1,5;0,0;3,4;77,6;0,2;22,0;0,0;0,2;75,9;0,6;22,9;0,6;0,0
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Total;93,3;0,0;3,4;0,0;3,3;87,6;0,0;10,7;0,0;1,7;90,1;0,0;6,9;0,0;3,0;84,3;0,0;15,7;0,0;0,0;72,3;0,2;27,5;0,0;0,0
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Total;93,3;0,0;3,4;0,0;3,3;87,6;0,0;10,7;0,0;1,7;90,1;0,0;6,9;0,0;3,0;84,3;0,0;15,7;0,0;0,0;72,3;0,2;27,5;0,0;0,0
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Estadual;--;--;--;--;--;69,8;0,0;30,2;0,0;0,0;--;--;--;--;--;69,8;0,0;30,2;0,0;0,0;76,1;0,0;23,9;0,0;0,0
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Estadual;--;--;--;--;--;69,8;0,0;30,2;0,0;0,0;--;--;--;--;--;69,8;0,0;30,2;0,0;0,0;76,1;0,0;23,9;0,0;0,0
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Municipal;92,5;0,0;3,8;0,0;3,7;94,3;0,0;4,9;0,0;0,8;92,9;0,0;5,8;0,0;1,3;97,0;0,0;3,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Municipal;92,5;0,0;3,8;0,0;3,7;94,3;0,0;4,9;0,0;0,8;92,9;0,0;5,8;0,0;1,3;97,0;0,0;3,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Privada;100,0;0,0;0,0;0,0;0,0;67,9;0,0;24,4;0,0;7,7;71,8;0,0;13,7;0,0;14,5;63,6;0,0;36,4;0,0;0,0;54,0;1,1;44,9;0,0;0,0
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Privada;100,0;0,0;0,0;0,0;0,0;67,9;0,0;24,4;0,0;7,7;71,8;0,0;13,7;0,0;14,5;63,6;0,0;36,4;0,0;0,0;54,0;1,1;44,9;0,0;0,0
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Pública;92,5;0,0;3,8;0,0;3,7;90,9;0,0;8,4;0,0;0,7;92,9;0,0;5,8;0,0;1,3;88,2;0,0;11,8;0,0;0,0;76,1;0,0;23,9;0,0;0,0
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Pública;92,5;0,0;3,8;0,0;3,7;90,9;0,0;8,4;0,0;0,7;92,9;0,0;5,8;0,0;1,3;88,2;0,0;11,8;0,0;0,0;76,1;0,0;23,9;0,0;0,0
2021;Sudeste;SP;3501806;Américo de Campos;Total;Total;69,0;0,0;21,4;0,0;9,6;71,1;0,3;18,8;0,0;9,8;65,8;0,0;17,4;0,0;16,8;78,5;0,7;20,8;0,0;0,0;67,6;3,7;28,7;0,0;0,0
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Total;69,0;0,0;21,4;0,0;9,6;71,1;0,3;18,8;0,0;9,8;65,8;0,0;17,4;0,0;16,8;78,5;0,7;20,8;0,0;0,0;67,6;3,7;28,7;0,0;0,0
2021;Sudeste;SP;3501806;Américo de Campos;Total;Estadual;--;--;--;--;--;56,3;0,0;43,7;0,0;0,0;--;--;--;--;--;56,3;0,0;43,7;0,0;0,0;57,6;0,0;42,4;0,0;0,0
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Estadual;--;--;--;--;--;56,3;0,0;43,7;0,0;0,0;--;--;--;--;--;56,3;0,0;43,7;0,0;0,0;57,6;0,0;42,4;0,0;0,0
2021;Sudeste;SP;3501806;Américo de Campos;Total;Municipal;69,0;0,0;21,4;0,0;9,6;72,7;0,3;16,0;0,0;11,0;65,8;0,0;17,4;0,0;16,8;85,4;1,0;13,6;0,0;0,0;75,3;6,5;18,2;0,0;0,0
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Municipal;69,0;0,0;21,4;0,0;9,6;72,7;0,3;16,0;0,0;11,0;65,8;0,0;17,4;0,0;16,8;85,4;1,0;13,6;0,0;0,0;75,3;6,5;18,2;0,0;0,0
2021;Sudeste;SP;3501806;Américo de Campos;Total;Pública;69,0;0,0;21,4;0,0;9,6;71,1;0,3;18,8;0,0;9,8;65,8;0,0;17,4;0,0;16,8;78,5;0,7;20,8;0,0;0,0;67,6;3,7;28,7;0,0;0,0
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Pública;69,0;0,0;21,4;0,0;9,6;71,1;0,3;18,8;0,0;9,8;65,8;0,0;17,4;0,0;16,8;78,5;0,7;20,8;0,0;0,0;67,6;3,7;28,7;0,0;0,0
2021;Sudeste;SP;3501905;Amparo;Total;Total;78,7;0,0;13,0;0,0;8,3;84,9;0,2;13,3;0,0;1,6;91,7;0,1;6,0;0,0;2,2;75,3;0,3;23,6;0,0;0,8;79,6;0,5;19,2;0,2;0,5
