NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;4_CAT_FUN;4_CAT_MED
2021;Sudeste;SP;3503158;Arapeí;Urbana;Total;2,2;0,0
2021;Sudeste;SP;3503158;Arapeí;Total;Estadual;--;0,0
2021;Sudeste;SP;3503158;Arapeí;Urbana;Estadual;--;0,0
2021;Sudeste;SP;3503158;Arapeí;Total;Municipal;2,2;--
2021;Sudeste;SP;3503158;Arapeí;Urbana;Municipal;2,2;--
2021;Sudeste;SP;3503158;Arapeí;Total;Pública;2,2;0,0
2021;Sudeste;SP;3503158;Arapeí;Urbana;Pública;2,2;0,0
2021;Sudeste;SP;3503208;Araraquara;Total;Total;0,7;0,8
2021;Sudeste;SP;3503208;Araraquara;Urbana;Total;0,7;0,8
2021;Sudeste;SP;3503208;Araraquara;Rural;Total;0,9;--
2021;Sudeste;SP;3503208;Araraquara;Total;Federal;--;1,7
2021;Sudeste;SP;3503208;Araraquara;Urbana;Federal;--;1,7
2021;Sudeste;SP;3503208;Araraquara;Total;Estadual;0,7;0,9
2021;Sudeste;SP;3503208;Araraquara;Urbana;Estadual;0,7;0,9
2021;Sudeste;SP;3503208;Araraquara;Total;Municipal;0,7;--
2021;Sudeste;SP;3503208;Araraquara;Urbana;Municipal;0,7;--
2021;Sudeste;SP;3503208;Araraquara;Rural;Municipal;0,9;--
2021;Sudeste;SP;3503208;Araraquara;Total;Privada;0,5;0,3
2021;Sudeste;SP;3503208;Araraquara;Urbana;Privada;0,5;0,3
2021;Sudeste;SP;3503208;Araraquara;Total;Pública;0,7;0,9
2021;Sudeste;SP;3503208;Araraquara;Urbana;Pública;0,7;0,9
2021;Sudeste;SP;3503208;Araraquara;Rural;Pública;0,9;--
2021;Sudeste;SP;3503307;Araras;Total;Total;0,4;1,6
2021;Sudeste;SP;3503307;Araras;Urbana;Total;0,4;1,6
2021;Sudeste;SP;3503307;Araras;Rural;Total;0,2;--
2021;Sudeste;SP;3503307;Araras;Total;Estadual;0,6;1,8
2021;Sudeste;SP;3503307;Araras;Urbana;Estadual;0,6;1,8
2021;Sudeste;SP;3503307;Araras;Rural;Estadual;0,3;--
2021;Sudeste;SP;3503307;Araras;Total;Municipal;0,4;--
2021;Sudeste;SP;3503307;Araras;Urbana;Municipal;0,4;--
2021;Sudeste;SP;3503307;Araras;Rural;Municipal;0,0;--
2021;Sudeste;SP;3503307;Araras;Total;Privada;0,2;0,5
2021;Sudeste;SP;3503307;Araras;Urbana;Privada;0,2;0,5
2021;Sudeste;SP;3503307;Araras;Total;Pública;0,5;1,8
2021;Sudeste;SP;3503307;Araras;Urbana;Pública;0,5;1,8
2021;Sudeste;SP;3503307;Araras;Rural;Pública;0,2;--
2021;Sudeste;SP;3503356;Arco-Íris;Total;Total;0,8;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Total;0,9;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Rural;Total;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Total;Estadual;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Estadual;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Rural;Estadual;0,0;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Total;Municipal;1,5;--
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Municipal;1,5;--
2021;Sudeste;SP;3503356;Arco-Íris;Total;Pública;0,8;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Urbana;Pública;0,9;0,0
2021;Sudeste;SP;3503356;Arco-Íris;Rural;Pública;0,0;0,0
2021;Sudeste;SP;3503406;Arealva;Total;Total;0,6;0,8
2021;Sudeste;SP;3503406;Arealva;Urbana;Total;0,6;0,8
2021;Sudeste;SP;3503406;Arealva;Rural;Total;0,0;--
2021;Sudeste;SP;3503406;Arealva;Total;Estadual;0,7;0,8
2021;Sudeste;SP;3503406;Arealva;Urbana;Estadual;0,7;0,8
2021;Sudeste;SP;3503406;Arealva;Total;Municipal;0,4;--
2021;Sudeste;SP;3503406;Arealva;Urbana;Municipal;0,5;--
2021;Sudeste;SP;3503406;Arealva;Rural;Municipal;0,0;--
2021;Sudeste;SP;3503406;Arealva;Total;Pública;0,6;0,8
2021;Sudeste;SP;3503406;Arealva;Urbana;Pública;0,6;0,8
2021;Sudeste;SP;3503406;Arealva;Rural;Pública;0,0;--
2021;Sudeste;SP;3503505;Areias;Total;Total;0,2;0,0
2021;Sudeste;SP;3503505;Areias;Urbana;Total;0,2;0,0
2021;Sudeste;SP;3503505;Areias;Rural;Total;0,0;--
2021;Sudeste;SP;3503505;Areias;Total;Estadual;--;0,0
2021;Sudeste;SP;3503505;Areias;Urbana;Estadual;--;0,0
2021;Sudeste;SP;3503505;Areias;Total;Municipal;0,2;--
2021;Sudeste;SP;3503505;Areias;Urbana;Municipal;0,2;--
2021;Sudeste;SP;3503505;Areias;Rural;Municipal;0,0;--
2021;Sudeste;SP;3503505;Areias;Total;Pública;0,2;0,0
2021;Sudeste;SP;3503505;Areias;Urbana;Pública;0,2;0,0
2021;Sudeste;SP;3503505;Areias;Rural;Pública;0,0;--
2021;Sudeste;SP;3503604;Areiópolis;Total;Total;0,8;0,3
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Total;0,8;0,3
2021;Sudeste;SP;3503604;Areiópolis;Total;Estadual;--;0,3
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Estadual;--;0,3
2021;Sudeste;SP;3503604;Areiópolis;Total;Municipal;0,8;--
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Municipal;0,8;--
2021;Sudeste;SP;3503604;Areiópolis;Total;Pública;0,8;0,3
2021;Sudeste;SP;3503604;Areiópolis;Urbana;Pública;0,8;0,3
2021;Sudeste;SP;3503703;Ariranha;Total;Total;0,7;2,2
2021;Sudeste;SP;3503703;Ariranha;Urbana;Total;0,7;2,2
2021;Sudeste;SP;3503703;Ariranha;Total;Estadual;1,1;2,2
2021;Sudeste;SP;3503703;Ariranha;Urbana;Estadual;1,1;2,2
2021;Sudeste;SP;3503703;Ariranha;Total;Municipal;0,5;--
2021;Sudeste;SP;3503703;Ariranha;Urbana;Municipal;0,5;--
2021;Sudeste;SP;3503703;Ariranha;Total;Pública;0,7;2,2
2021;Sudeste;SP;3503703;Ariranha;Urbana;Pública;0,7;2,2
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Total;0,8;1,3
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Total;0,8;1,3
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Estadual;1,0;1,3
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Estadual;1,0;1,3
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Municipal;0,6;--
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Privada;0,7;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Privada;0,7;0,0
2021;Sudeste;SP;3503802;Artur Nogueira;Total;Pública;0,8;1,3
2021;Sudeste;SP;3503802;Artur Nogueira;Urbana;Pública;0,8;1,3
2021;Sudeste;SP;3503901;Arujá;Total;Total;0,6;0,6
2021;Sudeste;SP;3503901;Arujá;Urbana;Total;0,6;0,6
2021;Sudeste;SP;3503901;Arujá;Rural;Total;0,6;--
2021;Sudeste;SP;3503901;Arujá;Total;Estadual;0,7;0,6
2021;Sudeste;SP;3503901;Arujá;Urbana;Estadual;0,7;0,6
2021;Sudeste;SP;3503901;Arujá;Total;Municipal;0,7;--
2021;Sudeste;SP;3503901;Arujá;Urbana;Municipal;0,7;--
2021;Sudeste;SP;3503901;Arujá;Rural;Municipal;0,6;--
2021;Sudeste;SP;3503901;Arujá;Total;Privada;0,2;0,2
2021;Sudeste;SP;3503901;Arujá;Urbana;Privada;0,2;0,2
2021;Sudeste;SP;3503901;Arujá;Total;Pública;0,7;0,6
2021;Sudeste;SP;3503901;Arujá;Urbana;Pública;0,7;0,6
2021;Sudeste;SP;3503901;Arujá;Rural;Pública;0,6;--
2021;Sudeste;SP;3503950;Aspásia;Total;Total;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Urbana;Total;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Total;Estadual;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Urbana;Estadual;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Total;Municipal;0,0;--
2021;Sudeste;SP;3503950;Aspásia;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3503950;Aspásia;Total;Pública;0,0;0,0
2021;Sudeste;SP;3503950;Aspásia;Urbana;Pública;0,0;0,0
2021;Sudeste;SP;3504008;Assis;Total;Total;0,6;0,7
2021;Sudeste;SP;3504008;Assis;Urbana;Total;0,6;0,7
2021;Sudeste;SP;3504008;Assis;Total;Estadual;0,8;0,8
2021;Sudeste;SP;3504008;Assis;Urbana;Estadual;0,8;0,8
2021;Sudeste;SP;3504008;Assis;Total;Municipal;0,5;--
2021;Sudeste;SP;3504008;Assis;Urbana;Municipal;0,5;--
2021;Sudeste;SP;3504008;Assis;Total;Privada;0,1;0,3
2021;Sudeste;SP;3504008;Assis;Urbana;Privada;0,1;0,3
2021;Sudeste;SP;3504008;Assis;Total;Pública;0,6;0,8
2021;Sudeste;SP;3504008;Assis;Urbana;Pública;0,6;0,8
2021;Sudeste;SP;3504107;Atibaia;Total;Total;0,6;1,0
2021;Sudeste;SP;3504107;Atibaia;Urbana;Total;0,5;0,6
2021;Sudeste;SP;3504107;Atibaia;Rural;Total;1,2;2,5
2021;Sudeste;SP;3504107;Atibaia;Total;Estadual;0,8;1,1
2021;Sudeste;SP;3504107;Atibaia;Urbana;Estadual;0,5;0,7
2021;Sudeste;SP;3504107;Atibaia;Rural;Estadual;1,4;2,5
2021;Sudeste;SP;3504107;Atibaia;Total;Municipal;0,7;--
2021;Sudeste;SP;3504107;Atibaia;Urbana;Municipal;0,5;--
2021;Sudeste;SP;3504107;Atibaia;Rural;Municipal;1,1;--
2021;Sudeste;SP;3504107;Atibaia;Total;Privada;0,4;0,6
2021;Sudeste;SP;3504107;Atibaia;Urbana;Privada;0,4;0,6
2021;Sudeste;SP;3504107;Atibaia;Rural;Privada;0,0;--
2021;Sudeste;SP;3504107;Atibaia;Total;Pública;0,7;1,1
2021;Sudeste;SP;3504107;Atibaia;Urbana;Pública;0,5;0,7
2021;Sudeste;SP;3504107;Atibaia;Rural;Pública;1,2;2,5
2021;Sudeste;SP;3504206;Auriflama;Total;Total;0,8;0,8
2021;Sudeste;SP;3504206;Auriflama;Urbana;Total;0,8;0,8
2021;Sudeste;SP;3504206;Auriflama;Total;Estadual;1,2;1,0
2021;Sudeste;SP;3504206;Auriflama;Urbana;Estadual;1,2;1,0
2021;Sudeste;SP;3504206;Auriflama;Total;Municipal;0,8;--
2021;Sudeste;SP;3504206;Auriflama;Urbana;Municipal;0,8;--
2021;Sudeste;SP;3504206;Auriflama;Total;Privada;0,0;0,0
2021;Sudeste;SP;3504206;Auriflama;Urbana;Privada;0,0;0,0
2021;Sudeste;SP;3504206;Auriflama;Total;Pública;1,0;1,0
2021;Sudeste;SP;3504206;Auriflama;Urbana;Pública;1,0;1,0
2021;Sudeste;SP;3504305;Avaí;Total;Total;0,5;0,7
2021;Sudeste;SP;3504305;Avaí;Urbana;Total;0,2;0,0
2021;Sudeste;SP;3504305;Avaí;Rural;Total;1,8;4,2
2021;Sudeste;SP;3504305;Avaí;Total;Estadual;0,9;0,7
2021;Sudeste;SP;3504305;Avaí;Urbana;Estadual;0,5;0,0
2021;Sudeste;SP;3504305;Avaí;Rural;Estadual;1,8;4,2
2021;Sudeste;SP;3504305;Avaí;Total;Municipal;0,0;--
2021;Sudeste;SP;3504305;Avaí;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3504305;Avaí;Total;Pública;0,5;0,7
2021;Sudeste;SP;3504305;Avaí;Urbana;Pública;0,2;0,0
2021;Sudeste;SP;3504305;Avaí;Rural;Pública;1,8;4,2
2021;Sudeste;SP;3504404;Avanhandava;Total;Total;1,0;0,5
2021;Sudeste;SP;3504404;Avanhandava;Urbana;Total;1,0;0,5
2021;Sudeste;SP;3504404;Avanhandava;Total;Estadual;1,5;0,6
2021;Sudeste;SP;3504404;Avanhandava;Urbana;Estadual;1,5;0,6
2021;Sudeste;SP;3504404;Avanhandava;Total;Municipal;0,8;--
2021;Sudeste;SP;3504404;Avanhandava;Urbana;Municipal;0,8;--
2021;Sudeste;SP;3504404;Avanhandava;Total;Privada;0,4;0,0
2021;Sudeste;SP;3504404;Avanhandava;Urbana;Privada;0,4;0,0
2021;Sudeste;SP;3504404;Avanhandava;Total;Pública;1,1;0,6
2021;Sudeste;SP;3504404;Avanhandava;Urbana;Pública;1,1;0,6
2021;Sudeste;SP;3504503;Avaré;Total;Total;0,3;0,5
2021;Sudeste;SP;3504503;Avaré;Urbana;Total;0,4;0,5
2021;Sudeste;SP;3504503;Avaré;Rural;Total;0,0;--
2021;Sudeste;SP;3504503;Avaré;Total;Federal;--;0,6
2021;Sudeste;SP;3504503;Avaré;Urbana;Federal;--;0,6
2021;Sudeste;SP;3504503;Avaré;Total;Estadual;0,3;0,6
2021;Sudeste;SP;3504503;Avaré;Urbana;Estadual;0,3;0,6
2021;Sudeste;SP;3504503;Avaré;Total;Municipal;0,4;--
2021;Sudeste;SP;3504503;Avaré;Urbana;Municipal;0,4;--
2021;Sudeste;SP;3504503;Avaré;Rural;Municipal;0,0;--
2021;Sudeste;SP;3504503;Avaré;Total;Privada;0,3;0,4
2021;Sudeste;SP;3504503;Avaré;Urbana;Privada;0,3;0,4
2021;Sudeste;SP;3504503;Avaré;Total;Pública;0,4;0,6
2021;Sudeste;SP;3504503;Avaré;Urbana;Pública;0,4;0,6
2021;Sudeste;SP;3504503;Avaré;Rural;Pública;0,0;--
2021;Sudeste;SP;3504602;Bady Bassitt;Total;Total;0,8;3,2
2021;Sudeste;SP;3504602;Bady Bassitt;Urbana;Total;0,8;3,2
2021;Sudeste;SP;3504602;Bady Bassitt;Total;Estadual;0,3;3,2
2021;Sudeste;SP;3504602;Bady Bassitt;Urbana;Estadual;0,3;3,2
2021;Sudeste;SP;3504602;Bady Bassitt;Total;Municipal;0,9;--
2021;Sudeste;SP;3504602;Bady Bassitt;Urbana;Municipal;0,9;--
2021;Sudeste;SP;3504602;Bady Bassitt;Total;Privada;0,7;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Urbana;Privada;0,7;0,0
2021;Sudeste;SP;3504602;Bady Bassitt;Total;Pública;0,8;3,2
2021;Sudeste;SP;3504602;Bady Bassitt;Urbana;Pública;0,8;3,2
2021;Sudeste;SP;3504701;Balbinos;Total;Total;0,0;0,0
2021;Sudeste;SP;3504701;Balbinos;Urbana;Total;0,0;0,0
2021;Sudeste;SP;3504701;Balbinos;Total;Estadual;0,0;0,0
2021;Sudeste;SP;3504701;Balbinos;Urbana;Estadual;0,0;0,0
2021;Sudeste;SP;3504701;Balbinos;Total;Municipal;0,0;--
2021;Sudeste;SP;3504701;Balbinos;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3504701;Balbinos;Total;Pública;0,0;0,0
2021;Sudeste;SP;3504701;Balbinos;Urbana;Pública;0,0;0,0
2021;Sudeste;SP;3504800;Bálsamo;Total;Total;0,3;0,8
2021;Sudeste;SP;3504800;Bálsamo;Urbana;Total;0,3;0,8
2021;Sudeste;SP;3504800;Bálsamo;Total;Estadual;0,8;0,8
2021;Sudeste;SP;3504800;Bálsamo;Urbana;Estadual;0,8;0,8
2021;Sudeste;SP;3504800;Bálsamo;Total;Municipal;0,0;--
2021;Sudeste;SP;3504800;Bálsamo;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3504800;Bálsamo;Total;Pública;0,3;0,8
2021;Sudeste;SP;3504800;Bálsamo;Urbana;Pública;0,3;0,8
2021;Sudeste;SP;3504909;Bananal;Total;Total;1,5;0,7
2021;Sudeste;SP;3504909;Bananal;Urbana;Total;1,6;0,7
2021;Sudeste;SP;3504909;Bananal;Rural;Total;0,0;--
2021;Sudeste;SP;3504909;Bananal;Total;Estadual;--;0,7
2021;Sudeste;SP;3504909;Bananal;Urbana;Estadual;--;0,7
2021;Sudeste;SP;3504909;Bananal;Total;Municipal;1,5;--
2021;Sudeste;SP;3504909;Bananal;Urbana;Municipal;1,6;--
2021;Sudeste;SP;3504909;Bananal;Rural;Municipal;0,0;--
2021;Sudeste;SP;3504909;Bananal;Total;Pública;1,5;0,7
2021;Sudeste;SP;3504909;Bananal;Urbana;Pública;1,6;0,7
2021;Sudeste;SP;3504909;Bananal;Rural;Pública;0,0;--
2021;Sudeste;SP;3505005;Barão de Antonina;Total;Total;1,2;4,7
2021;Sudeste;SP;3505005;Barão de Antonina;Urbana;Total;1,2;4,7
2021;Sudeste;SP;3505005;Barão de Antonina;Rural;Total;0,0;--
2021;Sudeste;SP;3505005;Barão de Antonina;Total;Estadual;1,9;4,7
2021;Sudeste;SP;3505005;Barão de Antonina;Urbana;Estadual;2,1;4,7
2021;Sudeste;SP;3505005;Barão de Antonina;Rural;Estadual;0,0;--
2021;Sudeste;SP;3505005;Barão de Antonina;Total;Municipal;0,5;--
2021;Sudeste;SP;3505005;Barão de Antonina;Urbana;Municipal;0,5;--
2021;Sudeste;SP;3505005;Barão de Antonina;Total;Pública;1,2;4,7
2021;Sudeste;SP;3505005;Barão de Antonina;Urbana;Pública;1,2;4,7
2021;Sudeste;SP;3505005;Barão de Antonina;Rural;Pública;0,0;--
2021;Sudeste;SP;3505104;Barbosa;Total;Total;1,5;2,2
2021;Sudeste;SP;3505104;Barbosa;Urbana;Total;1,5;2,2
2021;Sudeste;SP;3505104;Barbosa;Total;Estadual;2,7;2,2
2021;Sudeste;SP;3505104;Barbosa;Urbana;Estadual;2,7;2,2
2021;Sudeste;SP;3505104;Barbosa;Total;Municipal;0,7;--
2021;Sudeste;SP;3505104;Barbosa;Urbana;Municipal;0,7;--
2021;Sudeste;SP;3505104;Barbosa;Total;Pública;1,5;2,2
2021;Sudeste;SP;3505104;Barbosa;Urbana;Pública;1,5;2,2
2021;Sudeste;SP;3505203;Bariri;Total;Total;0,6;2,1
2021;Sudeste;SP;3505203;Bariri;Urbana;Total;0,6;2,1
2021;Sudeste;SP;3505203;Bariri;Total;Estadual;0,6;2,4
2021;Sudeste;SP;3505203;Bariri;Urbana;Estadual;0,6;2,4
2021;Sudeste;SP;3505203;Bariri;Total;Municipal;0,8;--
2021;Sudeste;SP;3505203;Bariri;Urbana;Municipal;0,8;--
2021;Sudeste;SP;3505203;Bariri;Total;Privada;0,0;0,7
2021;Sudeste;SP;3505203;Bariri;Urbana;Privada;0,0;0,7
2021;Sudeste;SP;3505203;Bariri;Total;Pública;0,8;2,4
2021;Sudeste;SP;3505203;Bariri;Urbana;Pública;0,8;2,4
2021;Sudeste;SP;3505302;Barra Bonita;Total;Total;0,5;0,5
2021;Sudeste;SP;3505302;Barra Bonita;Urbana;Total;0,5;0,5
2021;Sudeste;SP;3505302;Barra Bonita;Total;Estadual;0,5;0,5
2021;Sudeste;SP;3505302;Barra Bonita;Urbana;Estadual;0,5;0,5
2021;Sudeste;SP;3505302;Barra Bonita;Total;Municipal;0,7;--
2021;Sudeste;SP;3505302;Barra Bonita;Urbana;Municipal;0,7;--
2021;Sudeste;SP;3505302;Barra Bonita;Total;Privada;0,2;0,6
2021;Sudeste;SP;3505302;Barra Bonita;Urbana;Privada;0,2;0,6
2021;Sudeste;SP;3505302;Barra Bonita;Total;Pública;0,6;0,5
2021;Sudeste;SP;3505302;Barra Bonita;Urbana;Pública;0,6;0,5
2021;Sudeste;SP;3505351;Barra do Chapéu;Total;Total;1,1;1,6
2021;Sudeste;SP;3505351;Barra do Chapéu;Urbana;Total;1,7;0,7
2021;Sudeste;SP;3505351;Barra do Chapéu;Rural;Total;0,3;2,9
2021;Sudeste;SP;3505351;Barra do Chapéu;Total;Estadual;0,0;1,6
2021;Sudeste;SP;3505351;Barra do Chapéu;Urbana;Estadual;0,0;0,7
2021;Sudeste;SP;3505351;Barra do Chapéu;Rural;Estadual;0,0;2,9
2021;Sudeste;SP;3505351;Barra do Chapéu;Total;Municipal;2,0;--
2021;Sudeste;SP;3505351;Barra do Chapéu;Urbana;Municipal;3,3;--
2021;Sudeste;SP;3505351;Barra do Chapéu;Rural;Municipal;0,5;--
2021;Sudeste;SP;3505351;Barra do Chapéu;Total;Pública;1,1;1,6
2021;Sudeste;SP;3505351;Barra do Chapéu;Urbana;Pública;1,7;0,7
2021;Sudeste;SP;3505351;Barra do Chapéu;Rural;Pública;0,3;2,9
2021;Sudeste;SP;3505401;Barra do Turvo;Total;Total;2,3;1,6
2021;Sudeste;SP;3505401;Barra do Turvo;Urbana;Total;1,1;0,5
2021;Sudeste;SP;3505401;Barra do Turvo;Rural;Total;4,2;4,3
2021;Sudeste;SP;3505401;Barra do Turvo;Total;Estadual;1,6;1,6
2021;Sudeste;SP;3505401;Barra do Turvo;Urbana;Estadual;0,6;0,5
2021;Sudeste;SP;3505401;Barra do Turvo;Rural;Estadual;3,9;4,3
2021;Sudeste;SP;3505401;Barra do Turvo;Total;Municipal;3,0;--
2021;Sudeste;SP;3505401;Barra do Turvo;Urbana;Municipal;1,8;--
2021;Sudeste;SP;3505401;Barra do Turvo;Rural;Municipal;4,3;--
2021;Sudeste;SP;3505401;Barra do Turvo;Total;Pública;2,3;1,6
2021;Sudeste;SP;3505401;Barra do Turvo;Urbana;Pública;1,1;0,5
2021;Sudeste;SP;3505401;Barra do Turvo;Rural;Pública;4,2;4,3
2021;Sudeste;SP;3505500;Barretos;Total;Total;1,0;2,6
2021;Sudeste;SP;3505500;Barretos;Urbana;Total;1,0;2,6
2021;Sudeste;SP;3505500;Barretos;Rural;Total;2,8;2,4
2021;Sudeste;SP;3505500;Barretos;Total;Federal;--;1,1
2021;Sudeste;SP;3505500;Barretos;Urbana;Federal;--;1,1
2021;Sudeste;SP;3505500;Barretos;Total;Estadual;1,2;3,4
2021;Sudeste;SP;3505500;Barretos;Urbana;Estadual;1,1;3,4
2021;Sudeste;SP;3505500;Barretos;Rural;Estadual;3,0;2,4
2021;Sudeste;SP;3505500;Barretos;Total;Municipal;1,2;--
2021;Sudeste;SP;3505500;Barretos;Urbana;Municipal;1,2;--
2021;Sudeste;SP;3505500;Barretos;Rural;Municipal;2,6;--
2021;Sudeste;SP;3505500;Barretos;Total;Privada;0,2;0,6
2021;Sudeste;SP;3505500;Barretos;Urbana;Privada;0,2;0,6
2021;Sudeste;SP;3505500;Barretos;Total;Pública;1,2;3,0
2021;Sudeste;SP;3505500;Barretos;Urbana;Pública;1,2;3,0
2021;Sudeste;SP;3505500;Barretos;Rural;Pública;2,8;2,4
2021;Sudeste;SP;3505609;Barrinha;Total;Total;0,2;1,4
2021;Sudeste;SP;3505609;Barrinha;Urbana;Total;0,2;1,4
2021;Sudeste;SP;3505609;Barrinha;Total;Estadual;--;1,4
2021;Sudeste;SP;3505609;Barrinha;Urbana;Estadual;--;1,4
2021;Sudeste;SP;3505609;Barrinha;Total;Municipal;0,2;--
2021;Sudeste;SP;3505609;Barrinha;Urbana;Municipal;0,2;--
2021;Sudeste;SP;3505609;Barrinha;Total;Privada;0,0;--
2021;Sudeste;SP;3505609;Barrinha;Urbana;Privada;0,0;--
2021;Sudeste;SP;3505609;Barrinha;Total;Pública;0,2;1,4
2021;Sudeste;SP;3505609;Barrinha;Urbana;Pública;0,2;1,4
2021;Sudeste;SP;3505708;Barueri;Total;Total;0,9;1,2
2021;Sudeste;SP;3505708;Barueri;Urbana;Total;0,9;1,2
2021;Sudeste;SP;3505708;Barueri;Total;Estadual;--;1,9
2021;Sudeste;SP;3505708;Barueri;Urbana;Estadual;--;1,9
2021;Sudeste;SP;3505708;Barueri;Total;Municipal;0,9;0,2
2021;Sudeste;SP;3505708;Barueri;Urbana;Municipal;0,9;0,2
2021;Sudeste;SP;3505708;Barueri;Total;Privada;0,9;1,5
2021;Sudeste;SP;3505708;Barueri;Urbana;Privada;0,9;1,5
2021;Sudeste;SP;3505708;Barueri;Total;Pública;0,9;1,2
2021;Sudeste;SP;3505708;Barueri;Urbana;Pública;0,9;1,2
2021;Sudeste;SP;3505807;Bastos;Total;Total;0,4;1,3
2021;Sudeste;SP;3505807;Bastos;Urbana;Total;0,4;1,3
2021;Sudeste;SP;3505807;Bastos;Rural;Total;0,0;--
2021;Sudeste;SP;3505807;Bastos;Total;Estadual;0,4;1,5
2021;Sudeste;SP;3505807;Bastos;Urbana;Estadual;0,4;1,5
2021;Sudeste;SP;3505807;Bastos;Total;Municipal;0,4;--
2021;Sudeste;SP;3505807;Bastos;Urbana;Municipal;0,4;--
2021;Sudeste;SP;3505807;Bastos;Rural;Municipal;0,0;--
2021;Sudeste;SP;3505807;Bastos;Total;Privada;0,0;0,0
2021;Sudeste;SP;3505807;Bastos;Urbana;Privada;0,0;0,0
2021;Sudeste;SP;3505807;Bastos;Total;Pública;0,4;1,5
2021;Sudeste;SP;3505807;Bastos;Urbana;Pública;0,4;1,5
2021;Sudeste;SP;3505807;Bastos;Rural;Pública;0,0;--
2021;Sudeste;SP;3505906;Batatais;Total;Total;0,6;0,9
2021;Sudeste;SP;3505906;Batatais;Urbana;Total;0,6;0,9
2021;Sudeste;SP;3505906;Batatais;Total;Estadual;0,9;1,0
2021;Sudeste;SP;3505906;Batatais;Urbana;Estadual;0,9;1,0
2021;Sudeste;SP;3505906;Batatais;Total;Municipal;0,5;--
2021;Sudeste;SP;3505906;Batatais;Urbana;Municipal;0,5;--
2021;Sudeste;SP;3505906;Batatais;Total;Privada;0,1;0,6
2021;Sudeste;SP;3505906;Batatais;Urbana;Privada;0,1;0,6
2021;Sudeste;SP;3505906;Batatais;Total;Pública;0,8;1,0
2021;Sudeste;SP;3505906;Batatais;Urbana;Pública;0,8;1,0
2021;Sudeste;SP;3506003;Bauru;Total;Total;0,4;0,7
2021;Sudeste;SP;3506003;Bauru;Urbana;Total;0,4;0,7
2021;Sudeste;SP;3506003;Bauru;Total;Estadual;0,5;0,7
2021;Sudeste;SP;3506003;Bauru;Urbana;Estadual;0,5;0,7
2021;Sudeste;SP;3506003;Bauru;Total;Municipal;0,3;--
2021;Sudeste;SP;3506003;Bauru;Urbana;Municipal;0,3;--
2021;Sudeste;SP;3506003;Bauru;Total;Privada;0,2;0,6
2021;Sudeste;SP;3506003;Bauru;Urbana;Privada;0,2;0,6
2021;Sudeste;SP;3506003;Bauru;Total;Pública;0,5;0,7
2021;Sudeste;SP;3506003;Bauru;Urbana;Pública;0,5;0,7
2021;Sudeste;SP;3506102;Bebedouro;Total;Total;0,4;0,6
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Total;0,4;0,6
2021;Sudeste;SP;3506102;Bebedouro;Total;Estadual;0,5;0,8
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Estadual;0,5;0,8
2021;Sudeste;SP;3506102;Bebedouro;Total;Municipal;0,4;--
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Municipal;0,4;--
2021;Sudeste;SP;3506102;Bebedouro;Total;Privada;0,2;0,0
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Privada;0,2;0,0
2021;Sudeste;SP;3506102;Bebedouro;Total;Pública;0,4;0,8
2021;Sudeste;SP;3506102;Bebedouro;Urbana;Pública;0,4;0,8
2021;Sudeste;SP;3506201;Bento de Abreu;Total;Total;0,9;3,9
2021;Sudeste;SP;3506201;Bento de Abreu;Urbana;Total;0,9;3,9
