NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_CAT_1;FUN_CAT_2;FUN_CAT_3;FUN_CAT_4;FUN_CAT_5;FUN_CAT_6;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AI_CAT_6;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;FUN_AF_CAT_6;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5;MED_CAT_6
2021;Sudeste;SP;3510708;Cardoso;Total;Pública;22,7;16,5;34,2;12,7;7,6;6,3;43,3;18,9;13,5;10,8;8,1;5,4;3,9;11,8;49,0;13,7;11,8;9,8;0,0;3,5;65,5;13,8;10,3;6,9
2021;Sudeste;SP;3510708;Cardoso;Urbana;Pública;22,7;16,5;34,2;12,7;7,6;6,3;43,3;18,9;13,5;10,8;8,1;5,4;3,9;11,8;49,0;13,7;11,8;9,8;0,0;3,5;65,5;13,8;10,3;6,9
2021;Sudeste;SP;3510807;Casa Branca;Total;Total;16,1;19,7;31,3;23,7;6,4;2,8;30,9;19,5;28,5;17,1;1,6;2,4;1,5;17,2;36,6;30,3;10,3;4,1;0,7;5,9;30,3;38,7;16,0;8,4
2021;Sudeste;SP;3510807;Casa Branca;Urbana;Total;16,1;19,7;31,3;23,7;6,4;2,8;30,9;19,5;28,5;17,1;1,6;2,4;1,5;17,2;36,6;30,3;10,3;4,1;0,7;5,9;30,3;38,7;16,0;8,4
2021;Sudeste;SP;3510807;Casa Branca;Total;Estadual;0,0;15,4;34,5;29,8;14,3;6,0;--;--;--;--;--;--;0,0;15,4;34,5;29,8;14,3;6,0;0,0;6,5;28,6;37,4;17,6;9,9
2021;Sudeste;SP;3510807;Casa Branca;Urbana;Estadual;0,0;15,4;34,5;29,8;14,3;6,0;--;--;--;--;--;--;0,0;15,4;34,5;29,8;14,3;6,0;0,0;6,5;28,6;37,4;17,6;9,9
2021;Sudeste;SP;3510807;Casa Branca;Total;Municipal;34,9;21,7;24,1;15,7;1,2;2,4;34,9;21,7;24,1;15,7;1,2;2,4;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3510807;Casa Branca;Urbana;Municipal;34,9;21,7;24,1;15,7;1,2;2,4;34,9;21,7;24,1;15,7;1,2;2,4;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3510807;Casa Branca;Total;Privada;11,8;19,1;35,1;25,5;6,4;2,1;20,4;13,6;43,2;18,2;2,3;2,3;3,0;17,6;35,3;32,4;8,8;2,9;3,5;3,4;34,5;41,4;13,8;3,4
2021;Sudeste;SP;3510807;Casa Branca;Urbana;Privada;11,8;19,1;35,1;25,5;6,4;2,1;20,4;13,6;43,2;18,2;2,3;2,3;3,0;17,6;35,3;32,4;8,8;2,9;3,5;3,4;34,5;41,4;13,8;3,4
2021;Sudeste;SP;3510807;Casa Branca;Total;Pública;17,5;18,7;29,5;22,9;7,8;3,6;34,9;21,7;24,1;15,7;1,2;2,4;0,0;15,4;34,5;29,8;14,3;6,0;0,0;6,5;28,6;37,4;17,6;9,9
2021;Sudeste;SP;3510807;Casa Branca;Urbana;Pública;17,5;18,7;29,5;22,9;7,8;3,6;34,9;21,7;24,1;15,7;1,2;2,4;0,0;15,4;34,5;29,8;14,3;6,0;0,0;6,5;28,6;37,4;17,6;9,9
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Total;Total;44,0;36,0;4,0;12,0;0,0;4,0;75,1;0,0;8,3;8,3;0,0;8,3;14,3;64,3;7,1;14,3;0,0;0,0;0,0;9,0;9,1;45,5;18,2;18,2
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Urbana;Total;44,0;36,0;4,0;12,0;0,0;4,0;75,1;0,0;8,3;8,3;0,0;8,3;14,3;64,3;7,1;14,3;0,0;0,0;0,0;9,0;9,1;45,5;18,2;18,2
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;9,0;9,1;45,5;18,2;18,2
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;9,0;9,1;45,5;18,2;18,2
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Total;Municipal;44,0;36,0;4,0;12,0;0,0;4,0;75,1;0,0;8,3;8,3;0,0;8,3;14,3;64,3;7,1;14,3;0,0;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Urbana;Municipal;44,0;36,0;4,0;12,0;0,0;4,0;75,1;0,0;8,3;8,3;0,0;8,3;14,3;64,3;7,1;14,3;0,0;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Total;Pública;44,0;36,0;4,0;12,0;0,0;4,0;75,1;0,0;8,3;8,3;0,0;8,3;14,3;64,3;7,1;14,3;0,0;0,0;0,0;9,0;9,1;45,5;18,2;18,2
2021;Sudeste;SP;3510906;Cássia dos Coqueiros;Urbana;Pública;44,0;36,0;4,0;12,0;0,0;4,0;75,1;0,0;8,3;8,3;0,0;8,3;14,3;64,3;7,1;14,3;0,0;0,0;0,0;9,0;9,1;45,5;18,2;18,2
2021;Sudeste;SP;3511003;Castilho;Total;Total;24,0;8,5;23,2;32,4;4,9;7,0;42,4;7,5;21,3;22,5;2,5;3,8;0,0;8,9;25,4;44,8;9,0;11,9;0,0;2,7;8,1;59,5;16,2;13,5
2021;Sudeste;SP;3511003;Castilho;Urbana;Total;23,3;7,3;21,8;34,7;4,8;8,1;44,7;7,7;16,9;24,6;1,5;4,6;0,0;6,6;26,2;45,9;8,2;13,1;0,0;2,7;8,1;59,5;16,2;13,5
2021;Sudeste;SP;3511003;Castilho;Rural;Total;19,2;11,5;23,1;23,1;7,7;15,4;26,2;5,3;31,6;21,1;5,3;10,5;0,0;20,0;10,0;30,0;20,0;20,0;--;--;--;--;--;--
2021;Sudeste;SP;3511003;Castilho;Total;Estadual;0,0;6,6;26,2;45,9;8,2;13,1;--;--;--;--;--;--;0,0;6,6;26,2;45,9;8,2;13,1;0,0;2,7;8,1;59,5;16,2;13,5
2021;Sudeste;SP;3511003;Castilho;Urbana;Estadual;0,0;6,6;26,2;45,9;8,2;13,1;--;--;--;--;--;--;0,0;6,6;26,2;45,9;8,2;13,1;0,0;2,7;8,1;59,5;16,2;13,5
2021;Sudeste;SP;3511003;Castilho;Total;Municipal;39,2;9,2;19,5;23,0;3,4;5,7;42,4;7,5;21,3;22,5;2,5;3,8;0,0;20,0;10,0;30,0;20,0;20,0;--;--;--;--;--;--
2021;Sudeste;SP;3511003;Castilho;Urbana;Municipal;44,7;7,7;16,9;24,6;1,5;4,6;44,7;7,7;16,9;24,6;1,5;4,6;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3511003;Castilho;Rural;Municipal;19,2;11,5;23,1;23,1;7,7;15,4;26,2;5,3;31,6;21,1;5,3;10,5;0,0;20,0;10,0;30,0;20,0;20,0;--;--;--;--;--;--
2021;Sudeste;SP;3511003;Castilho;Total;Pública;24,0;8,5;23,2;32,4;4,9;7,0;42,4;7,5;21,3;22,5;2,5;3,8;0,0;8,9;25,4;44,8;9,0;11,9;0,0;2,7;8,1;59,5;16,2;13,5
2021;Sudeste;SP;3511003;Castilho;Urbana;Pública;23,3;7,3;21,8;34,7;4,8;8,1;44,7;7,7;16,9;24,6;1,5;4,6;0,0;6,6;26,2;45,9;8,2;13,1;0,0;2,7;8,1;59,5;16,2;13,5
2021;Sudeste;SP;3511003;Castilho;Rural;Pública;19,2;11,5;23,1;23,1;7,7;15,4;26,2;5,3;31,6;21,1;5,3;10,5;0,0;20,0;10,0;30,0;20,0;20,0;--;--;--;--;--;--
2021;Sudeste;SP;3511102;Catanduva;Total;Total;15,8;16,4;26,7;29,9;7,2;4,0;29,0;20,0;22,7;21,2;4,9;2,2;1,3;10,6;28,5;42,3;10,6;6,7;0,3;10,1;34,0;38,1;11,3;6,2
2021;Sudeste;SP;3511102;Catanduva;Urbana;Total;15,8;16,4;26,7;29,9;7,2;4,0;29,0;20,0;22,7;21,2;4,9;2,2;1,3;10,6;28,5;42,3;10,6;6,7;0,3;10,1;34,0;38,1;11,3;6,2
2021;Sudeste;SP;3511102;Catanduva;Total;Federal;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;51,0;41,2;7,8;0,0;0,0
2021;Sudeste;SP;3511102;Catanduva;Urbana;Federal;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;51,0;41,2;7,8;0,0;0,0
2021;Sudeste;SP;3511102;Catanduva;Total;Estadual;0,0;9,8;25,0;45,1;12,7;7,4;--;--;--;--;--;--;0,0;9,8;25,0;45,1;12,7;7,4;0,0;3,9;27,1;45,9;14,5;8,6
2021;Sudeste;SP;3511102;Catanduva;Urbana;Estadual;0,0;9,8;25,0;45,1;12,7;7,4;--;--;--;--;--;--;0,0;9,8;25,0;45,1;12,7;7,4;0,0;3,9;27,1;45,9;14,5;8,6
2021;Sudeste;SP;3511102;Catanduva;Total;Municipal;29,0;23,0;16,2;23,3;6,1;2,4;34,8;23,5;15,0;19,4;5,3;2,0;0,0;15,4;16,9;47,7;13,8;6,2;--;--;--;--;--;--
2021;Sudeste;SP;3511102;Catanduva;Urbana;Municipal;29,0;23,0;16,2;23,3;6,1;2,4;34,8;23,5;15,0;19,4;5,3;2,0;0,0;15,4;16,9;47,7;13,8;6,2;--;--;--;--;--;--
2021;Sudeste;SP;3511102;Catanduva;Total;Privada;11,8;12,3;34,8;30,4;6,0;4,7;18,4;13,7;33,9;26,2;5,4;2,4;3,2;8,4;32,6;40,0;8,4;7,4;0,6;6,2;39,5;36,2;10,7;6,8
2021;Sudeste;SP;3511102;Catanduva;Urbana;Privada;11,8;12,3;34,8;30,4;6,0;4,7;18,4;13,7;33,9;26,2;5,4;2,4;3,2;8,4;32,6;40,0;8,4;7,4;0,6;6,2;39,5;36,2;10,7;6,8
2021;Sudeste;SP;3511102;Catanduva;Total;Pública;17,5;17,8;20,1;31,8;8,7;4,1;34,8;23,5;15,0;19,4;5,3;2,0;0,0;11,3;23,3;45,5;12,8;7,1;0,0;11,9;29,5;39,3;12,1;7,2
2021;Sudeste;SP;3511102;Catanduva;Urbana;Pública;17,5;17,8;20,1;31,8;8,7;4,1;34,8;23,5;15,0;19,4;5,3;2,0;0,0;11,3;23,3;45,5;12,8;7,1;0,0;11,9;29,5;39,3;12,1;7,2
2021;Sudeste;SP;3511201;Catiguá;Total;Total;21,8;3,6;7,3;43,6;16,4;7,3;44,0;8,0;12,0;28,0;8,0;0,0;3,1;0,0;3,1;56,3;25,0;12,5;0,0;0,0;3,6;64,3;21,4;10,7
2021;Sudeste;SP;3511201;Catiguá;Urbana;Total;21,8;3,6;7,3;43,6;16,4;7,3;44,0;8,0;12,0;28,0;8,0;0,0;3,1;0,0;3,1;56,3;25,0;12,5;0,0;0,0;3,6;64,3;21,4;10,7
2021;Sudeste;SP;3511201;Catiguá;Total;Estadual;0,0;0,0;3,2;58,1;25,8;12,9;--;--;--;--;--;--;0,0;0,0;3,2;58,1;25,8;12,9;0,0;0,0;3,6;64,3;21,4;10,7
2021;Sudeste;SP;3511201;Catiguá;Urbana;Estadual;0,0;0,0;3,2;58,1;25,8;12,9;--;--;--;--;--;--;0,0;0,0;3,2;58,1;25,8;12,9;0,0;0,0;3,6;64,3;21,4;10,7
2021;Sudeste;SP;3511201;Catiguá;Total;Municipal;46,2;7,7;11,5;26,9;7,7;0,0;44,0;8,0;12,0;28,0;8,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3511201;Catiguá;Urbana;Municipal;46,2;7,7;11,5;26,9;7,7;0,0;44,0;8,0;12,0;28,0;8,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3511201;Catiguá;Total;Pública;21,8;3,6;7,3;43,6;16,4;7,3;44,0;8,0;12,0;28,0;8,0;0,0;3,1;0,0;3,1;56,3;25,0;12,5;0,0;0,0;3,6;64,3;21,4;10,7
2021;Sudeste;SP;3511201;Catiguá;Urbana;Pública;21,8;3,6;7,3;43,6;16,4;7,3;44,0;8,0;12,0;28,0;8,0;0,0;3,1;0,0;3,1;56,3;25,0;12,5;0,0;0,0;3,6;64,3;21,4;10,7
2021;Sudeste;SP;3511300;Cedral;Total;Total;34,5;16,4;18,2;27,3;3,6;0,0;56,0;17,6;2,9;20,6;2,9;0,0;0,0;12,5;37,5;41,7;8,3;0,0;0,0;10,0;50,0;25,0;10,0;5,0
2021;Sudeste;SP;3511300;Cedral;Urbana;Total;34,5;16,4;18,2;27,3;3,6;0,0;56,0;17,6;2,9;20,6;2,9;0,0;0,0;12,5;37,5;41,7;8,3;0,0;0,0;10,0;50,0;25,0;10,0;5,0
2021;Sudeste;SP;3511300;Cedral;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;10,0;50,0;25,0;10,0;5,0
2021;Sudeste;SP;3511300;Cedral;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;10,0;50,0;25,0;10,0;5,0
2021;Sudeste;SP;3511300;Cedral;Total;Municipal;34,5;16,4;18,2;27,3;3,6;0,0;56,0;17,6;2,9;20,6;2,9;0,0;0,0;12,5;37,5;41,7;8,3;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3511300;Cedral;Urbana;Municipal;34,5;16,4;18,2;27,3;3,6;0,0;56,0;17,6;2,9;20,6;2,9;0,0;0,0;12,5;37,5;41,7;8,3;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3511300;Cedral;Total;Pública;34,5;16,4;18,2;27,3;3,6;0,0;56,0;17,6;2,9;20,6;2,9;0,0;0,0;12,5;37,5;41,7;8,3;0,0;0,0;10,0;50,0;25,0;10,0;5,0
2021;Sudeste;SP;3511300;Cedral;Urbana;Pública;34,5;16,4;18,2;27,3;3,6;0,0;56,0;17,6;2,9;20,6;2,9;0,0;0,0;12,5;37,5;41,7;8,3;0,0;0,0;10,0;50,0;25,0;10,0;5,0
2021;Sudeste;SP;3511409;Cerqueira César;Total;Total;23,4;6,7;23,3;37,1;7,6;1,9;45,4;4,1;18,6;24,7;6,2;1,0;4,0;7,9;24,6;50,0;11,1;2,4;1,5;3,8;23,1;55,4;10,8;5,4
2021;Sudeste;SP;3511409;Cerqueira César;Urbana;Total;24,4;6,6;21,3;38,1;7,6;2,0;45,3;4,2;18,9;24,2;6,3;1,1;4,4;7,9;21,1;52,6;11,4;2,6;1,2;2,2;23,3;53,3;14,4;5,6
2021;Sudeste;SP;3511409;Cerqueira César;Rural;Total;5,0;5,0;35,0;45,0;10,0;0,0;33,4;0,0;0,0;33,3;33,3;0,0;0,0;5,3;36,8;47,4;10,5;0,0;1,9;6,3;18,8;62,5;6,3;4,2
2021;Sudeste;SP;3511409;Cerqueira César;Total;Estadual;1,0;6,8;20,5;58,0;11,4;2,3;33,4;0,0;0,0;33,3;33,3;0,0;0,0;6,9;20,7;58,6;11,5;2,3;0,9;4,9;17,5;59,2;11,7;5,8
2021;Sudeste;SP;3511409;Cerqueira César;Urbana;Estadual;0,0;6,7;14,9;64,9;10,8;2,7;--;--;--;--;--;--;0,0;6,7;14,9;64,9;10,8;2,7;0,0;3,2;14,8;59,0;16,4;6,6
2021;Sudeste;SP;3511409;Cerqueira César;Rural;Estadual;5,0;5,0;35,0;45,0;10,0;0,0;33,4;0,0;0,0;33,3;33,3;0,0;0,0;5,3;36,8;47,4;10,5;0,0;1,9;6,3;18,8;62,5;6,3;4,2
2021;Sudeste;SP;3511409;Cerqueira César;Total;Municipal;43,8;4,1;24,7;21,9;4,1;1,4;43,8;4,1;24,7;21,9;4,1;1,4;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3511409;Cerqueira César;Urbana;Municipal;43,8;4,1;24,7;21,9;4,1;1,4;43,8;4,1;24,7;21,9;4,1;1,4;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3511409;Cerqueira César;Total;Privada;23,4;7,2;24,6;36,2;7,2;1,4;40,8;3,7;14,8;25,9;14,8;0,0;9,8;7,8;25,5;45,1;9,8;2,0;3,1;0,0;37,5;43,8;12,5;3,1
2021;Sudeste;SP;3511409;Cerqueira César;Urbana;Privada;23,4;7,2;24,6;36,2;7,2;1,4;40,8;3,7;14,8;25,9;14,8;0,0;9,8;7,8;25,5;45,1;9,8;2,0;3,1;0,0;37,5;43,8;12,5;3,1
2021;Sudeste;SP;3511409;Cerqueira César;Total;Pública;20,7;5,7;22,6;40,9;8,2;1,9;43,4;3,9;23,7;22,4;5,3;1,3;0,0;6,9;20,7;58,6;11,5;2,3;0,9;4,9;17,5;59,2;11,7;5,8
2021;Sudeste;SP;3511409;Cerqueira César;Urbana;Pública;22,0;5,5;20,0;42,8;7,6;2,1;43,8;4,1;24,7;21,9;4,1;1,4;0,0;6,7;14,9;64,9;10,8;2,7;0,0;3,2;14,8;59,0;16,4;6,6
2021;Sudeste;SP;3511409;Cerqueira César;Rural;Pública;5,0;5,0;35,0;45,0;10,0;0,0;33,4;0,0;0,0;33,3;33,3;0,0;0,0;5,3;36,8;47,4;10,5;0,0;1,9;6,3;18,8;62,5;6,3;4,2
2021;Sudeste;SP;3511508;Cerquilho;Total;Total;21,1;13,9;16,8;36,4;9,2;2,6;37,3;13,0;12,4;28,6;7,6;1,1;2,1;12,8;19,1;46,8;14,9;4,3;0,0;2,9;21,6;53,2;17,3;5,0
2021;Sudeste;SP;3511508;Cerquilho;Urbana;Total;21,1;13,9;16,8;36,4;9,2;2,6;37,3;13,0;12,4;28,6;7,6;1,1;2,1;12,8;19,1;46,8;14,9;4,3;0,0;2,9;21,6;53,2;17,3;5,0
2021;Sudeste;SP;3511508;Cerquilho;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;3,7;20,0;55,0;15,0;6,3
2021;Sudeste;SP;3511508;Cerquilho;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;3,7;20,0;55,0;15,0;6,3
2021;Sudeste;SP;3511508;Cerquilho;Total;Municipal;24,7;11,0;16,9;36,5;8,2;2,7;43,4;8,1;12,5;27,9;6,6;1,5;3,0;12,8;19,5;48,1;12,8;3,8;--;--;--;--;--;--
2021;Sudeste;SP;3511508;Cerquilho;Urbana;Municipal;24,7;11,0;16,9;36,5;8,2;2,7;43,4;8,1;12,5;27,9;6,6;1,5;3,0;12,8;19,5;48,1;12,8;3,8;--;--;--;--;--;--
2021;Sudeste;SP;3511508;Cerquilho;Total;Privada;9,8;19,4;16,5;38,8;12,6;2,9;18,9;24,5;15,1;32,1;9,4;0,0;0,0;11,5;16,4;45,9;21,3;4,9;0,0;1,5;23,0;49,2;23,0;3,3
2021;Sudeste;SP;3511508;Cerquilho;Urbana;Privada;9,8;19,4;16,5;38,8;12,6;2,9;18,9;24,5;15,1;32,1;9,4;0,0;0,0;11,5;16,4;45,9;21,3;4,9;0,0;1,5;23,0;49,2;23,0;3,3
2021;Sudeste;SP;3511508;Cerquilho;Total;Pública;24,7;11,0;16,9;36,5;8,2;2,7;43,4;8,1;12,5;27,9;6,6;1,5;3,0;12,8;19,5;48,1;12,8;3,8;0,0;3,7;20,0;55,0;15,0;6,3
2021;Sudeste;SP;3511508;Cerquilho;Urbana;Pública;24,7;11,0;16,9;36,5;8,2;2,7;43,4;8,1;12,5;27,9;6,6;1,5;3,0;12,8;19,5;48,1;12,8;3,8;0,0;3,7;20,0;55,0;15,0;6,3
2021;Sudeste;SP;3511607;Cesário Lange;Total;Total;35,3;13,2;18,1;25,0;5,6;2,8;53,5;7,1;15,5;15,5;6,0;2,4;7,7;16,9;22,1;39,0;9,1;5,2;2,3;4,8;31,0;45,2;4,8;11,9
2021;Sudeste;SP;3511607;Cesário Lange;Urbana;Total;34,4;12,8;19,2;24,0;6,4;3,2;52,9;7,1;15,7;14,3;7,1;2,9;8,6;15,7;24,3;35,7;10,0;5,7;2,3;4,8;31,0;45,2;4,8;11,9
2021;Sudeste;SP;3511607;Cesário Lange;Rural;Total;22,3;8,3;8,3;52,8;8,3;0,0;44,4;5,6;11,1;27,8;11,1;0,0;0,0;9,2;4,5;72,7;13,6;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3511607;Cesário Lange;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;6,9;27,6;48,3;3,4;13,8
2021;Sudeste;SP;3511607;Cesário Lange;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;6,9;27,6;48,3;3,4;13,8
2021;Sudeste;SP;3511607;Cesário Lange;Total;Municipal;34,7;13,6;15,3;28,8;5,9;1,7;54,7;8,0;16,0;14,7;5,3;1,3;0,0;17,8;17,9;50,0;10,7;3,6;--;--;--;--;--;--
2021;Sudeste;SP;3511607;Cesário Lange;Urbana;Municipal;33,3;13,1;16,2;28,3;7,1;2,0;54,1;8,2;16,4;13,1;6,6;1,6;0,0;16,4;20,4;46,9;12,2;4,1;--;--;--;--;--;--
2021;Sudeste;SP;3511607;Cesário Lange;Rural;Municipal;22,3;8,3;8,3;52,8;8,3;0,0;44,4;5,6;11,1;27,8;11,1;0,0;0,0;9,2;4,5;72,7;13,6;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3511607;Cesário Lange;Total;Privada;37,1;11,1;29,6;7,4;3,7;11,1;44,5;0,0;11,1;22,2;11,1;11,1;27,4;13,6;31,8;9,1;4,5;13,6;7,2;0,0;35,7;35,7;7,1;14,3
2021;Sudeste;SP;3511607;Cesário Lange;Urbana;Privada;37,1;11,1;29,6;7,4;3,7;11,1;44,5;0,0;11,1;22,2;11,1;11,1;27,4;13,6;31,8;9,1;4,5;13,6;7,2;0,0;35,7;35,7;7,1;14,3
2021;Sudeste;SP;3511607;Cesário Lange;Total;Pública;34,7;13,6;15,3;28,8;5,9;1,7;54,7;8,0;16,0;14,7;5,3;1,3;0,0;17,8;17,9;50,0;10,7;3,6;0,0;6,9;27,6;48,3;3,4;13,8
2021;Sudeste;SP;3511607;Cesário Lange;Urbana;Pública;33,3;13,1;16,2;28,3;7,1;2,0;54,1;8,2;16,4;13,1;6,6;1,6;0,0;16,4;20,4;46,9;12,2;4,1;0,0;6,9;27,6;48,3;3,4;13,8
2021;Sudeste;SP;3511607;Cesário Lange;Rural;Pública;22,3;8,3;8,3;52,8;8,3;0,0;44,4;5,6;11,1;27,8;11,1;0,0;0,0;9,2;4,5;72,7;13,6;0,0;--;--;--;--;--;--
2021;Sudeste;SP;3511706;Charqueada;Total;Total;33,1;13,7;16,9;27,4;8,1;0,8;56,4;15,5;7,0;15,5;4,2;1,4;1,7;9,2;24,6;49,2;13,8;1,5;0,0;5,5;35,1;37,8;16,2;5,4
2021;Sudeste;SP;3511706;Charqueada;Urbana;Total;36,6;15,2;8,9;29,5;8,9;0,9;56,4;15,5;7,0;15,5;4,2;1,4;1,9;11,3;9,4;58,5;17,0;1,9;0,0;8,0;8,0;52,0;24,0;8,0
2021;Sudeste;SP;3511706;Charqueada;Rural;Total;0,0;0,0;91,7;8,3;0,0;0,0;--;--;--;--;--;--;0,0;0,0;91,7;8,3;0,0;0,0;0,0;0,0;91,7;8,3;0,0;0,0
2021;Sudeste;SP;3511706;Charqueada;Total;Estadual;0,0;3,0;36,4;42,4;15,2;3,0;--;--;--;--;--;--;0,0;3,0;36,4;42,4;15,2;3,0;0,0;5,5;35,1;37,8;16,2;5,4
2021;Sudeste;SP;3511706;Charqueada;Urbana;Estadual;0,0;4,7;4,8;61,9;23,8;4,8;--;--;--;--;--;--;0,0;4,7;4,8;61,9;23,8;4,8;0,0;8,0;8,0;52,0;24,0;8,0
2021;Sudeste;SP;3511706;Charqueada;Rural;Estadual;0,0;0,0;91,7;8,3;0,0;0,0;--;--;--;--;--;--;0,0;0,0;91,7;8,3;0,0;0,0;0,0;0,0;91,7;8,3;0,0;0,0
2021;Sudeste;SP;3511706;Charqueada;Total;Municipal;43,6;17,0;9,6;22,3;6,4;1,1;56,4;15,5;7,0;15,5;4,2;1,4;2,8;14,3;11,4;54,3;14,3;2,9;--;--;--;--;--;--
2021;Sudeste;SP;3511706;Charqueada;Urbana;Municipal;43,6;17,0;9,6;22,3;6,4;1,1;56,4;15,5;7,0;15,5;4,2;1,4;2,8;14,3;11,4;54,3;14,3;2,9;--;--;--;--;--;--
2021;Sudeste;SP;3511706;Charqueada;Total;Pública;33,1;13,7;16,9;27,4;8,1;0,8;56,4;15,5;7,0;15,5;4,2;1,4;1,7;9,2;24,6;49,2;13,8;1,5;0,0;5,5;35,1;37,8;16,2;5,4
2021;Sudeste;SP;3511706;Charqueada;Urbana;Pública;36,6;15,2;8,9;29,5;8,9;0,9;56,4;15,5;7,0;15,5;4,2;1,4;1,9;11,3;9,4;58,5;17,0;1,9;0,0;8,0;8,0;52,0;24,0;8,0
2021;Sudeste;SP;3511706;Charqueada;Rural;Pública;0,0;0,0;91,7;8,3;0,0;0,0;--;--;--;--;--;--;0,0;0,0;91,7;8,3;0,0;0,0;0,0;0,0;91,7;8,3;0,0;0,0
2021;Sudeste;SP;3511904;Clementina;Total;Total;32,7;6,1;34,7;20,4;2,0;4,1;53,4;3,3;3,3;30,0;3,3;6,7;0,0;10,5;84,2;5,3;0,0;0,0;0,0;26,3;21,1;36,8;5,3;10,5
2021;Sudeste;SP;3511904;Clementina;Urbana;Total;32,7;6,1;34,7;20,4;2,0;4,1;53,4;3,3;3,3;30,0;3,3;6,7;0,0;10,5;84,2;5,3;0,0;0,0;0,0;26,3;21,1;36,8;5,3;10,5
2021;Sudeste;SP;3511904;Clementina;Total;Estadual;0,0;10,5;84,2;5,3;0,0;0,0;--;--;--;--;--;--;0,0;10,5;84,2;5,3;0,0;0,0;0,0;26,3;21,1;36,8;5,3;10,5
2021;Sudeste;SP;3511904;Clementina;Urbana;Estadual;0,0;10,5;84,2;5,3;0,0;0,0;--;--;--;--;--;--;0,0;10,5;84,2;5,3;0,0;0,0;0,0;26,3;21,1;36,8;5,3;10,5
2021;Sudeste;SP;3511904;Clementina;Total;Municipal;53,4;3,3;3,3;30,0;3,3;6,7;53,4;3,3;3,3;30,0;3,3;6,7;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3511904;Clementina;Urbana;Municipal;53,4;3,3;3,3;30,0;3,3;6,7;53,4;3,3;3,3;30,0;3,3;6,7;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3511904;Clementina;Total;Pública;32,7;6,1;34,7;20,4;2,0;4,1;53,4;3,3;3,3;30,0;3,3;6,7;0,0;10,5;84,2;5,3;0,0;0,0;0,0;26,3;21,1;36,8;5,3;10,5
2021;Sudeste;SP;3511904;Clementina;Urbana;Pública;32,7;6,1;34,7;20,4;2,0;4,1;53,4;3,3;3,3;30,0;3,3;6,7;0,0;10,5;84,2;5,3;0,0;0,0;0,0;26,3;21,1;36,8;5,3;10,5
2021;Sudeste;SP;3512001;Colina;Total;Total;27,7;9,5;26,2;29,4;5,6;1,6;42,6;7,4;22,1;19,1;5,9;2,9;9,7;11,3;29,0;41,9;8,1;0,0;0,0;6,5;41,9;38,7;9,7;3,2
