NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;EDU_BAS_CAT_1;EDU_BAS_CAT_2;EDU_BAS_CAT_3;EDU_BAS_CAT_4
2021;Sudeste;SP;3543501;Riversul;Rural;Total;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3543501;Riversul;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3543501;Riversul;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3543501;Riversul;Rural;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3543501;Riversul;Total;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3543501;Riversul;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3543501;Riversul;Total;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3543501;Riversul;Urbana;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3543501;Riversul;Total;Pública;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3543501;Riversul;Urbana;Pública;0,0;20,0;80,0;0,0
2021;Sudeste;SP;3543501;Riversul;Rural;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3543600;Rifaina;Total;Total;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3543600;Rifaina;Urbana;Total;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3543600;Rifaina;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3543600;Rifaina;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3543600;Rifaina;Total;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3543600;Rifaina;Urbana;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3543600;Rifaina;Total;Pública;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3543600;Rifaina;Urbana;Pública;0,0;50,0;0,0;50,0
2021;Sudeste;SP;3543709;Rincão;Total;Total;0,0;20,0;50,0;30,0
2021;Sudeste;SP;3543709;Rincão;Urbana;Total;0,0;20,0;50,0;30,0
2021;Sudeste;SP;3543709;Rincão;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3543709;Rincão;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3543709;Rincão;Total;Municipal;0,0;16,7;66,7;16,6
2021;Sudeste;SP;3543709;Rincão;Urbana;Municipal;0,0;16,7;66,7;16,6
2021;Sudeste;SP;3543709;Rincão;Total;Privada;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3543709;Rincão;Urbana;Privada;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3543709;Rincão;Total;Pública;0,0;28,6;57,1;14,3
2021;Sudeste;SP;3543709;Rincão;Urbana;Pública;0,0;28,6;57,1;14,3
2021;Sudeste;SP;3543808;Rinópolis;Total;Total;0,0;37,5;62,5;0,0
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Total;0,0;37,5;62,5;0,0
2021;Sudeste;SP;3543808;Rinópolis;Total;Estadual;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Estadual;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3543808;Rinópolis;Total;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3543808;Rinópolis;Total;Pública;0,0;37,5;62,5;0,0
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Pública;0,0;37,5;62,5;0,0
2021;Sudeste;SP;3543907;Rio Claro;Total;Total;6,7;48,1;38,5;6,7
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Total;7,0;48,0;38,0;7,0
2021;Sudeste;SP;3543907;Rio Claro;Rural;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3543907;Rio Claro;Total;Estadual;4,2;66,7;25,0;4,1
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Estadual;4,3;69,6;21,7;4,4
2021;Sudeste;SP;3543907;Rio Claro;Rural;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3543907;Rio Claro;Total;Municipal;7,1;51,8;41,1;0,0
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Municipal;7,5;50,9;41,6;0,0
2021;Sudeste;SP;3543907;Rio Claro;Rural;Municipal;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3543907;Rio Claro;Total;Privada;8,3;20,8;45,8;25,1
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Privada;8,3;20,8;45,8;25,1
2021;Sudeste;SP;3543907;Rio Claro;Total;Pública;6,3;56,3;36,3;1,1
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Pública;6,6;56,6;35,5;1,3
2021;Sudeste;SP;3543907;Rio Claro;Rural;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Total;25,0;45,8;25,0;4,2
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Total;25,0;45,8;25,0;4,2
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Estadual;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Estadual;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Municipal;33,3;50,0;16,7;0,0
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Municipal;33,3;50,0;16,7;0,0
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Privada;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Privada;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Pública;28,6;47,6;23,8;0,0
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Pública;28,6;47,6;23,8;0,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Total;0,0;68,2;31,8;0,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Total;0,0;68,2;31,8;0,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Estadual;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Estadual;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Municipal;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Municipal;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Pública;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Pública;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Total;Total;0,0;62,5;37,5;0,0
2021;Sudeste;SP;3544202;Riolândia;Urbana;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3544202;Riolândia;Rural;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Total;Estadual;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3544202;Riolândia;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Rural;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Total;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Urbana;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Total;Privada;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Urbana;Privada;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Total;Pública;0,0;57,1;42,9;0,0
2021;Sudeste;SP;3544202;Riolândia;Urbana;Pública;0,0;60,0;40,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Rural;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544251;Rosana;Total;Total;10,5;57,9;26,3;5,3
2021;Sudeste;SP;3544251;Rosana;Urbana;Total;7,1;50,0;35,7;7,2
2021;Sudeste;SP;3544251;Rosana;Rural;Total;20,0;80,0;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Rural;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Total;Municipal;14,3;42,9;28,6;14,2
2021;Sudeste;SP;3544251;Rosana;Urbana;Municipal;0,0;25,0;50,0;25,0
2021;Sudeste;SP;3544251;Rosana;Rural;Municipal;33,3;66,7;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Total;Privada;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3544251;Rosana;Urbana;Privada;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3544251;Rosana;Total;Pública;7,1;71,4;14,3;7,2
2021;Sudeste;SP;3544251;Rosana;Urbana;Pública;0,0;66,7;22,2;11,1
2021;Sudeste;SP;3544251;Rosana;Rural;Pública;20,0;80,0;0,0;0,0
2021;Sudeste;SP;3544301;Roseira;Total;Total;9,1;63,6;27,3;0,0
2021;Sudeste;SP;3544301;Roseira;Urbana;Total;9,1;63,6;27,3;0,0
2021;Sudeste;SP;3544301;Roseira;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544301;Roseira;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544301;Roseira;Total;Municipal;11,1;66,7;22,2;0,0
2021;Sudeste;SP;3544301;Roseira;Urbana;Municipal;11,1;66,7;22,2;0,0
2021;Sudeste;SP;3544301;Roseira;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544301;Roseira;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544301;Roseira;Total;Pública;10,0;70,0;20,0;0,0
2021;Sudeste;SP;3544301;Roseira;Urbana;Pública;10,0;70,0;20,0;0,0
2021;Sudeste;SP;3544400;Rubiácea;Total;Total;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Total;33,3;0,0;66,7;0,0
2021;Sudeste;SP;3544400;Rubiácea;Rural;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544400;Rubiácea;Total;Estadual;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Estadual;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3544400;Rubiácea;Total;Municipal;0,0;25,0;75,0;0,0
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544400;Rubiácea;Rural;Municipal;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544400;Rubiácea;Total;Pública;20,0;20,0;60,0;0,0
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Pública;33,3;0,0;66,7;0,0
2021;Sudeste;SP;3544400;Rubiácea;Rural;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544509;Rubinéia;Total;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544509;Rubinéia;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544509;Rubinéia;Total;Municipal;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Municipal;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3544509;Rubinéia;Total;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544608;Sabino;Total;Total;0,0;20,0;60,0;20,0
2021;Sudeste;SP;3544608;Sabino;Urbana;Total;0,0;20,0;60,0;20,0
2021;Sudeste;SP;3544608;Sabino;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544608;Sabino;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544608;Sabino;Total;Municipal;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3544608;Sabino;Urbana;Municipal;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3544608;Sabino;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544608;Sabino;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544608;Sabino;Total;Pública;0,0;25,0;50,0;25,0
2021;Sudeste;SP;3544608;Sabino;Urbana;Pública;0,0;25,0;50,0;25,0
2021;Sudeste;SP;3544707;Sagres;Total;Total;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3544707;Sagres;Urbana;Total;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3544707;Sagres;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544707;Sagres;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3544707;Sagres;Total;Municipal;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3544707;Sagres;Urbana;Municipal;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3544707;Sagres;Total;Pública;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3544707;Sagres;Urbana;Pública;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3544806;Sales;Total;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544806;Sales;Urbana;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544806;Sales;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544806;Sales;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544806;Sales;Total;Municipal;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3544806;Sales;Urbana;Municipal;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3544806;Sales;Total;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544806;Sales;Urbana;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Total;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Total;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Privada;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Privada;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3544905;Sales Oliveira;Total;Pública;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3544905;Sales Oliveira;Urbana;Pública;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3545001;Salesópolis;Total;Total;0,0;25,0;58,3;16,7
2021;Sudeste;SP;3545001;Salesópolis;Urbana;Total;0,0;20,0;60,0;20,0
2021;Sudeste;SP;3545001;Salesópolis;Rural;Total;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3545001;Salesópolis;Total;Estadual;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3545001;Salesópolis;Urbana;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3545001;Salesópolis;Rural;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3545001;Salesópolis;Total;Municipal;0,0;11,1;66,7;22,2
2021;Sudeste;SP;3545001;Salesópolis;Urbana;Municipal;0,0;12,5;62,5;25,0
2021;Sudeste;SP;3545001;Salesópolis;Rural;Municipal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3545001;Salesópolis;Total;Pública;0,0;25,0;58,3;16,7
2021;Sudeste;SP;3545001;Salesópolis;Urbana;Pública;0,0;20,0;60,0;20,0
2021;Sudeste;SP;3545001;Salesópolis;Rural;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3545100;Salmourão;Total;Total;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3545100;Salmourão;Urbana;Total;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3545100;Salmourão;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3545100;Salmourão;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3545100;Salmourão;Total;Municipal;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3545100;Salmourão;Urbana;Municipal;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3545100;Salmourão;Total;Pública;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3545100;Salmourão;Urbana;Pública;0,0;33,3;33,3;33,4
2021;Sudeste;SP;3545159;Saltinho;Total;Total;0,0;25,0;25,0;50,0
2021;Sudeste;SP;3545159;Saltinho;Urbana;Total;0,0;25,0;25,0;50,0
2021;Sudeste;SP;3545159;Saltinho;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3545159;Saltinho;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3545159;Saltinho;Total;Municipal;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3545159;Saltinho;Urbana;Municipal;0,0;0,0;33,3;66,7
2021;Sudeste;SP;3545159;Saltinho;Total;Pública;0,0;25,0;25,0;50,0
2021;Sudeste;SP;3545159;Saltinho;Urbana;Pública;0,0;25,0;25,0;50,0
2021;Sudeste;SP;3545209;Salto;Total;Total;4,1;36,7;46,9;12,3
2021;Sudeste;SP;3545209;Salto;Urbana;Total;4,1;36,7;46,9;12,3
2021;Sudeste;SP;3545209;Salto;Total;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3545209;Salto;Urbana;Federal;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3545209;Salto;Total;Estadual;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3545209;Salto;Urbana;Estadual;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3545209;Salto;Total;Municipal;0,0;14,3;78,6;7,1
2021;Sudeste;SP;3545209;Salto;Urbana;Municipal;0,0;14,3;78,6;7,1
2021;Sudeste;SP;3545209;Salto;Total;Privada;11,1;22,2;38,9;27,8
2021;Sudeste;SP;3545209;Salto;Urbana;Privada;11,1;22,2;38,9;27,8
2021;Sudeste;SP;3545209;Salto;Total;Pública;0,0;45,2;51,6;3,2
2021;Sudeste;SP;3545209;Salto;Urbana;Pública;0,0;45,2;51,6;3,2
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Total;6,1;39,4;48,5;6,0
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Total;6,7;36,7;50,0;6,6
2021;Sudeste;SP;3545308;Salto de Pirapora;Rural;Total;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Estadual;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Estadual;0,0;83,3;16,7;0,0
2021;Sudeste;SP;3545308;Salto de Pirapora;Rural;Estadual;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Municipal;9,1;31,8;54,5;4,6
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Municipal;9,5;28,6;57,1;4,8
2021;Sudeste;SP;3545308;Salto de Pirapora;Rural;Municipal;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Privada;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Privada;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3545308;Salto de Pirapora;Total;Pública;6,7;43,3;46,7;3,3
2021;Sudeste;SP;3545308;Salto de Pirapora;Urbana;Pública;7,4;40,7;48,1;3,8
2021;Sudeste;SP;3545308;Salto de Pirapora;Rural;Pública;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3545407;Salto Grande;Total;Total;0,0;40,0;40,0;20,0
2021;Sudeste;SP;3545407;Salto Grande;Urbana;Total;0,0;40,0;40,0;20,0
2021;Sudeste;SP;3545407;Salto Grande;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3545407;Salto Grande;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3545407;Salto Grande;Total;Municipal;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3545407;Salto Grande;Urbana;Municipal;0,0;33,3;66,7;0,0
2021;Sudeste;SP;3545407;Salto Grande;Total;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3545407;Salto Grande;Urbana;Privada;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3545407;Salto Grande;Total;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3545407;Salto Grande;Urbana;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3545506;Sandovalina;Total;Total;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3545506;Sandovalina;Urbana;Total;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3545506;Sandovalina;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3545506;Sandovalina;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3545506;Sandovalina;Total;Municipal;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3545506;Sandovalina;Urbana;Municipal;0,0;0,0;50,0;50,0
2021;Sudeste;SP;3545506;Sandovalina;Total;Pública;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3545506;Sandovalina;Urbana;Pública;0,0;0,0;66,7;33,3
2021;Sudeste;SP;3545605;Santa Adélia;Total;Total;8,3;33,3;58,4;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Total;8,3;33,3;58,4;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Total;Municipal;10,0;40,0;50,0;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Municipal;10,0;40,0;50,0;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Total;Pública;9,1;36,4;54,5;0,0
2021;Sudeste;SP;3545605;Santa Adélia;Urbana;Pública;9,1;36,4;54,5;0,0
2021;Sudeste;SP;3545704;Santa Albertina;Total;Total;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3545704;Santa Albertina;Urbana;Total;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3545704;Santa Albertina;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3545704;Santa Albertina;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3545704;Santa Albertina;Total;Municipal;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3545704;Santa Albertina;Urbana;Municipal;0,0;66,7;33,3;0,0
2021;Sudeste;SP;3545704;Santa Albertina;Total;Pública;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3545704;Santa Albertina;Urbana;Pública;0,0;75,0;25,0;0,0
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Total;26,4;29,2;37,7;6,7
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Total;26,4;29,2;37,7;6,7
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Estadual;31,4;45,7;17,1;5,8
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Estadual;31,4;45,7;17,1;5,8
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Municipal;20,0;22,5;50,0;7,5
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Municipal;20,0;22,5;50,0;7,5
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Privada;29,0;19,4;45,2;6,4
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Privada;29,0;19,4;45,2;6,4
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Total;Pública;25,3;33,3;34,7;6,7
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Urbana;Pública;25,3;33,3;34,7;6,7
2021;Sudeste;SP;3546009;Santa Branca;Total;Total;16,7;33,3;50,0;0,0
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Total;0,0;40,0;60,0;0,0
2021;Sudeste;SP;3546009;Santa Branca;Rural;Total;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3546009;Santa Branca;Total;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Estadual;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3546009;Santa Branca;Total;Municipal;22,2;44,4;33,4;0,0
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Municipal;0,0;57,1;42,9;0,0
2021;Sudeste;SP;3546009;Santa Branca;Rural;Municipal;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3546009;Santa Branca;Total;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Privada;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3546009;Santa Branca;Total;Pública;20,0;40,0;40,0;0,0
2021;Sudeste;SP;3546009;Santa Branca;Urbana;Pública;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3546009;Santa Branca;Rural;Pública;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Total;Total;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Urbana;Total;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Total;Municipal;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Urbana;Municipal;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Total;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Urbana;Pública;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Total;Total;0,0;25,0;0,0;75,0
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Urbana;Total;0,0;33,3;0,0;66,7
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Rural;Total;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Total;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Urbana;Estadual;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Total;Municipal;0,0;0,0;0,0;100,0
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Urbana;Municipal;0,0;0,0;0,0;100,0
