CO_MUNICIPIO;TXT_1_CAT1_CATMED;TXT_1_CAT2_CATMED;EVASAO_MED;TDI_MED_CAT_0;TDI_MED_01_CAT_0;TDI_MED_02_CAT_0;TDI_MED_03_CAT_0;IED_MED_CAT_1;IED_MED_CAT_2;IED_MED_CAT_3;IED_MED_CAT_4;IED_MED_CAT_5;IED_MED_CAT_6;TX_1_CAT_MED;TX_2_CAT_MED;TX_3_CAT_MED;TNR_4_CAT_MED;ATU_MED_CAT_0;IRD_EDU_BAS_CAT_1;IRD_EDU_BAS_CAT_2;IRD_EDU_BAS_CAT_3;IRD_EDU_BAS_CAT_4;ICG_EDU_BAS_CAT_1;ICG_EDU_BAS_CAT_2;ICG_EDU_BAS_CAT_3;ICG_EDU_BAS_CAT_4;ICG_EDU_BAS_CAT_5;ICG_EDU_BAS_CAT_6;AFD_MED_CAT_1;AFD_MED_CAT_2;AFD_MED_CAT_3;AFD_MED_CAT_4;AFD_MED_CAT_5;pib_2021
3535101;92.6;1.0;3.5;16.2;18.9;22.2;8.2;3.8;0.0;7.4;44.4;22.2;22.2;94.9;0.0;5.1;5.9;26.4;0.0;33.3;66.7;0.0;12.5;75.0;0.0;0.0;0.0;12.5;87.0;0.0;13.0;0.0;0.0;136419
3535200;93.7;1.1;5.2;3.5;4.8;6.4;0.0;0.0;4.9;58.5;24.4;7.3;4.9;97.6;0.0;2.4;0.8;25.6;0.0;16.7;66.7;16.6;33.3;33.3;16.7;16.7;0.0;0.0;63.2;0.0;36.8;0.0;0.0;215050
3535309;98.3;0.8;0.9;8.9;7.3;13.2;6.9;0.0;3.8;37.4;46.7;6.5;5.6;98.9;0.7;0.4;0.9;25.4;27.8;50.0;22.2;0.0;38.9;22.2;11.1;27.8;0.0;0.0;70.8;1.4;27.8;0.0;0.0;900627
3535408;96.5;0.2;1.8;9.1;15.0;7.8;3.8;1.7;1.7;16.9;59.3;13.6;6.8;99.8;0.2;0.0;2.7;30.9;0.0;38.5;53.8;7.7;35.7;35.7;0.0;21.4;7.2;0.0;68.0;2.6;29.4;0.0;0.0;317826
3535507;92.2;5.0;2.4;9.6;9.6;8.9;10.1;0.0;7.4;28.9;36.3;14.1;13.3;95.2;1.8;3.0;2.3;29.4;2.9;50.0;41.2;5.9;2.7;62.2;27.0;5.4;2.7;0.0;72.8;0.3;26.0;0.9;0.0;1801748
3535606;88.2;1.9;7.9;13.7;19.4;13.7;4.9;0.0;3.2;23.0;59.0;3.3;11.5;94.9;0.7;4.4;0.2;23.7;21.1;5.3;57.9;15.7;63.2;21.1;0.0;5.3;10.4;0.0;80.4;0.0;19.6;0.0;0.0;351772
3535705;91.3;0.0;8.1;11.5;3.8;26.7;4.9;0.0;0.0;20.0;46.7;13.3;20.0;97.7;0.0;2.3;5.0;19.9;0.0;25.0;75.0;0.0;0.0;50.0;25.0;25.0;0.0;0.0;78.0;0.0;22.0;0.0;0.0;275313
3535804;94.4;1.0;3.4;7.0;12.0;4.9;3.7;1.2;11.7;32.5;26.0;20.8;7.8;96.3;1.8;1.9;0.3;22.6;15.0;35.0;50.0;0.0;47.6;9.5;19.0;19.0;4.9;0.0;74.9;0.0;25.1;0.0;0.0;945145
3535903;97.8;0.7;1.5;8.3;4.3;9.6;10.9;3.4;3.3;6.7;63.3;20.0;3.3;100.0;0.0;0.0;2.1;24.0;0.0;50.0;50.0;0.0;0.0;66.7;0.0;33.3;0.0;0.0;77.5;0.0;22.5;0.0;0.0;133065
3536000;92.6;0.5;6.0;7.5;11.0;7.7;2.9;0.0;0.0;16.7;27.8;44.4;11.1;100.0;0.0;0.0;2.8;26.6;12.5;25.0;50.0;12.5;55.6;22.2;0.0;0.0;22.2;0.0;65.6;0.0;34.4;0.0;0.0;741786
3536109;94.7;0.8;4.5;24.4;16.3;29.0;28.4;0.0;6.2;31.3;25.0;37.5;0.0;97.1;0.0;2.9;2.8;25.4;0.0;66.7;33.3;0.0;33.3;33.3;16.7;16.7;0.0;0.0;70.1;0.0;29.9;0.0;0.0;368271
3536208;96.5;0.4;2.9;6.4;8.3;8.7;2.6;0.0;2.8;38.4;35.6;16.4;6.8;97.4;1.4;1.2;2.3;26.7;0.0;27.8;55.6;16.6;11.1;44.4;16.7;16.7;11.1;0.0;76.0;0.0;24.0;0.0;0.0;586024
3536257;91.8;1.6;6.6;9.7;12.0;13.0;4.2;6.6;6.7;53.3;26.7;6.7;0.0;98.7;0.0;1.3;2.6;24.0;0.0;66.7;33.3;0.0;50.0;25.0;25.0;0.0;0.0;0.0;62.9;0.0;37.1;0.0;0.0;53620
3536307;98.8;0.2;1.0;12.3;13.7;13.7;9.5;0.0;12.1;24.2;42.4;15.2;6.1;92.9;1.2;5.9;1.6;36.6;0.0;42.9;57.1;0.0;50.0;37.5;0.0;12.5;0.0;0.0;72.2;0.0;27.8;0.0;0.0;1360809
3536406;96.6;0.0;0.9;14.2;11.8;19.0;9.9;2.9;0.0;6.1;66.7;15.2;9.1;84.2;10.4;5.4;5.1;29.0;0.0;60.0;40.0;0.0;40.0;20.0;0.0;0.0;40.0;0.0;54.2;4.7;41.1;0.0;0.0;200145
3536505;97.4;0.7;1.5;13.8;13.9;13.4;14.1;0.0;6.2;31.5;47.1;9.4;5.8;91.4;4.1;4.5;1.0;32.0;3.7;22.0;48.8;25.5;22.5;59.8;3.9;10.8;3.0;0.0;66.8;4.4;27.9;0.0;0.9;52389437
3536570;100.0;0.0;0.0;15.6;22.7;17.4;5.3;0.0;0.0;20.0;50.0;30.0;0.0;95.4;0.0;4.6;1.5;21.3;0.0;50.0;0.0;50.0;25.0;50.0;25.0;0.0;0.0;0.0;66.7;0.0;33.3;0.0;0.0;48637
3536604;96.4;0.0;3.1;6.7;6.9;7.7;5.0;0.0;42.9;50.0;0.0;0.0;7.1;100.0;0.0;0.0;0.5;32.1;20.0;60.0;20.0;0.0;50.0;25.0;25.0;0.0;0.0;0.0;76.2;0.0;23.8;0.0;0.0;269675
3536703;96.9;1.0;1.1;14.1;16.9;12.5;12.9;0.5;4.1;45.9;31.8;11.8;5.9;92.5;2.4;5.1;0.6;28.7;13.2;42.1;31.6;13.1;35.0;40.0;10.0;10.0;2.5;2.5;70.3;0.0;29.7;0.0;0.0;3066261
3536802;96.5;0.0;3.5;14.3;13.7;10.9;25.0;0.0;0.0;15.4;53.8;23.1;7.7;100.0;0.0;0.0;1.3;32.2;0.0;60.0;30.0;10.0;70.0;20.0;10.0;0.0;0.0;0.0;66.7;0.0;33.3;0.0;0.0;118076
3536901;97.4;0.0;2.6;6.4;13.3;3.8;0.0;0.0;14.3;78.6;7.1;0.0;0.0;100.0;0.0;0.0;8.1;26.0;0.0;66.7;0.0;33.3;33.3;66.7;0.0;0.0;0.0;0.0;83.3;0.0;16.7;0.0;0.0;79887
3537008;97.9;0.6;1.3;12.9;19.0;11.9;8.2;0.0;2.4;47.7;40.9;4.5;4.5;90.5;0.4;9.1;0.6;30.1;5.6;44.4;50.0;0.0;36.8;52.6;5.3;5.3;0.0;0.0;82.4;0.0;17.6;0.0;0.0;1731364
3537107;97.0;0.4;2.5;9.5;11.4;10.3;6.4;0.0;6.0;25.6;37.6;19.7;11.1;91.7;2.3;6.0;0.2;33.1;6.1;54.5;30.3;9.1;48.6;24.3;8.1;16.2;2.8;0.0;80.9;0.0;19.1;0.0;0.0;1502008
3537156;100.0;0.0;0.0;1.4;3.0;0.0;0.0;6.1;6.3;75.0;6.3;0.0;6.3;100.0;0.0;0.0;0.0;23.7;20.0;40.0;40.0;0.0;60.0;0.0;0.0;40.0;0.0;0.0;57.1;0.0;42.9;0.0;0.0;176652
3537206;94.4;0.5;4.6;8.0;9.6;5.7;8.6;0.0;8.5;28.6;42.9;11.4;8.6;96.2;0.0;3.8;3.2;25.8;46.2;38.5;15.3;0.0;50.0;35.7;0.0;14.3;0.0;0.0;73.0;0.0;27.0;0.0;0.0;178609
3537305;96.1;1.0;2.3;11.7;14.3;10.8;9.6;0.9;8.9;29.3;52.0;6.2;2.7;95.3;1.0;3.7;2.0;30.7;3.6;41.1;48.2;7.1;52.5;23.7;1.7;20.3;1.8;0.0;71.9;0.3;27.8;0.0;0.0;2082458
3537404;92.8;0.3;5.2;4.2;6.2;3.1;3.0;0.0;7.6;43.1;26.2;12.3;10.8;100.0;0.0;0.0;5.3;33.6;9.1;54.5;27.3;9.1;63.6;22.7;4.5;4.5;0.0;4.7;66.9;0.4;32.7;0.0;0.0;1087485
3537503;96.9;1.7;1.4;13.1;14.7;15.0;9.2;0.0;0.0;4.6;72.7;4.5;18.2;100.0;0.0;0.0;0.4;35.4;0.0;42.9;57.1;0.0;50.0;37.5;0.0;12.5;0.0;0.0;75.6;0.0;24.4;0.0;0.0;317964
3537602;95.0;1.4;3.2;15.7;16.8;15.7;14.5;1.1;9.8;23.6;45.6;13.5;6.4;94.7;1.0;4.3;2.4;32.4;9.2;41.5;41.5;7.8;18.6;42.9;15.7;15.7;4.3;2.8;67.7;0.3;31.7;0.3;0.0;1966247
3537701;98.6;0.0;1.4;6.0;7.3;6.9;4.5;0.0;10.0;76.7;13.3;0.0;0.0;100.0;0.0;0.0;0.7;21.6;0.0;0.0;75.0;25.0;0.0;75.0;0.0;25.0;0.0;0.0;85.2;0.0;14.8;0.0;0.0;119025
3537800;91.6;5.3;2.1;4.2;4.9;5.5;2.0;1.0;4.7;16.6;65.8;8.8;3.1;93.3;0.8;5.9;0.3;29.3;13.3;44.4;35.6;6.7;28.6;40.8;10.2;18.4;2.0;0.0;77.6;1.4;21.0;0.0;0.0;1597083
3537909;95.9;1.1;2.3;4.4;4.9;3.5;4.9;1.2;10.1;30.3;48.3;6.7;3.4;96.4;0.6;3.0;0.5;27.5;5.3;52.6;42.1;0.0;28.6;38.1;0.0;23.8;9.5;0.0;72.4;2.0;25.6;0.0;0.0;1276180
3538006;95.0;1.8;2.3;8.4;10.2;8.6;5.7;0.0;8.1;28.3;47.8;10.4;5.4;96.1;1.8;2.1;1.3;29.5;5.6;39.7;42.9;11.8;12.0;48.9;16.5;16.5;5.3;0.8;76.0;1.3;22.5;0.0;0.2;13742498
3538105;93.5;4.0;0.9;23.8;31.9;21.4;18.3;0.0;4.2;8.3;37.5;37.5;12.5;100.0;0.0;0.0;0.0;27.2;0.0;0.0;72.7;27.3;45.5;9.1;36.4;0.0;9.0;0.0;84.9;0.0;15.1;0.0;0.0;498801
3538204;93.8;1.5;4.5;9.7;9.6;11.7;7.5;0.0;0.0;33.3;38.9;22.2;5.6;100.0;0.0;0.0;2.9;33.4;12.5;43.8;43.7;0.0;37.5;25.0;31.3;6.2;0.0;0.0;77.6;0.0;22.4;0.0;0.0;314651
3538303;91.3;1.1;3.3;3.5;8.3;2.6;0.0;7.2;0.0;21.4;21.4;50.0;0.0;94.5;4.4;1.1;0.0;21.5;0.0;33.3;33.3;33.4;0.0;66.7;0.0;0.0;33.3;0.0;51.1;0.0;48.9;0.0;0.0;67093
3538501;97.0;0.9;1.8;11.5;9.0;20.7;5.6;2.4;4.8;57.1;23.8;9.5;2.4;90.6;2.5;6.9;0.0;30.3;9.1;18.2;36.4;36.3;27.3;45.5;18.2;0.0;9.0;0.0;69.9;0.0;30.1;0.0;0.0;197854
3538600;95.2;0.4;3.9;15.2;15.5;18.8;11.0;1.2;3.4;32.2;46.0;11.5;5.7;94.9;0.1;5.0;0.9;32.3;4.5;31.8;45.5;18.2;16.7;54.2;8.3;12.5;8.3;0.0;67.7;2.6;29.7;0.0;0.0;661696
3538709;97.0;1.0;1.9;9.3;9.3;10.0;8.6;0.1;9.0;42.4;35.9;9.4;3.2;95.1;0.4;4.5;0.8;33.4;7.1;19.8;38.3;34.8;13.1;53.9;13.1;18.7;0.4;0.8;72.1;1.5;26.1;0.2;0.1;34555724
3538808;95.5;2.4;2.0;7.5;9.2;8.9;4.1;1.4;5.0;37.6;42.6;10.6;2.8;95.5;0.7;3.8;0.6;25.8;3.0;42.4;45.5;9.1;32.4;38.2;5.9;20.6;2.9;0.0;87.0;0.0;12.8;0.2;0.0;926203
3538907;96.9;1.0;2.1;3.9;6.1;3.1;2.4;0.0;1.6;39.7;48.3;5.2;5.2;98.9;0.3;0.8;0.2;33.3;0.0;33.3;44.4;22.3;36.8;42.1;15.8;5.3;0.0;0.0;85.8;1.2;11.8;1.2;0.0;540058
3539004;98.6;0.3;1.1;4.5;3.4;3.6;6.3;0.0;0.0;17.7;58.8;20.6;2.9;100.0;0.0;0.0;1.7;29.4;0.0;40.0;20.0;40.0;42.9;28.6;0.0;28.5;0.0;0.0;76.8;0.0;23.2;0.0;0.0;364798
3539103;94.9;0.3;2.4;17.9;15.2;16.7;22.7;0.0;3.1;18.8;28.1;28.1;21.9;92.5;0.4;7.1;0.4;33.7;27.8;66.7;5.5;0.0;26.3;47.4;15.8;5.3;5.2;0.0;79.8;0.0;17.6;2.6;0.0;826672
3539202;96.5;1.2;2.0;12.0;12.1;11.8;12.1;0.0;9.5;29.2;42.5;7.5;11.3;92.7;1.1;6.2;0.7;25.5;4.3;26.1;34.8;34.8;29.2;45.8;12.5;8.3;4.2;0.0;76.6;0.0;23.4;0.0;0.0;927781
3539301;94.0;2.3;2.2;12.2;15.2;10.3;10.9;0.0;12.7;29.1;41.8;12.0;4.4;93.8;3.8;2.4;1.3;28.5;6.5;27.4;51.6;14.5;36.8;27.9;10.3;19.1;4.4;1.5;73.1;1.1;25.4;0.3;0.1;3312332
3539400;95.2;1.0;2.8;10.3;14.7;9.6;4.7;0.0;2.0;19.2;51.9;15.4;11.5;93.2;2.9;3.9;0.5;25.6;12.5;50.0;25.0;12.5;44.4;22.2;11.1;11.1;11.2;0.0;67.0;0.0;33.0;0.0;0.0;278467
3539509;94.2;0.3;5.1;13.5;14.9;13.5;11.7;0.9;4.3;27.8;43.5;16.5;7.0;93.6;0.2;6.2;0.8;31.4;4.3;39.1;43.5;13.1;30.4;21.7;21.7;13.0;13.2;0.0;82.0;0.0;18.0;0.0;0.0;1389561
3539608;88.8;3.0;7.1;9.7;8.8;9.4;10.6;0.0;0.0;0.0;83.3;11.1;5.6;96.5;0.0;3.5;1.7;25.1;0.0;33.3;33.3;33.4;25.0;25.0;0.0;25.0;25.0;0.0;77.1;0.0;22.9;0.0;0.0;193762
3539707;100.0;0.0;0.0;5.1;7.7;3.2;3.6;0.0;7.7;23.1;69.2;0.0;0.0;94.6;4.3;1.1;1.1;24.5;25.0;25.0;50.0;0.0;50.0;0.0;25.0;25.0;0.0;0.0;50.8;0.0;49.2;0.0;0.0;120019
3539806;95.5;2.5;1.4;9.1;9.9;11.4;6.1;0.2;3.3;28.8;45.5;14.3;7.9;95.4;1.7;2.9;0.8;32.4;15.8;31.6;43.4;9.2;21.3;35.0;17.5;16.3;7.5;2.4;85.3;0.6;14.1;0.0;0.0;3769347
3539905;88.1;5.1;6.8;9.4;11.8;14.3;1.9;0.0;0.0;0.0;78.3;13.0;8.7;94.4;0.0;5.6;0.6;26.5;0.0;50.0;25.0;25.0;40.0;40.0;0.0;20.0;0.0;0.0;81.2;0.0;18.8;0.0;0.0;154423
3540002;93.1;3.3;1.4;6.7;8.9;7.1;3.6;1.3;5.4;44.6;33.8;8.1;6.8;93.4;6.4;0.2;0.7;28.6;0.0;38.5;38.5;23.0;33.3;40.0;0.0;20.0;0.0;6.7;66.7;4.0;29.3;0.0;0.0;1951861
3540101;90.3;1.8;7.9;17.1;11.4;30.0;14.3;0.0;6.2;6.3;62.5;12.5;12.5;100.0;0.0;0.0;4.8;20.5;0.0;0.0;66.7;33.3;0.0;66.7;0.0;0.0;33.3;0.0;62.7;0.0;37.3;0.0;0.0;94399
3540200;91.1;2.4;5.0;5.7;5.8;7.8;4.0;0.7;5.9;35.3;38.2;14.0;5.9;94.0;0.1;5.9;2.0;28.4;25.9;51.9;7.4;14.8;7.1;50.0;21.4;10.7;10.8;0.0;80.1;1.0;18.9;0.0;0.0;1462865
3540259;90.5;1.7;7.8;24.6;30.9;11.9;29.7;7.4;0.0;14.8;59.3;11.1;7.4;100.0;0.0;0.0;26.3;22.3;0.0;66.7;33.3;0.0;0.0;66.7;0.0;33.3;0.0;0.0;52.9;4.3;42.8;0.0;0.0;98030
3540309;92.0;0.0;6.0;24.5;26.7;23.5;23.5;0.0;0.0;100.0;0.0;0.0;0.0;95.3;2.3;2.4;4.4;16.3;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;69.4;0.0;30.6;0.0;0.0;126663
3540408;91.7;0.8;6.7;7.8;12.8;7.3;0.0;0.0;18.7;81.3;0.0;0.0;0.0;100.0;0.0;0.0;1.7;23.2;33.3;33.3;33.4;0.0;33.3;66.7;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;117260
3540507;96.1;0.4;3.5;16.4;12.5;24.8;11.0;0.0;0.0;3.8;73.1;15.4;7.7;90.7;4.7;4.6;0.4;28.9;0.0;25.0;25.0;50.0;25.0;50.0;0.0;25.0;0.0;0.0;77.3;0.0;22.7;0.0;0.0;233734
3540606;97.4;1.5;0.7;8.5;8.5;7.9;8.9;0.0;8.7;18.8;44.2;14.5;13.8;96.2;3.8;0.0;1.3;29.1;0.0;33.3;59.0;7.7;27.9;30.2;23.3;14.0;4.6;0.0;65.4;1.5;33.1;0.0;0.0;3754666
3540705;92.6;1.0;4.8;20.0;22.0;18.8;19.5;0.7;6.7;24.7;45.5;15.7;6.7;89.2;7.7;3.1;0.9;30.0;2.6;51.3;41.0;5.1;31.7;39.0;19.5;2.4;2.4;5.0;72.4;0.4;27.2;0.0;0.0;2495873
3540754;88.9;0.0;8.6;14.8;18.4;19.7;4.6;0.0;23.8;76.2;0.0;0.0;0.0;87.6;0.0;12.4;0.5;29.1;7.7;61.5;30.8;0.0;40.0;20.0;33.3;0.0;6.7;0.0;86.5;0.0;13.5;0.0;0.0;308459
3540804;85.1;4.3;6.9;14.2;15.8;20.9;5.2;0.0;5.2;33.3;38.5;17.9;5.1;89.3;2.4;8.3;0.7;26.9;0.0;37.5;50.0;12.5;30.0;30.0;20.0;10.0;10.0;0.0;82.0;0.0;16.7;0.0;1.3;620169
3540853;94.6;0.0;1.8;5.2;4.5;11.8;0.0;0.0;0.0;17.6;64.7;11.8;5.9;98.1;1.9;0.0;3.6;11.6;25.0;25.0;0.0;50.0;50.0;0.0;25.0;25.0;0.0;0.0;67.2;0.0;32.8;0.0;0.0;40969
3540903;89.0;6.7;3.8;15.3;16.3;15.0;14.7;0.0;9.3;21.9;37.5;21.9;9.4;88.4;9.1;2.5;1.3;34.4;9.1;18.2;63.6;9.1;8.3;50.0;25.0;8.3;8.4;0.0;89.8;0.0;9.7;0.5;0.0;1096526
3541000;95.2;2.6;1.5;18.3;19.9;18.3;16.6;0.0;7.3;27.2;44.3;14.6;6.6;93.0;3.3;3.7;2.0;34.1;6.7;58.5;31.1;3.7;6.2;34.5;30.3;24.1;4.1;0.8;72.5;1.1;25.7;0.3;0.4;8727831
3541059;94.7;0.0;5.3;9.9;13.9;9.4;6.1;0.0;0.0;8.3;79.2;4.2;8.3;100.0;0.0;0.0;4.1;24.8;0.0;0.0;100.0;0.0;25.0;50.0;0.0;25.0;0.0;0.0;97.1;0.0;2.9;0.0;0.0;126367
3541109;99.1;0.0;0.9;6.4;7.1;10.7;2.6;0.0;7.7;0.0;61.5;30.8;0.0;99.1;0.9;0.0;0.0;36.3;0.0;0.0;50.0;50.0;25.0;25.0;25.0;0.0;0.0;25.0;54.5;0.0;45.5;0.0;0.0;77333
3541208;97.0;0.5;1.4;9.2;14.1;5.6;7.6;0.0;14.3;12.2;49.0;16.3;8.2;96.7;2.8;0.5;3.2;21.3;0.0;46.2;46.2;7.6;20.0;33.3;40.0;6.7;0.0;0.0;66.1;0.0;31.4;2.5;0.0;331914
3541307;91.1;4.0;3.8;7.9;6.0;14.5;4.8;1.1;16.8;27.2;44.6;4.9;5.4;90.2;5.8;4.0;3.8;28.5;6.1;27.3;45.5;21.1;44.1;20.6;14.7;17.6;3.0;0.0;72.6;3.9;23.5;0.0;0.0;1325522
3541406;95.0;2.4;2.1;11.2;13.2;10.3;9.6;2.5;6.4;26.9;48.7;10.7;4.8;95.2;1.7;3.1;1.8;31.8;7.4;40.7;39.3;12.6;10.8;48.2;18.0;22.3;0.7;0.0;76.3;1.4;22.3;0.0;0.0;9242192
3541505;97.7;1.2;0.8;7.7;8.7;8.2;6.1;0.0;10.1;38.1;38.1;10.1;3.6;90.7;5.6;3.7;0.7;26.1;10.7;53.6;28.6;7.1;37.9;31.0;6.9;20.7;0.0;3.5;76.0;0.9;23.1;0.0;0.0;823130
3541604;95.0;1.3;2.1;15.9;10.4;22.5;15.1;0.0;5.1;29.6;40.9;14.8;9.6;96.0;0.3;3.7;0.2;29.0;10.0;43.3;33.3;13.4;43.3;30.0;13.3;3.3;6.7;3.4;73.5;2.7;23.2;0.0;0.6;2115365
3541653;98.1;0.0;1.9;13.6;18.5;10.6;11.3;0.0;11.2;22.2;22.2;33.3;11.1;100.0;0.0;0.0;1.9;25.7;0.0;66.7;33.3;0.0;50.0;0.0;50.0;0.0;0.0;0.0;68.1;0.0;31.9;0.0;0.0;144523
3541703;93.9;4.6;0.7;4.9;4.7;8.1;1.5;0.0;14.8;27.7;46.8;6.4;4.3;100.0;0.0;0.0;1.0;25.7;0.0;40.0;50.0;10.0;30.0;10.0;30.0;30.0;0.0;0.0;74.2;0.0;25.8;0.0;0.0;821159
3541802;100.0;0.0;0.0;8.0;4.1;0.0;14.8;0.0;76.4;0.0;11.8;5.9;5.9;100.0;0.0;0.0;1.6;25.0;0.0;50.0;50.0;0.0;0.0;50.0;0.0;50.0;0.0;0.0;56.9;0.0;43.1;0.0;0.0;684733
3541901;98.2;0.0;0.0;24.6;27.3;30.7;16.1;0.0;5.3;0.0;42.1;36.8;15.8;100.0;0.0;0.0;1.0;31.1;0.0;28.6;71.4;0.0;14.3;14.3;57.1;0.0;14.3;0.0;89.8;0.0;10.2;0.0;0.0;388523
3542008;94.3;1.1;2.3;9.9;16.2;10.2;3.1;0.0;0.0;9.1;59.1;22.7;9.1;97.8;1.7;0.5;0.5;25.9;50.0;50.0;0.0;0.0;83.3;0.0;0.0;0.0;16.7;0.0;85.2;0.0;14.8;0.0;0.0;276284
3542107;99.1;0.6;0.3;18.6;17.5;21.4;16.5;0.0;0.0;19.3;61.5;15.4;3.8;99.4;0.0;0.6;6.5;36.0;16.7;50.0;33.3;0.0;33.3;16.7;33.3;16.7;0.0;0.0;47.0;0.0;53.0;0.0;0.0;442883
3542206;96.6;2.3;0.6;6.8;11.7;5.2;4.7;3.1;5.2;24.7;48.5;14.4;4.1;98.1;1.7;0.2;0.8;29.8;21.9;56.3;21.8;0.0;47.1;32.4;11.8;5.9;2.8;0.0;71.6;3.7;24.7;0.0;0.0;1381836
3542305;93.3;0.7;6.0;11.7;19.0;3.8;10.4;0.0;4.4;13.0;73.9;0.0;8.7;93.2;5.6;1.2;0.0;23.3;0.0;50.0;50.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;83.3;0.0;16.7;0.0;0.0;66825
3542404;94.8;3.0;1.7;8.2;11.8;6.9;5.4;3.6;1.3;23.8;57.5;11.3;2.5;91.8;0.8;7.4;1.5;26.7;0.0;33.3;52.4;14.3;52.4;19.0;9.5;14.3;4.8;0.0;73.4;0.0;26.6;0.0;0.0;983725
3542503;93.1;1.1;5.8;9.1;12.0;8.7;7.4;0.0;0.0;19.9;66.7;6.7;6.7;95.9;0.0;4.1;0.0;27.3;0.0;14.3;57.1;28.6;42.9;14.3;28.6;14.2;0.0;0.0;77.8;0.0;22.2;0.0;0.0;184875
3542602;96.3;1.0;2.5;8.4;9.3;9.6;5.9;0.7;10.5;27.5;51.1;8.2;2.0;97.8;0.7;1.5;2.7;29.9;10.8;46.2;32.3;10.7;35.3;32.4;16.2;13.2;1.5;1.4;74.3;0.5;24.7;0.0;0.5;2357409
3542701;97.0;0.0;3.0;24.1;19.6;30.4;23.0;0.0;14.3;19.0;23.8;28.6;14.3;90.0;0.0;10.0;1.7;32.7;0.0;50.0;50.0;0.0;20.0;40.0;40.0;0.0;0.0;0.0;72.2;0.0;27.8;0.0;0.0;211752
3542800;99.3;0.0;0.7;4.0;6.4;3.6;0.0;0.0;0.0;9.1;54.5;18.2;18.2;100.0;0.0;0.0;2.4;24.9;33.3;50.0;16.7;0.0;75.0;0.0;0.0;12.5;12.5;0.0;75.3;0.0;24.7;0.0;0.0;62081
3542909;97.8;0.8;1.1;16.8;14.4;24.8;12.1;0.0;10.2;38.5;35.9;10.3;5.1;97.0;0.5;2.5;2.4;32.5;0.0;23.1;30.8;46.1;23.1;46.2;23.1;7.6;0.0;0.0;71.3;9.9;17.5;1.3;0.0;371778
3543006;97.0;0.6;2.4;13.0;18.2;5.3;17.4;0.0;1.4;9.3;65.3;21.3;2.7;93.5;2.0;4.5;5.4;27.3;5.3;52.6;42.1;0.0;15.0;55.0;5.0;20.0;5.0;0.0;68.1;0.0;30.9;0.0;1.0;595499
3543105;98.3;1.2;0.5;17.3;16.7;18.0;16.9;0.0;0.0;15.4;15.4;53.8;15.4;87.7;0.0;12.3;1.8;28.0;0.0;25.0;75.0;0.0;40.0;0.0;40.0;0.0;20.0;0.0;70.8;0.0;29.2;0.0;0.0;319058
3543204;93.3;0.0;2.0;13.9;20.4;20.0;2.0;0.0;9.5;9.5;52.4;28.6;0.0;96.5;0.0;3.5;0.7;24.0;0.0;0.0;33.3;66.7;25.0;50.0;0.0;0.0;25.0;0.0;61.1;0.0;38.9;0.0;0.0;224363
3543238;93.0;0.0;7.0;3.8;10.5;0.0;0.0;0.0;12.3;31.3;31.3;18.8;6.3;90.7;9.3;0.0;0.0;13.3;0.0;25.0;75.0;0.0;75.0;0.0;0.0;25.0;0.0;0.0;70.2;0.0;29.8;0.0;0.0;47001
3543253;96.9;0.3;2.8;9.3;7.1;10.1;11.3;0.0;5.2;17.9;48.7;23.1;5.1;100.0;0.0;0.0;1.2;25.5;21.4;57.1;14.3;7.2;42.9;35.7;14.3;0.0;7.1;0.0;71.9;0.0;28.1;0.0;0.0;116992
3543303;96.8;1.6;1.3;9.2;9.5;10.8;7.4;0.0;7.6;24.6;53.9;9.6;4.3;93.9;2.7;3.4;1.9;29.6;6.0;45.2;40.5;8.3;24.4;36.0;11.6;26.7;1.3;0.0;74.2;2.3;23.4;0.0;0.1;3891003
3543402;94.7;1.9;2.5;17.4;20.0;18.3;13.4;0.3;6.8;35.4;45.0;8.3;4.2;91.4;2.5;6.1;0.8;33.9;3.9;40.5;40.2;15.4;31.0;32.0;16.1;15.1;4.2;1.6;74.3;1.2;24.0;0.3;0.2;39955572
3543501;93.9;1.5;4.6;10.0;16.9;3.9;8.0;4.8;9.5;4.8;47.6;33.3;0.0;96.2;0.0;3.8;0.0;23.2;0.0;28.6;57.1;14.3;42.9;42.9;0.0;14.2;0.0;0.0;93.2;0.0;6.8;0.0;0.0;92796
3543600;98.7;0.6;0.7;18.5;19.6;19.6;16.7;0.0;0.0;64.7;29.4;5.9;0.0;98.1;0.0;1.9;0.0;26.2;0.0;50.0;0.0;50.0;33.3;0.0;66.7;0.0;0.0;0.0;76.4;0.0;23.6;0.0;0.0;191158
3543709;96.8;0.6;2.6;16.4;19.0;16.3;13.7;0.0;11.3;22.9;54.3;8.6;2.9;81.3;8.0;10.7;1.2;28.9;0.0;20.0;50.0;30.0;50.0;20.0;20.0;10.0;0.0;0.0;53.9;0.6;45.5;0.0;0.0;226043
