UF_CODE;CO_MUNICIPIO;TXT_MED_TX_PROMOCAO_TOTAL;TXT_MED_TX_REPETENCIA_TOTAL;TXT_MED_TX_EVASAO_TOTAL;ICG_PERC_COMPLX_ESCOLA_NIVEL_1;ICG_PERC_COMPLX_ESCOLA_NIVEL_2;ICG_PERC_COMPLX_ESCOLA_NIVEL_3;ICG_PERC_COMPLX_ESCOLA_NIVEL_4;ICG_PERC_COMPLX_ESCOLA_NIVEL_5;ICG_PERC_COMPLX_ESCOLA_NIVEL_6;ATU_MED_MEDIA_TOTAL_ALUNOS_SALA;HAD_MED_MEDIA_TOTAL_HORAS_AULA;TDI_MED_TX_DIST_IDADE_SERIE_TOTAL;TNR_MED_TX_N_RESP_TOTAL;AFD_MED_ADEQ_DOC_GRUPO1;AFD_MED_ADEQ_DOC_GRUPO2;AFD_MED_ADEQ_DOC_GRUPO3;AFD_MED_ADEQ_DOC_GRUPO4;AFD_MED_ADEQ_DOC_GRUPO5;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_1;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_2;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_3;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_4;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_5;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_6;IRD_PERC_REG_DOC_BAIXA;IRD_PERC_REG_DOC_MEDIA_BAIXA;IRD_PERC_REG_DOC_MEDIA_ALTA;IRD_PERC_REG_DOC_ALTA;TXR_MED_TX_APROVACAO_TOTAL;TXR_MED_TX_REPROVACAO_TOTAL;TXR_MED_TX_ABANDONO_TOTAL;DSU_MED_PERC_DOC_SUPERIOR_TOTAL;ANO;PIB_2021;PERCENTUAL_FAMILIAS_PBF_2021
31;3133600;85.1;0.5;8.7;16.7;16.7;50.0;16.6;0.0;0.0;23.3;4.3;15.3;3.5;74.6;0.0;19.8;5.6;0.0;0.0;19.3;22.6;38.7;9.7;9.7;0.0;40.0;60.0;0.0;89.9;5.6;4.5;100.0;2021;848636;0.06506
31;3133709;87.1;0.6;0.8;10.0;40.0;30.0;0.0;10.0;10.0;34.6;4.2;13.3;2.9;61.9;15.1;12.2;10.8;0.0;0.0;3.5;17.2;41.4;34.5;3.4;0.0;50.0;50.0;0.0;97.0;1.9;1.1;100.0;2021;6934792;0.05831
31;3133758;72.7;6.7;17.5;27.3;27.3;18.2;18.2;9.0;0.0;22.3;4.7;18.5;1.0;55.7;8.0;25.0;9.9;1.4;2.2;6.4;31.9;25.5;14.9;19.1;9.1;36.4;45.5;9.0;92.5;0.3;7.2;98.0;2021;724266;0.0264
31;3133808;95.4;0.9;3.3;27.8;31.5;13.0;22.2;1.9;3.6;31.6;5.2;13.1;2.2;66.5;7.3;18.6;7.3;0.3;0.3;13.6;24.2;44.9;11.3;5.7;9.4;30.2;49.1;11.3;97.0;1.6;1.4;99.3;2021;5084952;0.02647
31;3133907;94.5;0.9;3.7;37.5;25.0;0.0;12.5;12.5;12.5;24.4;4.4;30.9;0.0;76.6;0.0;11.2;12.2;0.0;5.5;2.8;27.8;41.7;19.4;2.8;0.0;37.5;50.0;12.5;97.3;0.0;2.7;100.0;2021;71363;0.09509
31;3134004;89.7;0.8;4.5;38.1;19.0;28.6;9.5;0.0;4.8;26.1;6.5;26.8;1.2;65.0;3.9;19.7;6.7;4.7;1.6;12.7;27.0;31.7;17.5;9.5;10.0;45.0;40.0;5.0;98.0;0.2;1.8;93.9;2021;148258;0.14163
31;3134103;80.9;2.1;16.5;50.0;25.0;12.5;12.5;0.0;0.0;17.9;4.3;9.9;2.5;77.0;1.0;18.0;4.0;0.0;0.0;16.0;20.0;48.0;16.0;0.0;37.5;25.0;25.0;12.5;99.4;0.6;0.0;100.0;2021;122207;0.11162
31;3134202;79.0;4.5;12.1;35.1;12.3;28.1;15.8;1.8;6.9;28.7;5.4;17.4;1.2;71.8;4.6;9.6;12.7;1.3;1.4;23.0;19.3;37.8;11.1;7.4;5.5;30.9;60.0;3.6;85.7;11.6;2.7;97.7;2021;3797932;0.02406
31;3134301;94.4;1.9;3.7;20.0;20.0;20.0;40.0;0.0;0.0;26.0;4.3;20.1;2.1;69.6;0.0;20.6;6.9;2.9;0.0;17.6;26.5;50.0;5.9;0.0;0.0;20.0;60.0;20.0;93.0;3.9;3.1;97.1;2021;91622;0.06925
31;3134400;79.6;8.8;8.4;8.3;20.8;29.2;25.0;16.7;0.0;22.1;4.9;19.8;7.7;73.1;1.3;17.9;7.7;0.0;1.8;5.3;14.7;42.9;26.5;8.8;0.0;47.8;47.8;4.4;90.9;7.8;1.3;98.4;2021;2017455;0.04995
31;3134509;72.3;7.7;20.0;0.0;66.7;0.0;33.3;0.0;0.0;26.6;4.3;13.5;0.0;39.3;0.0;35.7;16.1;8.9;6.6;20.0;6.7;60.0;6.7;0.0;0.0;33.3;66.7;0.0;78.0;20.5;1.5;93.3;2021;172515;0.06322
31;3134608;85.6;2.9;7.6;43.8;31.3;6.3;12.5;6.1;0.0;27.4;4.5;23.6;3.2;72.7;2.5;13.7;11.1;0.0;0.0;0.0;24.9;55.6;16.7;2.8;13.3;53.3;33.4;0.0;95.0;0.5;4.5;100.0;2021;297901;0.05086
31;3134707;79.1;3.6;17.1;43.8;25.0;18.8;0.0;12.4;0.0;25.4;4.4;28.9;4.9;72.8;0.0;14.2;13.0;0.0;2.2;8.7;10.9;65.2;13.0;0.0;13.3;33.3;33.3;20.1;94.6;3.3;2.1;100.0;2021;131584;0.12914
31;3134806;81.8;2.8;13.0;25.0;25.0;25.0;0.0;0.0;25.0;26.0;5.8;14.1;0.9;65.7;0.0;29.3;5.0;0.0;11.8;17.6;14.7;38.2;11.8;5.9;0.0;50.0;50.0;0.0;95.2;2.2;2.6;100.0;2021;150968;0.03015
31;3134905;85.5;2.8;10.4;35.0;35.0;5.0;20.0;0.0;5.0;29.4;4.6;13.6;3.5;71.0;5.9;14.9;8.2;0.0;0.0;6.6;29.5;41.0;13.1;9.8;0.0;5.0;70.0;25.0;91.9;0.1;8.0;100.0;2021;1143965;0.02287
31;3135001;92.3;0.0;6.4;60.0;20.0;20.0;0.0;0.0;0.0;26.7;4.4;22.5;11.4;61.8;0.0;11.8;26.4;0.0;0.0;9.1;9.1;72.7;9.1;0.0;0.0;75.0;25.0;0.0;95.7;4.3;0.0;100.0;2021;109845;0.05554
31;3135050;90.1;0.6;4.5;12.1;36.4;21.2;15.2;0.0;15.1;27.1;4.7;18.1;1.3;73.1;0.6;18.4;7.6;0.3;1.6;12.2;14.9;55.8;13.3;2.2;16.1;58.1;25.8;0.0;96.9;1.5;1.6;99.0;2021;849210;0.14311
31;3135076;93.7;1.9;4.4;20.0;0.0;20.0;40.0;20.0;0.0;24.3;4.4;40.2;0.0;70.3;0.0;16.8;10.9;2.0;0.0;6.2;21.9;68.8;3.1;0.0;0.0;25.0;50.0;25.0;86.4;1.4;12.2;97.0;2021;82540;0.14799
31;3135100;89.4;1.3;7.4;26.0;30.0;10.0;14.0;8.0;12.0;30.5;5.3;14.3;1.0;78.7;3.2;10.8;6.8;0.5;1.2;6.9;24.0;47.3;15.3;5.3;18.4;30.6;46.9;4.1;95.5;3.0;1.5;99.3;2021;1603651;0.08127
31;3135209;85.8;5.8;5.8;37.0;19.6;22.8;12.0;4.3;4.3;24.2;6.1;25.2;17.0;73.1;3.2;13.8;9.8;0.1;0.7;16.9;16.4;46.1;16.4;3.5;22.1;39.5;24.4;14.0;98.4;0.9;0.7;99.8;2021;824599;0.11957
31;3135308;97.5;0.5;1.5;33.3;33.3;16.7;16.7;0.0;0.0;23.4;4.3;11.2;3.2;67.3;0.0;19.2;12.5;1.0;3.8;7.4;22.2;44.4;18.5;3.7;0.0;0.0;75.0;25.0;92.9;3.8;3.3;96.3;2021;101337;0.03803
31;3135357;87.9;5.0;7.1;0.0;30.0;50.0;20.0;0.0;0.0;32.8;4.4;21.9;0.8;80.0;6.7;8.1;5.2;0.0;0.0;12.1;18.2;45.5;21.2;3.0;0.0;60.0;40.0;0.0;94.6;1.0;4.4;100.0;2021;77423;0.16256
31;3135407;74.5;8.1;9.9;20.0;40.0;0.0;20.0;0.0;20.0;23.6;4.4;37.6;1.8;90.0;0.0;10.0;0.0;0.0;6.1;6.3;0.0;68.8;6.3;12.5;0.0;60.0;40.0;0.0;95.0;0.0;5.0;100.0;2021;1953259;0.07383
31;3135456;84.4;0.0;7.3;70.6;11.8;11.8;0.0;5.8;0.0;26.8;8.1;21.3;1.7;69.1;0.0;20.8;10.1;0.0;2.6;20.5;12.8;35.9;28.2;0.0;52.9;17.6;23.5;6.0;95.9;0.6;3.5;100.0;2021;79480;0.07852
31;3135506;96.6;1.3;2.1;35.7;14.3;28.6;7.1;14.3;0.0;28.7;4.4;28.4;0.9;60.2;0.6;31.3;7.9;0.0;2.1;12.2;18.4;38.8;26.5;2.0;7.1;28.6;50.0;14.3;99.5;0.0;0.5;100.0;2021;193981;0.08084
31;3135605;81.4;3.5;12.8;16.7;33.3;16.7;0.0;33.3;0.0;21.8;4.3;30.0;2.1;53.1;8.3;18.8;19.8;0.0;0.0;0.0;14.3;38.1;38.1;9.5;0.0;40.0;40.0;20.0;81.7;15.3;3.0;100.0;2021;130474;0.18618
31;3135704;90.0;3.6;6.4;40.0;20.0;20.0;20.0;0.0;0.0;31.4;4.4;30.0;9.2;71.3;0.0;20.0;8.7;0.0;0.0;11.8;23.5;64.7;0.0;0.0;0.0;20.0;80.0;0.0;89.3;10.7;0.0;100.0;2021;126191;0.08553
31;3135803;87.3;1.8;10.3;31.0;24.1;24.1;13.8;7.0;0.0;27.1;4.4;24.4;2.3;64.6;9.0;11.1;14.8;0.5;0.9;5.8;17.3;46.2;27.9;1.9;7.4;51.9;25.9;14.8;91.5;2.8;5.7;99.1;2021;274832;0.11896
31;3135902;90.7;1.3;4.6;33.3;0.0;33.3;0.0;33.4;0.0;23.8;4.4;19.6;1.4;74.4;0.0;17.9;7.7;0.0;0.0;6.0;17.6;52.9;23.5;0.0;0.0;0.0;33.3;66.7;100.0;0.0;0.0;100.0;2021;104204;0.09468
31;3136009;79.4;2.4;17.8;36.8;21.1;26.3;15.8;0.0;0.0;33.1;4.5;18.9;2.3;50.3;13.8;26.5;6.6;2.8;0.0;16.3;35.1;40.5;8.1;0.0;16.7;27.8;33.3;22.2;85.3;14.3;0.4;94.6;2021;162644;0.16658
31;3136108;88.5;1.9;5.7;28.6;42.9;14.3;0.0;14.2;0.0;23.8;4.4;16.8;0.7;61.1;0.0;33.3;5.6;0.0;0.0;11.8;0.0;58.8;29.4;0.0;14.3;57.1;28.6;0.0;94.4;1.4;4.2;100.0;2021;110227;0.1351
31;3136207;89.5;3.0;4.1;30.2;34.9;9.3;16.3;4.7;4.6;31.8;4.6;16.8;3.1;68.0;6.0;14.7;10.6;0.7;1.2;7.3;15.8;44.1;22.0;9.6;9.1;33.3;45.5;12.1;96.2;0.4;3.4;99.0;2021;4851241;0.03479
31;3136306;93.5;0.5;3.6;15.2;36.4;18.2;15.2;3.0;12.0;27.7;4.5;14.4;3.7;73.3;0.4;15.7;10.5;0.1;1.6;8.8;23.8;50.3;11.6;3.9;0.0;37.5;56.3;6.2;95.2;2.9;1.9;99.5;2021;2156171;0.07279
31;3136405;78.1;7.3;13.9;0.0;33.3;66.7;0.0;0.0;0.0;22.3;4.3;20.1;0.7;54.3;0.0;34.3;11.4;0.0;0.0;0.0;18.2;81.8;0.0;0.0;0.0;0.0;33.3;66.7;93.3;1.5;5.2;100.0;2021;72335;0.0885
31;3136504;78.4;11.3;8.4;57.1;14.3;14.3;0.0;14.3;0.0;26.7;6.6;26.2;0.2;65.9;0.0;9.1;25.0;0.0;4.6;14.0;30.2;34.9;14.0;2.3;28.6;14.3;42.9;14.2;94.2;2.1;3.7;97.7;2021;107172;0.0872
31;3136520;93.4;0.0;3.3;16.7;66.7;0.0;0.0;16.6;0.0;29.2;4.4;18.9;5.7;84.3;0.0;1.4;14.3;0.0;5.8;0.0;0.0;41.2;47.1;5.9;20.0;40.0;40.0;0.0;92.1;3.0;4.9;100.0;2021;51745;0.09969
31;3136553;98.9;0.0;0.5;50.0;30.0;0.0;0.0;20.0;0.0;22.0;6.5;20.2;0.5;66.0;0.0;12.6;20.4;1.0;3.0;5.7;11.4;57.1;17.1;5.7;0.0;60.0;40.0;0.0;99.0;0.0;1.0;97.3;2021;72338;0.12324
31;3136579;93.0;4.0;3.0;33.3;50.0;0.0;16.7;0.0;0.0;31.7;4.5;24.2;0.5;82.6;0.0;14.5;2.9;0.0;0.0;0.0;29.4;58.8;5.9;5.9;50.0;16.7;16.7;16.6;93.1;3.7;3.2;100.0;2021;58028;0.1346
31;3136603;85.9;2.0;11.6;0.0;50.0;33.3;16.7;0.0;0.0;28.4;5.3;25.1;5.9;66.7;3.2;9.7;20.4;0.0;3.3;10.0;10.0;76.7;0.0;0.0;0.0;16.7;83.3;0.0;98.1;1.4;0.5;100.0;2021;107518;0.09113
31;3136652;85.6;5.0;7.1;38.1;4.8;28.6;19.0;0.0;9.5;32.6;4.3;25.4;1.8;71.4;4.9;3.1;18.5;2.1;0.0;12.9;21.0;35.5;27.4;3.2;15.8;52.6;10.5;21.1;93.2;0.6;6.2;98.4;2021;1437155;0.07009
31;3136702;89.4;1.7;6.2;35.7;19.3;16.4;12.4;8.1;8.1;29.4;5.1;25.8;1.0;74.7;3.8;10.9;10.2;0.4;1.1;13.0;22.1;41.0;14.2;8.6;1.8;37.9;49.4;10.9;89.7;7.6;2.7;99.5;2021;20297559;0.03022
31;3136801;79.3;0.0;14.5;40.0;40.0;0.0;0.0;20.0;0.0;26.2;4.5;15.9;0.0;91.2;8.8;0.0;0.0;0.0;5.3;5.3;5.3;36.8;36.8;10.5;0.0;0.0;100.0;0.0;93.0;7.0;0.0;100.0;2021;51609;0.12732
31;3136900;78.8;3.1;6.5;42.9;42.9;0.0;0.0;14.2;0.0;33.3;4.3;14.7;0.7;62.9;0.0;8.2;28.9;0.0;4.5;0.0;13.0;56.5;13.0;13.0;14.3;0.0;85.7;0.0;89.5;0.0;10.5;100.0;2021;274109;0.02483
31;3136959;94.0;1.0;5.0;18.2;36.4;18.2;18.2;9.0;0.0;26.3;6.5;28.9;2.0;71.3;0.0;22.8;5.9;0.0;2.0;7.7;11.5;59.6;17.3;1.9;0.0;18.2;45.5;36.3;100.0;0.0;0.0;100.0;2021;65633;0.16211
31;3137007;82.2;2.5;11.8;39.1;39.1;13.0;4.3;4.5;0.0;29.2;4.4;27.6;2.6;66.9;0.8;10.2;22.1;0.0;0.0;7.8;12.8;56.4;17.9;5.1;4.3;34.8;34.8;26.1;90.2;0.3;9.5;100.0;2021;147330;0.11033
31;3137106;94.2;1.1;4.4;25.0;37.5;12.5;25.0;0.0;0.0;22.9;4.4;11.3;5.2;67.9;2.2;24.1;5.8;0.0;0.0;14.3;40.0;37.1;5.7;2.9;0.0;62.5;37.5;0.0;91.3;8.3;0.4;100.0;2021;242527;0.07947
31;3137205;96.5;0.2;2.0;14.8;48.1;14.8;14.8;3.7;3.8;31.9;4.8;9.2;2.1;71.0;0.0;15.3;13.2;0.5;0.7;10.4;26.4;44.4;13.9;4.2;8.3;50.0;33.3;8.4;98.3;0.1;1.6;99.4;2021;1986274;0.03428
31;3137304;85.2;2.2;12.6;0.0;66.7;0.0;33.3;0.0;0.0;22.0;4.4;28.8;0.0;63.2;0.0;20.6;16.2;0.0;0.0;0.0;23.5;64.7;11.8;0.0;0.0;66.7;33.3;0.0;96.9;2.3;0.8;100.0;2021;59611;0.13836
31;3137403;79.4;3.7;16.4;57.1;21.4;7.1;0.0;14.4;0.0;27.3;4.2;11.0;0.2;75.5;0.0;6.4;18.1;0.0;0.0;8.8;4.3;47.8;34.8;4.3;28.6;14.3;50.0;7.1;95.9;0.6;3.5;100.0;2021;345418;0.04323
31;3137502;91.2;1.1;7.6;35.7;28.6;21.4;14.3;0.0;0.0;27.4;5.3;11.3;1.2;74.4;0.0;19.3;6.3;0.0;0.0;1.7;32.2;61.0;5.1;0.0;30.8;46.2;23.0;0.0;92.1;4.7;3.2;100.0;2021;565583;0.04425
31;3137536;94.2;0.5;4.7;16.7;66.7;0.0;16.6;0.0;0.0;29.1;4.5;16.3;4.4;84.2;0.0;12.3;2.7;0.8;3.2;0.0;19.4;74.2;3.2;0.0;0.0;16.7;83.3;0.0;94.8;1.2;4.0;96.8;2021;292506;0.07757
31;3137601;80.1;3.7;12.8;0.0;41.7;36.1;11.1;2.8;8.3;31.4;5.1;22.7;0.7;66.2;4.5;16.9;11.9;0.5;2.8;6.9;29.2;35.4;17.4;8.3;0.0;55.9;41.2;2.9;85.5;10.0;4.5;98.6;2021;2189391;0.03064
31;3137700;83.2;2.6;10.0;53.1;25.0;6.3;6.3;9.3;0.0;25.8;4.2;29.1;2.1;65.3;1.8;16.8;16.1;0.0;1.7;3.3;20.0;41.7;25.0;8.3;16.1;38.7;35.5;9.7;81.7;6.8;11.5;100.0;2021;399673;0.11449
31;3137809;80.2;7.6;6.8;41.2;23.5;17.6;0.0;17.7;0.0;24.1;4.5;14.5;2.9;82.0;2.3;6.4;9.3;0.0;6.1;8.2;28.6;40.8;14.3;2.0;5.9;47.1;47.0;0.0;95.9;1.4;2.7;100.0;2021;405064;0.05368
31;3137908;90.7;1.3;8.0;37.5;50.0;0.0;0.0;0.0;12.5;21.7;4.5;26.9;0.0;70.6;0.0;14.7;14.7;0.0;0.0;0.0;5.2;63.2;31.6;0.0;25.0;50.0;12.5;12.5;96.9;1.5;1.6;100.0;2021;52131;0.08794
31;3138005;89.4;1.9;1.9;0.0;33.3;0.0;33.3;33.4;0.0;27.0;4.4;30.9;1.8;55.9;8.8;26.5;8.8;0.0;0.0;0.0;7.6;38.5;38.5;15.4;0.0;0.0;100.0;0.0;95.6;4.4;0.0;100.0;2021;95788;0.07307
31;3138104;85.8;5.0;4.2;40.0;40.0;10.0;0.0;10.0;0.0;26.4;6.0;23.1;1.9;80.7;0.0;16.5;1.8;1.0;0.0;3.2;6.5;51.6;35.5;3.2;0.0;10.0;60.0;30.0;94.9;1.9;3.2;96.8;2021;192541;0.12981
31;3138203;85.9;1.8;7.5;23.6;14.5;21.8;27.3;1.8;11.0;28.2;5.1;16.3;2.6;72.7;2.7;12.5;11.4;0.7;0.7;12.8;26.6;45.7;11.4;2.8;13.5;26.9;50.0;9.6;95.8;2.2;2.0;99.1;2021;2941931;0.03569
31;3138302;91.8;0.0;8.2;60.0;0.0;20.0;20.0;0.0;0.0;23.2;4.4;20.7;4.2;59.6;8.8;12.3;19.3;0.0;0.0;5.1;21.1;47.4;21.1;5.3;0.0;40.0;40.0;20.0;91.2;0.0;8.8;100.0;2021;55510;0.04066
31;3138351;98.0;0.4;0.4;36.4;18.2;27.3;9.1;9.0;0.0;21.9;4.4;20.5;3.1;66.2;2.0;14.9;16.9;0.0;0.0;10.5;10.5;65.8;13.2;0.0;0.0;60.0;40.0;0.0;98.0;0.4;1.6;100.0;2021;66205;0.09222
31;3138401;84.3;4.2;4.9;50.9;13.2;13.2;9.4;5.7;7.6;25.9;6.4;28.0;2.1;63.9;8.4;12.9;14.8;0.0;0.8;17.8;19.0;39.9;14.6;7.9;10.0;32.0;40.0;18.0;90.1;6.0;3.9;100.0;2021;1113027;0.04253
31;3138500;93.8;1.2;5.0;50.0;0.0;25.0;25.0;0.0;0.0;29.5;4.5;23.2;1.7;61.8;5.9;30.9;1.4;0.0;5.5;0.0;11.1;66.7;11.1;5.6;0.0;0.0;75.0;25.0;96.0;1.1;2.9;100.0;2021;107638;0.09351
31;3138609;88.3;2.2;9.3;40.9;31.8;9.1;18.2;0.0;0.0;21.1;4.5;21.1;1.2;66.4;3.4;17.1;13.1;0.0;2.5;4.9;18.5;39.5;24.7;9.9;9.5;38.1;52.4;0.0;96.4;2.9;0.7;100.0;2021;339660;0.06771
31;3138625;78.5;5.6;4.4;50.0;16.7;0.0;0.0;16.7;16.6;23.0;4.4;21.3;2.8;64.5;5.4;12.9;17.2;0.0;0.0;4.5;9.1;59.1;18.2;9.1;0.0;20.0;80.0;0.0;98.0;0.0;2.0;100.0;2021;462851;0.04202
31;3138658;84.4;0.8;6.8;28.6;28.6;14.3;0.0;28.5;0.0;20.5;4.4;12.5;1.7;78.8;5.8;0.6;14.8;0.0;2.9;8.8;5.9;41.2;29.4;11.8;0.0;28.6;42.9;28.5;97.9;0.0;2.1;100.0;2021;93858;0.13701
31;3138674;81.4;5.7;12.9;55.6;33.3;0.0;11.1;0.0;0.0;32.5;4.3;21.0;1.6;91.9;0.0;8.1;0.0;0.0;0.0;4.6;18.2;68.2;4.5;4.5;0.0;0.0;66.7;33.3;88.4;6.3;5.3;100.0;2021;132789;0.12114
31;3138682;76.5;4.2;10.5;40.0;30.0;10.0;0.0;0.0;20.0;27.7;4.3;15.7;1.7;93.8;0.0;2.3;3.9;0.0;0.0;2.8;8.3;30.6;38.9;19.4;30.0;70.0;0.0;0.0;95.6;1.0;3.4;100.0;2021;65474;0.15278
31;3138708;88.1;4.3;6.7;0.0;66.7;0.0;0.0;33.3;0.0;29.2;4.4;20.0;2.3;53.1;25.0;15.6;3.1;3.2;0.0;7.7;0.0;53.8;30.8;7.7;0.0;0.0;100.0;0.0;92.3;1.2;6.5;92.3;2021;149070;0.05763
31;3138807;92.6;0.7;1.3;23.1;38.5;23.1;7.7;7.6;0.0;30.1;4.5;11.1;0.7;77.1;2.5;8.8;11.6;0.0;0.0;11.3;15.1;41.5;20.8;11.3;0.0;23.1;69.2;7.7;99.7;0.0;0.3;100.0;2021;657025;0.04099
31;3138906;86.0;8.6;2.5;42.9;28.6;0.0;0.0;28.5;0.0;34.2;4.4;22.4;1.0;62.1;0.0;16.5;21.4;0.0;0.0;0.0;0.0;54.5;45.5;0.0;0.0;57.1;42.9;0.0;91.1;0.0;8.9;100.0;2021;112451;0.152
31;3139003;81.3;9.4;8.0;43.3;10.0;10.0;33.3;3.4;0.0;26.2;7.9;16.8;3.0;57.3;5.4;22.9;12.3;2.1;2.2;21.6;31.2;33.5;8.7;2.8;0.0;31.0;51.7;17.3;88.6;8.3;3.1;97.5;2021;1373850;0.03156
31;3139102;98.8;0.6;0.6;25.0;50.0;0.0;0.0;25.0;0.0;24.0;4.5;12.5;2.8;66.3;0.0;20.0;10.0;3.7;0.0;0.0;11.1;55.6;33.3;0.0;25.0;0.0;75.0;0.0;92.2;0.0;7.8;94.4;2021;301988;0.03868
31;3139201;80.6;3.7;12.2;5.9;41.2;29.4;11.8;5.9;5.8;24.3;5.4;22.5;1.2;69.6;0.3;17.1;12.4;0.6;2.9;26.2;13.6;36.9;17.5;2.9;11.8;52.9;29.4;5.9;87.6;6.3;6.1;96.4;2021;235819;0.0887
31;3139250;97.3;0.4;2.3;50.0;0.0;25.0;25.0;0.0;0.0;32.6;4.5;9.2;1.3;68.8;3.8;21.3;6.1;0.0;0.0;0.0;20.0;65.0;15.0;0.0;0.0;0.0;75.0;25.0;99.1;0.0;0.9;100.0;2021;60107;0.13252
31;3139300;86.5;4.6;4.3;40.7;25.9;14.8;11.1;3.7;3.8;27.6;4.2;31.8;1.2;74.5;0.0;10.6;14.9;0.0;0.0;2.6;11.7;57.1;20.8;7.8;11.1;33.3;37.0;18.6;98.0;0.4;1.6;100.0;2021;243371;0.1401
31;3139409;81.5;4.3;11.0;35.7;29.8;8.3;15.5;6.0;4.7;27.5;5.3;18.4;1.8;71.3;2.7;13.7;12.3;0.0;1.4;8.9;22.4;43.6;15.8;7.9;4.9;22.0;42.7;30.4;91.2;3.1;5.7;100.0;2021;3278527;0.02414
