Unnamed: 4;NU_ANO_CENSO;CO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_CAT_1;ED_INF_CAT_2;ED_INF_CAT_3;ED_INF_CAT_4;ED_INF_CAT_5;ED_INF_CAT_0;FUN_CAT_0;MED_CAT_0;EDU_BAS_CAT_5;EDU_BAS_CAT_6;FUN_CAT_1;FUN_CAT_2;FUN_CAT_3;FUN_CAT_4;FUN_CAT_5;FUN_CAT_6;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AI_CAT_6;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;FUN_AF_CAT_6;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5;MED_CAT_6;EDU_BAS_CAT_1;EDU_BAS_CAT_2;EDU_BAS_CAT_3;EDU_BAS_CAT_4;NO_REGIAO;SG_UF;NO_MUNICIPIO;ED_BAS_CAT1;ED_BAS_CAT2;ED_BAS_CAT3;ED_BAS_CAT4;ED_BAS_CAT5;ED_BAS_CAT6;ED_BAS_CAT7;ED_BAS_CAT8;ED_BAS_CAT9
;2021;3532827;Rural;Estadual;--;--;--;--;--;--;--;16,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;27,2;27,3;18,2;27,3;0,0;100,0;0,0;0,0;0,0;;;;;;;;;;;;
;2021;3532827;Total;Municipal;78,3;0,0;17,4;0,0;4,3;16,7;20,4;--;0,0;0,0;37,8;10,8;9,5;21,6;14,9;5,4;56,2;10,4;2,1;12,5;14,6;4,2;2,5;7,7;15,4;35,9;28,2;10,3;--;--;--;--;--;--;0,0;25,0;75,0;0,0;Sudeste;SP;Nova Campina;107.0;94,4;2.486,49;2.647,91;2.656,47;2.942,85;470,46;30,5;3.486,99
;2021;3532827;Urbana;Municipal;78,8;0,0;18,2;0,0;3,0;16,5;21,2;--;0,0;0,0;28,9;11,5;11,5;26,9;15,4;5,8;45,4;12,1;3,0;15,2;18,2;6,1;0,0;8,0;20,0;48,0;16,0;8,0;--;--;--;--;--;--;0,0;25,0;75,0;0,0;;;;;;;;;;;;
;2021;3532827;Rural;Municipal;76,9;0,0;15,4;0,0;7,7;17,3;19,3;--;0,0;0,0;33,4;5,1;10,3;25,6;20,5;5,1;49,9;4,2;0,0;16,7;25,0;4,2;4,0;4,0;16,0;36,0;32,0;8,0;--;--;--;--;--;--;0,0;25,0;75,0;0,0;;;;;;;;;;;;
;2021;3532827;Total;Pública;78,3;0,0;17,4;0,0;4,3;16,7;20,4;24,9;10,0;0,0;37,8;10,8;9,5;21,6;14,9;5,4;56,2;10,4;2,1;12,5;14,6;4,2;2,5;7,7;15,4;35,9;28,2;10,3;0,0;9,2;21,2;33,3;24,2;12,1;10,0;20,0;70,0;0,0;;;;;;;;;;;;
;2021;3532827;Urbana;Pública;78,8;0,0;18,2;0,0;3,0;16,5;21,2;28,5;20,0;0,0;28,9;11,5;11,5;26,9;15,4;5,8;45,4;12,1;3,0;15,2;18,2;6,1;0,0;8,0;20,0;48,0;16,0;8,0;0,0;0,0;20,0;40,0;24,0;16,0;0,0;20,0;80,0;0,0;;;;;;;;;;;;
;2021;3532827;Rural;Pública;76,9;0,0;15,4;0,0;7,7;17,3;19,3;16,0;0,0;0,0;33,4;5,1;10,3;25,6;20,5;5,1;49,9;4,2;0,0;16,7;25,0;4,2;4,0;4,0;16,0;36,0;32,0;8,0;0,0;27,2;27,3;18,2;27,3;0,0;20,0;20,0;60,0;0,0;;;;;;;;;;;;
;2021;3532843;Total;Total;50,0;0,0;50,0;0,0;0,0;9,3;18,3;15,3;0,0;0,0;13,7;13,6;18,2;40,9;4,5;9,1;25,0;16,7;33,3;16,7;0,0;8,3;0,0;10,0;0,0;70,0;10,0;10,0;14,4;0,0;7,1;57,1;14,3;7,1;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3532843;Urbana;Total;50,0;0,0;50,0;0,0;0,0;9,3;18,3;15,3;0,0;0,0;13,7;13,6;18,2;40,9;4,5;9,1;25,0;16,7;33,3;16,7;0,0;8,3;0,0;10,0;0,0;70,0;10,0;10,0;14,4;0,0;7,1;57,1;14,3;7,1;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3532843;Total;Estadual;--;--;--;--;--;--;21,3;15,3;0,0;0,0;0,0;10,0;0,0;70,0;10,0;10,0;--;--;--;--;--;--;0,0;10,0;0,0;70,0;10,0;10,0;14,4;0,0;7,1;57,1;14,3;7,1;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3532843;Urbana;Estadual;--;--;--;--;--;--;21,3;15,3;0,0;0,0;0,0;10,0;0,0;70,0;10,0;10,0;--;--;--;--;--;--;0,0;10,0;0,0;70,0;10,0;10,0;14,4;0,0;7,1;57,1;14,3;7,1;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3532843;Total;Municipal;50,0;0,0;50,0;0,0;0,0;9,3;16,3;--;0,0;0,0;25,0;16,7;33,3;16,7;0,0;8,3;25,0;16,7;33,3;16,7;0,0;8,3;--;--;--;--;--;--;--;--;--;--;--;--;0,0;50,0;50,0;0,0;Sudeste;SP;Nova Canaã Paulista;17.0;100,0;1.270,86;2.108,38;2.076,19;2.452,40;693,33;25,2;3.298,63
;2021;3532843;Urbana;Municipal;50,0;0,0;50,0;0,0;0,0;9,3;16,3;--;0,0;0,0;25,0;16,7;33,3;16,7;0,0;8,3;25,0;16,7;33,3;16,7;0,0;8,3;--;--;--;--;--;--;--;--;--;--;--;--;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3532843;Total;Pública;50,0;0,0;50,0;0,0;0,0;9,3;18,3;15,3;0,0;0,0;13,7;13,6;18,2;40,9;4,5;9,1;25,0;16,7;33,3;16,7;0,0;8,3;0,0;10,0;0,0;70,0;10,0;10,0;14,4;0,0;7,1;57,1;14,3;7,1;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3532843;Urbana;Pública;50,0;0,0;50,0;0,0;0,0;9,3;18,3;15,3;0,0;0,0;13,7;13,6;18,2;40,9;4,5;9,1;25,0;16,7;33,3;16,7;0,0;8,3;0,0;10,0;0,0;70,0;10,0;10,0;14,4;0,0;7,1;57,1;14,3;7,1;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3532868;Total;Total;100,0;0,0;0,0;0,0;0,0;10,8;16,0;12,0;0,0;0,0;9,2;13,6;72,7;4,5;0,0;0,0;22,3;33,3;44,4;0,0;0,0;0,0;0,0;0,0;92,3;7,7;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3532868;Urbana;Total;100,0;0,0;0,0;0,0;0,0;10,8;16,0;12,0;0,0;0,0;9,2;13,6;72,7;4,5;0,0;0,0;22,3;33,3;44,4;0,0;0,0;0,0;0,0;0,0;92,3;7,7;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3532868;Total;Estadual;--;--;--;--;--;--;16,5;12,0;0,0;0,0;0,0;0,0;92,3;7,7;0,0;0,0;--;--;--;--;--;--;0,0;0,0;92,3;7,7;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3532868;Urbana;Estadual;--;--;--;--;--;--;16,5;12,0;0,0;0,0;0,0;0,0;92,3;7,7;0,0;0,0;--;--;--;--;--;--;0,0;0,0;92,3;7,7;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3532868;Total;Municipal;100,0;0,0;0,0;0,0;0,0;10,8;15,6;--;0,0;0,0;22,3;33,3;44,4;0,0;0,0;0,0;22,3;33,3;44,4;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;Sudeste;SP;Nova Castilho;14.0;100,0;2.049,50;3.345,86;3.588,37;4.549,78;1.603,48;27,4;5.234,11
;2021;3532868;Urbana;Municipal;100,0;0,0;0,0;0,0;0,0;10,8;15,6;--;0,0;0,0;22,3;33,3;44,4;0,0;0,0;0,0;22,3;33,3;44,4;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3532868;Total;Pública;100,0;0,0;0,0;0,0;0,0;10,8;16,0;12,0;0,0;0,0;9,2;13,6;72,7;4,5;0,0;0,0;22,3;33,3;44,4;0,0;0,0;0,0;0,0;0,0;92,3;7,7;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3532868;Urbana;Pública;100,0;0,0;0,0;0,0;0,0;10,8;16,0;12,0;0,0;0,0;9,2;13,6;72,7;4,5;0,0;0,0;22,3;33,3;44,4;0,0;0,0;0,0;0,0;0,0;92,3;7,7;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3532900;Total;Total;57,6;0,0;41,2;0,0;1,2;12,4;18,8;26,9;22,3;0,0;23,0;8,4;22,9;37,3;6,0;2,4;33,2;0,0;24,6;35,1;5,3;1,8;0,0;17,9;15,4;51,3;10,3;5,1;0,0;9,1;9,1;50,0;18,2;13,6;0,0;28,6;71,4;0,0;;;;;;;;;;;;
;2021;3532900;Urbana;Total;57,6;0,0;41,2;0,0;1,2;12,4;18,8;26,9;22,3;0,0;23,0;8,4;22,9;37,3;6,0;2,4;33,2;0,0;24,6;35,1;5,3;1,8;0,0;17,9;15,4;51,3;10,3;5,1;0,0;9,1;9,1;50,0;18,2;13,6;0,0;28,6;71,4;0,0;;;;;;;;;;;;
;2021;3532900;Total;Estadual;--;--;--;--;--;--;--;26,9;100,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;9,1;9,1;50,0;18,2;13,6;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3532900;Urbana;Estadual;--;--;--;--;--;--;--;26,9;100,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;9,1;9,1;50,0;18,2;13,6;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3532900;Total;Municipal;56,6;0,0;42,2;0,0;1,2;12,8;19,9;--;14,2;0,0;24,7;9,6;21,9;35,6;5,5;2,7;38,3;0,0;23,4;31,9;4,3;2,1;0,0;17,9;15,4;51,3;10,3;5,1;--;--;--;--;--;--;0,0;20,0;80,0;0,0;Sudeste;SP;Nova Europa;104.0;99,0;2.463,83;2.595,92;2.806,02;3.024,67;491,19;29,0;3.867,61
;2021;3532900;Urbana;Municipal;56,6;0,0;42,2;0,0;1,2;12,8;19,9;--;14,2;0,0;24,7;9,6;21,9;35,6;5,5;2,7;38,3;0,0;23,4;31,9;4,3;2,1;0,0;17,9;15,4;51,3;10,3;5,1;--;--;--;--;--;--;0,0;20,0;80,0;0,0;;;;;;;;;;;;
;2021;3532900;Total;Privada;100,0;0,0;0,0;0,0;0,0;6,0;7,2;--;0,0;0,0;10,0;0,0;30,0;50,0;10,0;0,0;10,0;0,0;30,0;50,0;10,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3532900;Urbana;Privada;100,0;0,0;0,0;0,0;0,0;6,0;7,2;--;0,0;0,0;10,0;0,0;30,0;50,0;10,0;0,0;10,0;0,0;30,0;50,0;10,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3532900;Total;Pública;56,6;0,0;42,2;0,0;1,2;12,8;19,9;26,9;25,0;0,0;24,7;9,6;21,9;35,6;5,5;2,7;38,3;0,0;23,4;31,9;4,3;2,1;0,0;17,9;15,4;51,3;10,3;5,1;0,0;9,1;9,1;50,0;18,2;13,6;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3532900;Urbana;Pública;56,6;0,0;42,2;0,0;1,2;12,8;19,9;26,9;25,0;0,0;24,7;9,6;21,9;35,6;5,5;2,7;38,3;0,0;23,4;31,9;4,3;2,1;0,0;17,9;15,4;51,3;10,3;5,1;0,0;9,1;9,1;50,0;18,2;13,6;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3533007;Total;Total;78,4;0,0;8,1;0,0;13,5;14,4;24,1;27,8;11,1;11,2;27,9;6,0;26,7;28,0;8,7;2,7;48,3;6,9;23,0;13,8;5,7;2,3;0,0;4,1;30,6;45,8;15,3;4,2;1,2;6,4;29,5;43,6;16,7;2,6;11,1;33,3;33,3;22,3;;;;;;;;;;;;
;2021;3533007;Urbana;Total;78,4;0,0;8,1;0,0;13,5;14,4;24,1;27,8;11,1;11,2;27,9;6,0;26,7;28,0;8,7;2,7;48,3;6,9;23,0;13,8;5,7;2,3;0,0;4,1;30,6;45,8;15,3;4,2;1,2;6,4;29,5;43,6;16,7;2,6;11,1;33,3;33,3;22,3;;;;;;;;;;;;
;2021;3533007;Total;Estadual;--;--;--;--;--;--;34,5;30,4;0,0;50,0;0,0;4,2;26,5;46,9;16,3;6,1;--;--;--;--;--;--;0,0;4,2;26,5;46,9;16,3;6,1;2,2;2,3;20,5;50,0;20,5;4,5;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3533007;Urbana;Estadual;--;--;--;--;--;--;34,5;30,4;0,0;50,0;0,0;4,2;26,5;46,9;16,3;6,1;--;--;--;--;--;--;0,0;4,2;26,5;46,9;16,3;6,1;2,2;2,3;20,5;50,0;20,5;4,5;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3533007;Total;Municipal;77,4;0,0;3,8;0,0;18,8;15,4;20,5;--;20,0;0,0;50,8;7,2;20,3;13,0;5,8;2,9;50,8;7,2;20,3;13,0;5,8;2,9;--;--;--;--;--;--;--;--;--;--;--;--;20,0;20,0;60,0;0,0;Sudeste;SP;Nova Granada;118.0;98,3;2.386,14;2.568,26;2.833,21;3.116,66;654,40;28,1;4.035,75
;2021;3533007;Urbana;Municipal;77,4;0,0;3,8;0,0;18,8;15,4;20,5;--;20,0;0,0;50,8;7,2;20,3;13,0;5,8;2,9;50,8;7,2;20,3;13,0;5,8;2,9;--;--;--;--;--;--;--;--;--;--;--;--;20,0;20,0;60,0;0,0;;;;;;;;;;;;
;2021;3533007;Total;Privada;81,0;0,0;19,0;0,0;0,0;9,5;19,9;20,2;0,0;0,0;17,5;5,0;35,0;30,0;12,5;0,0;33,3;4,8;33,3;23,8;4,8;0,0;0,0;4,0;36,0;40,0;20,0;0,0;0,0;11,4;40,0;34,3;14,3;0,0;0,0;0,0;0,0;100,0;;;;;;;;;;;;
;2021;3533007;Urbana;Privada;81,0;0,0;19,0;0,0;0,0;9,5;19,9;20,2;0,0;0,0;17,5;5,0;35,0;30,0;12,5;0,0;33,3;4,8;33,3;23,8;4,8;0,0;0,0;4,0;36,0;40,0;20,0;0,0;0,0;11,4;40,0;34,3;14,3;0,0;0,0;0,0;0,0;100,0;;;;;;;;;;;;
;2021;3533007;Total;Pública;77,4;0,0;3,8;0,0;18,8;15,4;25,0;30,4;14,3;14,3;30,4;6,1;23,5;27,8;8,7;3,5;50,8;7,2;20,3;13,0;5,8;2,9;0,0;4,2;26,5;46,9;16,3;6,1;2,2;2,3;20,5;50,0;20,5;4,5;14,3;42,9;42,8;0,0;;;;;;;;;;;;
;2021;3533007;Urbana;Pública;77,4;0,0;3,8;0,0;18,8;15,4;25,0;30,4;14,3;14,3;30,4;6,1;23,5;27,8;8,7;3,5;50,8;7,2;20,3;13,0;5,8;2,9;0,0;4,2;26,5;46,9;16,3;6,1;2,2;2,3;20,5;50,0;20,5;4,5;14,3;42,9;42,8;0,0;;;;;;;;;;;;
;2021;3533106;Total;Total;33,3;0,0;50,0;0,0;16,7;17,0;17,9;12,6;33,4;0,0;19,3;0,0;9,7;32,3;35,5;3,2;46,1;0,0;15,4;30,8;7,7;0,0;0,0;0,0;5,5;33,3;55,6;5,6;0,0;5,0;10,0;35,0;45,0;5,0;0,0;66,7;0,0;33,3;;;;;;;;;;;;
;2021;3533106;Urbana;Total;33,3;0,0;50,0;0,0;16,7;17,0;17,9;12,6;33,4;0,0;19,3;0,0;9,7;32,3;35,5;3,2;46,1;0,0;15,4;30,8;7,7;0,0;0,0;0,0;5,5;33,3;55,6;5,6;0,0;5,0;10,0;35,0;45,0;5,0;0,0;66,7;0,0;33,3;;;;;;;;;;;;
;2021;3533106;Total;Estadual;--;--;--;--;--;--;26,3;12,6;100,0;0,0;0,0;0,0;5,5;33,3;55,6;5,6;--;--;--;--;--;--;0,0;0,0;5,5;33,3;55,6;5,6;0,0;5,0;10,0;35,0;45,0;5,0;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3533106;Urbana;Estadual;--;--;--;--;--;--;26,3;12,6;100,0;0,0;0,0;0,0;5,5;33,3;55,6;5,6;--;--;--;--;--;--;0,0;0,0;5,5;33,3;55,6;5,6;0,0;5,0;10,0;35,0;45,0;5,0;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3533106;Total;Municipal;33,3;0,0;50,0;0,0;16,7;17,0;14,6;--;0,0;0,0;46,1;0,0;15,4;30,8;7,7;0,0;46,1;0,0;15,4;30,8;7,7;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;50,0;0,0;50,0;Sudeste;SP;Nova Guataporanga;21.0;76,2;2.240,97;2.493,96;2.821,74;3.272,05;657,74;40,0;2.821,74
;2021;3533106;Urbana;Municipal;33,3;0,0;50,0;0,0;16,7;17,0;14,6;--;0,0;0,0;46,1;0,0;15,4;30,8;7,7;0,0;46,1;0,0;15,4;30,8;7,7;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;50,0;0,0;50,0;;;;;;;;;;;;
;2021;3533106;Total;Pública;33,3;0,0;50,0;0,0;16,7;17,0;17,9;12,6;33,4;0,0;19,3;0,0;9,7;32,3;35,5;3,2;46,1;0,0;15,4;30,8;7,7;0,0;0,0;0,0;5,5;33,3;55,6;5,6;0,0;5,0;10,0;35,0;45,0;5,0;0,0;66,7;0,0;33,3;;;;;;;;;;;;
;2021;3533106;Urbana;Pública;33,3;0,0;50,0;0,0;16,7;17,0;17,9;12,6;33,4;0,0;19,3;0,0;9,7;32,3;35,5;3,2;46,1;0,0;15,4;30,8;7,7;0,0;0,0;0,0;5,5;33,3;55,6;5,6;0,0;5,0;10,0;35,0;45,0;5,0;0,0;66,7;0,0;33,3;;;;;;;;;;;;
;2021;3533205;Total;Total;68,8;0,0;10,4;0,0;20,8;16,4;20,9;28,2;0,0;0,0;12,1;0,0;42,4;27,3;9,1;9,1;19,1;0,0;33,3;33,3;0,0;14,3;0,0;0,0;43,7;25,0;18,8;12,5;0,0;8,4;0,0;50,0;33,3;8,3;0,0;20,0;60,0;20,0;;;;;;;;;;;;
;2021;3533205;Urbana;Total;68,8;0,0;10,4;0,0;20,8;16,4;20,9;28,2;0,0;0,0;12,1;0,0;42,4;27,3;9,1;9,1;19,1;0,0;33,3;33,3;0,0;14,3;0,0;0,0;43,7;25,0;18,8;12,5;0,0;8,4;0,0;50,0;33,3;8,3;0,0;20,0;60,0;20,0;;;;;;;;;;;;
;2021;3533205;Rural;Total;--;--;--;--;--;--;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2021;3533205;Total;Estadual;--;--;--;--;--;--;--;28,2;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;8,4;0,0;50,0;33,3;8,3;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3533205;Urbana;Estadual;--;--;--;--;--;--;--;28,2;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;8,4;0,0;50,0;33,3;8,3;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3533205;Rural;Estadual;--;--;--;--;--;--;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2021;3533205;Total;Municipal;68,8;0,0;10,4;0,0;20,8;16,4;20,9;--;0,0;0,0;12,1;0,0;42,4;27,3;9,1;9,1;19,1;0,0;33,3;33,3;0,0;14,3;0,0;0,0;43,7;25,0;18,8;12,5;--;--;--;--;--;--;0,0;0,0;75,0;25,0;Sudeste;SP;Nova Independência;59.0;100,0;1.998,01;2.403,73;2.536,77;2.843,74;731,42;30,1;3.373,19
;2021;3533205;Urbana;Municipal;68,8;0,0;10,4;0,0;20,8;16,4;20,9;--;0,0;0,0;12,1;0,0;42,4;27,3;9,1;9,1;19,1;0,0;33,3;33,3;0,0;14,3;0,0;0,0;43,7;25,0;18,8;12,5;--;--;--;--;--;--;0,0;0,0;75,0;25,0;;;;;;;;;;;;
;2021;3533205;Total;Pública;68,8;0,0;10,4;0,0;20,8;16,4;20,9;28,2;0,0;0,0;12,1;0,0;42,4;27,3;9,1;9,1;19,1;0,0;33,3;33,3;0,0;14,3;0,0;0,0;43,7;25,0;18,8;12,5;0,0;8,4;0,0;50,0;33,3;8,3;0,0;20,0;60,0;20,0;;;;;;;;;;;;
;2021;3533205;Urbana;Pública;68,8;0,0;10,4;0,0;20,8;16,4;20,9;28,2;0,0;0,0;12,1;0,0;42,4;27,3;9,1;9,1;19,1;0,0;33,3;33,3;0,0;14,3;0,0;0,0;43,7;25,0;18,8;12,5;0,0;8,4;0,0;50,0;33,3;8,3;0,0;20,0;60,0;20,0;;;;;;;;;;;;
;2021;3533205;Rural;Pública;--;--;--;--;--;--;--;--;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2021;3533254;Total;Total;63,4;0,0;31,7;0,0;4,9;23,4;22,3;25,5;0,0;0,0;35,0;7,5;15,0;32,5;10,0;0,0;53,9;0,0;11,5;30,8;3,8;0,0;0,0;15,7;21,1;42,1;21,1;0,0;0,0;15,8;15,8;31,6;26,3;10,5;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3533254;Urbana;Total;63,4;0,0;31,7;0,0;4,9;23,4;22,3;25,5;0,0;0,0;35,0;7,5;15,0;32,5;10,0;0,0;53,9;0,0;11,5;30,8;3,8;0,0;0,0;15,7;21,1;42,1;21,1;0,0;0,0;15,8;15,8;31,6;26,3;10,5;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3533254;Total;Estadual;--;--;--;--;--;--;--;25,5;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;15,8;15,8;31,6;26,3;10,5;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3533254;Urbana;Estadual;--;--;--;--;--;--;--;25,5;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0,0;15,8;15,8;31,6;26,3;10,5;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3533254;Total;Municipal;63,4;0,0;31,7;0,0;4,9;23,4;22,3;--;0,0;0,0;35,0;7,5;15,0;32,5;10,0;0,0;53,9;0,0;11,5;30,8;3,8;0,0;0,0;15,7;21,1;42,1;21,1;0,0;--;--;--;--;--;--;0,0;50,0;50,0;0,0;Sudeste;SP;Novais;49.0;100,0;1.998,00;2.379,63;2.407,09;2.691,08;613,20;32,0;3.008,78
;2021;3533254;Urbana;Municipal;63,4;0,0;31,7;0,0;4,9;23,4;22,3;--;0,0;0,0;35,0;7,5;15,0;32,5;10,0;0,0;53,9;0,0;11,5;30,8;3,8;0,0;0,0;15,7;21,1;42,1;21,1;0,0;--;--;--;--;--;--;0,0;50,0;50,0;0,0;;;;;;;;;;;;
;2021;3533254;Total;Pública;63,4;0,0;31,7;0,0;4,9;23,4;22,3;25,5;0,0;0,0;35,0;7,5;15,0;32,5;10,0;0,0;53,9;0,0;11,5;30,8;3,8;0,0;0,0;15,7;21,1;42,1;21,1;0,0;0,0;15,8;15,8;31,6;26,3;10,5;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3533254;Urbana;Pública;63,4;0,0;31,7;0,0;4,9;23,4;22,3;25,5;0,0;0,0;35,0;7,5;15,0;32,5;10,0;0,0;53,9;0,0;11,5;30,8;3,8;0,0;0,0;15,7;21,1;42,1;21,1;0,0;0,0;15,8;15,8;31,6;26,3;10,5;0,0;66,7;33,3;0,0;;;;;;;;;;;;
;2021;3533304;Total;Total;76,6;0,0;10,4;0,0;13,0;12,9;19,6;32,7;0,0;0,0;18,2;12,1;54,5;15,2;0,0;0,0;35,3;5,9;29,4;29,4;0,0;0,0;0,0;18,7;81,3;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3533304;Urbana;Total;76,6;0,0;10,4;0,0;13,0;12,9;19,6;32,7;0,0;0,0;18,2;12,1;54,5;15,2;0,0;0,0;35,3;5,9;29,4;29,4;0,0;0,0;0,0;18,7;81,3;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3533304;Total;Estadual;--;--;--;--;--;--;25,0;32,7;0,0;0,0;0,0;18,7;81,3;0,0;0,0;0,0;--;--;--;--;--;--;0,0;18,7;81,3;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3533304;Urbana;Estadual;--;--;--;--;--;--;25,0;32,7;0,0;0,0;0,0;18,7;81,3;0,0;0,0;0,0;--;--;--;--;--;--;0,0;18,7;81,3;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;;;;;;;;;;;;
;2021;3533304;Total;Municipal;76,6;0,0;10,4;0,0;13,0;12,9;16,3;--;0,0;0,0;35,3;5,9;29,4;29,4;0,0;0,0;35,3;5,9;29,4;29,4;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;Sudeste;SP;Nova Luzitânia;26.0;96,2;2.134,05;2.677,69;2.424,22;2.875,21;587,89;26,8;3.625,00
;2021;3533304;Urbana;Municipal;76,6;0,0;10,4;0,0;13,0;12,9;16,3;--;0,0;0,0;35,3;5,9;29,4;29,4;0,0;0,0;35,3;5,9;29,4;29,4;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;0,0;0,0;100,0;0,0;;;;;;;;;;;;
;2021;3533304;Total;Pública;76,6;0,0;10,4;0,0;13,0;12,9;19,6;32,7;0,0;0,0;18,2;12,1;54,5;15,2;0,0;0,0;35,3;5,9;29,4;29,4;0,0;0,0;0,0;18,7;81,3;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;33,3;66,7;0,0;;;;;;;;;;;;
;2021;3533304;Urbana;Pública;76,6;0,0;10,4;0,0;13,0;12,9;19,6;32,7;0,0;0,0;18,2;12,1;54,5;15,2;0,0;0,0;35,3;5,9;29,4;29,4;0,0;0,0;0,0;18,7;81,3;0,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;33,3;66,7;0,0;;;;;;;;;;;;
