NU_ANO_CENSO;NO_REGIAO;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_LOCALIZACAO;NO_DEPENDENCIA;FUN_TX_PROMOCAO_TOTAL;MED_TX_PROMOCAO_TOTAL;FUN_TX_REPETENCIA_TOTAL;MED_TX_REPETENCIA_TOTAL;FUN_TX_EVASAO_TOTAL;MED_TX_EVASAO_TOTAL
2013;Norte;RO;1100262;Rio Crespo;Urbana;Total;72.7;68.5;21;15.7;4.4;8.3
2013;Norte;RO;1100288;Rolim de Moura;Total;Total;80.3;67.7;14.9;14.5;3;12.2
2013;Norte;RO;1100288;Rolim de Moura;Total;Pública;79.6;66.4;15.4;15.1;3.1;12.7
2013;Norte;RO;1100288;Rolim de Moura;Total;Privada;98.7;98;1.3;1;0;1
2013;Norte;RO;1100288;Rolim de Moura;Urbana;Total;80;67.7;14.9;14.5;3;12.2
2013;Norte;RO;1100288;Rolim de Moura;Rural;Total;82.2;--;14.6;--;3;--
2013;Norte;RO;1100296;Santa Luzia D'Oeste;Total;Total;86.7;80.2;8.4;7.4;2.4;6
2013;Norte;RO;1100296;Santa Luzia D'Oeste;Total;Pública;86.7;80.2;8.4;7.4;2.4;6
2013;Norte;RO;1100296;Santa Luzia D'Oeste;Urbana;Total;86.9;80.2;8.2;7.4;2.5;6
2013;Norte;RO;1100296;Santa Luzia D'Oeste;Rural;Total;85.2;--;10.4;--;2.2;--
2013;Norte;RO;1100304;Vilhena;Total;Total;86.8;70.6;9.3;13.7;1.7;9
2013;Norte;RO;1100304;Vilhena;Total;Pública;85.8;67.9;10;14.9;1.8;9.8
2013;Norte;RO;1100304;Vilhena;Total;Privada;97.5;98;1.9;1;0.5;0.7
2013;Norte;RO;1100304;Vilhena;Urbana;Total;86.6;70.6;9.5;13.7;1.7;9
2013;Norte;RO;1100304;Vilhena;Rural;Total;91.8;--;5.7;--;2.1;--
2013;Norte;RO;1100320;São Miguel do Guaporé;Total;Total;91.2;73.5;5.6;8.4;2.1;13.4
2013;Norte;RO;1100320;São Miguel do Guaporé;Total;Pública;91.1;73.5;5.7;8.4;2.1;13.4
2013;Norte;RO;1100320;São Miguel do Guaporé;Total;Privada;96.6;--;1.1;--;2.3;--
2013;Norte;RO;1100320;São Miguel do Guaporé;Urbana;Total;91.9;73.5;5;8.4;1.9;13.4
2013;Norte;RO;1100320;São Miguel do Guaporé;Rural;Total;90.5;--;6.3;--;2.3;--
2013;Norte;RO;1100338;Nova Mamoré;Total;Total;77.6;68.9;16.8;8.8;3.2;10.1
2013;Norte;RO;1100338;Nova Mamoré;Total;Pública;77.2;68.9;17.1;8.8;3.2;10.1
2013;Norte;RO;1100338;Nova Mamoré;Total;Privada;98;--;2;--;0;--
2013;Norte;RO;1100338;Nova Mamoré;Urbana;Total;79;68.9;14.7;8.8;2.2;10.1
2013;Norte;RO;1100338;Nova Mamoré;Rural;Total;76.6;--;18.4;--;3.9;--
2013;Norte;RO;1100346;Alvorada D'Oeste;Total;Total;87;80.7;9.4;6.1;2.3;9.4
2013;Norte;RO;1100346;Alvorada D'Oeste;Total;Pública;87;80.7;9.4;6.1;2.3;9.4
2013;Norte;RO;1100346;Alvorada D'Oeste;Urbana;Total;86.2;80.7;9.8;6.1;2.4;9.4
2013;Norte;RO;1100346;Alvorada D'Oeste;Rural;Total;89.3;--;8.3;--;1.9;--
2013;Norte;RO;1100379;Alto Alegre dos Parecis;Total;Total;81.6;80.3;14.5;6.6;2.6;9.1
2013;Norte;RO;1100379;Alto Alegre dos Parecis;Total;Pública;81.6;80.3;14.5;6.6;2.6;9.1
2013;Norte;RO;1100379;Alto Alegre dos Parecis;Urbana;Total;85.3;80.3;10.4;6.6;2.4;9.1
2013;Norte;RO;1100379;Alto Alegre dos Parecis;Rural;Total;78.5;--;18;--;2.8;--
2013;Norte;RO;1100403;Alto Paraíso;Total;Total;87.7;66.3;7.3;12.8;3.5;15.2
2013;Norte;RO;1100403;Alto Paraíso;Total;Pública;87.7;66.3;7.3;12.8;3.5;15.2
2013;Norte;RO;1100403;Alto Paraíso;Urbana;Total;87;66.3;8.1;12.8;2.9;15.2
2013;Norte;RO;1100403;Alto Paraíso;Rural;Total;88.5;--;6.4;--;4.4;--
2013;Norte;RO;1100452;Buritis;Total;Total;85.3;74;8.6;7.9;4.8;12.8
2013;Norte;RO;1100452;Buritis;Total;Pública;85.3;74;8.6;7.9;4.9;12.8
2013;Norte;RO;1100452;Buritis;Total;Privada;96.7;--;3.3;--;0;--
2013;Norte;RO;1100452;Buritis;Urbana;Total;84.3;74;9.6;7.9;4.6;12.8
2013;Norte;RO;1100452;Buritis;Rural;Total;87.6;--;6.4;--;5.3;--
2013;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Total;84.4;75;11.9;9.8;2;9.8
2013;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Pública;84.4;73.8;11.9;9.3;2;10.7
2013;Norte;RO;1100502;Novo Horizonte do Oeste;Total;Privada;--;82.9;--;13.2;--;3.9
2013;Norte;RO;1100502;Novo Horizonte do Oeste;Urbana;Total;84.5;73.8;12.1;9.3;1.9;10.7
2013;Norte;RO;1100502;Novo Horizonte do Oeste;Rural;Total;81.9;82.9;8.4;13.2;3.6;3.9
2013;Norte;RO;1100601;Cacaulândia;Total;Total;89.5;86.2;6.3;1.3;3.2;4.6
2013;Norte;RO;1100601;Cacaulândia;Total;Pública;89.5;86.2;6.3;1.3;3.2;4.6
2013;Norte;RO;1100601;Cacaulândia;Urbana;Total;92.1;86.2;4.9;1.3;1.8;4.6
2013;Norte;RO;1100601;Cacaulândia;Rural;Total;83.3;--;9.8;--;6.6;--
2013;Norte;RO;1100700;Campo Novo de Rondônia;Total;Total;79.8;49.9;15.1;32.9;3.7;11.5
2013;Norte;RO;1100700;Campo Novo de Rondônia;Total;Pública;79.8;49.9;15.1;32.9;3.7;11.5
2013;Norte;RO;1100700;Campo Novo de Rondônia;Urbana;Total;76.8;66.7;18.3;11.5;2.2;12
2013;Norte;RO;1100700;Campo Novo de Rondônia;Rural;Total;81.6;31.1;13.2;56.7;4.5;11
2013;Norte;RO;1100809;Candeias do Jamari;Total;Total;69.7;63.7;20.5;8.8;4.3;15.3
2013;Norte;RO;1100809;Candeias do Jamari;Total;Pública;69.7;63.7;20.5;8.8;4.3;15.3
2013;Norte;RO;1100809;Candeias do Jamari;Urbana;Total;69.2;63.7;19.8;8.8;4.5;15.3
2013;Norte;RO;1100809;Candeias do Jamari;Rural;Total;72.1;--;23.8;--;3;--
2013;Norte;RO;1100908;Castanheiras;Total;Total;81.5;82.6;13;4.9;3.7;4.9
2013;Norte;RO;1100908;Castanheiras;Total;Pública;81.5;82.6;13;4.9;3.7;4.9
2013;Norte;RO;1100908;Castanheiras;Urbana;Total;79.9;82.6;14.9;4.9;2.6;4.9
2013;Norte;RO;1100908;Castanheiras;Rural;Total;82;--;12.5;--;4;--
2013;Norte;RO;1100924;Chupinguaia;Total;Total;90.1;76.8;6.1;7.1;2.2;13.4
2013;Norte;RO;1100924;Chupinguaia;Total;Pública;90.1;76.8;6.1;7.1;2.2;13.4
2013;Norte;RO;1100924;Chupinguaia;Urbana;Total;91.3;74.9;5.6;7;2.1;15.1
2013;Norte;RO;1100924;Chupinguaia;Rural;Total;88.8;85.7;6.6;7.8;2.4;5.2
2013;Norte;RO;1100940;Cujubim;Total;Total;77;66.7;17.7;11.4;3.1;11.2
2013;Norte;RO;1100940;Cujubim;Total;Pública;76.6;66.7;18;11.4;3.2;11.2
2013;Norte;RO;1100940;Cujubim;Total;Privada;98.3;--;1.7;--;0;--
2013;Norte;RO;1100940;Cujubim;Urbana;Total;77.5;66.7;17.5;11.4;2.5;11.2
2013;Norte;RO;1100940;Cujubim;Rural;Total;75.6;--;18.2;--;4.8;--
2013;Norte;RO;1101005;Governador Jorge Teixeira;Total;Total;85.9;76.6;10;9.1;2.3;9.3
2013;Norte;RO;1101005;Governador Jorge Teixeira;Total;Pública;85.9;76.6;10;9.1;2.3;9.3
2013;Norte;RO;1101005;Governador Jorge Teixeira;Urbana;Total;89.9;77.8;7.3;9.3;1.5;5.8
2013;Norte;RO;1101005;Governador Jorge Teixeira;Rural;Total;83.8;75.4;11.5;8.9;2.7;12.7
2013;Norte;RO;1101104;Itapuã do Oeste;Total;Total;72.3;43.5;19.7;29.2;3.9;11.2
2013;Norte;RO;1101104;Itapuã do Oeste;Total;Pública;72.3;43.5;19.7;29.2;3.9;11.2
2013;Norte;RO;1101104;Itapuã do Oeste;Urbana;Total;71.1;43.5;20.4;29.2;4.1;11.2
2013;Norte;RO;1101104;Itapuã do Oeste;Rural;Total;87.6;--;10.2;--;2.2;--
2013;Norte;RO;1101203;Ministro Andreazza;Total;Total;83.1;69.4;12.6;12;2.6;10.9
2013;Norte;RO;1101203;Ministro Andreazza;Total;Pública;83.1;69.4;12.6;12;2.6;10.9
2013;Norte;RO;1101203;Ministro Andreazza;Urbana;Total;80.8;69.4;14.3;12;2.8;10.9
2013;Norte;RO;1101203;Ministro Andreazza;Rural;Total;87.8;--;9.1;--;2.3;--
2013;Norte;RO;1101302;Mirante da Serra;Total;Total;83;78.2;13.2;7.8;1.7;11.7
2013;Norte;RO;1101302;Mirante da Serra;Total;Pública;82.4;74.6;13.7;9.1;1.6;13.8
2013;Norte;RO;1101302;Mirante da Serra;Total;Privada;92.3;96.6;5.6;0.8;2.1;0.8
2013;Norte;RO;1101302;Mirante da Serra;Urbana;Total;81.9;74.6;14;9.1;1.7;13.8
2013;Norte;RO;1101302;Mirante da Serra;Rural;Total;85.9;96.6;11;0.8;1.6;0.8
2013;Norte;RO;1101401;Monte Negro;Total;Total;79.9;75.9;13.5;6;4;10.3
2013;Norte;RO;1101401;Monte Negro;Total;Pública;79.7;75.9;13.6;6;4;10.3
2013;Norte;RO;1101401;Monte Negro;Total;Privada;92.5;--;5;--;2.5;--
2013;Norte;RO;1101401;Monte Negro;Urbana;Total;80.1;75.9;13;6;3.4;10.3
2013;Norte;RO;1101401;Monte Negro;Rural;Total;79.6;--;14.3;--;5;--
2013;Norte;RO;1101435;Nova União;Total;Total;82.5;85.6;11.6;3.2;2.4;9.6
2013;Norte;RO;1101435;Nova União;Total;Pública;82.5;85.6;11.6;3.2;2.4;9.6
2013;Norte;RO;1101435;Nova União;Urbana;Total;79.4;85.6;12.2;3.2;2.8;9.6
2013;Norte;RO;1101435;Nova União;Rural;Total;85.5;--;11;--;2;--
2013;Norte;RO;1101450;Parecis;Total;Total;85.1;74.4;10.2;11.9;3.7;10.2
2013;Norte;RO;1101450;Parecis;Total;Pública;85.1;74.4;10.2;11.9;3.7;10.2
2013;Norte;RO;1101450;Parecis;Urbana;Total;85.6;74.4;10.5;11.9;3.2;10.2
2013;Norte;RO;1101450;Parecis;Rural;Total;81.3;--;8;--;8;--
2013;Norte;RO;1101468;Pimenteiras do Oeste;Total;Total;81.9;89.6;13.8;8.3;3.3;2.1
2013;Norte;RO;1101468;Pimenteiras do Oeste;Total;Pública;81.9;89.6;13.8;8.3;3.3;2.1
2013;Norte;RO;1101468;Pimenteiras do Oeste;Urbana;Total;81.9;89.6;13.8;8.3;3.3;2.1
2013;Norte;RO;1101476;Primavera de Rondônia;Total;Total;86.8;87.2;8.5;4.3;3.9;6.4
2013;Norte;RO;1101476;Primavera de Rondônia;Total;Pública;86.8;87.2;8.5;4.3;3.9;6.4
2013;Norte;RO;1101476;Primavera de Rondônia;Urbana;Total;89.5;92.7;7.3;0;2.6;4.9
2013;Norte;RO;1101476;Primavera de Rondônia;Rural;Total;82.2;76.9;10.8;12.3;6.2;9.2
2013;Norte;RO;1101484;São Felipe D'Oeste;Total;Total;88.5;74.4;8;14.4;2.4;9.8
2013;Norte;RO;1101484;São Felipe D'Oeste;Total;Pública;88.5;74.4;8;14.4;2.4;9.8
2013;Norte;RO;1101484;São Felipe D'Oeste;Urbana;Total;88.5;74.4;8;14.4;2.4;9.8
2013;Norte;RO;1101492;São Francisco do Guaporé;Total;Total;81.1;59.5;13.9;19.4;2.8;13.6
2013;Norte;RO;1101492;São Francisco do Guaporé;Total;Pública;81.1;56.2;13.9;20.8;2.8;15
2013;Norte;RO;1101492;São Francisco do Guaporé;Total;Privada;--;86.7;--;8;--;2.7
2013;Norte;RO;1101492;São Francisco do Guaporé;Urbana;Total;76.5;56.2;17.5;20.8;2.7;15
2013;Norte;RO;1101492;São Francisco do Guaporé;Rural;Total;88.2;86.7;8.5;8;2.8;2.7
2013;Norte;RO;1101500;Seringueiras;Total;Total;87.9;80.5;8.2;3.8;2.3;8.5
2013;Norte;RO;1101500;Seringueiras;Total;Pública;87.9;80.5;8.2;3.8;2.3;8.5
2013;Norte;RO;1101500;Seringueiras;Urbana;Total;86.8;80.5;10.3;3.8;1.6;8.5
2013;Norte;RO;1101500;Seringueiras;Rural;Total;89;--;6.1;--;3.1;--
2013;Norte;RO;1101559;Teixeirópolis;Total;Total;89.5;74.7;6;5.9;3.6;13.2
2013;Norte;RO;1101559;Teixeirópolis;Total;Pública;89.5;74.7;6;5.9;3.6;13.2
2013;Norte;RO;1101559;Teixeirópolis;Urbana;Total;89.8;74.7;6.2;5.9;3.2;13.2
2013;Norte;RO;1101559;Teixeirópolis;Rural;Total;89.1;--;5.8;--;4.3;--
2013;Norte;RO;1101609;Theobroma;Total;Total;82.9;80;10.4;7.9;4;7.9
2013;Norte;RO;1101609;Theobroma;Total;Pública;82.9;80;10.4;7.9;4;7.9
2013;Norte;RO;1101609;Theobroma;Urbana;Total;77.4;80;11.3;7.9;3.3;7.9
2013;Norte;RO;1101609;Theobroma;Rural;Total;84.2;--;10.2;--;4.2;--
2013;Norte;RO;1101708;Urupá;Total;Total;73.5;67;21.8;13.2;3.3;13.8
2013;Norte;RO;1101708;Urupá;Total;Pública;73.5;67;21.8;13.2;3.3;13.8
2013;Norte;RO;1101708;Urupá;Urbana;Total;73.9;67;22.4;13.2;2.2;13.8
2013;Norte;RO;1101708;Urupá;Rural;Total;73.2;--;21.2;--;4.3;--
2013;Norte;RO;1101757;Vale do Anari;Total;Total;81.8;71.7;13;8;2.3;10.5
2013;Norte;RO;1101757;Vale do Anari;Total;Pública;81.8;71.7;13;8;2.3;10.5
2013;Norte;RO;1101757;Vale do Anari;Urbana;Total;79.7;71.7;14.5;8;2.5;10.5
2013;Norte;RO;1101757;Vale do Anari;Rural;Total;84.1;--;11.3;--;2.1;--
2013;Norte;RO;1101807;Vale do Paraíso;Total;Total;84;61.7;12.4;12.6;1.2;15
2013;Norte;RO;1101807;Vale do Paraíso;Total;Pública;83.2;61.7;13.1;12.6;1.2;15
2013;Norte;RO;1101807;Vale do Paraíso;Total;Privada;95.2;--;2.9;--;1;--
2013;Norte;RO;1101807;Vale do Paraíso;Urbana;Total;82.7;61.7;13.3;12.6;1.4;15
2013;Norte;RO;1101807;Vale do Paraíso;Rural;Total;87;--;10.3;--;0.9;--
2013;Norte;AC;1200013;Acrelândia;Total;Total;81.6;72.9;12.6;15.9;3.6;9.5
2013;Norte;AC;1200013;Acrelândia;Total;Pública;81.6;72.9;12.6;15.9;3.6;9.5
2013;Norte;AC;1200013;Acrelândia;Urbana;Total;81.8;69.3;13.3;19.4;2.6;9.5
2013;Norte;AC;1200013;Acrelândia;Rural;Total;81.5;82;11.7;6.7;4.7;9.6
2013;Norte;AC;1200054;Assis Brasil;Total;Total;72.3;72.8;18;12.6;7.8;11.6
2013;Norte;AC;1200054;Assis Brasil;Total;Pública;72.3;72.8;18;12.6;7.8;11.6
2013;Norte;AC;1200054;Assis Brasil;Urbana;Total;85;67.8;9;16.1;3.3;12.3
2013;Norte;AC;1200054;Assis Brasil;Rural;Total;60.9;90.8;26.1;0;11.9;9.2
2013;Norte;AC;1200104;Brasiléia;Total;Total;85.8;80.2;8.8;10.1;4.3;8.8
2013;Norte;AC;1200104;Brasiléia;Total;Pública;85.8;80.2;8.8;10.1;4.3;8.8
2013;Norte;AC;1200104;Brasiléia;Urbana;Total;89;80;6.9;10.5;2.8;8.6
2013;Norte;AC;1200104;Brasiléia;Rural;Total;78.8;86.4;13;0;7.6;13.6
2013;Norte;AC;1200138;Bujari;Total;Total;79.3;74.4;15.1;13.6;4.5;9
2013;Norte;AC;1200138;Bujari;Total;Pública;79.3;74.4;15.1;13.6;4.5;9
2013;Norte;AC;1200138;Bujari;Urbana;Total;82.6;71.7;14.7;14;1.7;10.6
2013;Norte;AC;1200138;Bujari;Rural;Total;76;87;15.5;11.6;7.4;1.4
2013;Norte;AC;1200179;Capixaba;Total;Total;80.2;79.8;14;4.8;4.2;7.6
2013;Norte;AC;1200179;Capixaba;Total;Pública;80.2;79.8;14;4.8;4.2;7.6
2013;Norte;AC;1200179;Capixaba;Urbana;Total;83.6;76.6;10.7;3.6;4;9.3
2013;Norte;AC;1200179;Capixaba;Rural;Total;75.6;89.2;18.4;8.4;4.4;2.4
2013;Norte;AC;1200203;Cruzeiro do Sul;Total;Total;87.3;77.7;8.3;11.7;3.8;8.9
2013;Norte;AC;1200203;Cruzeiro do Sul;Total;Pública;87;77.2;8.4;11.9;3.9;9.1
2013;Norte;AC;1200203;Cruzeiro do Sul;Total;Privada;96.5;97;3.3;3;0.2;0
2013;Norte;AC;1200203;Cruzeiro do Sul;Urbana;Total;90.1;76.7;7;12.6;2.2;8.8
2013;Norte;AC;1200203;Cruzeiro do Sul;Rural;Total;81.8;81.5;10.8;7.9;6.8;9.4
2013;Norte;AC;1200252;Epitaciolândia;Total;Total;86.1;73.8;8.8;9;4;15.2
2013;Norte;AC;1200252;Epitaciolândia;Total;Pública;86.1;73.8;8.8;9;4;15.2
2013;Norte;AC;1200252;Epitaciolândia;Urbana;Total;86.4;74.7;9.3;7.9;3.2;15.4
2013;Norte;AC;1200252;Epitaciolândia;Rural;Total;85.3;0;7.6;100;6;0
2013;Norte;AC;1200302;Feijó;Total;Total;74.3;66.8;16.1;18.7;8.4;13.4
2013;Norte;AC;1200302;Feijó;Total;Pública;74.3;66.8;16.1;18.7;8.4;13.4
2013;Norte;AC;1200302;Feijó;Urbana;Total;88.5;65.6;7.4;19.8;3.1;13.5
2013;Norte;AC;1200302;Feijó;Rural;Total;61;83.1;24.3;3.9;13.4;11.7
2013;Norte;AC;1200328;Jordão;Total;Total;75.6;88.8;14.6;4.3;9.2;3.5
2013;Norte;AC;1200328;Jordão;Total;Pública;75.6;88.8;14.6;4.3;9.2;3.5
2013;Norte;AC;1200328;Jordão;Urbana;Total;89.5;87.3;7.1;5.4;2.2;3.9
2013;Norte;AC;1200328;Jordão;Rural;Total;70.7;94.3;17.2;0;11.6;1.9
2013;Norte;AC;1200336;Mâncio Lima;Total;Total;82.1;78.8;11.4;5.5;5.9;13.5
2013;Norte;AC;1200336;Mâncio Lima;Total;Pública;82.1;78.8;11.4;5.5;5.9;13.5
2013;Norte;AC;1200336;Mâncio Lima;Urbana;Total;87.7;82.5;7.4;6.5;4.3;8.8
2013;Norte;AC;1200336;Mâncio Lima;Rural;Total;72.6;69.6;18.3;3;8.7;25.1
2013;Norte;AC;1200344;Manoel Urbano;Total;Total;71.8;80.5;21;10.4;5.2;7.1
2013;Norte;AC;1200344;Manoel Urbano;Total;Pública;71.8;80.5;21;10.4;5.2;7.1
2013;Norte;AC;1200344;Manoel Urbano;Urbana;Total;85.3;80.5;9.7;10.4;2.6;7.1
2013;Norte;AC;1200344;Manoel Urbano;Rural;Total;46.2;--;42.4;--;10.1;--
2013;Norte;AC;1200351;Marechal Thaumaturgo;Total;Total;67.9;68.2;21.7;21.8;8;6.3
2013;Norte;AC;1200351;Marechal Thaumaturgo;Total;Pública;67.9;68.2;21.7;21.8;8;6.3
2013;Norte;AC;1200351;Marechal Thaumaturgo;Urbana;Total;76.3;71.7;15;17.6;4.5;5.7
2013;Norte;AC;1200351;Marechal Thaumaturgo;Rural;Total;64.3;63;24.5;28;9.4;7.3
2013;Norte;AC;1200385;Plácido de Castro;Total;Total;80.1;75.8;13.8;9.2;4.4;12.6
2013;Norte;AC;1200385;Plácido de Castro;Total;Pública;80.1;75.8;13.8;9.2;4.4;12.6
2013;Norte;AC;1200385;Plácido de Castro;Urbana;Total;80.1;75.6;12.9;11.6;4.9;9.4
2013;Norte;AC;1200385;Plácido de Castro;Rural;Total;80.1;76;14.7;5.6;3.9;17.3
2013;Norte;AC;1200393;Porto Walter;Total;Total;66.4;66.7;21.9;17.9;10.3;8.5
2013;Norte;AC;1200393;Porto Walter;Total;Pública;66.4;66.7;21.9;17.9;10.3;8.5
2013;Norte;AC;1200393;Porto Walter;Urbana;Total;70.6;66.7;23.1;17.9;3.8;8.5
2013;Norte;AC;1200393;Porto Walter;Rural;Total;63.6;--;21.1;--;14.6;--
2013;Norte;AC;1200401;Rio Branco;Total;Total;89.1;71.7;7.7;16.1;2.2;10.2
2013;Norte;AC;1200401;Rio Branco;Total;Pública;88.4;69.4;8.1;17.4;2.4;11
2013;Norte;AC;1200401;Rio Branco;Total;Privada;95.2;93.3;4.3;4.4;0.5;2.2
2013;Norte;AC;1200401;Rio Branco;Urbana;Total;90;71.6;7.3;16.4;1.9;10.1
2013;Norte;AC;1200401;Rio Branco;Rural;Total;81.1;75.2;12;9.6;5.6;12.5
2013;Norte;AC;1200427;Rodrigues Alves;Total;Total;82.8;87.7;10.3;3.2;5.2;7.4
2013;Norte;AC;1200427;Rodrigues Alves;Total;Pública;82.8;87.7;10.3;3.2;5.2;7.4
2013;Norte;AC;1200427;Rodrigues Alves;Urbana;Total;90.7;93;4.7;3;2.7;2.7
2013;Norte;AC;1200427;Rodrigues Alves;Rural;Total;78.8;84;13.1;3.2;6.4;10.7
2013;Norte;AC;1200435;Santa Rosa do Purus;Total;Total;70.9;75.7;16.7;9.2;11;11
2013;Norte;AC;1200435;Santa Rosa do Purus;Total;Pública;70.9;75.7;16.7;9.2;11;11
2013;Norte;AC;1200435;Santa Rosa do Purus;Urbana;Total;82;75.7;12.3;9.2;3.5;11
2013;Norte;AC;1200435;Santa Rosa do Purus;Rural;Total;67.1;--;18.2;--;13.6;--
2013;Norte;AC;1200450;Senador Guiomard;Total;Total;79.7;75.8;16.1;12;3.2;9.3
2013;Norte;AC;1200450;Senador Guiomard;Total;Pública;79.7;75.8;16.1;12;3.2;9.3
2013;Norte;AC;1200450;Senador Guiomard;Total;Privada;79.6;--;16.7;--;3.7;--
2013;Norte;AC;1200450;Senador Guiomard;Urbana;Total;77.9;73.4;18.1;14.2;2.9;9
2013;Norte;AC;1200450;Senador Guiomard;Rural;Total;82.9;86.8;12.4;2.5;3.8;10.7
2013;Norte;AC;1200500;Sena Madureira;Total;Total;80.5;69.7;11.9;16.5;7;13
2013;Norte;AC;1200500;Sena Madureira;Total;Pública;80.5;69.7;11.9;16.5;7;13
2013;Norte;AC;1200500;Sena Madureira;Urbana;Total;87.8;69.1;7.9;17.3;3.7;13
2013;Norte;AC;1200500;Sena Madureira;Rural;Total;70.9;76.9;17.1;8.3;11.5;13.5
2013;Norte;AC;1200609;Tarauacá;Total;Total;73.8;68.7;16.9;14.6;8.2;15
2013;Norte;AC;1200609;Tarauacá;Total;Pública;73.8;68.7;16.9;14.6;8.2;15
2013;Norte;AC;1200609;Tarauacá;Urbana;Total;87.8;69.2;7.8;15.3;3.7;13.9
2013;Norte;AC;1200609;Tarauacá;Rural;Total;61.2;66;25.2;10.7;12.3;21
2013;Norte;AC;1200708;Xapuri;Total;Total;82.6;75.5;9.2;12.1;6.4;9.4
2013;Norte;AC;1200708;Xapuri;Total;Pública;82.6;75.5;9.2;12.1;6.4;9.4
2013;Norte;AC;1200708;Xapuri;Urbana;Total;84.8;75.1;9.7;15.8;3.5;5.7
2013;Norte;AC;1200708;Xapuri;Rural;Total;79.9;76.2;8.6;4.7;9.9;16.8
2013;Norte;AC;1200807;Porto Acre;Total;Total;81.4;84.3;13;6.1;3.9;5
2013;Norte;AC;1200807;Porto Acre;Total;Pública;81.4;84.3;13;6.1;3.9;5
2013;Norte;AC;1200807;Porto Acre;Urbana;Total;80.7;80;12.5;1.1;3.3;4.4
2013;Norte;AC;1200807;Porto Acre;Rural;Total;81.5;84.9;13.1;6.8;4;5.1
2013;Norte;AM;1300029;Alvarães;Total;Total;74.5;63.2;18.9;18.8;3.8;14.3
2013;Norte;AM;1300029;Alvarães;Total;Pública;74.5;63.2;18.9;18.8;3.8;14.3
2013;Norte;AM;1300029;Alvarães;Urbana;Total;72.6;68;22.2;18.2;2.8;10.9
2013;Norte;AM;1300029;Alvarães;Rural;Total;77.4;45.1;14.1;20.8;5.3;27.1
2013;Norte;AM;1300060;Amaturá;Total;Total;80.9;91.8;13.8;3.2;3.9;4.1
2013;Norte;AM;1300060;Amaturá;Total;Pública;80.9;91.8;13.8;3.2;3.9;4.1
2013;Norte;AM;1300060;Amaturá;Urbana;Total;87.6;92.2;8.9;2.6;1.4;4.1
2013;Norte;AM;1300060;Amaturá;Rural;Total;75.8;90;17.7;5.7;5.9;4.3
2013;Norte;AM;1300086;Anamã;Total;Total;86.3;84.7;7.5;3.1;5;9.4
2013;Norte;AM;1300086;Anamã;Total;Pública;86.3;84.7;7.5;3.1;5;9.4
2013;Norte;AM;1300086;Anamã;Urbana;Total;85.7;82.1;7.4;3.1;5.6;10.7
2013;Norte;AM;1300086;Anamã;Rural;Total;86.9;89.4;7.7;3.2;4.3;6.9
2013;Norte;AM;1300102;Anori;Total;Total;78.9;77.3;14.8;10.7;4.9;10.9
2013;Norte;AM;1300102;Anori;Total;Pública;78.9;77.3;14.8;10.7;4.9;10.9
2013;Norte;AM;1300102;Anori;Urbana;Total;80.7;82.7;13.9;8.5;3.8;7.5
2013;Norte;AM;1300102;Anori;Rural;Total;74.1;55.1;17.1;19.5;7.9;24.6
2013;Norte;AM;1300144;Apuí;Total;Total;82.7;75.9;11.9;14.4;4.5;8.4
2013;Norte;AM;1300144;Apuí;Total;Pública;82.6;75.9;11.9;14.4;4.6;8.4
2013;Norte;AM;1300144;Apuí;Total;Privada;91.7;--;8.3;--;0;--
2013;Norte;AM;1300144;Apuí;Urbana;Total;86.4;75.5;9.9;14.5;2.6;8.4
2013;Norte;AM;1300144;Apuí;Rural;Total;79.8;78.1;13.4;13.7;6;8.2
2013;Norte;AM;1300201;Atalaia do Norte;Total;Total;81.7;73.8;12.6;10;4.7;14.9
2013;Norte;AM;1300201;Atalaia do Norte;Total;Pública;81.7;73.8;12.6;10;4.7;14.9
2013;Norte;AM;1300201;Atalaia do Norte;Urbana;Total;81.1;75.5;13.5;9.7;4.2;13.6
2013;Norte;AM;1300201;Atalaia do Norte;Rural;Total;82.2;56.4;11.9;12.8;5;28.2
2013;Norte;AM;1300300;Autazes;Total;Total;81.2;83.5;11.5;6.9;6;9.1
2013;Norte;AM;1300300;Autazes;Total;Pública;81.2;83.5;11.5;6.9;6;9.1
2013;Norte;AM;1300300;Autazes;Urbana;Total;86.1;83.7;9.5;7.4;3.5;8.5
2013;Norte;AM;1300300;Autazes;Rural;Total;78.2;83.2;12.8;5.7;7.5;10.5
2013;Norte;AM;1300409;Barcelos;Total;Total;83.2;82.5;7.6;7.5;7.2;8.8
2013;Norte;AM;1300409;Barcelos;Total;Pública;83.2;82.5;7.6;7.5;7.2;8.8
2013;Norte;AM;1300409;Barcelos;Urbana;Total;87.8;82.6;6.2;8.1;4.4;8.3
2013;Norte;AM;1300409;Barcelos;Rural;Total;75;82.1;10.2;3;12.2;13.4
2013;Norte;AM;1300508;Barreirinha;Total;Total;87;78.9;8.1;8.6;4.1;12.4
2013;Norte;AM;1300508;Barreirinha;Total;Pública;87;78.9;8.1;8.6;4.1;12.4
2013;Norte;AM;1300508;Barreirinha;Urbana;Total;90;78.6;5.3;10.4;3.2;10.9
